,PDAC020T,PDAC019T,PDAC018T,PDAC017T,PDAC016T,PDAC015T,PDAC014T,PDAC013T,PDAC012T,PDAC011T,PDAC009T,PDAC008T,PDAC007T,PDAC006T,PDAC005T,PDAC004T,PDAC003T,PDAC001T,PDAC021T,PDAC031T,PDAC030T,PDAC029T,PDAC028T,PDAC027T,PDAC026T,PDAC025T,PDAC024T,PDAC023T,PDAC022T,PDAC032T
ENSG00000162694,9.00009811398903,9.13335022742036,7.89743138841526,9.07386090683454,7.67245569373168,8.60834259363855,8.3020576628907,8.78260106928815,9.55676803835938,9.36872690876698,8.67775712056709,8.65596549290693,8.57654565715056,8.11027736261715,9.79267622626003,9.68636247475327,7.62325675358612,9.10404397594316,8.23305368537519,8.9548984418144,9.41949029417512,8.82224689050299,7.50353618555306,9.57945749772417,8.48969034879176,9.32137555421658,9.64913466109521,8.44487362018128,9.981006935452,8.97049978801773
ENSG00000143315,9.15706190446445,10.7680992697344,9.33560710717166,9.29388132910993,9.11207589404959,8.76179263329495,9.25432209016231,9.30323626329356,9.13805989526938,10.2288065465471,11.0212364069231,8.39308092856028,10.2558046596015,9.78411086441179,8.42108244655636,8.97670879239408,9.15763964129326,9.37422485587352,9.47680875652232,8.13558406968046,9.33707352715209,10.3587477934957,8.45940447556437,9.88780046697945,9.31217129264062,9.95006459194604,9.0171932973765,9.58415301337966,9.69008601365887,10.0115210642952
ENSG00000158850,10.2592959256052,11.4920272549774,10.0521967735774,11.0903098817014,10.1791242229735,10.2868674705112,10.4963058654638,10.502233918839,10.3958922657644,10.7123272419297,11.0873666576908,9.77364744113284,10.284576780932,10.8826122802173,10.5553299105937,10.9281011620019,9.7884573223832,10.3134287241102,10.7759885263447,10.2110969857687,10.409725676121,10.2869638864517,10.3190963574583,9.71448953774405,10.7926269503134,9.80700546079551,10.3084308970125,10.6896353267345,10.9140837381094,10.8338418643113
ENSG00000198756,11.1548550377393,4.61131857529463,8.62471586512797,5.52485175563648,7.65412891658656,7.20547246166537,8.11627487634339,4.86076977481162,9.5586116479296,10.6948503016218,9.44408571038929,10.0120945036739,9.70402935065581,5.66526678082876,0,4.74689995521087,5.77966099402511,3.77099339683732,3.99591339481417,8.78661685949277,6.58581936066253,9.15122567665712,1.91049547963231,6.11054103724519,9.55898443245854,11.9534426483756,3.21436940521492,6.04034046386521,7.94696296590008,10.8833291514427
ENSG00000162630,2.14830139829902,1.60334801000226,5.08117620947607,5.94561492128732,7.36211314500221,0,4.29214475244161,5.39513700070397,3.75697648784728,11.404931885079,7.62018082162679,1.75340835662398,3.66992390991869,3.22856522100462,0.529923508805704,1.44540629219398,6.72892606132469,2.87298189245011,2.18329995496442,7.47816260752819,3.63306428279956,7.84624807658574,1.07296516386371,2.54244063892604,1.36817851729729,1.2111446947593,0,3.77300099706597,0,0
ENSG00000143641,11.6911074820678,11.3631500911948,11.8405815442687,11.2783873276531,11.4170488928637,11.2520674337209,12.5306165888115,12.2682097174556,11.2357134023301,12.2164672359934,12.3395210681609,11.0992724355052,11.286709927935,12.6161029810729,11.2602385834545,12.3388012993783,11.0160533912935,12.4715328787842,12.6142018244134,11.1547014550607,11.8799893664278,11.7408047163655,11.8872113671996,11.6592127939934,10.8559574125243,11.885023784914,12.1254098307601,12.8181348075408,12.0285850223906,12.1405143428566
ENSG00000162885,7.66227242475786,9.02037602942732,9.09550992143872,8.96053756653455,9.15940579237053,7.4828248533758,8.50688130803658,9.32142657000703,8.75315094140651,9.76183661379291,10.2028129963621,7.76028933098526,8.71316815672724,7.3360276636388,9.65172134830848,9.18220176738458,9.63308303168408,8.6402334998764,9.64367236361299,8.24187438518757,9.37749646464656,9.52496140814161,8.6157412716862,9.12577700622384,8.77827460712399,8.42371970655438,8.55271196324624,9.49634962135143,8.51695462460746,9.51987409926799
ENSG00000158089,10.3075503535972,8.95521318596725,8.85151742264301,10.5178036358737,10.1887055677487,0.532992510422297,9.66933206913966,9.3505052190449,9.52222930321683,9.51133337884752,11.0531052952392,8.18546309450156,9.47831503323524,7.01742752883339,4.6161335800737,9.93583917354885,5.57724473478543,10.21576580442,0.478760468337561,9.75822027864758,1.82165072901485,6.53540356870153,8.41577440818565,8.54348800513589,9.25357153091669,7.96839029184296,10.1596911688055,9.07938081442309,10.7706123705217,9.78861963306372
ENSG00000170340,10.4937578020336,9.84923503280929,10.2938801446441,10.1182110021368,10.8367581088107,10.9603700764301,10.5161656515233,9.54204321221517,10.2732681733872,10.4281169217374,10.5324312916565,10.2804085978233,10.5082245436128,11.0816403386323,11.439696954127,10.4979184643372,10.4983161398929,10.4993421161843,10.0234052518417,10.6102992140861,10.47220178091,10.346014410624,11.0034310383743,9.82266266460946,10.2917508311697,10.3222250351315,10.9892142629395,10.1441538339749,10.9656500364212,10.387173557879
ENSG00000115525,5.7275466059762,5.78187427917193,6.09164929136302,5.55174114618221,6.11354097361717,7.36260506050936,7.95933337658986,6.01407079932455,7.83464927649952,9.39168840525828,7.43585359704965,8.30206541416755,6.45592804537802,6.40486107391512,1.68673053533406,9.03948019591991,3.23111472273162,8.53344980846517,5.86932101027564,3.34548302874818,7.71510727248796,8.10420991608749,6.07092949807589,6.27938963503266,8.78173473645039,8.27443202952535,5.49724164928966,7.09766254017139,8.75893754401615,7.04668957734612
ENSG00000071073,8.0937727530033,9.44002102950783,9.41454476232272,10.7854255637445,8.92729474087808,8.67611467222794,11.1308595694625,8.18029785047452,8.84816325745246,7.46150011760216,10.6023076018331,8.86118500763953,11.142974747179,12.5009278514673,9.50609514470977,7.67801180937341,8.68966857018715,9.90671392372889,5.7048985238478,11.8298843654126,10.4676894835197,9.05465649216609,10.3072058363732,9.05045413677555,8.55585245039397,7.68156424654312,10.221039160239,9.87664558727054,9.53265064317225,9.23274934618173
ENSG00000144057,0.575734899505698,0,0,0,0,0,0,0,2.27863094964426,0,4.75054016125606,0,0,0,0,0.516871200158226,0.847228186653513,0,0.478760468337561,0,0,0,0,0,0,0,5.09281184585803,0.572724231227477,0.560166692960328,0
ENSG00000136731,11.4410267034804,11.8486596713029,11.3383756158818,11.2829080684393,11.4181806261504,11.009363406526,11.5539178229914,12.2297513943691,11.5024363493611,11.3296434698719,11.7249994723111,11.1613385473129,11.5191117358779,11.9276277087494,12.2917093718223,11.3894177193152,11.8458757710034,12.0454684134076,11.7453017720458,11.412042753941,11.8802319145323,11.9387435000899,11.8751805932016,12.0868201359953,11.3050680535833,11.5775416192908,11.8351164051717,12.2335642010776,11.7177182366036,12.3547845553632
ENSG00000152127,11.1473880403137,11.5426888675516,11.6954805629057,11.2811516854824,12.3079202399245,11.4847244641043,11.7471604286955,12.1060114799578,12.2431729445918,10.5370712933365,11.7379656353691,12.0082805194064,12.3928156567715,12.3376845380194,10.9160308394201,10.9874755798693,11.0468937205616,11.563592057161,11.0976872892976,12.2313841586617,12.8913960549668,12.4789445893968,11.4352597482617,11.9165809003808,12.2933136290106,12.4950033974916,11.6636275687905,10.6776664169705,11.6321099723541,13.2512873449252
ENSG00000121964,9.02475925480323,9.20361721733933,8.22955816042999,8.80718336700046,8.58433350647856,9.61309493478722,8.63349921674452,9.7842447139934,8.70568833576666,7.64013536306003,7.76319631084098,8.26917288871682,8.36874364345769,8.22396721326596,9.17161936130882,9.63021104417381,8.63417362182217,9.49507850380176,9.17083649147322,8.21986970966038,9.21161692171858,7.95566587299055,8.96548488641474,9.13543765396133,8.59964036428048,8.54043171767162,9.75278827585963,9.07938081442309,9.41625728473186,8.61501455383489
ENSG00000144278,0,0,0.582806542600045,5.33667616286478,0,0,0.562377963409622,8.64312598397496,0.567079668441746,8.74408632709894,0,0,0,0,0,2.28618297130421,0,2.22959927365109,0,0.435612614328434,0,5.79169959881067,0,0,0,0,8.08252863607634,3.28864350317529,0,2.88155240021586
ENSG00000136542,11.3222594446447,11.7859147214184,11.9555162941604,11.7338361199032,12.4374719175326,12.2742040625805,12.1617928501222,12.0495000665381,11.9876868804209,12.2307876936216,7.83583662381605,12.5614021009039,11.6561337518289,12.9070488295267,13.3587573316912,12.2696133109638,10.5773982732,11.2521095891377,11.4150202416202,11.9060636027055,11.4781178971327,12.270298535738,12.5411356227551,12.0333833263616,11.8198308422502,12.4371013156676,12.5052519350792,10.5758617189385,11.8403824041533,12.7811991556891
ENSG00000115339,12.4613639012023,12.7648401373457,12.4514174271939,11.6771521243474,11.570289378166,11.4528767908176,12.8309954034732,13.2802480448975,12.1971662104199,13.3000448371634,11.4791596909663,12.5792162361518,11.8764386453606,13.4587560785113,13.052550338732,11.770085067384,11.4304991212605,12.0156569637284,9.76152048899221,12.7629206942529,13.1748499539079,12.7321138330736,12.415019421625,12.9105789352253,12.7161745974806,12.2355863104792,13.1072328346783,11.495337858053,11.7828810340429,13.5123795504972
ENSG00000172318,1.97915427520788,2.34396275602147,0,0,0.515192222416982,0.921325685872087,0.562377963409622,2.00216675140737,0,3.71382909536827,3.78303305031487,0,0.476050246385523,0,0.529923508805704,2.72269203708909,0.847228186653513,1.63626151541044,2.94303601782213,1.63919053351886,2.26371993449525,2.431784574116,0,0,4.68795436970216,3.47031517925657,1.9109338960196,1.2998239081805,2.26168622261173,3.21416441317289
ENSG00000123989,12.0456169058817,10.9596919564499,10.5751980307994,11.0022793179868,12.0314971109845,10.9302872096531,10.6663314969906,10.6761955879595,10.0903795951937,10.005298469958,12.8320043206407,10.5873550580409,10.2226759637987,9.94053751812095,10.5369145714262,10.2812688502481,9.70597610737523,11.9248831154453,12.3507606022335,10.055410995691,10.1014398294261,9.49341560989323,11.0686433494641,10.683843653282,10.0209169883458,11.2690685038387,12.3367415923128,10.1972190885689,11.9255474455773,11.2701725513562
ENSG00000156966,10.7382691363498,10.4310157145717,9.22114920853955,8.44074599762052,9.8779193057863,9.1040056801297,10.3029871052137,8.85306886475753,10.9078732275056,11.2809874697135,10.2169498560414,9.77494978877775,9.50417527831597,11.9197626307799,8.69890731255321,11.8851471268186,8.40681694101081,11.2244063558595,6.07701325041615,10.6242201469273,12.2998351628535,11.4694461471627,9.08465588676317,8.73901589163112,10.4288187261839,11.3070078562991,7.27304209795528,8.09495994921012,11.0693073877589,11.6497510245485
ENSG00000131386,2.14830139829902,2.48196317700753,0.582806542600045,0,1.1938055781049,0,0.562377963409622,0.58592590312149,0.567079668441746,1.5946450541185,0.47180883838697,1.36794560685212,0,0.98921194491433,0,0.516871200158226,2.32054410401532,0.610840005858928,0.837613661370979,0.769746387171504,0.708155058348192,2.27684020535882,2.82184084272845,0.619359508501667,1.63626151541044,0.908281388884782,1.25112053390392,0.572724231227477,1.75368917930772,1.8269127684484
ENSG00000163527,12.8790324833422,11.4758558556891,12.3524495409725,12.2936121628654,11.9761692061375,12.369279002862,11.8223899142945,12.9200734826308,12.6660318016624,12.509977388425,12.4522656397819,12.3578877176034,12.0989691088194,12.5081428518118,13.4971070677065,11.807676950944,12.9400879381746,12.2471281581927,11.9975867765618,12.8610566263663,12.7943471411222,11.8258018738761,12.8575008851605,12.5219510000984,12.0364446560064,12.6606455272497,12.0955392188171,12.7177578330099,12.999199312867,12.8302237591671
ENSG00000144647,8.30761567439864,7.55090509512347,6.99919750663249,8.11535630487706,8.47894750955401,8.43660686627714,8.18641660441723,8.71196519725874,8.2700257226389,7.1229194795664,9.48360140631617,8.23551290307353,7.48594414796943,7.28226145938492,8.55139210779024,6.32689995483645,8.32470468422583,9.87061251536064,7.75930982284901,8.13014907138022,8.42026178387136,5.84783175343922,8.37798137091519,7.4176263091341,7.64953743609601,8.07073799879856,8.0478333020999,7.87001614816111,9.00259084374544,7.67373105029768
ENSG00000016864,10.332458052819,9.665892887385,10.4380243818896,10.5237576215631,10.4232241389942,10.2391184643437,9.74421510449225,9.96650400704124,10.0450707231184,10.1039368089417,10.4661169030418,10.7773787796374,9.96778957878393,10.6891620649146,10.2649958971027,9.4833686193647,10.6150035212989,10.1027325263504,9.68633308142951,10.1591194612499,10.2634298742316,9.60653740631504,9.95203406420527,10.0023437135932,9.95041408630712,10.5607394931546,10.1815752669525,10.0524541784624,11.1126093007791,10.8089590527583
ENSG00000163378,8.85941825294181,9.91620566457745,9.21994546695347,9.38920953411809,9.07811071210859,8.78682630922409,9.31496709054465,8.84208576742967,9.36043879766809,10.576255288501,10.4965679387812,9.53625105565065,8.92175720779402,10.5372560580056,10.364036996813,9.41944830160483,8.38973337945264,10.9158372586572,9.48950204722085,8.26354847086974,8.67858340461413,9.56527996472518,9.56743567867057,10.1994256518631,9.33118728398909,9.72343314257092,9.53028987044137,9.8108503295603,9.14842788436724,9.93473321740447
ENSG00000172986,7.28519810337846,7.26092986991712,7.18339146075153,6.94404778592032,7.48816769761361,6.05957860509741,7.37864449372193,7.57652032033401,6.70773384975904,7.68331365811423,7.94177698627939,6.21951291671774,7.04397533623192,7.88231556424088,8.27575874316823,7.55780229488129,7.88214228787833,8.61911293527452,7.17243439661258,6.97070656927624,7.46900982389332,8.06626664736046,7.49031297521432,7.50539119365516,6.99452938818955,7.7912756746714,7.10481848491986,8.65131050882816,7.66612638331831,7.90600970077673
ENSG00000064225,7.96093366525018,7.73816758807295,8.18583744553715,6.43881526039778,9.23943975578934,9.0539334635891,5.76528377729684,6.07966112922263,9.97017272602584,6.65097918847565,10.7721294851667,7.24029170077553,5.82048837692261,5.67920189889891,8.21671464781383,8.46353846007803,6.33099921667246,6.64535362494187,5.64942091235577,10.5379214767311,9.22695545430838,9.30325386459675,1.07296516386371,5.52482264913268,6.4152127633414,8.24137351774099,7.73850025469142,7.86700772454141,9.22705823959595,6.52485983756952
ENSG00000121578,12.1209387412896,12.2782280820117,11.497350409504,11.5835504873997,11.0333196038212,11.2283451025291,12.884726035208,12.4959926713626,11.6198816546919,11.9170593433581,11.5678687543599,11.692655124744,12.1814201409886,11.82226959901,10.4535204470244,11.7961873059829,11.04170809443,11.7435908190793,10.3574433805384,11.2492344163924,12.6285440083799,13.1619641400217,10.9130033090367,11.924164737926,12.4201457146772,11.6243714012286,13.0971934639572,10.5521765851723,11.3445480215346,12.8540010587343
ENSG00000163389,9.25642909414378,9.23689850731669,9.25562785475809,9.56694976610257,9.2848166551262,8.4913828676902,9.1260344220368,9.19640871173892,9.6617002647936,9.14633081358556,9.40839339344132,8.88067245973163,9.60103893573658,8.82544734197399,9.23675098339275,9.68485284327585,8.67845770591074,9.07472548699747,8.65254660017457,9.17672903889728,9.36645796093564,9.48237581802615,8.96866679319521,9.27932116601826,9.11642891705574,9.40585306485224,9.37999864546915,9.08067989374434,9.68593701560218,9.41743598787406
ENSG00000189366,7.60890420787775,7.34020282230216,4.48566404241659,5.22417092820585,7.64178043608023,7.83878138134778,7.39508106326367,7.75441894907067,8.169859269838,4.76885264138724,2.16402185854989,6.20412648557998,8.01470757131723,8.17071002516543,7.91628633097719,8.33276692887244,4.68763606493147,7.82412755365587,3.80601599384931,8.29465151938959,6.62339705030728,2.27684020535882,7.01162221000959,7.44007312420166,4.32029206251777,7.87717888387879,8.01228297709861,8.69437655637126,7.87880592517605,5.19648074802491
ENSG00000251287,3.6747403639372,6.54289334297005,3.99392813686003,5.61685047393491,5.91234969876793,4.62568843849275,5.25484705727531,5.82301617198511,5.95775779338762,6.96274997913787,3.30706204769511,2.52182541293853,5.35314337599322,5.06644709740034,5.13654632859389,4.1187129917261,6.55594333675026,3.52894164296927,2.5166582078342,6.63946090126472,2.26371993449525,5.83400213219313,4.83763141377624,6.96417437565307,4.5966082729019,6.51963108266846,5.62378431949924,4.39097762416753,4.65514674416851,6.33302712404888
ENSG00000118017,1.78750871067927,2.72373539976985,0.996764853417479,0,0,0,0.96598921498662,0,3.80746656415794,9.43759446446642,4.55072446110931,5.25376808887727,5.83043405902584,0.577779434758108,0,0,0,0,0,2.17787002907029,3.77339204148904,4.08185650631609,0,6.71454017824891,3.97820914128827,7.88254924578177,0.546054747004694,0,0.962644621868226,5.44874105797424
ENSG00000163754,9.75188958461398,9.96704262454953,9.32668785151854,9.8468673793383,10.1527146149408,9.43265853458569,11.0193153266877,10.1970270551982,9.96462142804344,9.72442772361532,10.7708523640015,9.4145223022658,10.2320852112664,10.2463173933134,10.4980356030903,11.1036044986401,9.74545778521458,10.3662398228775,10.5511407616347,10.4803502872237,9.63028212219849,10.0651867802163,10.9557220678974,10.2164305480548,9.2953241739194,9.36997927181927,10.9839801953971,11.1794277719752,9.92788986955335,10.1424892098685
ENSG00000169255,8.30314246829269,8.52726180223769,8.47129891299459,7.4012047464282,9.38638060674876,8.77509984699306,9.77122524981812,10.6885113671436,8.50232554035459,8.08590829946893,9.82618272396279,8.99907529900889,8.12992341012047,7.81764168384874,6.94321194727081,10.9309694573564,8.65147746602294,10.1048059632039,9.25780433031936,7.86596598693921,8.99578326890473,8.48217632572915,10.6629434054492,8.78533631945969,8.0007870360953,9.1337047483903,10.2686287688629,9.6041648413697,9.38690867954056,9.31006277551745
ENSG00000176597,10.5467501994411,11.4835791330167,10.2800853953878,11.2931527345223,11.102254529619,10.7596697075134,11.6419847147268,12.5559170452464,11.1927326427971,10.5404998924236,9.82495258723502,10.984066592602,11.9509824626177,12.1280945333271,10.6468359129282,11.5219346606448,9.87202333974041,10.9252541131174,10.655146294276,11.3646178303918,11.6320881411052,11.036860446673,12.2104919380763,11.5096489897575,10.7926269503134,10.3147955464614,11.9914699273079,10.5233269441603,10.5390556536841,11.612084919119
ENSG00000214160,10.3036368799086,10.0834257938351,9.4519382774623,10.1321971711388,10.3014324109143,10.441385131196,10.1272046545343,11.1240967003844,10.2483552035509,10.0187059882814,10.6863328834916,9.71785926599532,10.9996623355503,9.61499464502739,9.65569625826462,10.7832518293364,9.16669422345869,9.82270814527391,9.59016723918192,10.4432112521133,10.198778025419,9.91152368518973,10.2735100232487,10.0986142551679,9.80836038531001,9.72043732719549,10.7531061813979,10.375566635826,10.3995776189616,10.0962283416407
ENSG00000073849,9.30757212752627,8.75874609747993,7.45708359132419,5.99543359271682,10.491048795001,8.61329046584589,9.2407447246085,11.2487368622113,8.90723319572212,6.66540770198633,11.3355944450915,9.75000188013041,9.70470538432841,8.0173445673113,3.54256307410506,12.2833947471278,4.98927910455324,10.9381027366334,8.50250816817307,7.62449687789987,7.49458311952138,8.16623207051646,5.13817289127667,8.78708851346627,1.86224928802786,10.0935845766997,10.6744662384921,9.38087662218387,9.93139904038662,9.02090033876461
ENSG00000173950,8.66220431201935,7.56650354166862,7.35988399586647,7.71846130808553,8.98097308740143,8.06027326122514,9.35332479474016,10.1646475037359,7.94306859682449,8.7062081986007,9.22657057713312,8.44636412586286,9.49716833039975,7.99523514700085,7.62339039487629,8.88107375164542,8.249047619081,8.99051145804842,7.7852797152168,8.9933230497228,8.68526175637322,7.78287223685826,8.58704270360781,8.79407608582348,7.85401891997907,8.42003127279025,9.64830774701622,6.30328228492998,9.16402334196022,8.67694525718525
ENSG00000119227,7.29874298182667,8.33574426629767,7.39016574554386,8.91725253931133,5.83852766634714,6.64054790248501,9.06570902592451,8.70505403696646,8.06740474068148,8.75593284787441,10.6205016858448,6.65255451341738,9.06342459839658,9.45410668950518,5.13654632859389,5.8000662356345,6.80306166683267,7.61503962116244,6.98794237565436,8.02279217622729,9.52377311372855,6.01650219746393,6.85537042825142,8.73175580049376,6.16265011920647,10.3078266673755,8.21128540653274,5.87048489710069,5.98074700301526,9.41205063100101
ENSG00000174473,0.575734899505698,3.272549395375,0.582806542600045,2.01135802447576,0,0,1.94867834916969,0.58592590312149,0.567079668441746,3.87148525947732,0,2.707877434598,2.04524840178899,3.78725531834556,0,3.79965340744574,1.13656003764103,2.64880623918621,0,4.77801805099576,5.13834480896117,1.90583328882548,0,2.54244063892604,3.82565368458963,0.524469147206283,1.50606854627272,5.2676993268876,0,3.71170532963331
ENSG00000109586,11.2563952545246,11.9602525677272,11.99827117326,12.3943063666433,11.3364945879427,11.0561419364636,11.5341107051362,12.3943998650153,11.4853345487436,12.458476523107,9.73285135745404,11.9587146072944,11.2118840146574,12.2139126594376,11.5518675922529,12.9187425917563,11.7744565536577,12.9479831709371,10.9915399721071,11.8849743888081,13.2540977416359,11.8802268507578,11.7898331969683,12.585126797965,12.4063424462236,12.1756008210917,12.5017082597949,10.9801437542733,11.7292556357532,12.8394056642016
ENSG00000176928,5.34785538962884,5.89739030004498,8.45297249799276,4.68291096870771,8.34635203284211,4.75070230847573,6.87424490295557,6.34270265966989,7.38478336040248,11.6522519875777,7.51120973957557,7.90053274032176,4.46664293523702,7.10262033631246,4.45029238310757,4.7698656116922,5.4901613715456,5.09636020429831,5.62661842028657,5.95372871658337,9.4033792995275,7.40200471033928,8.68508524442947,7.44895496495141,9.59777967063731,7.93776306277164,5.72764490280931,3.35885466388572,8.78864916805874,8.92206827933561
ENSG00000113532,0,0,0,0,0,1.69360376072498,0,5.32474423765672,0,0,0,0,0,0,1.68673053533406,4.7698656116922,0,5.14014993070923,10.1998292446028,0.769746387171504,1.18105618203845,0,1.40905368712984,0,2.05758501161389,0,0,6.47117604896254,0,0
ENSG00000198108,0,5.13522608074831,0,0,0,0,1.53943424836181,6.81021743874096,0.567079668441746,4.71438429839259,3.12712872812258,0,0,0.577779434758108,0.916633541390336,4.7698656116922,4.87607293812028,3.77099339683732,4.47582911880036,0.769746387171504,0,2.57169014362812,0,0,0.610840005858928,0,6.88657808445965,1.2998239081805,0.962644621868226,2.44853064522087
ENSG00000164574,11.0114133867333,11.5911551043175,11.0331300380254,10.659743705121,11.825997732613,10.2497490857879,10.771580253106,12.3513392634452,11.6374327008701,12.6159198538954,11.2403034865272,11.7969774017981,13.0918446241058,10.8968444779409,8.30642278611356,10.2937024334524,9.49212765425674,9.52222320246512,10.0514978789795,11.1560391754925,11.4937368828139,12.2735042339622,10.8318961813153,12.6353540232816,12.2018386028916,12.5479274776522,11.3638393799372,12.1047654112268,11.8304554883178,13.2631131111271
ENSG00000027847,10.0062762017308,9.76470657824229,8.35109423348331,9.46011750820929,9.30159431881212,9.6383954629901,8.25780637854549,9.2590922492998,9.5859867578503,10.0992946729536,9.24140004285242,8.42992354088478,10.921851984325,9.3792543268815,9.0596774972855,9.46149355407419,9.45729396755941,8.96790759747382,9.71836337850347,9.69459264435334,8.70511330349141,10.5490653039529,9.63207637890847,9.82607558217226,9.506625189485,8.75911104775578,9.8786926689178,9.19064778003838,9.18298916736803,8.93714419055733
ENSG00000161013,12.4697454761196,12.2240874658142,12.3808678772752,12.4486324559571,12.6166405350772,13.0669488538457,11.8842801794824,12.7703481794161,12.8352787657843,12.3048035857444,12.2833061354261,12.744718356928,13.5969767821801,12.6911952403913,12.4567409624659,12.3477727016357,12.804457135828,11.948358186982,12.2782040679917,13.1019139544573,12.4722445801332,12.6779833634591,12.7328651512557,12.4979461218944,12.2239458745382,12.5597086976294,12.5264456306117,12.4298171034118,12.8973754105774,12.3718754675574
