,TPM_BALB_notx_rep1,TPM_BALB_notx_rep2,TPM_BALB_KLA_rep1,TPM_BALB_KLA_rep2,TPM_C57_notx_rep1,TPM_C57_notx_rep2,TPM_C57_KLA_rep1,TPM_C57_KLA_rep2,TPM_NOD_notx_rep1,TPM_NOD_notx_rep2,TPM_NOD_KLA_rep1,TPM_NOD_KLA_rep2,TPM_PWK_notx_rep1,TPM_PWK_notx_rep2,TPM_PWK_KLA_rep1,TPM_PWK_KLA_rep2,TPM_SPRET_notx_rep1,TPM_SPRET_notx_rep2,TPM_SPRET_KLA_rep1,TPM_SPRET_KLA_rep2
NM_001267695,1095.405,939.126,975.203,792.408,1016.211,890.665,857.457,795.795,216.831,230.663,184.379,196.705,627.441,584.779,534.755,512.587,110.947,126.932,94.743,105.805
NM_007481,900.78,748.039,866.852,684.873,941.673,886.21,1001.39,853.361,658.582,741.758,626.043,684.479,873.713,723.699,791.471,670.226,864.096,822.6,703.374,694.24
NM_013602,705.187,853.735,662.669,784.635,798.356,975.138,650.755,811.742,345.106,376.213,275.156,330.346,420.73,514.691,336.803,470.797,233.189,290.211,163.787,253.792
NM_001271395,831.906,745.701,717.603,667.121,762.825,716.13,666.878,653.994,617.734,579.901,542.544,496.894,756.422,548.716,621.406,489.018,712.951,624.241,620.159,550.143
NM_021473,680.861,693.875,596.485,607.055,689.628,729.739,584.81,605.108,560.425,504.86,463.011,440.892,581.634,556.495,450.443,492.916,504.808,483.929,434.098,429.034
NM_001313984,661.006,523.606,555.23,466.955,707.085,597.264,587.53,536.04,451.835,481.008,439.403,330.933,21.82,1.925,15.223,2.962,234.805,274.623,178.161,253.152
NM_024473,552.789,603.71,416.657,445.889,659.781,637.355,467.488,460.613,559.464,523.398,450.66,446.065,310.993,319.561,264.232,260.485,406.878,372.435,328.902,296.85
NM_001111073,913.366,684.685,795.296,568.146,678.281,558.658,520.625,487.398,407.384,413.497,372.356,351.366,412.014,287.389,327.027,270.193,458.298,482.094,343.096,385.455
NM_026381,621.223,709.701,589.019,623.905,588.391,631.522,549.526,559.896,705.742,657.692,612.539,694.485,528.213,515.248,442.996,448.899,308.507,323.563,269.398,277.587
NM_008321,672.83,461.483,990.949,484.953,751.334,463.162,1007.749,355.974,187.524,389.183,402.507,673.61,22.811,14.538,105.463,83.257,74.951,54.7,90.945,56.823
NM_009984,1130.21,1843.368,1109.312,1752.095,535.738,664.797,440.767,547.125,443.972,558.083,422.894,476.484,469.906,489.205,394.832,464.114,341.201,251.377,326.178,214.267
NM_008946,654.922,582.229,740.535,596.36,607.923,580.469,619.442,598.303,637.321,586.223,593.902,549.971,281.251,283.673,237.916,250.597,303.538,196.406,270.489,197.329
NM_181452,555.731,648.012,468.144,543.12,551.489,614.776,415.831,475.488,525.545,553.891,468.058,510.928,544.57,538.453,394.825,448.509,483.388,497.114,382,426.691
NM_023456,714.241,877.907,686.548,807.777,523.537,593.836,470.18,545.785,213.818,193.287,193.972,195.607,0.972,0.455,0.563,0.359,11.253,7.937,11.695,7.073
NM_023409,596.53,619.377,505.787,543.812,552.557,548.385,442.259,448.435,498.87,482.542,435.463,442.76,611.657,528.311,508.566,479.641,320.421,340.522,259.066,279.265
NM_010730,632.737,612.245,647.526,632.561,520.484,550.25,491.87,557.37,433.522,517.819,391.685,434.672,263.064,148.003,227.923,137.009,437.045,314.82,395.514,289.05
NM_010658,517.916,531.573,191.756,290.747,546.526,497.351,229.106,246.665,304.752,331.521,130.388,165.035,561.892,195.089,273.727,158.212,188.392,211.723,86.407,96.106
NM_178376,403.905,422.465,458.777,472.298,433.562,455.252,470.597,536.047,273.022,283.705,271.39,291.724,267.798,283.24,301.771,311.728,278.562,274.436,268.923,261.011
NM_025613,314.545,223.83,226.696,168.683,432.616,419.597,316.238,353.695,328.604,410.63,214.504,300.402,170.16,79.502,113.949,60.44,129.778,117.673,93.583,95.596
NM_001276288,436.714,414.964,357.681,354.419,447.713,397.699,392.634,359.414,375.206,397.585,317.126,372.228,425.107,326.962,298.09,286.432,363.811,401.279,291.464,316.335
NM_001285866,397.569,486.618,290.365,396.713,376.31,440.37,290.923,329.549,103.035,66.316,68.035,59.814,155.556,159.123,111.315,126.193,261.244,232.754,194.112,161.489
NM_007480,410,423.47,342.347,354.964,406.395,403.459,356.068,366.349,345.335,396.529,292.186,352.028,296.748,264.202,224.047,233.207,331.912,374.969,300.727,328.219
NM_009155,287.826,315.056,235.856,259.227,376.767,432.145,298.717,322.479,337.492,273.404,273.169,229.464,210.645,126.599,177.887,115.295,58.153,103.338,46.234,83.422
NM_026242,462.334,423.137,365.698,364.923,430.722,377.511,394.906,355.347,349.054,392.85,287.048,326.788,374.608,319.025,313.942,315.078,251.865,255.037,221.024,205.664
NM_011045,364.204,273.702,319.307,274.915,434.673,354.31,374.441,339.617,229.634,311.902,232.453,242.051,93.4,82.671,96.732,104.462,104.238,77.989,92.887,81.998
NM_011843,404.847,394.49,342.96,348.173,407.67,379.595,354.154,331.187,272.575,246.48,246.305,237.24,345.255,301.259,297.171,266.57,113.463,100.336,98.537,86.713
NM_010495,408.313,192.898,48.935,12.641,481.168,279.002,102.101,22.58,64.983,133.091,17.655,24.811,14.4,6.154,4.345,3.787,51.752,52.262,10.174,4.665
NM_009870,334.685,332.782,300.432,293.636,363.134,337.234,307.74,303.031,319.729,329.723,268.94,290.5,266.899,281.766,220.922,246.984,299.066,291.393,253.557,249.103
NM_011952,418.626,413.825,361.626,363.48,345.214,347.172,290.709,291.438,242.902,285.002,224.209,247.502,336.977,257.115,263.715,230.868,310.376,322.986,252.7,260.003
NM_001037722,321.162,294.986,268.22,265.249,348.804,314.568,300.088,290.892,356.314,341.817,324.792,318.646,167.292,136.044,138.372,116.441,169.85,165.742,142.83,134.314
NM_134100,322.06,339.412,263.469,288.585,308.955,322.738,261.604,267.142,265.733,244.799,218.326,259.041,296.036,326.707,213.58,258.151,219.63,249.142,188.001,191.018
NM_025365,298.742,341.758,247.211,300.431,280.82,350.215,254.058,299.966,289.446,345.797,293.144,310.147,231.671,296.888,176.324,263.339,270.488,314.313,242.357,265.871
NM_008512,261.957,278.287,225.043,226.392,326.252,285.267,287.109,288.776,252.406,180.87,242.739,208.59,233.732,136.721,254.282,118.964,177.521,234.287,177.634,190.353
NM_023320,402.216,320.767,302.038,268.142,322.651,281.782,226.452,203.459,205.512,199.308,141.115,127.52,253.319,199.698,162.485,153.92,120.205,113.39,80.677,78.279
NM_010421,344.076,366.959,289.374,321.248,282.439,320.684,235.893,268.479,217.972,178.406,189.858,151.825,239.541,230.941,193.183,196.114,183.836,203.6,150.645,176.075
NM_008503,285.917,200.218,236.088,195.455,198.814,393.217,164.459,356.299,69.791,78.736,75.553,106.274,53.163,77.169,34.256,57.304,52.321,36.724,65.049,31.907
NM_025933,309.979,388.059,268.374,311.366,263.888,316.134,218.744,266.654,180.888,228.89,162.945,183.124,208.396,210.243,186.477,197.544,185.698,217.854,145.523,189.211
NM_008630,269.312,258.643,282.228,315.977,273.374,300.055,246.355,319.889,174.598,164.12,163.62,173.389,85.369,85.933,87.025,91.997,11.821,3.497,10.805,2.532
NM_026618,269.263,267.302,218.777,227.209,282.413,279.643,219.102,201.584,299.636,307.787,246.153,266.256,271.267,282.974,212.347,237.884,203.42,198.105,161.722,166.774
NM_013759,410.227,445.908,344.621,378.382,282.834,261.929,210.07,207.331,287.378,276.031,241.71,212.574,339.891,315.215,269.627,261.809,58.483,76.468,49.072,69.497
NM_001252382,248.202,236.124,250.615,218.061,270.628,267.915,278.682,215.607,149.748,160.975,153.493,155.023,109.875,71.67,100.214,70.266,112.246,96.828,137.835,101.533
NM_031843,412.326,392.74,371.344,344.714,273.656,262.052,246.079,234.523,511.225,394.961,474.089,389.7,749.176,819.678,598.113,685.27,613.288,632.165,526.578,587.155
NM_007507,437.108,231.849,373.804,212.714,312.666,205.637,261.687,184.549,208.143,220.978,181.89,126.383,315.253,171.607,221.484,156.51,143.67,69.33,87.727,70.755
NM_024190,374.04,382.993,366.163,422.885,239.38,265.625,209.568,224.527,189.046,205.563,151.413,171.255,181.555,166.749,156.332,141.614,218.702,215.151,167.009,182.983
NM_001271730,231.794,238.592,182.667,218.82,235.117,259.712,200.876,239.383,217.993,222.176,191.169,194.617,207.181,187.913,177.72,173.606,168.707,161.314,136.602,143.229
NM_144830,224.702,248.902,179.726,197.284,238.984,250.68,185.064,189.588,177.646,169.015,148.711,144.972,143.302,101.675,102.267,77.278,100.47,104.164,84.911,80.925
NM_146115,205.418,251.002,122.301,158.576,228.128,261.381,123.421,161.695,242.892,227.584,133.514,179.542,117.997,112.692,73.574,66.97,113.936,142.211,71.21,83.516
NM_027215,219.245,248.455,191.03,219.009,214.613,261.897,186.258,199.882,230.842,231.216,181.899,210.041,179.449,232.698,133.958,178.278,234.056,213.662,185.72,196.482
NM_008404,217.323,272.487,189.523,246.87,228.894,246.967,199.815,216.534,148.116,138.839,126.004,132.141,183.538,129.472,161.642,114.596,159.132,222.282,142.685,174.567
NM_026638,200.349,215.718,182.406,180.04,233.913,240.597,193.972,191.445,218.824,206.666,187.1,197.82,197.39,216.505,161.997,159.602,175.582,153.758,134.124,128.415
NM_012032,174.528,185.197,158.539,162.211,223.93,243.074,203.081,212.76,191.911,219.743,161.482,189.264,76.33,90.047,70.505,78.613,95.678,125.809,80.9,110.097
NM_019502,237.255,224.344,170.934,167.282,234.169,226.83,176.087,171.572,182.582,206.564,134.665,135.882,169.723,163.059,111.134,135.296,158.764,172.626,118.645,113.706
NR_015528,344.036,342.567,268.343,290.502,227.211,230.324,201.765,194.117,184.32,215.832,155.473,187.881,199.263,162.114,160.077,149.538,189.249,206.168,153.179,174.59
NM_144897,209.999,222.844,165.541,169.396,216.11,240.01,170.94,186.383,134.714,136.697,95.221,103.694,129.067,108.992,99.592,94.481,151.037,165.992,106.464,144.705
NM_016807,223.845,221.624,224.995,222.321,216.012,228.912,203.753,218.224,195,202.044,174.452,172.233,116.104,136.17,103.197,125.195,181.414,176.637,156.356,179.524
NM_007838,230.422,256.173,214.717,226.974,220.327,221.75,185.199,190.505,227.851,212.855,192.027,205.348,168.619,186.056,144.12,160.7,186.306,181.327,156.581,154.519
NM_022964,287.606,254.742,234.15,222.652,220.36,220.885,174.84,187.267,142.149,131.774,108.333,100.635,147.289,102.642,109.557,82.009,88.325,61.361,74.625,55.136
NM_008594,109.279,316.998,93.453,280.436,168.432,268.732,143.975,222.44,34.028,26.834,28.494,26.953,151.456,147.191,124.07,128.856,3.548,3.527,3.403,2.514
NM_028207,254.005,279.148,207.865,228.066,203.3,232.044,177.277,181.751,151.215,126.089,125.599,113.784,268.136,221.85,206.316,173.873,154.989,149.144,121.25,112.628
NM_026014,196.596,159.339,130.053,122.69,229.547,203.998,160.193,136.323,166.787,180.648,133.665,144.606,122.02,82.32,65.687,48.345,92.29,78.514,52.522,45.394
NM_007512,214.45,157.509,182.423,128.853,248.465,183.755,204.604,152.123,178.956,209.583,150.12,174.581,164.157,122.132,124.158,105.297,144.457,110.741,126.405,91.43
NM_146036,180.242,145.57,149.799,121.688,247.919,181.9,203.276,162.135,162.83,145.737,136.798,131.359,90.633,78.166,72.609,70.082,81.446,63.632,73.135,51.892
NM_009254,153.37,144.306,134.841,119.452,207.197,217.284,169.516,177.942,117.449,146.42,103.504,118.463,44.064,32.696,38.113,28.032,56.903,54.403,48.376,42.928
NM_007645,271.506,271.475,230.739,223.6,220.57,203.545,183.866,184.509,149.902,180.907,146.098,156.164,121.266,81.779,97.64,66.037,188.134,204.529,160.049,183.791
NM_011712,349.614,292.71,270.662,254.98,238.272,184.239,227.635,165.232,140.328,171.652,125.104,125.692,207.036,151.153,181.767,152.788,241.388,157.769,179.528,140.779
NM_001026212,238.023,242.245,215.489,210.481,204.021,212.907,188.135,177.854,169.898,162.717,146.504,162.564,173.632,135.719,147.721,122.532,124.787,139.295,120.477,127.604
NM_011738,180.154,147.184,151.022,125.216,223.16,187.145,184.327,168.748,130.651,129.791,122.079,124.66,154.055,86.06,118.943,87.953,153.549,114.306,122.373,91.295
NM_001002895,218.21,201.782,165.562,167.863,196.582,190.785,137.779,143.46,127.285,107.08,85.451,104.435,203.154,180.078,147.935,135.261,138.203,144.931,113.378,115.978
NM_031878,143.362,159.895,116.336,132.248,188.319,194.668,163.281,165.173,111.428,132.269,113.596,118.893,137.726,132.815,109.633,112.942,129.222,129.736,107.054,106.186
NM_001316715,178.8,187.586,132.591,145.978,182.507,188.151,128.38,136.517,107.149,130.463,72.209,87.502,127.692,148.706,77.126,109.149,95.658,107.56,65.122,75.839
NM_145437,224.329,186.26,195.676,160.232,162.903,202.783,133.582,178.142,168.594,168.882,162.757,155.03,2.898,1.087,2.193,1.246,25.448,38.699,21.086,30.24
NM_024225,171.538,177.366,146.141,140.962,176.748,188.02,145.334,150.879,109.158,137.763,87.651,107.424,134.981,103.123,111.335,91.618,137.565,124.576,113.73,111.275
NM_028024,167.243,175.514,106.822,126.849,179.971,183.761,119.478,126.649,134.373,135.031,91.436,99.696,73.103,69.582,39.489,49.96,87.643,107.491,63.879,69.939
NM_026155,163.362,194.506,154.663,173.181,158.892,200.473,151.616,170.554,174.356,189.638,165.768,165.997,152.553,190.006,151.058,168.227,143.901,153.841,128.908,131.438
NM_001033271,174.591,165.847,143.49,139.9,182.96,173.804,134.169,142.59,180.874,187.508,143.091,148.148,132.519,142.693,92.013,116.23,114.846,118.503,89.163,91.006
NM_020561,310.092,259.526,277.723,242.634,181.123,166.238,158.848,141.807,157.486,157.071,133.697,123.655,121.252,140.954,104.025,124.883,21.137,39.529,16.52,34.476
NR_040291,135.649,120.075,85.908,86.271,182.478,160.596,120.131,118.807,67.652,78.032,48.951,63.698,116.049,79.768,78.108,48.348,35.531,37.764,27.609,28.201
NM_134142,154.809,132.145,133.714,119.472,185.326,149.031,156.232,136.18,94.899,97.434,89.391,86.493,104.638,103.732,82.066,89.432,122.194,109.016,104.509,91.046
NM_025917,127.976,108.413,101.366,83.694,165.63,167.21,139.692,136.892,107.262,147.08,94.763,107.984,165.212,128.285,121.179,114.032,113.239,104.915,93.262,89.934
NM_024219,162.647,187.228,147.955,149.705,160.428,170.146,120.799,121.981,126.926,138.129,111.021,113.512,147.919,151.772,116.748,116.853,134.514,143.331,98.603,110.546
NM_009656,166.831,145.262,140.955,127.676,177.349,151.206,150.742,128.689,118.231,101.556,104.23,99.656,47.896,39.901,39.464,35.918,67.066,74.641,53.137,60.892
NM_177686,123.917,131.691,131.881,117.367,140.724,184.818,134.575,177.685,131.671,152.753,125.972,117.754,45.163,20.525,41.065,18.785,80.482,90.364,78.219,86.329
NM_147778,165.51,133.919,144.36,120.468,163.812,154.192,134.012,128.582,107.609,115.291,83.046,88.09,95.957,112.418,71.848,98.613,118.066,114.715,92.186,102.019
NM_020011,135.355,173.399,96.691,113.336,141.073,174.041,101.866,112.586,146.615,143.658,106.245,107.633,134.566,144.666,91.107,107.329,100.239,116.575,68.504,77.447
NM_011638,177.708,487.728,178.048,484.002,136.766,177.828,129.345,162.364,132.02,161.866,124.761,135.969,84.169,140.795,81.194,122.639,69.711,69.632,64.51,73.441
NM_025605,171.828,145.669,133.085,118.672,173.65,139.395,149.551,118.402,83.977,93.322,76.992,86.382,135.849,106.493,84.511,81.37,115.864,109.361,90.942,84.379
NM_019755,121.021,143.018,111.919,115.686,145.085,161.857,119.111,137.254,120.698,129.829,115.169,130.156,114.625,86.375,93.97,69.293,80.449,91.419,70.088,78.469
NM_011361,151.623,254.044,518.045,669.883,129.356,177.407,421.402,467.603,90.75,83.517,210.806,181.233,1415.526,1539.878,1549.317,1878.852,1567.525,1788.335,2665.669,2967.17
NM_001173477,161.282,162.253,132.44,149.456,156.61,147.518,127.43,115.923,70.302,66.188,69.319,57.411,81.494,61.19,63.577,50.08,10.782,6.76,8.583,6.705
NM_029979,132.604,149.064,109.629,123.73,136.118,166.05,109.769,127.871,110.032,98.91,86.605,91.865,104.222,121.347,87.922,98.266,96.175,98.597,86.629,85.029
NM_001163431,166.873,188.895,160.665,158.429,136.963,164.38,117.679,149.693,120.804,122.082,110.892,112.389,104.642,123.724,84.126,101.033,146.999,137.597,116.078,125.954
NM_026436,177.006,206.35,122.543,140.632,152.554,146.174,84.016,84.787,98.663,99.936,57.623,73.388,147.876,167.913,78.653,97.642,55.463,76.134,37.001,44.882
NM_001205081,137.802,114.202,103.914,93.102,157.066,136.952,123.9,121.24,83.963,90.824,58.775,67.321,100.242,33.768,61.754,32.842,84.632,80.385,65.901,64.295
NM_026767,162.33,155.041,140.575,144.616,132.309,159.315,116.441,146.802,124.085,135.704,72.065,80.135,147.409,115.801,85.396,93.128,72.978,87.271,68.856,77.768
NM_001285984,184.016,143.553,131.08,120.606,159.349,125.325,121.862,116.805,141.508,128.569,101.424,129.53,56.2,50.903,37.895,36.186,50.834,58.702,44.286,48.71
NM_024217,133.34,143.225,115.665,120.541,137.989,145.648,113.393,119.632,126.334,135.837,102.206,126.169,57.329,45.717,41.977,34.73,36.129,40.503,27.67,32.762
NM_025383,146.8,131.256,128.882,112.054,145.828,137.615,131.884,116.332,98.134,99.603,93.178,95.99,127.088,122.927,111.091,108.363,110.221,118.19,101.342,100.752
NM_019821,107.993,127.175,92.537,111.072,132.695,147.42,115.538,118.211,80.175,82.023,75.753,74.753,97.069,86.063,79.802,74.202,79.601,87.756,63.312,71.608
NM_178218,150.758,164.487,94.281,106.922,117.427,159.925,70.021,92.912,35.112,47.261,14.245,40.962,137.848,108.796,85.419,77.923,69.539,63.827,42.977,49.174
NR_037996,200.63,136.398,110.618,96.769,168.177,108.957,102.899,68.986,112.526,160.775,45.467,98.456,60.14,33.56,37.91,33.615,11.985,12.647,10.193,2.787
NM_001277756,164.124,92.328,144.256,112.401,146.424,123.851,155.325,137.34,132.46,151.857,158.993,146.006,62.629,53.452,52.138,47.179,26.574,11.624,21.376,13.225
NM_001291068,114.112,137.479,95.735,115.423,129.895,139.091,111.673,122.738,98.114,83.409,88.197,84.63,88.881,91.227,85.735,81.831,85.286,93.1,68.389,75.027
NM_025387,133.961,134.786,120.545,116.695,130.918,127.645,106.019,98.917,110.726,116.364,96.379,102.684,127.891,131.006,101.224,107.222,98.957,90.287,77.729,82.637
NM_009657,134.023,155.958,109.095,130.824,111.832,144.879,91.346,127.196,141.909,119.222,118.688,113.791,67.113,59.638,51.314,53.406,55.635,154.129,53.56,118.137
NM_026268,77.693,89.176,23.878,39.914,118.67,135.336,30.683,52.037,98.087,96.721,47.492,55.152,28.581,23.508,19.49,28.407,32.636,84.67,14.449,31.322
NM_001005508,154.484,126.662,110.134,98.437,138.476,113.39,112.252,95.355,121.756,115.844,100.689,98.049,147.406,108.057,124.49,93.793,102.961,95.944,75.196,64.497
NM_001313986,108.04,108.939,82.939,80.6,119.921,130.721,85.234,103.562,116.067,99.473,79.461,72.911,84.305,72.083,55.816,63.402,58.96,69.991,44.395,54.959
NM_009663,96.798,93.282,83.497,82.278,121.039,128.874,99.502,105.163,95.889,90.83,82.624,78.189,65.353,43.373,52.714,37.967,53.908,59.698,42.002,46.817
NM_028117,106.776,127.023,79.02,97.862,124.729,121.39,80.952,87.541,93.873,81.126,60.011,77.349,98.344,84.913,61.125,72.015,85.055,68.814,50.876,50.687
NM_009804,94.141,107.146,84.708,101.288,109.712,132.938,92.076,108.779,69.106,46.631,66.946,41.512,79.68,112.438,71.022,101.39,45.657,43.44,36.923,35.374
NM_019726,106.161,85.303,96.542,82.855,124.791,117.087,117.651,93.331,101.033,93.639,94.328,93.894,116.095,98.611,87.491,76.647,91.421,67.099,70.417,72.997
NR_028142,104.97,140.543,89.669,123.434,110.091,131.598,101.014,101.551,83.567,66.59,67.389,69.883,309.586,371.679,255.351,317.227,315.358,363.267,258.467,283.398
NM_025360,142.486,150.091,128.881,128.617,120.43,120.988,95.618,95.599,88.399,88.727,80.383,70.029,113.54,118.471,83.504,101.64,99.65,101.658,81.995,88.416
NM_026933,100.776,126.501,71.512,76.911,118.11,121.862,65.491,76.196,125.352,98.757,81.986,91.486,84.023,82.003,47.889,52.265,67.737,71.096,51.714,48.347
NM_001252454,97.893,97.108,78.567,82.553,121.864,117.006,104.585,99.147,81.125,81.043,73.457,72.206,109.953,95.816,84.432,80.162,74.041,78.29,62.132,66.494
NM_009000,105.155,111.983,83.662,97.427,118.085,118.922,90.425,97.243,88.907,93.43,85.136,71.272,108.713,106.503,74.084,88.985,83.37,83.366,71.315,69.837
NM_027136,96.189,90.008,79.515,75.515,118.5,117.134,84.784,89.518,60.701,65.34,52.517,47.396,60.439,69.875,38.599,50.902,52.819,42.284,42.769,38.687
NM_172134,106.381,137.266,79.369,118.92,110.673,124.59,76.97,100.182,145.478,109.182,107.218,91.77,56.531,57.599,44.942,45.521,31.831,30.129,24.997,26.16
NM_011175,125.556,140.74,108.354,122.342,116.232,118.687,99.309,97.272,85.041,97.065,64.381,89.22,49.611,27.451,42.43,24.744,60.239,78.419,49.087,63.385
NM_201645,107.171,96.7,91.694,85.069,110.868,123.213,100.683,104.41,215.033,176.702,187.819,167.837,224.714,293.744,193.066,262.577,228.11,202.253,204.234,174.632
NM_001083880,119.97,121.94,92.123,100.866,104.425,129.402,92.639,98.369,93.942,101.108,68.158,79.442,74.716,75.254,48.694,51.695,48.446,65.958,42.243,55.605
NR_110571,146.339,108.952,129.056,111.384,123.123,110.427,118.356,111.593,117.867,141.22,105.587,130.5,86.926,76.124,89.009,75.942,94.511,97.577,87.275,108.36
NM_001164290,143.144,136.833,115.208,110.337,122.032,111.312,102.186,91.099,84.347,86.152,78.631,75.652,125.242,99.101,93.658,89.797,79.434,76.335,64.202,65.724
NM_133933,129.599,128.733,115.271,118.513,123.682,106.978,108.425,95.089,126.215,131.707,112.504,118.026,103.072,92.062,86.438,81.551,110.033,86.516,92.787,76.28
NM_026055,141.004,131.895,120.938,123.9,123.396,106.736,98.525,103.881,82.04,83.63,48.076,54.354,95.799,96.369,52.742,80.809,8.128,5.523,6.352,5.888
NR_130958,98.268,101.182,88.9,82.058,120.243,108.582,103.751,96,90.53,86.06,75.781,67.918,46.363,42.826,41.077,36.213,78.376,73.928,65.39,54.747
NM_008621,124.392,123.554,112.27,118.199,111.893,116.151,99.623,103.234,114.398,107.237,104.573,97.205,101.209,92.252,95.922,89.719,100.403,99.727,94.526,95.139
NM_153103,126.072,130.461,97.842,112.683,117.826,108.316,100.674,96.668,82.714,77.306,72.707,64.772,106.419,107.816,91.177,94.809,63.081,63.112,50.515,50.34
NM_028863,115.062,103.073,99.691,93.701,116.937,106.662,90.461,90.479,85.068,90.564,59.556,79.921,119.279,79.339,81.613,74.005,55.629,50.405,52.424,50.696
NM_001033273,121.263,136.822,94.768,114.283,111.22,110.627,88.069,93.915,81.901,84.324,65.753,72.596,113.691,95.793,86.439,80.483,61.646,57.129,49.757,47.263
NM_133918,105.997,122.288,83.327,101.432,119.303,100.819,99.595,87.619,109.739,104.013,103.858,93.458,96.969,63.544,72.022,54.982,54,56.687,48.448,46.258
NM_025828,105.217,121.911,89.387,103.474,104.661,114.982,89.027,93.94,98.276,97.837,83.464,90.12,60.679,64.627,51.16,54.488,78.804,81.924,65.824,67.573
NM_001002267,176.177,113.714,124.521,96.152,121.07,97.715,97.775,72.527,26.091,29.398,23.629,40.584,16.863,6.589,10.234,7.885,15.068,4.551,12.136,1.908
NM_001159908,115.245,119.983,89.334,100.361,103.349,113.674,70.482,87.398,76.643,71.975,61.476,67.512,285.158,431.024,182.524,397.796,335.082,394.217,249.122,388.465
NM_028780,95.512,103.429,80.398,91.01,105.112,110.972,93.255,92.352,86.459,84.813,70.01,82.933,75.883,74.966,62.896,66.006,76.944,83.98,69.645,73.83
NM_026591,93.663,95.812,79.21,70.826,108.76,106.231,82.896,86.285,70.422,76.247,70.259,78.049,90.749,92.193,72.772,77.632,76.057,69.875,62.488,59.936
NM_009846,176.236,120.356,165.639,114.906,127.808,86.816,114.034,82.053,6.449,6.465,8.976,5.016,24.086,8.818,21.938,9.38,9.973,2.605,10.715,2.063
NM_001163165,114.452,113.294,90.555,92.546,111.235,102.55,94.122,83.516,68.781,80.008,55.513,76.594,94.865,63.13,72.386,54.898,67.06,58.632,58.116,43.891
NM_001168225,144.938,125.18,131.764,122.168,108.24,104.638,105.101,111.182,109.456,128.282,118.799,120.102,83.039,82.043,73.901,83.023,90.157,81.741,92.486,80.703
NM_001145804,90.646,95.156,88.076,85.05,103.566,108.06,101.414,101.368,72.59,81.414,65.855,73.135,59.84,55.222,62.323,51.804,77.781,79.5,72.523,72.577
NM_019403,108.296,98.976,92.146,87.479,112.185,98.277,93.856,87.872,65.075,77.252,57.691,78.514,95.753,89.811,88.852,78.648,82.387,75.999,61.119,61.125
NM_008795,89.464,95.445,74.181,81.483,105.699,104.35,90.21,94.183,70.255,55.92,66.59,51.951,54.022,31.709,45.121,25.788,66.899,61.379,54.921,47.025
NM_018745,113.882,106.452,116.887,102.673,100.581,109.242,97.22,108.508,73.251,70.138,63.595,61.019,77.403,73.629,75.053,70.535,91.578,79.258,80.448,75.538
