,TPM_BALB_notx_rep1,TPM_BALB_notx_rep2,TPM_BALB_KLA_rep1,TPM_BALB_KLA_rep2,TPM_C57_notx_rep1,TPM_C57_notx_rep2,TPM_C57_KLA_rep1,TPM_C57_KLA_rep2,TPM_NOD_notx_rep1,TPM_NOD_notx_rep2,TPM_NOD_KLA_rep1,TPM_NOD_KLA_rep2,TPM_PWK_notx_rep1,TPM_PWK_notx_rep2,TPM_PWK_KLA_rep1,TPM_PWK_KLA_rep2,TPM_SPRET_notx_rep1,TPM_SPRET_notx_rep2,TPM_SPRET_KLA_rep1,TPM_SPRET_KLA_rep2
NM_172541,50.725,42.509,39.589,36.788,64.819,59.37,51.352,51.98,67.348,61.235,52.961,51.153,38.327,43.487,27.586,33.314,71.407,46.304,54.741,39.718
NM_027328,58.931,51.531,42.629,39.542,67.348,54.419,54.003,46.668,57.627,59.429,49.114,47.419,33.828,36.218,27.993,33.754,56.451,39.134,46.699,37.442
NM_177992,51.824,48.652,42.385,44.071,64.247,56.49,49.353,52.747,66.409,74.006,58.743,57.615,49.733,46.778,41.176,40.944,53.088,59.277,51.025,46.698
NM_001081962,46.802,39.32,26.282,23.24,64.867,55.389,35.586,38.255,68.037,61.832,45.486,61.487,49.637,37.935,30.024,19.455,57.514,36.291,24.217,30.479
NM_025548,39.58,46.879,38.043,38.709,59.493,60.09,48.148,48.746,57.909,59.54,49.531,50.972,44.553,45.546,32.773,41.067,41.19,42.128,35.346,37.043
NM_011241,54.385,40.642,41.829,33.483,69.267,49.208,59.247,44.425,50.622,56.938,47.545,49.411,32.656,27.526,26.883,20.748,63.942,45.348,54.522,39.304
NM_053208,62.728,53.379,40.504,40.658,63.272,55.114,50.11,47.487,54.983,66.384,59.12,57.671,52.301,48.199,39.673,37.91,55.35,46.561,44.885,35.555
NM_029834,55.155,47.647,41.317,38.956,62.561,55.576,53.203,50.081,62.29,63.74,52.544,56.82,57.661,43.143,42.736,33.461,61.052,53.076,52.823,45.729
NM_144538,29.689,26.237,16.883,21.355,63.398,54.701,40.194,44.326,55.933,62.206,37.307,49.33,10.316,6.082,6.8,5.17,5.236,4.087,3.603,3.271
NM_001289517,42.978,43.136,37.124,35.69,59.633,57.72,51.139,48.13,57.513,63.12,49.773,59.411,30.49,24.743,25.148,21.608,38.725,38.903,34.259,33.291
NM_145705,45.598,38.465,36.523,35.152,64.361,51.255,53.343,48.871,53.534,45.415,44.418,60.703,39.89,29.622,33.633,25.661,43.495,37.743,35.497,28.534
NM_007891,51.365,50.002,43.317,44.872,59.024,55.261,52.232,52.436,68.912,69.655,59.427,68.975,37.117,28.303,29.412,23.755,40.149,33.018,34.572,31.149
NM_001310541,46.481,31.812,38.546,27.622,70.119,43.414,57.652,42.768,31.622,44.798,29.164,37.004,18.603,8.058,16.702,6.862,48.003,36.199,41.947,33.679
NM_001003898,40.534,47.149,37.888,37.195,56.802,52.973,48.387,49.544,57.439,60.564,45.63,56.079,28.694,34.295,27.236,27.968,53.153,50.021,49.588,44.767
NM_001111078,37.545,29.182,32.806,26.364,63.292,45.478,54.413,39.917,54.78,62.722,48.906,52.41,12.078,3.571,9.655,3.002,45.123,30.207,36.059,27.276
NM_001038010,40.603,45.119,33.24,38.205,57.636,50.716,49.251,41.578,56.577,59.741,51.134,48.416,39.36,42.033,32.559,37.713,39.199,31.327,29.881,27.544
NM_001301414,45.122,33.273,34.018,26.392,60.382,47.446,51.264,38.467,45.404,59.613,40.526,39.489,31.771,24.542,25.445,18.666,50.072,36.919,39.701,30.519
NM_134154,41.461,46.007,31.406,34.244,57.099,50.629,35.697,42.291,81.014,80.807,54.563,63.884,28.856,22.695,16.938,14.561,26.524,35.283,16.816,27.314
NM_011276,43.293,67.932,47.718,62.897,41.06,66.307,47.051,64.168,45.14,47.069,52.705,50.873,50.85,73.091,63.694,76.082,53.672,67.503,55.102,63.894
NM_011876,44.911,41.665,31.313,31.858,53.887,53.377,41.791,41.963,56.987,65.738,42.25,58.546,40.04,30.245,26.821,23.793,54.46,50.242,44.259,43.005
NM_007659,45.381,28.924,42.221,26.223,62.562,43.805,57.306,41.41,40.971,60.356,33.352,52.509,14.547,6.661,12.883,6.442,50.803,40.603,44.365,36.502
NM_026023,55.833,46.408,47.8,41.686,58.542,47.268,48.186,39.621,53.831,66.612,51.088,52.042,33.981,34.332,27.036,28.493,59.95,48.148,54.481,49.161
NM_001110242,59.113,43.267,46.339,35.071,67.142,38.438,48.832,36.299,54.223,69.352,37.161,58.969,45.738,40.53,28.795,30.115,62.842,39.26,42.323,31.65
NM_175450,39.267,43.445,29.681,33.457,53.223,52.081,37.841,35.748,58.123,59.12,42.62,49.187,27.797,31.452,19.669,24.081,45.717,38.869,38.956,34.384
NM_052835,46.865,36.217,43.679,33.064,52.646,51.891,48.063,33.354,35.43,48.434,43.082,43.4,19.042,22.556,17.546,14.723,38.403,40.074,34.157,27.978
NM_020582,69.74,45.225,56.381,42.731,60.993,42.514,52.256,37.168,51.92,71.974,43.349,51.05,41.27,32.38,32.695,23.688,72.112,50.452,59.194,43.956
NM_008583,40.285,48.084,29.935,38.203,54.832,47.7,41.35,37.347,58.002,59.597,46.256,52.387,37.413,35.735,24.495,29.406,35.738,40.106,22.46,27.96
NM_016692,44.792,35.266,32.009,30.752,57.027,44.927,50.112,40.079,37.004,39.205,33.279,40.472,26.056,14.735,22.106,13.234,37.43,30.115,33.064,26.8
NM_007801,17.96,18.75,16.372,17.273,48.24,52.83,41.868,39.218,43.914,46.928,43.068,39.228,42.946,32.187,34.07,29.07,14.62,32.881,13.999,25.073
NM_001033490,42.697,42.188,28.956,37.192,51.288,49.671,42.54,35.471,52.849,52.122,46.04,32.479,36.903,37.523,23.114,27.395,52.461,42.46,39.044,33.95
NM_026310,52.704,43.834,36.968,36.608,56.012,44.567,47.44,37.453,54.937,58.5,41.428,43.851,33.478,30.573,24.413,24.613,55.397,38.106,40.649,36.659
NM_144898,49.119,43.533,39.521,39.327,56.686,43.727,40.292,37.035,55.925,59.779,48.881,56.028,34.337,38.401,31.744,32.073,41.202,42.311,35.607,34.861
NR_030718,26.434,24.67,11.128,29.439,55.466,44.938,14.029,37.091,43.852,72.139,19.111,28.374,6.831,2.239,15.882,12.6,13.492,19.091,21.661,38.558
NM_025900,50.546,35.205,42.916,34.1,56.379,42.833,51.721,40.146,54.509,69.944,45.95,55.475,28.654,20.624,27.359,22.848,63.076,47.03,53.064,47.869
NM_001271729,38.207,26.487,28.918,19.032,61.557,37.464,44.461,29.757,39.535,50.942,25.117,36.228,14.644,5.664,8.752,3.393,50.15,41.665,38.152,33.229
NM_001110159,46.836,37.566,35.92,29.721,58.219,40.397,45.021,37.282,51.781,59.727,45.16,61.825,28.145,24.373,22.791,22.19,70.27,59.198,58.463,47.297
NM_016972,29.782,38.458,32.596,34.072,49.646,47.553,50.401,47.269,51.474,44.523,55.292,45.219,19.334,15.862,21.388,15.833,9.572,12.668,10.675,11.543
NM_145133,59.214,72.012,66.577,64.302,44.256,52.006,61.712,48.715,59.13,54.419,46.722,62.763,72.569,78.373,77.402,71.181,66.228,71.267,71.224,66.943
NM_001291348,48.678,42.877,39.66,29.935,53.051,43.047,48.113,37.094,45.163,46.13,35.579,31.314,18.716,17.236,16.734,12.747,38.18,30.335,33.499,27.57
NM_007510,47.58,49.013,48.56,50.633,46.165,49.223,47.506,49.55,44.113,39.731,41.277,38.132,49.899,55.807,60.045,66.208,63.731,58.419,67.503,60.719
NM_008251,51.229,45.103,38.295,36.527,50.04,43.673,41.509,34.873,52.436,60.519,45.307,51.021,41.586,21.734,27.833,18.915,55.658,38.466,51.962,31.814
NM_178389,50.637,46.327,40.606,38.253,54.839,37.803,43.786,29.339,46.358,43.243,31.96,27.571,27.812,17.913,21.126,13.598,46.957,30.981,34.202,27.515
NM_007649,43.418,39.767,37.558,39.361,45.481,46.72,38.637,39.402,55.242,55.768,49.388,44.824,33.344,26.356,26.852,21.337,32.907,36.12,25.146,31.278
NM_024184,35.867,26.512,33.055,22.194,51.684,38.763,42.6,30.52,30.124,39.245,23.491,35.915,13.739,5.263,11.071,4.642,39.2,33.474,29.822,29.828
NM_028189,17.446,21.945,12.947,18.508,45.905,42.39,36.107,34.617,32.061,33.726,24.599,28.686,15.557,10.001,12.909,8.226,0.727,0.741,0.763,0.715
NM_053179,49.349,44.058,36.904,33.991,50.276,37.925,37.924,32.398,47.072,55.938,38.647,41.102,31.076,26.052,22.172,22.539,63.607,47.783,50.618,40.259
NM_001163360,26.057,15.888,21.649,16.947,47.937,39.431,42.052,38.284,42.467,49.897,35.247,42.729,10.743,5.455,9.382,5.286,32.332,24.537,28.696,20.882
NM_001301811,38.336,39.544,26.604,31.462,43.466,42.365,29.789,32.826,56.283,57.986,40.205,46.104,29.93,21.73,20.463,19.668,26.643,28.496,18.573,21.148
NM_178856,37.852,25.221,32.695,23.14,49.604,35.064,40.649,30.236,42.086,50.629,31.907,41.734,10.018,5.267,6.99,3.435,30.959,22.579,26.918,20.925
NM_181416,32.276,27.525,28.57,26.568,42.467,39.73,39.352,37.023,40.278,39.95,36.246,38.894,24.019,17.642,23.629,14.829,43.043,36.875,40.686,34.378
NM_198937,27.122,26.196,26.948,24.078,45.23,35.644,39.747,33.638,40.433,42.322,37.398,37.666,22.64,19.41,19.707,16.148,41.075,33.71,35.388,30.91
NM_011131,38.438,30.73,29.755,24.098,45.392,34.576,39.771,31.591,27.096,35.97,25.465,32.505,17.914,11.717,13.173,9.621,40.798,29.816,33.497,27.232
NM_020567,36.478,23.149,30.148,18.002,47.997,30.926,38.536,28.121,24.831,34.427,18.845,24.061,9.302,3.228,6.726,2.755,35.071,24.583,29.643,19.853
NM_023203,33.497,28.552,30.284,22.654,44.764,33.408,35.018,31.995,31.021,46.042,27.268,34.898,16.785,14.619,10.104,14.337,21.918,23.72,20.809,19.199
NM_026515,16.251,11.402,16.663,11.814,45.548,32.156,36.303,29.016,22.878,29.662,18.563,25.724,8.359,2.84,6.913,2.47,26.826,23.93,22.983,22.799
NM_029482,28.66,24.038,25.308,19.587,38.134,39.058,28.049,29.7,35.149,30.833,25.747,29.9,13.481,9.027,10.018,6.26,29.811,31.171,25.223,23.291
NM_025412,37.373,28.314,26.236,22.996,42.545,33.015,30.432,26.129,40.03,42.31,31.881,36.044,14.871,13.667,11.105,9.665,24.973,16.116,19.614,15.794
NM_008894,23.39,20.637,19.855,13.182,45.085,30.184,35.004,29.576,34.707,45.105,26.15,34.18,14.879,12.13,12.531,9.874,35.531,27.176,25.483,22.246
NM_133678,34.691,36.88,30.708,23.454,41.519,32.898,39.266,27.704,34.473,59.161,38.693,43.31,29.896,23.941,25.822,24.557,53.466,40.491,44.974,31.527
NM_021793,22.685,21.07,16.836,18.234,36.327,36.492,28.419,34.764,45.2,51.693,29.92,50.963,14.136,11.221,9.811,9.964,15.067,9.978,12.331,9.371
NM_011284,27.224,22.38,21.898,17.445,40.434,31.042,27.945,21.278,35.335,43.546,29.206,32.301,14.262,9.225,7.758,6.481,32.711,25.325,23.596,20.303
NM_001081043,30.85,37.015,42.562,41.083,33.189,37.031,45.841,43.59,31.331,27.463,41.752,39.384,43.897,58.11,55.818,59.34,40.983,38.848,44.481,42.638
NM_025995,31.481,20.068,16.09,10.376,42,26.783,23.935,13.831,28.442,42.503,14.886,23.05,12.073,5.617,4.631,1.083,25.119,22.234,15.607,12.621
NM_183168,21.165,21.152,16.718,17.137,34.387,34.303,27.015,28.304,41.646,40.784,31.069,33.705,19.29,15.831,15.839,14.049,5.567,6.254,3.654,4.371
NM_026309,29.789,21.556,25.839,20.024,39.569,28.682,30.21,24.905,23.707,35.023,17.914,28.627,14.626,13.143,11.043,11.481,39.147,27.973,30.52,22.716
NM_001083188,29.809,23.76,25.555,22.231,37.889,28.952,34.148,27.901,27.164,28.497,25.038,28.611,12.552,6.313,11.098,4.883,23.718,21,20.763,18.483
NM_026410,25.626,23.034,23.895,18.508,36.716,30.074,31.139,25.698,27.281,35.668,24.16,25.126,11.146,4.131,8.81,3.068,31.309,31.259,26.111,24.656
NM_023058,26.056,22.365,24.84,21.945,37.779,28.203,36.928,28.874,28.196,33.286,25.711,34.124,13.616,6.337,11.726,5.725,29.605,21.237,26.614,21.358
NM_133746,29.552,23.416,18.806,17.079,38.88,25.371,20.391,18.803,19.879,24.458,16.282,20.028,2.18,0.706,1.13,0.483,26.663,18.684,14.251,11.397
NM_175517,53.915,27.341,37.867,21.73,41.752,20.482,36.961,18.636,32.318,34.371,27.235,28.191,33.314,16.293,29.439,15.524,42.58,24.299,33.164,22.926
NM_001033331,42.844,48.384,60.224,67.801,28.477,33.344,36.838,48.337,32.146,25.781,35.312,34.229,38.012,43.69,58.754,59.593,41.88,39.901,47.215,47.479
NM_013929,27.827,21.338,17.986,14.683,38.212,23.291,25.444,16.14,26.602,37.059,16.981,29.187,15.761,9.842,8.711,7.67,22.766,15.447,16.422,12.713
NM_019731,21.561,20.165,15.429,15.471,32.218,28.332,28.119,23.731,34.188,49.853,25.851,40.742,1.68,1.34,2.001,0.917,4.855,3.23,3.578,3.871
NM_016916,35.056,42.234,41.317,41.125,26.172,30.344,29.859,32.338,28.075,26.36,35.151,40.102,40.651,65.818,44.843,54.925,35.191,43.774,42.506,42.417
NM_019737,16.449,20.718,17.997,20.134,21.308,26.779,21.695,26.149,29.756,30.701,28.863,32.413,6.278,4.235,6.101,4.175,8.405,8.163,7.885,7.572
NM_009830,14.803,11.087,12.394,10.313,22.833,20.137,20.959,22.515,26.088,30.479,26.984,28.479,5.108,3.074,4.762,3.135,16.378,12.38,12.415,12.387
NM_011157,15.212,12.87,80.061,70.909,22.181,20.184,81.702,93.647,23.736,29.666,42.902,41.955,121.685,87.239,149.12,103.828,28.533,29.48,35.777,58.646
NM_008611,9.055,6.587,8.374,6.216,20.139,20.827,17.809,18.389,24.645,30.229,20.347,22.239,1.556,1.206,1.382,1.212,0.137,0.289,0.357,0.329
NM_025557,16.639,8.382,12.814,7.876,22.834,17.148,17.803,13.93,22.918,24.869,15.488,22.639,6.877,2.108,5.595,1.993,1.951,0.379,1.304,0.509
NM_001313916,25.2,25.517,24.193,36.987,15.617,22.731,18.618,23.008,13.673,13.261,32.428,30.699,61.052,31.802,64.475,56.327,21.306,23.292,36.462,51.383
NM_001035533,22.642,34.925,26.457,32.937,15.628,18.704,19.907,19.576,15.849,14.65,20.344,16.984,29.523,39.759,38.11,40.7,50.761,36.136,67.66,42.59
NM_021334,35.097,63.215,33.927,55.88,16.268,17.195,13.05,13.816,4.61,6.32,5.023,6.969,73.798,75.896,80.748,70.886,42.272,24.807,71.984,42.815
NM_013710,2.95,1.747,1.915,1.233,17.645,14.791,13.242,12.055,22.797,26.138,12.864,21.705,0.672,0.077,0.487,0.052,5.655,5.57,5.686,4.033
NM_178892,16.698,18.921,19.43,37.398,11.595,13.645,18.034,34.652,13.455,13,17.163,13.632,16.967,28.122,25.239,44.07,13.286,12.352,11.922,16.466
NM_009371,24.971,29.745,21.483,27.035,10.945,12.724,9.702,11.291,11.746,10.113,10.119,9.348,35.684,33.336,34.777,30.438,29.308,34.338,26.381,28.678
NM_010818,9.572,22.807,13.339,26.035,3.332,6.861,4.782,7.821,0.61,0.779,0.939,0.89,41.077,45.444,56.939,50.01,51.285,40.35,78.08,55.17
NM_011093,83.861,82.227,70.077,71.286,3.989,4.39,3.141,3.625,23.354,29.769,16.989,24.427,135.042,111.328,135.33,99.131,108.301,158.494,89.066,142.133
NM_010329,5.905,18.191,9.692,26.989,2.01,5.493,3.058,7.886,1.235,2.236,1.872,2.683,13.647,13.117,32.581,20.128,0.598,1.097,1.754,3.447
