specificSubtype	otherSubtype	EnrichScore	tissue
hM02_pDC-LILRA4	hT04_CD4-TCF7	-0.512996433339041	normal
hM02_pDC-LILRA4	hT05_CD4-CXCR6	-0.239548189573195	normal
hM02_pDC-LILRA4	hT06_CD4-CXCR5	-0.0263943890622717	normal
hM02_pDC-LILRA4	hT15_CD8-GZMK	-0.313389358220576	normal
hM02_pDC-LILRA4	hT16_CD8-CD6	-0.156702244313408	normal
hM02_pDC-LILRA4	hT17_CD8-CD160	-0.100976457100613	normal
hM02_pDC-LILRA4	hI02_NK-GZMK	-0.658489364641116	normal
hM02_pDC-LILRA4	hI04_ILC3-SLC4A10	-0.0224521754241748	normal
hM02_pDC-LILRA4	hB02_GALTB-IgA	1.60052746388166	normal
hM02_pDC-LILRA4	hB03_FollicularB-IgD	-0.901601705431644	normal
hM02_pDC-LILRA4	hB05_GCBCell-LRMP	1.85202637352218	normal
hM02_pDC-LILRA4	hB01_PlasmaB-IgG	1.78571707616958	normal
hM02_pDC-LILRA4	hF01_Myofib-ACTA2	1.07825791747221	normal
hM02_pDC-LILRA4	hF02_CAF-FAP	0.550376592081036	normal
hM02_pDC-LILRA4	hM13_TAM-SPP1	-1.06452138192062	normal
hM02_pDC-LILRA4	hT07_CD4-GZMK	-0.237574213469307	normal
hM02_pDC-LILRA4	hT08_CD4-IL23R	-0.140972956328728	normal
hM02_pDC-LILRA4	hT09_CD4-CXCL13	-0.11255758805466	normal
hM02_pDC-LILRA4	hT11_CD4-CTLA4	0.731086987789512	normal
hM02_pDC-LILRA4	hT18_CD8-LAYN	0.440243228884157	normal
hM03_cDC2-CD1C	hM01_Mast-TPSAB1	-1.06955725242134	normal
hM03_cDC2-CD1C	hM02_pDC-LILRA4	-1.0444117077268	normal
hM03_cDC2-CD1C	hM03_cDC2-CD1C	-1.11389103910561	normal
hM03_cDC2-CD1C	hM04_cDC1-BATF3	-1.13927578134102	normal
hM03_cDC2-CD1C	hM08_Macro-NLRP3	-0.818315338259627	normal
hM03_cDC2-CD1C	hM12_TAM-C1QC	-1.13010001515582	normal
hM03_cDC2-CD1C	hT04_CD4-TCF7	0.89596742067843	normal
hM03_cDC2-CD1C	hT05_CD4-CXCR6	0.954376252169054	normal
hM03_cDC2-CD1C	hT06_CD4-CXCR5	0.957725136510211	normal
hM03_cDC2-CD1C	hT15_CD8-GZMK	1.05893930641643	normal
hM03_cDC2-CD1C	hT16_CD8-CD6	1.03752014807801	normal
hM03_cDC2-CD1C	hT17_CD8-CD160	1.03467738171546	normal
hM03_cDC2-CD1C	hI02_NK-GZMK	-0.132295298931557	normal
hM03_cDC2-CD1C	hI04_ILC3-SLC4A10	-0.527610509612103	normal
hM03_cDC2-CD1C	hB02_GALTB-IgA	-0.360363540439599	normal
hM03_cDC2-CD1C	hB03_FollicularB-IgD	-0.866984511795485	normal
hM03_cDC2-CD1C	hB05_GCBCell-LRMP	-0.539650680384102	normal
hM03_cDC2-CD1C	hB01_PlasmaB-IgG	-0.344328019993804	normal
hM03_cDC2-CD1C	hF01_Myofib-ACTA2	-1.00221913591668	normal
hM03_cDC2-CD1C	hF02_CAF-FAP	-1.08813060028703	normal
hM03_cDC2-CD1C	hM13_TAM-SPP1	-0.933874632001155	normal
hM03_cDC2-CD1C	hT07_CD4-GZMK	1.12674173863689	normal
hM03_cDC2-CD1C	hT08_CD4-IL23R	1.15202628369865	normal
hM03_cDC2-CD1C	hT09_CD4-CXCL13	1.08553025673675	normal
hM03_cDC2-CD1C	hT11_CD4-CTLA4	1.49510856175171	normal
hM03_cDC2-CD1C	hT18_CD8-LAYN	1.31239557698015	normal
hM04_cDC1-BATF3	hM01_Mast-TPSAB1	0.00510470401781959	normal
hM04_cDC1-BATF3	hM02_pDC-LILRA4	-0.208061940438551	normal
hM04_cDC1-BATF3	hM03_cDC2-CD1C	-0.967563297574036	normal
hM04_cDC1-BATF3	hM04_cDC1-BATF3	-1.60291600512932	normal
hM04_cDC1-BATF3	hM08_Macro-NLRP3	-0.680352203359714	normal
hM04_cDC1-BATF3	hM12_TAM-C1QC	-1.3142826934765	normal
hM04_cDC1-BATF3	hT04_CD4-TCF7	0.634754886514479	normal
hM04_cDC1-BATF3	hT05_CD4-CXCR6	-0.0355827471584055	normal
hM04_cDC1-BATF3	hT06_CD4-CXCR5	0.439430878622802	normal
hM04_cDC1-BATF3	hT15_CD8-GZMK	-0.64802078438945	normal
hM04_cDC1-BATF3	hT16_CD8-CD6	-0.647118125417143	normal
hM04_cDC1-BATF3	hT17_CD8-CD160	-0.977407667034546	normal
hM04_cDC1-BATF3	hI02_NK-GZMK	-0.390184440854418	normal
hM04_cDC1-BATF3	hI04_ILC3-SLC4A10	0.591235679393584	normal
hM04_cDC1-BATF3	hB02_GALTB-IgA	0.880236300103975	normal
hM04_cDC1-BATF3	hB03_FollicularB-IgD	2.1803971051058	normal
hM04_cDC1-BATF3	hB05_GCBCell-LRMP	1.99012288240964	normal
hM04_cDC1-BATF3	hB01_PlasmaB-IgG	2.04028055353361	normal
hM04_cDC1-BATF3	hF01_Myofib-ACTA2	0.311511722016756	normal
hM04_cDC1-BATF3	hF02_CAF-FAP	0.0428061617941715	normal
hM04_cDC1-BATF3	hM13_TAM-SPP1	-1.09748903010431	normal
hM04_cDC1-BATF3	hT07_CD4-GZMK	-0.231477798410529	normal
hM04_cDC1-BATF3	hT08_CD4-IL23R	-0.206970989839593	normal
hM04_cDC1-BATF3	hT09_CD4-CXCL13	0.0816012982483629	normal
hM04_cDC1-BATF3	hT11_CD4-CTLA4	0.708425527028467	normal
hM04_cDC1-BATF3	hT18_CD8-LAYN	-0.898479975602933	normal
hM08_Macro-NLRP3	hM01_Mast-TPSAB1	-0.677058797667998	normal
hM08_Macro-NLRP3	hM02_pDC-LILRA4	0.240211029877165	normal
hM08_Macro-NLRP3	hM03_cDC2-CD1C	-0.121088036731538	normal
hM08_Macro-NLRP3	hM04_cDC1-BATF3	0.719144927644819	normal
hM08_Macro-NLRP3	hM08_Macro-NLRP3	-0.355818228246685	normal
hM08_Macro-NLRP3	hM12_TAM-C1QC	-0.311996010219545	normal
hM08_Macro-NLRP3	hT04_CD4-TCF7	-0.25504551005136	normal
hM08_Macro-NLRP3	hT05_CD4-CXCR6	-0.5573219432276	normal
hM08_Macro-NLRP3	hT06_CD4-CXCR5	-0.530039742571495	normal
hM08_Macro-NLRP3	hT15_CD8-GZMK	-0.680671936121323	normal
hM08_Macro-NLRP3	hT16_CD8-CD6	-0.786476773074369	normal
hM08_Macro-NLRP3	hT17_CD8-CD160	-0.859006917127702	normal
hM08_Macro-NLRP3	hI02_NK-GZMK	-0.666145406660374	normal
hM08_Macro-NLRP3	hI04_ILC3-SLC4A10	-0.566035595728545	normal
hM08_Macro-NLRP3	hB02_GALTB-IgA	-0.168829097884258	normal
hM08_Macro-NLRP3	hB03_FollicularB-IgD	-0.461458356906987	normal
hM08_Macro-NLRP3	hB05_GCBCell-LRMP	-0.236624052241487	normal
hM08_Macro-NLRP3	hB01_PlasmaB-IgG	0.614188210562899	normal
hM08_Macro-NLRP3	hF01_Myofib-ACTA2	3.20427851547792	normal
hM08_Macro-NLRP3	hF02_CAF-FAP	2.9548084278231	normal
hM08_Macro-NLRP3	hM13_TAM-SPP1	-0.183865297535161	normal
hM08_Macro-NLRP3	hT07_CD4-GZMK	-0.215616311667312	normal
hM08_Macro-NLRP3	hT08_CD4-IL23R	-0.319839461398411	normal
hM08_Macro-NLRP3	hT09_CD4-CXCL13	-0.278872042244794	normal
hM08_Macro-NLRP3	hT11_CD4-CTLA4	0.713108946358384	normal
hM08_Macro-NLRP3	hT18_CD8-LAYN	-0.213930540437347	normal
hM12_TAM-C1QC	hM01_Mast-TPSAB1	-0.751777993550752	normal
hM12_TAM-C1QC	hM02_pDC-LILRA4	-0.952228639896472	normal
hM12_TAM-C1QC	hM03_cDC2-CD1C	-1.00471766598803	normal
hM12_TAM-C1QC	hM04_cDC1-BATF3	0.299624624958099	normal
hM12_TAM-C1QC	hM08_Macro-NLRP3	-0.0409432844170348	normal
hM12_TAM-C1QC	hM12_TAM-C1QC	-1.4119704843913	normal
hM12_TAM-C1QC	hT04_CD4-TCF7	-0.17367921091184	normal
hM12_TAM-C1QC	hT05_CD4-CXCR6	0.858243453965768	normal
hM12_TAM-C1QC	hT06_CD4-CXCR5	0.228025786601364	normal
hM12_TAM-C1QC	hT15_CD8-GZMK	-0.660643112164396	normal
hM12_TAM-C1QC	hT16_CD8-CD6	0.178363731588498	normal
hM12_TAM-C1QC	hT17_CD8-CD160	-0.151879698182564	normal
hM12_TAM-C1QC	hI02_NK-GZMK	0.256579367313752	normal
hM12_TAM-C1QC	hI04_ILC3-SLC4A10	0.829726998892625	normal
hM12_TAM-C1QC	hB02_GALTB-IgA	-0.381450874589956	normal
hM12_TAM-C1QC	hB03_FollicularB-IgD	2.40327475299043	normal
hM12_TAM-C1QC	hB05_GCBCell-LRMP	1.70050800435299	normal
hM12_TAM-C1QC	hB01_PlasmaB-IgG	-0.528854471249593	normal
hM12_TAM-C1QC	hF01_Myofib-ACTA2	-1.34667510353303	normal
hM12_TAM-C1QC	hF02_CAF-FAP	-0.879076730765003	normal
hM12_TAM-C1QC	hM13_TAM-SPP1	-1.11784045995608	normal
hM12_TAM-C1QC	hT07_CD4-GZMK	0.509122565273081	normal
hM12_TAM-C1QC	hT08_CD4-IL23R	2.20989359438987	normal
hM12_TAM-C1QC	hT09_CD4-CXCL13	0.35966450921465	normal
hM12_TAM-C1QC	hT11_CD4-CTLA4	-0.0214241211258193	normal
hM12_TAM-C1QC	hT18_CD8-LAYN	-0.409865538819245	normal
hT04_CD4-TCF7	hM01_Mast-TPSAB1	0.927650600374581	normal
hT04_CD4-TCF7	hM02_pDC-LILRA4	0.505872841338572	normal
hT04_CD4-TCF7	hM03_cDC2-CD1C	0.674791463786773	normal
hT04_CD4-TCF7	hM04_cDC1-BATF3	0.657181421020869	normal
hT04_CD4-TCF7	hM08_Macro-NLRP3	0.308629348766964	normal
hT04_CD4-TCF7	hM12_TAM-C1QC	0.994085450209588	normal
hT04_CD4-TCF7	hT04_CD4-TCF7	-0.964199559074833	normal
hT04_CD4-TCF7	hT05_CD4-CXCR6	-0.799327712058282	normal
hT04_CD4-TCF7	hT06_CD4-CXCR5	-0.876124851667935	normal
hT04_CD4-TCF7	hT15_CD8-GZMK	-0.689815951170813	normal
hT04_CD4-TCF7	hT16_CD8-CD6	-0.668343351700767	normal
hT04_CD4-TCF7	hT17_CD8-CD160	-0.410958088480838	normal
hT04_CD4-TCF7	hI02_NK-GZMK	0.139964971279481	normal
hT04_CD4-TCF7	hI04_ILC3-SLC4A10	-0.312347849914937	normal
hT04_CD4-TCF7	hB02_GALTB-IgA	2.65930588081382	normal
hT04_CD4-TCF7	hB03_FollicularB-IgD	0.283862918827889	normal
hT04_CD4-TCF7	hB05_GCBCell-LRMP	0.390030902088644	normal
hT04_CD4-TCF7	hB01_PlasmaB-IgG	2.44341575010839	normal
hT04_CD4-TCF7	hF01_Myofib-ACTA2	-1.16810125703008	normal
hT04_CD4-TCF7	hF02_CAF-FAP	-0.475390141674116	normal
hT04_CD4-TCF7	hM13_TAM-SPP1	0.400210780762951	normal
hT04_CD4-TCF7	hT07_CD4-GZMK	-0.582040510194991	normal
hT04_CD4-TCF7	hT08_CD4-IL23R	-0.685223434750273	normal
hT04_CD4-TCF7	hT09_CD4-CXCL13	-0.852554588190512	normal
hT04_CD4-TCF7	hT11_CD4-CTLA4	-0.924392846637788	normal
hT04_CD4-TCF7	hT18_CD8-LAYN	-0.976182186832366	normal
hT05_CD4-CXCR6	hM01_Mast-TPSAB1	1.24937208281768	normal
hT05_CD4-CXCR6	hM02_pDC-LILRA4	0.600970113575105	normal
hT05_CD4-CXCR6	hM03_cDC2-CD1C	0.835329977954956	normal
hT05_CD4-CXCR6	hM04_cDC1-BATF3	0.544652748893338	normal
hT05_CD4-CXCR6	hM08_Macro-NLRP3	0.531733793860128	normal
hT05_CD4-CXCR6	hM12_TAM-C1QC	1.50783284243714	normal
hT05_CD4-CXCR6	hT04_CD4-TCF7	-1.02775901514843	normal
hT05_CD4-CXCR6	hT05_CD4-CXCR6	-1.00118679321536	normal
hT05_CD4-CXCR6	hT06_CD4-CXCR5	-1.05018581138787	normal
hT05_CD4-CXCR6	hT15_CD8-GZMK	-0.574792321700134	normal
hT05_CD4-CXCR6	hT16_CD8-CD6	-0.607000742127712	normal
hT05_CD4-CXCR6	hT17_CD8-CD160	-0.324084241368636	normal
hT05_CD4-CXCR6	hI02_NK-GZMK	-0.224430317872896	normal
hT05_CD4-CXCR6	hI04_ILC3-SLC4A10	-0.784204191231467	normal
hT05_CD4-CXCR6	hB02_GALTB-IgA	2.120766446184	normal
hT05_CD4-CXCR6	hB03_FollicularB-IgD	0.360499313841434	normal
hT05_CD4-CXCR6	hB05_GCBCell-LRMP	0.630141751766306	normal
hT05_CD4-CXCR6	hB01_PlasmaB-IgG	1.93886006390829	normal
hT05_CD4-CXCR6	hF01_Myofib-ACTA2	-0.855211038462986	normal
hT05_CD4-CXCR6	hF02_CAF-FAP	-0.321541457153137	normal
hT05_CD4-CXCR6	hM13_TAM-SPP1	0.96036384439619	normal
hT05_CD4-CXCR6	hT07_CD4-GZMK	-0.539366718773684	normal
hT05_CD4-CXCR6	hT08_CD4-IL23R	-1.07932848355847	normal
hT05_CD4-CXCR6	hT09_CD4-CXCL13	-0.998529723311585	normal
hT05_CD4-CXCR6	hT11_CD4-CTLA4	-1.18204313305806	normal
hT05_CD4-CXCR6	hT18_CD8-LAYN	-0.710858991264141	normal
hT06_CD4-CXCR5	hM01_Mast-TPSAB1	1.04347082265502	normal
hT06_CD4-CXCR5	hM02_pDC-LILRA4	0.436997017244219	normal
hT06_CD4-CXCR5	hM03_cDC2-CD1C	1.14357529290996	normal
hT06_CD4-CXCR5	hM04_cDC1-BATF3	0.773299992263569	normal
hT06_CD4-CXCR5	hM08_Macro-NLRP3	1.00887709028726	normal
hT06_CD4-CXCR5	hM12_TAM-C1QC	2.23717525696735	normal
hT06_CD4-CXCR5	hT04_CD4-TCF7	-1.0150639892998	normal
hT06_CD4-CXCR5	hT05_CD4-CXCR6	-0.703536477462386	normal
hT06_CD4-CXCR5	hT06_CD4-CXCR5	-1.20628559325213	normal
hT06_CD4-CXCR5	hT15_CD8-GZMK	-0.458521625696374	normal
hT06_CD4-CXCR5	hT16_CD8-CD6	-0.795165173110526	normal
hT06_CD4-CXCR5	hT17_CD8-CD160	-0.498183176639215	normal
hT06_CD4-CXCR5	hI02_NK-GZMK	-0.43403905178561	normal
hT06_CD4-CXCR5	hI04_ILC3-SLC4A10	-0.610182161020574	normal
hT06_CD4-CXCR5	hB02_GALTB-IgA	-0.0765870599569644	normal
hT06_CD4-CXCR5	hB03_FollicularB-IgD	-0.494001439204137	normal
hT06_CD4-CXCR5	hB05_GCBCell-LRMP	-0.222621700137111	normal
hT06_CD4-CXCR5	hB01_PlasmaB-IgG	0.0454017980928718	normal
hT06_CD4-CXCR5	hF01_Myofib-ACTA2	1.5511414400168	normal
hT06_CD4-CXCR5	hF02_CAF-FAP	1.49070676081498	normal
hT06_CD4-CXCR5	hM13_TAM-SPP1	1.30485319970494	normal
hT06_CD4-CXCR5	hT07_CD4-GZMK	-0.413425615451677	normal
hT06_CD4-CXCR5	hT08_CD4-IL23R	-1.16714841081733	normal
hT06_CD4-CXCR5	hT09_CD4-CXCL13	-0.946163919755884	normal
hT06_CD4-CXCR5	hT11_CD4-CTLA4	-1.23162655414974	normal
hT06_CD4-CXCR5	hT18_CD8-LAYN	-0.762946723217524	normal
hT15_CD8-GZMK	hM01_Mast-TPSAB1	1.15103740476532	normal
hT15_CD8-GZMK	hM02_pDC-LILRA4	0.112884033029347	normal
hT15_CD8-GZMK	hM03_cDC2-CD1C	0.849556538336073	normal
hT15_CD8-GZMK	hM04_cDC1-BATF3	0.514820038943099	normal
hT15_CD8-GZMK	hM08_Macro-NLRP3	0.940108177556655	normal
hT15_CD8-GZMK	hM12_TAM-C1QC	2.22492028913446	normal
hT15_CD8-GZMK	hT04_CD4-TCF7	-0.627822755790737	normal
hT15_CD8-GZMK	hT05_CD4-CXCR6	-0.458027408273201	normal
hT15_CD8-GZMK	hT06_CD4-CXCR5	-0.788539774277753	normal
hT15_CD8-GZMK	hT15_CD8-GZMK	-0.940775450921087	normal
hT15_CD8-GZMK	hT16_CD8-CD6	-0.813080825277054	normal
hT15_CD8-GZMK	hT17_CD8-CD160	-0.814741880201689	normal
hT15_CD8-GZMK	hI02_NK-GZMK	-0.661806177284998	normal
hT15_CD8-GZMK	hI04_ILC3-SLC4A10	-1.07271225528397	normal
hT15_CD8-GZMK	hB02_GALTB-IgA	0.643263496405488	normal
hT15_CD8-GZMK	hB03_FollicularB-IgD	-0.897850139802279	normal
hT15_CD8-GZMK	hB05_GCBCell-LRMP	-0.984264861610435	normal
hT15_CD8-GZMK	hB01_PlasmaB-IgG	0.461872159540318	normal
hT15_CD8-GZMK	hF01_Myofib-ACTA2	0.835155197354378	normal
hT15_CD8-GZMK	hF02_CAF-FAP	2.32695558799432	normal
hT15_CD8-GZMK	hM13_TAM-SPP1	1.04600705709373	normal
hT15_CD8-GZMK	hT07_CD4-GZMK	-0.579168993140927	normal
hT15_CD8-GZMK	hT08_CD4-IL23R	-0.389428986287701	normal
hT15_CD8-GZMK	hT09_CD4-CXCL13	-0.653046117100426	normal
hT15_CD8-GZMK	hT11_CD4-CTLA4	-0.338880477049646	normal
hT15_CD8-GZMK	hT18_CD8-LAYN	-1.08643387785129	normal
hT16_CD8-CD6	hM01_Mast-TPSAB1	0.827603413555972	normal
hT16_CD8-CD6	hM02_pDC-LILRA4	1.22864815715345	normal
hT16_CD8-CD6	hM03_cDC2-CD1C	1.49806735227185	normal
hT16_CD8-CD6	hM04_cDC1-BATF3	1.62392032048637	normal
hT16_CD8-CD6	hM08_Macro-NLRP3	0.708984937044869	normal
hT16_CD8-CD6	hM12_TAM-C1QC	1.98345058924161	normal
hT16_CD8-CD6	hT04_CD4-TCF7	-0.993167333976989	normal
hT16_CD8-CD6	hT05_CD4-CXCR6	-0.825204261933127	normal
hT16_CD8-CD6	hT06_CD4-CXCR5	-0.865629949505593	normal
hT16_CD8-CD6	hT15_CD8-GZMK	-0.992983699059038	normal
hT16_CD8-CD6	hT16_CD8-CD6	-1.09625683800406	normal
hT16_CD8-CD6	hT17_CD8-CD160	-0.577117774059941	normal
hT16_CD8-CD6	hI02_NK-GZMK	-0.711803007143312	normal
hT16_CD8-CD6	hI04_ILC3-SLC4A10	-1.03409929631078	normal
hT16_CD8-CD6	hB02_GALTB-IgA	-0.396972083121132	normal
hT16_CD8-CD6	hB03_FollicularB-IgD	0.268545265023723	normal
hT16_CD8-CD6	hB05_GCBCell-LRMP	-0.19657836140788	normal
hT16_CD8-CD6	hB01_PlasmaB-IgG	-0.407314097648689	normal
hT16_CD8-CD6	hF01_Myofib-ACTA2	1.10097289452745	normal
hT16_CD8-CD6	hF02_CAF-FAP	1.28546793679878	normal
hT16_CD8-CD6	hM13_TAM-SPP1	0.962606601603061	normal
hT16_CD8-CD6	hT07_CD4-GZMK	-0.749353193992859	normal
hT16_CD8-CD6	hT08_CD4-IL23R	-0.961498204555399	normal
hT16_CD8-CD6	hT09_CD4-CXCL13	-0.855626775909034	normal
hT16_CD8-CD6	hT11_CD4-CTLA4	-0.103850262978963	normal
hT16_CD8-CD6	hT18_CD8-LAYN	-0.720812328100351	normal
hT17_CD8-CD160	hM01_Mast-TPSAB1	-0.216339937592316	normal
hT17_CD8-CD160	hM02_pDC-LILRA4	1.00867982003853	normal
hT17_CD8-CD160	hM03_cDC2-CD1C	0.906125071718448	normal
hT17_CD8-CD160	hM04_cDC1-BATF3	0.777994096853124	normal
hT17_CD8-CD160	hM08_Macro-NLRP3	0.895604506933845	normal
hT17_CD8-CD160	hM12_TAM-C1QC	1.18703382767641	normal
hT17_CD8-CD160	hT04_CD4-TCF7	-0.451240980589593	normal
hT17_CD8-CD160	hT05_CD4-CXCR6	-0.672690489042673	normal
hT17_CD8-CD160	hT06_CD4-CXCR5	-0.328629674816068	normal
hT17_CD8-CD160	hT15_CD8-GZMK	-0.744457463635574	normal
hT17_CD8-CD160	hT16_CD8-CD6	-0.907584352748247	normal
hT17_CD8-CD160	hT17_CD8-CD160	-1.04822231973482	normal
hT17_CD8-CD160	hI02_NK-GZMK	-0.213968982796769	normal
hT17_CD8-CD160	hI04_ILC3-SLC4A10	-0.33982369103293	normal
hT17_CD8-CD160	hB02_GALTB-IgA	1.81344320319307	normal
hT17_CD8-CD160	hB03_FollicularB-IgD	1.55294639392926	normal
hT17_CD8-CD160	hB05_GCBCell-LRMP	0.940601862215342	normal
hT17_CD8-CD160	hB01_PlasmaB-IgG	1.83300374688833	normal
hT17_CD8-CD160	hF01_Myofib-ACTA2	-0.614548959408986	normal
hT17_CD8-CD160	hF02_CAF-FAP	-0.827607753304563	normal
hT17_CD8-CD160	hM13_TAM-SPP1	0.564823644243821	normal
hT17_CD8-CD160	hT07_CD4-GZMK	-0.58520119789262	normal
hT17_CD8-CD160	hT08_CD4-IL23R	-1.25613165921589	normal
hT17_CD8-CD160	hT09_CD4-CXCL13	-0.926859260738152	normal
hT17_CD8-CD160	hT11_CD4-CTLA4	-1.03891053668862	normal
hT17_CD8-CD160	hT18_CD8-LAYN	-1.30803891445235	normal
hI02_NK-GZMK	hM01_Mast-TPSAB1	0.746517249553921	normal
hI02_NK-GZMK	hM02_pDC-LILRA4	-1.48609572776863	normal
hI02_NK-GZMK	hM03_cDC2-CD1C	-0.470894885035961	normal
hI02_NK-GZMK	hM04_cDC1-BATF3	-0.623408641543585	normal
hI02_NK-GZMK	hM08_Macro-NLRP3	-0.2013038226369	normal
hI02_NK-GZMK	hM12_TAM-C1QC	1.3036661623193	normal
hI02_NK-GZMK	hT04_CD4-TCF7	0.400657424528344	normal
hI02_NK-GZMK	hT05_CD4-CXCR6	0.688790162641612	normal
hI02_NK-GZMK	hT06_CD4-CXCR5	0.256823531327303	normal
hI02_NK-GZMK	hT15_CD8-GZMK	-0.617718289604963	normal
hI02_NK-GZMK	hT16_CD8-CD6	-0.299651351415781	normal
hI02_NK-GZMK	hT17_CD8-CD160	-0.393731531088804	normal
hI02_NK-GZMK	hI02_NK-GZMK	-1.20359950565275	normal
hI02_NK-GZMK	hI04_ILC3-SLC4A10	-0.110759437783931	normal
hI02_NK-GZMK	hB02_GALTB-IgA	-0.0933160194491087	normal
hI02_NK-GZMK	hB03_FollicularB-IgD	-1.69656927235053	normal
hI02_NK-GZMK	hB05_GCBCell-LRMP	-1.0109360745411	normal
hI02_NK-GZMK	hB01_PlasmaB-IgG	-0.270517950330562	normal
hI02_NK-GZMK	hF01_Myofib-ACTA2	1.02351264406779	normal
hI02_NK-GZMK	hF02_CAF-FAP	2.51409950038519	normal
hI02_NK-GZMK	hM13_TAM-SPP1	-0.355175295979857	normal
hI02_NK-GZMK	hT07_CD4-GZMK	-0.280583738292047	normal
hI02_NK-GZMK	hT08_CD4-IL23R	0.838394302799647	normal
hI02_NK-GZMK	hT09_CD4-CXCL13	0.531165559125014	normal
hI02_NK-GZMK	hT11_CD4-CTLA4	1.85903182626527	normal
hI02_NK-GZMK	hT18_CD8-LAYN	-1.04839681953888	normal
hI04_ILC3-SLC4A10	hM01_Mast-TPSAB1	0.93731608851385	normal
hI04_ILC3-SLC4A10	hM02_pDC-LILRA4	1.295539701241	normal
hI04_ILC3-SLC4A10	hM03_cDC2-CD1C	1.2914930753237	normal
hI04_ILC3-SLC4A10	hM04_cDC1-BATF3	1.87613359233423	normal
hI04_ILC3-SLC4A10	hM08_Macro-NLRP3	0.669687358693568	normal
hI04_ILC3-SLC4A10	hM12_TAM-C1QC	1.22252227637808	normal
hI04_ILC3-SLC4A10	hT04_CD4-TCF7	-0.864816667276524	normal
hI04_ILC3-SLC4A10	hT05_CD4-CXCR6	-0.715043864424379	normal
hI04_ILC3-SLC4A10	hT06_CD4-CXCR5	-0.90145895276343	normal
hI04_ILC3-SLC4A10	hT15_CD8-GZMK	-0.906549638891073	normal
hI04_ILC3-SLC4A10	hT16_CD8-CD6	-1.06572584361048	normal
hI04_ILC3-SLC4A10	hT17_CD8-CD160	-0.849778260143965	normal
hI04_ILC3-SLC4A10	hI02_NK-GZMK	-1.01795267290906	normal
hI04_ILC3-SLC4A10	hI04_ILC3-SLC4A10	-1.26725929339065	normal
hI04_ILC3-SLC4A10	hB02_GALTB-IgA	1.16367192104374	normal
hI04_ILC3-SLC4A10	hB03_FollicularB-IgD	-0.261457658330958	normal
hI04_ILC3-SLC4A10	hB05_GCBCell-LRMP	0.762900946820261	normal
hI04_ILC3-SLC4A10	hB01_PlasmaB-IgG	1.58937048704926	normal
hI04_ILC3-SLC4A10	hF01_Myofib-ACTA2	0.436227754929456	normal
hI04_ILC3-SLC4A10	hF02_CAF-FAP	0.1936465389055	normal
hI04_ILC3-SLC4A10	hM13_TAM-SPP1	0.308186288412242	normal
