NProg ProgFP eES ProgBP Rgl Gaba Sert DA OMTN RN NbM NbML1 celltype
0.0399275224730561 0.0211889991802468 0.00108079899512537 0.139238458488815 0.605739282608392 0.00791173342799477 0.000581296494378977 0.00266353950614162 0.0121797087492884 0.0575177751033312 0.0711924344837702 0.0294676390875846 hRgl2a
0.0125638441668022 0.0221986448380511 0.00202684164710334 0.911506232139159 0.0261396760369874 0.00209437678604274 0.000487190020918794 0.00131744246296988 0.00337294486432527 0.00141528406702978 0.00145970625901889 0.00391023722601082 hProgBP
0.00776228267981052 0.851076872333613 0.00139038555631597 0.0622932566489316 0.0633737629905056 0.000653499262594473 0.000209589306790094 0.00137692101316194 0.0027579048146157 0.000490939287386761 0.000339138453758686 0.000904885278971672 hProgFPL
0.0536650040587082 0.0358090894128083 0.00195829848213393 0.826649901441954 0.0480290207165531 0.00160585702733583 0.00100313337679334 0.00290928681874232 0.0068393246583012 0.00276250999958585 0.0021471949331766 0.00268896161367827 hProgBP
0.0741047859559041 0.0292504780275387 0.0115958418108836 0.702139002711987 0.0440942514768751 0.00802864339820692 0.00517993551898098 0.00917251213257446 0.0173233495611946 0.0102545625279642 0.0196285588955491 0.0101911869904509 hProgBP
0.0494927979543487 0.00149983428759133 0.000811580858679421 0.00167023588509161 0.00343936195448623 0.0247027339077515 0.00788026278121075 0.0250673902849194 0.76811579195334 0.0161225061418162 0.0720621271234733 0.0221267149175842 hOMTN
0.04476327503221 0.659524692536072 0.00817559366490682 0.142184247779311 0.0561610149627287 0.00719445089676604 0.00283532181589411 0.00517630927828348 0.0114368709205403 0.00603437964507526 0.00479894381316621 0.0049743099193614 hProgFPL
0.00101926857605885 0.000186527239584091 0.000225577900840111 0.000406583924109595 0.000307563287557973 0.0293124258331426 0.00786474076873669 0.00582377369593835 0.942316718437536 0.00288449195332827 0.00180181722955495 0.00600195487716028 hOMTN
0.0412528550548259 0.733836646929096 0.00212434019121561 0.0554933502107476 0.0751128180213004 0.0113030210815053 0.00157068771451383 0.00646661587282546 0.014590930927239 0.0108770742512607 0.00533330464933736 0.024939809897734 hProgM
0.0715742439878224 0.661460553391943 0.00838027541869805 0.0730843183729002 0.059529398072876 0.0079249223566681 0.00376546567772102 0.0146934267967693 0.0188671401012352 0.00754286851608792 0.0107427740991647 0.0113528050751069 hProgFPM
0.0920417246826366 0.0271514030048658 0.00960020650745635 0.648528430852203 0.0617349859166673 0.0112896813499121 0.00613827601962964 0.0152321596266529 0.0187999242294175 0.0124190296100248 0.0284784392366396 0.0108292006330028 hProgBP
0.675297978697164 0.0155159443999242 0.00933484972369277 0.135681557438106 0.0636989725717702 0.00586494311039191 0.00539994274718933 0.00577046954717695 0.00948006068375238 0.00763790891443219 0.0160685222935543 0.00616641158797916 hNProg
0.0361824442510584 0.0199624416592373 0.00564728866882331 0.768366791891746 0.0729608877985182 0.00574121110086629 0.00403322888681156 0.0042495517993629 0.00738389956986868 0.0127264925361973 0.0133980475169578 0.00823954133721367 hProgBP
0.712277520713756 0.0226149586797897 0.0135443544469476 0.0351758324814307 0.01266820833831 0.0329811044751006 0.00677593685000649 0.0161357953949342 0.0201441742800122 0.0135646600810147 0.0473809158594993 0.0140741899514759 hNProg
0.0443659206340818 0.0289014449652271 0.00256701234338235 0.121677871787592 0.739935188462399 0.0047154144808887 0.00145743833161979 0.00389878368249066 0.0032808814851036 0.00317332708088403 0.00833672518527425 0.00206037983922685 hRgl2b
0.0177083319228475 0.00765964605192416 0.00406450480020488 0.00851051951350132 0.010950066653824 0.757657496598182 0.0212235856032632 0.0314744505768926 0.0398060196076235 0.0240916706609695 0.0323976286057801 0.0145516225110508 hNbML5
0.00444625287639043 0.000174889534868834 5.37275626368434e-05 8.65331372757699e-05 0.000225289986440173 0.00338845328256997 0.00458568758644864 0.00787150489994537 0.947944368387773 0.00243602927262295 0.0215754324009745 0.00674747342611681 hOMTN
0.0373164381150501 0.00595513151965098 0.00705419799657005 0.0136157932837312 0.00655760077602798 0.038191001898942 0.0115091750206412 0.0355283686066125 0.0300884834845566 0.0396125015529985 0.706790047132066 0.0298759406796453 hNbM
0.729986825232749 0.033359272192458 0.00884305197869825 0.0809339116587184 0.0219361605663946 0.00723206731846706 0.00378922154412018 0.00692864337197857 0.0198853154942072 0.00359399013208062 0.0327719398990346 0.0107355195160837 hNProg
0.0170230072066978 0.357427126297975 0.00327981575416039 0.0395650943458803 0.513311928824343 0.00635670443683725 0.00245235621048183 0.00326466040987041 0.00829545312059648 0.00596339924497696 0.00780071000639212 0.00567823906203399 hRgl3
0.00230641639211342 0.899190822223094 0.000756442454957903 0.00255341708187556 0.0710102765644692 0.00335877338538667 0.00101112381676876 0.00198918200348397 0.00429963128070935 0.00239437137111885 0.0015538283156576 0.000570188748818723 hProgM
0.0605183352485092 0.00867270870630417 0.00840893603747398 0.023289236183775 0.0125370633287387 0.645067532134848 0.0199890510125794 0.036919376609287 0.0378189011859773 0.0294024442215182 0.0463474014912751 0.0273766352270785 hNbML5
0.0012543794137898 0.000143058623343435 0.000222165694541584 0.000257763012787697 0.000302915894060412 0.00389761266035686 0.00605193351491231 0.00954975990854791 0.960977969876611 0.00440816507078514 0.00235326605591803 0.00972169245289877 hOMTN
0.0143938679603917 0.00063445432200382 0.000594365187574334 0.000865198470398063 0.00190666035213062 0.00429816096295232 0.00168164304531551 0.00406018624431696 0.00776008269583763 0.0317049878057184 0.914582347411045 0.0142674354435765 hNbM
0.00904707071604956 0.00579448891623061 0.0017696485085858 0.00681453093778231 0.00273449595488048 0.0411997308361075 0.00698662820867957 0.020946161468692 0.00877531566825542 0.846670376151988 0.021529731108256 0.0175435712588778 hRN
0.054435238966572 0.0768997401843207 0.00585781110609539 0.757876081844717 0.0482963581965985 0.00267336220740463 0.0011414214359124 0.0046696360092025 0.00631700847624294 0.00281624381888662 0.00491928827578326 0.00275618572740423 hProgBP
0.747244562087255 0.0704725873318582 0.00363731538065756 0.0966254553617755 0.0234682454605855 0.00495682054115572 0.00122074390765203 0.00623364586311324 0.00806707182745506 0.00226797566148972 0.00616895724272288 0.00618061822070594 hNProg
0.000428776568957496 0.000722565983866884 0.000486834591380456 0.000227617719302824 0.00102274751807789 0.037755993557699 0.0130893613937473 0.0162125990562077 0.892734767908466 0.0257090349531904 0.00173901332451114 0.00712652691655078 hOMTN
0.0164887893244509 0.025823900933635 0.00422927249315598 0.0829574706919361 0.803308373947905 0.00465782345848633 0.00171120949897757 0.00428449424818072 0.00562134785700679 0.00382465431341162 0.00564435088156097 0.00312973613051205 hRgl2a
0.00643531432130653 0.00272055423288302 0.0018376688521716 0.00132161802144336 0.00335195364156633 0.046145022551404 0.0317430865179168 0.0179476839960499 0.85848556286471 0.00421766889349214 0.0046930929846352 0.00982308234630148 hOMTN
0.0156355537513372 0.0128572261405866 0.0118477898084057 0.0149420550424494 0.0110379404471999 0.570706642227532 0.0266001220142435 0.0376864163524624 0.0790348171003495 0.0634357450433309 0.0459003879408525 0.0501311528452302 hNbML5
0.0504399791342292 0.132719685998454 0.00759316623431434 0.688809882301834 0.0496038427486096 0.00230696839761288 0.00171445835830764 0.00341903719771193 0.016176458032468 0.00254958031622101 0.00794561807755055 0.00450519356832548 hProgBP
0.00137771064571781 0.000207147748781808 0.000238622861479837 0.000291681828449624 0.000557954663078803 0.0327997870715355 0.0040067499337521 0.941161988265684 0.00240603203192754 0.00830385242199489 0.00145996782434873 0.0052726354883541 hDA1
4.93502805362778e-05 5.90546847422997e-05 2.01791302629853e-05 1.77317189123324e-05 3.35338794018665e-05 0.0251764950415333 0.00399456893379863 0.0041741920185061 0.0082974117393758 0.947454761239379 0.00461124177229681 0.00585829722845461 hRN
0.0531264666709095 0.758077971984887 0.00557081666228283 0.0595401409004405 0.054896890871899 0.00267962550949365 0.00122001184547498 0.00583413300979076 0.00808214508120363 0.005567034450223 0.00923668645071681 0.00572158092211592 hProgFPL
0.00226844426775073 0.000733143502342696 0.000424313789411763 0.00212098001071954 0.00050559308662841 0.0110101011438412 0.00494829709033743 0.00716154866533046 0.95539359822697 0.00370062589515594 0.00121570644677513 0.00733471581042292 hOMTN
0.00418281585840687 0.0272179520911339 0.00125260595853431 0.119043486014616 0.824325152709304 0.000497953240425329 0.000308338353954584 0.000720149325168698 0.00145844161911127 0.000494983637875896 0.00183916476105837 0.00322491900792243 hRgl2a
0.00286837474069164 0.118321026198256 0.000121863039770584 0.00767390005341886 0.868664292763959 0.000154531449933545 7.44943054734111e-06 4.19427138091671e-05 0.000602563693035943 5.25166014639992e-05 5.56972356035046e-05 6.97070553255094e-05 hRgl1
0.00424129215915965 0.00640629411599995 0.000203254785516431 0.102919898252906 0.884279070477352 5.42563943392241e-05 1.0001603975828e-05 6.48348615063785e-05 9.00515930705718e-05 1.86288941169018e-05 5.55426270634942e-05 4.65161816846519e-05 hRgl2a
0.0182784089206529 0.0199022778228494 0.00164070860115322 0.0693528308930832 0.873051712125193 0.000432975331465515 0.000188450404979739 0.000124257947802058 0.00220947454038159 0.000369552990915603 0.000236221872423374 0.000560468392894227 hRgl2a
0.0542457077909615 0.102933958911865 0.00785639339648711 0.71478778561419 0.0460370104470931 0.00522090420033446 0.00176454539373858 0.00790771153840625 0.00777551892504214 0.00506132520006928 0.00439169580807463 0.00766817097617032 hProgBP
0.00327439057562071 0.0017518899708619 0.000863138412778879 0.00105933441791214 0.00238370826264343 0.886134102363393 0.00609425878858858 0.0104987803628959 0.0111844874451904 0.0205552775223723 0.0441304800988188 0.00629407262948099 hNbML5
0.00115871913402659 0.000183056031227202 8.5775752830375e-05 0.000253802060007596 0.000481105921516628 0.0325322664554041 0.000504097664708921 0.00694937005490592 0.00432300112492193 0.937424754142723 0.00536044678065368 0.0100872549088549 hRN
0.00254843612483743 0.00123180816709533 0.000414693279671264 0.00129837201001039 0.000513181105120969 0.0170019929133256 0.00968688497442306 0.00658272360314807 0.950970457935629 0.00413051631343718 0.00165237259157696 0.00103178424014994 hOMTN
0.046688444482683 0.0126368183514946 0.0059256552548416 0.00900042463754239 0.00548333128706203 0.0152082440186758 0.00819864668084389 0.0402266824259894 0.00857497902928236 0.0249558147076431 0.764243511194413 0.0324532218292553 hNbM
0.0077552398022327 0.00535836041177934 0.00165291065695923 0.00164179766359273 0.00264798902450929 0.0205113147468614 0.0127305672566033 0.0149841186032751 0.889551503544446 0.0133605841498117 0.00640173668310915 0.0149946593593258 hOMTN
0.00122070694813906 0.000873289360225908 0.000247409230693829 0.00132225046348533 0.000614927675216991 0.00847898760767271 0.00297498195345437 0.965418444899992 0.00398150860346451 0.00792583082342302 0.00197058324169134 0.00327705921105475 hDA1
0.00807445382559474 0.818866652691044 0.00549151989617401 0.026569540321777 0.0877653666555062 0.00433252276824913 0.00151754898016536 0.0038876073308715 0.00679199542746215 0.00367682213951289 0.00176021931513299 0.00242141219512039 hProgM
0.0218410647625248 0.00429941227797585 0.00515836238382353 0.00933663066995862 0.00300272228035413 0.027853850510406 0.0193316205035027 0.0157790081467719 0.821461905646268 0.0113301471588954 0.00850380255938221 0.0353035366659179 hOMTN
0.000677121928255253 0.00095605532668005 0.000608296375213756 0.00308320171279466 0.000756877672072374 0.0250874555934588 0.0139384157270365 0.0144984944700426 0.91941907747351 0.0106764364992596 0.00216482310189583 0.00445311481972242 hOMTN
0.0673450229833898 0.0516631127329371 0.00799192471856096 0.176629815018994 0.532585437875409 0.0106744790907949 0.00451672280006943 0.0120147068502366 0.0183554011221652 0.0107984790431074 0.0172733601888569 0.0241041266292909 hRgl2b
2.77554058865137e-05 0.000427776112343746 5.29401431130441e-06 0.00202242795589673 0.996949750249774 1.92433404238133e-05 4.9075275854408e-06 5.54855693682272e-06 1.56116639326673e-05 3.14870986132375e-06 1.16079867050574e-05 5.95537063166465e-06 hRgl2a
0.00618307680449642 0.00050456938768678 0.000187482513753145 0.000644043487811202 0.0013977664897323 0.0109850062965474 0.00053877892719822 0.014360071159071 0.0046574363011683 0.0119583734716748 0.939760171361233 0.00671456814722089 hNbM
0.000738224221953725 0.000240202361623591 0.000485818335570007 0.000710624001989575 0.000880196082590998 0.00957107617476723 0.00735627526282795 0.0110441632919521 0.007282251249324 0.937116553278736 0.00741005423683388 0.0142678836096435 hRN
0.0349452052401788 0.111365221837282 0.00390585171747906 0.041250256447461 0.699992148123872 0.0210559968913929 0.00220471881406374 0.0174716341293131 0.0133442206365983 0.00572884165664104 0.00878493868516377 0.00342796648100572 hRgl1
0.962100679686074 0.00228124214153569 0.000667070731265275 0.0112934622766183 0.0028321548950501 0.00217527431976409 0.000103496134727663 0.00025751115708469 0.00259590389487703 0.000916321008984244 0.0109126023683917 0.000347877545861183 hNProg
0.00832587455843127 0.03873952513881 0.00102697143699931 0.148456925320809 0.787692740363065 0.000644006054635384 0.000231000761476455 0.00054900307203766 0.00228746254081166 0.000715421582626631 0.000845907661275745 0.000668813008355107 hRgl2a
0.00367843202333455 0.000545044837038305 0.000227401375910331 0.000372251167435211 0.000271097277495097 0.0202708200828033 0.00329387090228724 0.00935702519844128 0.00377690812571207 0.92947276708899 0.0113884707641564 0.0158554121541791 hRN
0.038122386409446 0.0190521463960997 0.00534574165350614 0.743400324911246 0.0434139345995014 0.0155868291013437 0.00759194049932949 0.0419804683741214 0.0203768927969027 0.00716815869778347 0.0109353359154439 0.0144290164847938 hProgBP
0.00286801308471132 0.00688069529414345 0.000313930888523995 0.218619026695658 0.764976377866369 9.56604978506132e-05 5.48599405495945e-05 4.68093195850088e-05 0.000338193994747979 4.47339042386514e-05 0.000142169404157827 0.00027247934520597 hRgl2a
0.0433753095106291 0.0480968980502808 0.00519387581736873 0.160993113296905 0.673951341284084 0.00408811132722236 0.001732553375867 0.00271514194701726 0.00362633803341047 0.00149354028225423 0.00430099196838231 0.0034633111173139 hRgl2a
0.0660465301471262 0.0184970489580734 0.00146039573594453 0.196403249293017 0.683117145224832 0.00310872686432074 0.000581703050752534 0.00106491131597062 0.00251461033531816 0.00252015381277526 0.00325129374874968 0.00278211166144731 hRgl2a
0.00301807732353314 0.00152336475895564 0.00103155020663319 0.00132495496660179 0.00295350197512452 0.0338929014510726 0.00450354897261085 0.023972300386919 0.0122067535305317 0.874708816789161 0.0131045563547767 0.0209682336145283 hRN
0.000424061216939091 0.00226878843182356 0.000174179097569111 0.0243844989559499 0.966385113919345 0.0017475855082741 9.72271675711565e-05 0.000100918474397095 0.00032603910678116 0.000127409879799712 0.000150561471298965 0.000158588519932569 hRgl2b
0.0303268615875871 0.0228567717856362 0.00312598754206926 0.148519019960672 0.732142075528448 0.00215202823693569 0.00122320612891825 0.00302593667784595 0.00659644821947947 0.00296344334964379 0.00402837362326127 0.0035288029761947 hRgl2a
0.0433870043479767 0.00363969121897062 0.00338088282034351 0.00838118498587344 0.00829945363206421 0.773243408123861 0.00765707354055818 0.0195416677622184 0.0208297774603036 0.0279803248816852 0.0473650053329359 0.0174656685956697 hNbML5
0.0120413453900901 0.0108134712517493 0.00313615397832354 0.00906879408856645 0.00429592636782618 0.0371953352891983 0.00890845498919473 0.804298403808242 0.0119838143209462 0.034989330550857 0.0195378188718471 0.027847705042502 hDA0
0.0048779781105685 0.000437883014787153 0.00060377171126997 0.000621004041212382 0.00131363760775316 0.0187447729504256 0.00735750988150719 0.0176868184945985 0.0169120383354973 0.912629072635162 0.00272973178986299 0.0110919475691816 hRN
0.0188682933132974 0.0162449308015099 0.00805630338861605 0.0190590500363828 0.00958690314522891 0.0510004499755052 0.0189747560636564 0.701169383152988 0.0313166244552168 0.0188930978765368 0.0407532114012558 0.025218048323824 hDA0
0.0317529220977786 0.0399993430099907 0.00204821002704585 0.821976106983884 0.0679348117478665 0.00125154058419347 0.000906231906818068 0.00255790334103263 0.0036321608716647 0.00335730701816414 0.00322865941627898 0.00287898882630097 hProgBP
0.0209463251698419 0.00700147061269558 0.00509197597571902 0.00763794206261737 0.00523299448607486 0.0209509622232402 0.0118944288219252 0.043427444592724 0.779069775214595 0.0262318003414613 0.0196551688474107 0.0251721134602167 hOMTN
0.000101057452106925 1.82483984322315e-05 4.26250179615867e-05 2.79056694638924e-05 2.98714525308343e-05 0.0140650193304633 0.00301927695277699 0.00275163231202814 0.97677510480886 0.000541218702998439 5.01608128594452e-05 0.00229051180355338 hOMTN
0.0258847145389028 0.0292323047038244 0.00242398289653897 0.20294056303893 0.709037353098452 0.00182505399851467 0.000354857529637543 0.00188137765092422 0.00326727033567825 0.000751570550422866 0.0022414640264671 0.00305287723221486 hRgl2b
0.0050189504570394 0.00147247910738949 0.00137347058780753 0.00146088073759451 0.00165043181519243 0.0125434313127581 0.00463026739046724 0.913671080415893 0.00897737617583452 0.0121491685526087 0.0174407956823148 0.0138022251666539 hDA1
0.0015461210500872 0.0125729081890121 0.000553032424150179 0.0338326258607015 0.932915263632507 0.00100495337370938 0.000280018520016974 0.000373751666690277 0.00144575036252045 0.00042629626195596 0.00060452806391348 0.000245977351555058 hRgl2a
0.0320836764467494 0.0447988666983588 0.00228370380722147 0.0992469461632502 0.784650659553966 0.00330084650407724 0.000671018248316794 0.0024586766180362 0.00276534864471311 0.00278633837210416 0.00307406979518822 0.00141884346708485 hRgl2a
0.00747711571681244 0.00959484690887708 0.000898617086123041 0.0286181212725452 0.929794445314131 0.00157572069041224 0.000622399346360449 0.000873420222969311 0.00225048299803278 0.00109416352392739 0.00138079518163395 0.000960161035984761 hRgl2b
0.000174763345554968 2.3247215799418e-05 2.28531794237424e-05 4.27149904956184e-05 0.000131813987662072 0.0188491981031485 0.00439346982090534 0.970631342388381 0.000834163968069613 0.00258142933000685 0.000489928223259128 0.00158937477015895 hDA1
0.026765133116463 0.450349801506216 0.00748208234603468 0.113321948762605 0.22223809252568 0.013516623933377 0.00665308091657592 0.0128756960179488 0.0162492550856267 0.0176904459674135 0.0243831354522706 0.00977007067254164 hProgFPL
0.00378416709936735 0.00183852558390368 0.00131749113094323 0.00232061068258908 0.00110775844054151 0.00519878036821806 0.0118290417603022 0.0118041570924681 0.927142865547858 0.0136477002786044 0.00318826489875197 0.00995740503646521 hOMTN
0.0365820412847969 0.0533404844267157 0.0010703038141163 0.257548385091464 0.641143298322024 0.000316745392723989 0.000149425590268128 0.000262320931954442 0.00138435461212544 0.000311476435885107 0.000555883515358142 0.000922373693402038 hRgl2b
0.00759206632594505 0.891338020209304 0.00093144775809076 0.0271756060167903 0.0626159477003315 0.000571684540473115 0.000159843822892144 0.00103151598433747 0.00118172421108138 0.000697215637996076 0.000626014186842583 0.000364885136257147 hProgFPL
0.0408441823471129 0.011621396278617 0.00863456201342309 0.0103310746804422 0.00963994761236107 0.622441040532069 0.044545431243555 0.0727448560798753 0.0410552116395237 0.0305424795578292 0.0284295622666645 0.0283679512333988 hNbML5
0.0171326903150157 0.00659687343956301 0.0020299002035011 0.830517694867576 0.0918526379566958 0.00440154330676123 0.00129389233621048 0.00215477296860879 0.00210814523933164 0.00844181066719891 0.00714084420288464 0.00346287416544741 hProgBP
0.00305787905102022 0.001022207915361 0.00020262670763079 0.000186878390568596 0.000717666126422137 0.0335663209769264 0.00154884557739981 0.0123163020958021 0.0023428244177642 0.912792060659281 0.0200282825316154 0.0106706734053169 hRN
0.017044321569412 0.00414435890844481 0.00132911556760854 0.925513616244796 0.0403621250971464 0.000508583079668679 0.000123689167746553 0.000236668311935965 0.00209327019501861 0.000591753001917079 0.00148027636776561 0.00169086306293525 hProgBP
0.0372504409788908 0.0357255838599372 0.0025333223790429 0.271791906625129 0.569620269395582 0.00704290671105532 0.00155063940897006 0.0181024888939601 0.00406331512117614 0.00989847291126592 0.00349777030510757 0.0113104298237606 hRgl2a
0.00703040499611554 0.00232575017200073 0.000411577096672692 0.00259686692236321 0.00540833088516274 0.0130496141681263 0.00209989046567162 0.92708499798504 0.00561067862770355 0.0186179748665917 0.00509836577726076 0.00643074213383159 hDA0
0.0187491869993722 0.0050464453477514 0.0034777794293143 0.00513957977686365 0.0037225705268192 0.0452172161370879 0.00874525283261398 0.792735870858486 0.0265183253839834 0.0294520913419778 0.0157584036834328 0.0289569674766656 hDA0
0.000432430945630464 0.00291954883654449 0.000112280275643249 0.000180176928507673 0.000329452774416651 0.0167628006699143 0.00284086498386239 0.954294889347902 0.00572649624945171 0.0038845661669325 0.00455580045602281 0.00693314981533939 hDA1
0.00824884436326483 0.0043241875206455 0.00260365073127508 0.00588237963718246 0.00349066906888705 0.00959739574936737 0.00745763666239457 0.886989735357436 0.0121466166732752 0.0142256633451514 0.0276026173307576 0.00517956126414472 hDA0
0.00254439526565151 0.0113470682637822 0.00141550232747885 0.0905424713361627 0.864334508154107 0.00135028761747409 0.000658975241985026 0.000893840019527949 0.00183599038835302 0.000965422985692804 0.00228762592945902 0.000756939143773449 hRgl2a
0.00757074287907943 0.00622732560083054 0.00207962403890479 0.0057952656878555 0.00386051815071884 0.0452058564120095 0.00515504858444668 0.0190766341197671 0.0101812741033659 0.81999689828803 0.0274075690776731 0.0332078799999147 hRN
0.00549766560689718 0.00213170615899658 0.00170316679695211 0.00306663154972258 0.00470161684264295 0.819006113667259 0.0129349393425187 0.0349763541277117 0.0120105538901406 0.0360963736991829 0.0233282086544544 0.0315222661801384 hGaba
0.0101253687241306 0.0161023120668004 0.0010291654810093 0.0163789189102416 0.0582588360784353 0.794789790389175 0.00281037972654659 0.0656745132218842 0.00883944046303786 0.00393079599701071 0.00563487535245447 0.00380552263035291 hGaba
0.0321003972281326 0.0010293026671792 0.000300900241808196 0.000189064781260685 0.0013340877408382 0.874810317571191 0.0114208654230922 0.0139205480312885 0.0183293139833675 0.00841985334031682 0.0245281352028186 0.00965318858332283 hGaba
0.00671899327098483 0.00808844354425806 0.000241482683426383 0.012827340483114 0.764788987101413 0.179354644823667 0.00153770800704243 0.00591870734422559 0.00502900121280945 0.000925834612076303 0.00236215054589627 0.00112528992813766 hRgl2a
0.00209159367621281 0.000155631504137992 0.000144954062895965 9.14189331305015e-05 0.000436503670328582 0.940567034056651 0.0107151584892994 0.0258170158114261 0.00448429931104768 0.00676242788241506 0.00398888619468004 0.00332413098317701 hGaba
0.012860131061828 0.0109632927279503 0.00308852204064174 0.00614415209850406 0.00866662183206184 0.0689391836891732 0.00685937742946269 0.786851843534908 0.0120955124685734 0.0224224275351901 0.0264476630642196 0.0126777831460445 hDA2
0.0056301831581025 0.00192704667815352 0.00160127083735347 0.000976796061477624 0.00264188811869933 0.0259983717104617 0.874559857353914 0.0194414179633469 0.0125978015237478 0.018483565551894 0.011470953415251 0.0164595991243098 hSert
0.00543761910120718 0.00236712310046905 0.00279842014685224 0.00439873163124981 0.00707599351694097 0.764636039924062 0.0192281399304297 0.0412712147809295 0.0252500001032113 0.0327376064470521 0.053242243953654 0.0246619160906324 hGaba
0.0083804667464397 0.00284559353076575 0.00131333831637263 0.00238563556548516 0.00196313534294448 0.0627460249486633 0.0123290795655633 0.854882450541012 0.010048073042502 0.0132800930171109 0.00882245485887583 0.0126910059563829 hDA2
0.000240397874452552 3.5995011944693e-05 1.67888481511445e-05 3.55154168070829e-06 0.000141031785146597 0.0413951564083804 0.00560919693800903 0.0136601121332874 0.925408904966409 0.00067782038337503 0.000866613433634916 0.0115833209799895 hOMTN
0.00630230235983925 0.021410037437149 0.00384905760426201 0.0438203971057359 0.788744706739683 0.0085117733306649 0.00471824295586939 0.032601665249809 0.00879664637258187 0.00457913236563263 0.0153407348213491 0.00395423659504096 hRgl2a
0.00102163777561947 0.000122658941762394 0.000221662293599582 0.000497747550002488 0.000688279080803353 0.0258557379401715 0.932657793802358 0.0113323391615874 0.0149810083895764 0.00105995459033673 0.00241314762588154 0.00694719146103409 hSert
0.0158805335809558 0.00810115098819921 0.004124228014373 0.00629920166842982 0.018042237730256 0.665313660855848 0.0153988382251052 0.0800983928556449 0.0353812199160741 0.0634199977014424 0.0120693203746902 0.0424760406532847 hGaba
0.0110293387973708 0.0069324200106255 0.0067984810808366 0.0166185547135509 0.0159075336704299 0.0993166239555548 0.0247216549822327 0.643094593176839 0.0174522185270033 0.0496295983388485 0.0328057111274549 0.0364543847579 hDA0
