	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	45	0.611549173864991	2.45819384332204	1.9007224260064e-07	8.63964739093819e-07	4.00152089685558e-07	3121	tags=53%, list=18%, signal=44%	SOD1/NDUFA6/SRXN1/PRDX4/GSR/PRDX1/GLRX2/MGST1/GLRX/NDUFS2/GCLM/TXNRD1/SOD2/ATOX1/PRDX6/PFKP/GCLC/CDKN2D/PRDX2/GPX3/PRNP/FTL/HMOX2/NQO1
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	147	0.375250598120005	1.89934154365972	8.72449866206123e-07	3.63520777585885e-06	1.68367518039778e-06	4312	tags=51%, list=25%, signal=39%	CA2/ACAT2/CYP1A1/ME1/CBR3/CD36/ODC1/HIBCH/CBR1/PSME1/DLD/IDI1/LDHA/ACAA2/MDH2/HSP90AA1/ERP29/DHCR24/ADSL/ENO2/HSD17B10/ACADM/UBE2L6/SMS/IDH3B/AUH/MDH1/RAP1GDS1/FH/SUCLA2/GABARAPL1/SDHA/YWHAH/BLVRA/PTS/PRDX6/SUCLG1/HCCS/TDO2/NSDHL/PDHB/GRHPR/RDH16/ACAA1/HMGCS1/GSTZ1/CCDC58/EPHX1/APEX1/LGALS1/UROD/DLST/ECHS1/GCDH/DECR1/RDH11/CPOX/HSD17B4/PDHA1/ALDOA/ACSL1/BCKDHB/HMGCL/HSPH1/ACADVL/HADHB/S100A10/CPT2/MLYCD/ACOT2/CD1D/CRYZ/ADIPOR2/SDHC/ALDH1A1
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	148	0.347499911634639	1.74711680857623	9.44006174472849e-06	3.63079297874173e-05	1.68163043225933e-05	3881	tags=46%, list=22%, signal=36%	CCNE1/CA2/MAPK8IP2/DNAJA1/TFRC/IL6/FEN1/CYP1A1/GGH/PDAP1/FKBP4/ASNS/GAL/RFC4/SLC25A4/GRPEL1/TAP1/ENO2/PPIF/E2F5/SPR/POLG2/HNRNPU/HLA-F/ICAM1/SOD2/STIP1/ALAS1/DDX21/POLR2H/PPT1/EPCAM/PARP2/ATP6V1C1/CDC34/BMP2/YKT6/ACAA1/NPTX2/HMOX1/EIF5/CDC5L/PSMC3/LHX2/GPX3/EPHX1/ATP6V1F/CREG1/GCH1/UROD/GLS/PPAT/SHOX2/IGFBP2/CYB5R1/RPN1/MRPL23/ALDOA/CHRNA5/PRPF3/AMD1/SLC6A12/EIF2S3/NFKBIA/LYN/BID/TCHH/BAK1
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	184	0.313020222830256	1.64631798126514	3.34032707837927e-05	0.000119297395656402	5.52535306198075e-05	3339	tags=33%, list=19%, signal=27%	FABP4/PLIN2/SOD1/NDUFAB1/ME1/CD36/SDHB/PGM1/HIBCH/DLD/COX7B/GHITM/NKIRAS1/TALDO1/ACAA2/MDH2/APOE/GRPEL1/MRPL15/IMMT/MCCC1/ACADM/ARL4A/ETFB/ANGPTL4/UQCRQ/AIFM1/MTCH2/GADD45A/GBE1/RETN/PHYH/CYC1/ATP1B3/PPM1B/SUCLG1/NDUFS3/LEP/UBC/COQ3/SAMM50/QDPR/PRDX3/RAB34/GPX3/YWHAG/STAT5A/UQCRC1/ESYT1/MGST3/ECHS1/DECR1/FAH/TKT/SNCG/AK2/UBQLN1/DHRS7/UQCR11/SLC1A5
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	187	0.287921807126617	1.50450814037935	0.000108628473930917	0.000362094913103057	0.000167707117647732	3201	tags=32%, list=18%, signal=26%	IGFBP1/PGK1/CP/PLIN2/STC2/NDRG1/SAP30/DDIT3/IL6/CSRP2/ENO1/GPC3/PGM1/MT1E/P4HA1/LDHA/HSPA5/MT2A/SLC2A5/ISG20/GLRX/ENO2/JMJD6/PKP1/STBD1/ANGPTL4/TPI1/RRAGD/GBE1/GAPDH/SLC2A1/GPI/PGM2/ANXA2/PFKP/B4GALNT2/HK2/NFIL3/CXCR4/ALDOC/GRHPR/PDK1/P4HA2/VLDLR/NAGK/HMOX1/S100A4/LDHC/AKAP12/PRDX5/HK1/FAM162A/UGP2/TPD52/BCAN/SIAH2/XPNPEP1/CHST2/B3GALT6
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	194	0.300537252734636	1.56127076049223	0.000154254061714605	0.00048204394285814	0.000223262457744823	2454	tags=28%, list=14%, signal=24%	PGK1/GPR87/STC2/PYGL/SOD1/SAP30/ME1/ENO1/GPC3/CHST4/POLR3K/SLC16A3/DLD/P4HA1/FKBP4/TALDO1/LDHA/AURKA/HSPA5/MDH2/ISG20/PRPS1/GLRX/ENO2/CENPA/ALDH7A1/CYB5A/PPP2CB/ANGPTL4/TPI1/KIF2A/SLC25A13/STMN1/MDH1/RRAGD/PGAM1/TPST1/NASP/ABCB6/PGM2/PFKP/DEPDC1/CTH/GCLC/NSDHL/HK2/RPE/CXCR4/CDK1/P4HA2/VLDLR/MET/FUT8/DSC2
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	189	0.291955445144978	1.51000981174458	0.000211744561583189	0.000622778122303496	0.000288444604014251	2922	tags=26%, list=17%, signal=22%	LDHB/CDKN2A/SPHK1/NDRG1/IFI30/DDIT3/VAMP8/TCN2/PITPNC1/IL1A/RAD51C/HINT1/SLC7A11/PCNA/TNFSF9/FAS/SLC3A2/NUPR1/TRIAP1/ADA/TAP1/UPP1/RNF19B/DNTTIP2/TRIB3/RPS12/IRAK1/HSPA4L/SAT1/TPD52L1/GADD45A/RCHY1/CASP1/HDAC3/CLCA2/KLF4/BAX/TPRKB/KLK8/BMP2/CGRRF1/HMOX1/HRAS/S100A4/TRAFD1/EPHX1/TM7SF3/PLK2/IER5/FAM162A
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	103	0.337990645038733	1.64563957929662	0.00060987205998191	0.00169408905550531	0.000784630720444563	3246	tags=36%, list=19%, signal=29%	DMRT1/RPL39L/KIF2C/TNNI3/CLGN/TALDO1/AURKA/CCNB2/RFC4/HSPA1L/SCG3/MLF1/EZH2/SLC2A5/NEK2/BUB1/CDKN3/IL13RA2/ARL4A/HSPA4L/PCSK1N/BRAF/CSNK2A2/NCAPH/IL12RB2/PARP2/NF2/CDK1/CCNA1/GAD1/LDHC/CLVS1/TTK/TSN/VDAC3/ELOVL3/AGFG1
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	192	0.280852601917871	1.46583001827062	0.000983730880500107	0.00258876547500028	0.00119900716736855	3643	tags=32%, list=21%, signal=26%	MMP12/S100A9/CP/CA2/LAP3/PSMB9/GZMB/LGMN/IL6/PHEX/ME1/CD36/FCN1/DPP4/KYNU/ADAM9/APOC1/C1QA/HSPA5/SCG3/SERPINC1/PLA2G4A/DUSP5/MMP8/PPP2CB/KIF2A/TFPI2/S100A12/GNGT2/TMPRSS6/CASP1/CTSC/ATOX1/FCER1G/GNAI3/PLA2G7/PLSCR1/CEBPB/PLEK/STX4/CTSB/S100A13/FDX1/CFH/LTA4H/MT3/ACTN2/PRCP/GZMA/CASP7/C1QC/SERPINB2/XPNPEP1/APOBEC3G/MMP13/PFN1/PPP4C/USP14/CXCL1/CLU/PREP/ANXA5
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	72	0.340048548787334	1.51128994738829	0.00620926038304879	0.015523150957622	0.00718966991721438	2422	tags=24%, list=14%, signal=20%	CBS/GLDC/ACAT2/LGMN/FDPS/PMVK/IDI1/TRIB3/CTNNB1/TNFRSF12A/SCD/NSDHL/NFIL3/ALDOC/PLSCR1/HMGCS1/FDFT1
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	137	-0.39069747885394	-1.44911911788775	0.00728606497442675	0.0168965679218507	0.00782577882696241	5737	tags=47%, list=33%, signal=32%	PTEN/AKT3/COL1A2/NEK7/CAV1/FHL2/PRKAR2B/F3/WDR37/PRKCE/SIPA1L1/NRP1/CAP2/PMP22/DLC1/SLC7A1/TGFBR3/ARHGEF9/GCNT1/APBB2/PTPN21/PEX14/IGFBP5/PRKCA/PIK3CD/COL3A1/SNAI2/RXRA/PRDM2/RUNX1/MGLL/TJP1/RGS4/MAGI2/SYNJ2/PIAS3/KCNMA1/CELF2/PTPRM/FBLN5/LPAR1/ATRX/ATP2B4/RBPMS/IGF1R/HAS2/DDAH1/KALRN/ATXN1/IRS1/COL11A1/DAB2/PDLIM5/CDC42BPA/SLC22A18/COL1A1/SYNE1/PDGFRB/FZD2/SCN8A/PTGFR/ZMIZ1/RASA2/AMPH
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	34	-0.535022360491355	-1.59855515848531	0.00743448988561429	0.0168965679218507	0.00782577882696241	5314	tags=59%, list=30%, signal=41%	AMOT/PML/NRP1/MYH9/LDB1/NF1/CELSR1/CNTFR/THY1/CRMP1/CDK6/ETS2/PLG/ACHE/SHH/PTCH1/OPHN1/UNC5C/HEY2/GLI1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	194	-0.350184362986454	-1.34027007384692	0.0225980770682835	0.0491262544962686	0.0227532126087981	4873	tags=38%, list=28%, signal=27%	COL7A1/CAP2/CDH6/PMP22/TAGLN/TGFBR3/COL6A3/GEM/IL32/DCN/COL16A1/MAGEE1/COL3A1/WIPF1/LUM/MYL9/SNAI2/PRRX1/COL4A1/MATN2/RGS4/TIMP3/THY1/JUN/SPOCK1/CRLF1/ID2/COL5A3/PMEPA1/LAMA2/FBLN5/DST/MMP2/SLIT2/LRRC15/LRP1/FBLN2/COL4A2/PCOLCE/COL11A1/DAB2/WNT5A/COL8A2/ADAM12/INHBA/PDLIM4/CDH11/GAS1/MFAP5/COL1A1/COMP/IGFBP4/DPYSL3/MXRA5/COL6A2/ABI3BP/PDGFRB/EFEMP2/CXCL12/ECM1/COL12A1/COL5A1/FGF2/NT5E/BGN/MYLK/FMOD/ECM2/SGCD/EDIL3/ELN/MSX1/SFRP4
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	188	0.239220787487489	1.24122226789829	0.0329695756322946	0.0686866159006137	0.0318127484171263	3735	tags=32%, list=21%, signal=26%	CCL13/CCL7/RPL39/IFNG/CDKN2A/GZMB/FCGR2B/IL6/CCL4/STAT1/NME1/IL10/FAS/FASLG/HLA-G/EREG/TAP1/HDAC9/B2M/SRGN/HLA-DRA/GBP2/MTIF2/IL1B/ICAM1/CD3D/TAP2/RPS3A/IL12A/CAPG/TRAT1/IL2RA/HLA-A/NPM1/IRF8/HCLS1/EIF3A/MRPL3/NCK1/IL12B/HLA-DMB/HLA-DOA/EIF3J/CD80/GZMA/RPS19/GPR65/TPD52/DEGS1/MMP9/CD40/GLMN/PRF1/EIF3D/HLA-E/CD247/HLA-DMA/IL11/CRTAM/IFNGR1/ACVR2A
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	32	-0.501072902533019	-1.47985280907234	0.0385093167701863	0.0770186335403727	0.0356717881660673	4191	tags=53%, list=24%, signal=40%	PRKCA/JAG1/DTX4/CCND1/PPARD/DTX2/TCF7L2/NOTCH3/DTX1/WNT2/NOTCH1/WNT5A/HES1/DLL1/HEYL/MAML2/LFNG
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	157	0.234889766775962	1.20936440627176	0.0465388704604815	0.0883449472013898	0.0409176597564332	2506	tags=24%, list=14%, signal=20%	DNAJA1/ANXA1/SOD1/DDIT3/IL6/CD38/IL1A/GSR/FAS/FASLG/CD69/EREG/TAP1/VDAC2/ISG20/BIRC3/ENO2/ETF1/SAT1/IL1B/GADD45A/CTNNB1/SOD2/CASP1/DIABLO/TNFRSF12A/EMP1/CTH/PPT1/BAX/DFFA/CDC25B/BMP2/CCNA1/DAP3/HMOX1/HMGB2
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	192	0.232828108297048	1.21517987694762	0.049255819900585	0.0883449472013898	0.0409176597564332	3171	tags=26%, list=18%, signal=21%	SPP1/CCNE1/CA2/PLIN2/CXCL10/BATF3/NDRG1/S100A1/PNP/MYC/ODC1/APLP1/UCK2/IL10/CTSZ/UMPS/P4HA1/SERPINC1/CTLA4/PTRH2/ARL4A/ITGAE/RRAGD/CDC6/GABARAPL1/COCH/ETV4/CSF2/CAPG/EMP1/SLC39A8/HK2/NFIL3/GSTO1/BMP2/PLSCR1/TNFRSF18/IL2RA/POU2F1/IRF8/PDCD2L/ST3GAL4/IL1RL1/PRNP/GPR65/FAH/GATA1/AHCY/ANXA4
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	99	0.259035915622966	1.25444824148933	0.0494731704327783	0.0883449472013898	0.0409176597564332	3626	tags=28%, list=21%, signal=23%	ALB/CRABP1/SOD1/FIS1/FDPS/IDI1/SLC25A4/PRDX1/CRABP2/DHCR24/SOD2/SLC27A2/FABP6/YWHAH/MSH2/PEX5/ACAA1/HSD3B7/HRAS/PRDX5/CNBP/IDH2/RDH11/SLC35B2/HSD17B4/ACSL1/HMGCL/DIO1
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	190	-0.330392630386314	-1.26240726671792	0.0625	0.107758620689655	0.0499092558983666	4702	tags=35%, list=27%, signal=26%	RASGRP1/AFF1/ITPK1/TMPRSS3/JAK2/NAV2/CELSR1/MED24/TJP3/OLFML3/PTGES/REEP1/ABLIM1/FARP1/FOXC1/INHBB/CYP26B1/FAM102A/HSPB8/NPY1R/RPS6KA2/ELF1/CELSR2/CCND1/WFS1/ABAT/FOS/NBL1/TSKU/MPPED2/CISH/MED13L/DHRS3/BCL11B/ALDH3B1/CLIC3/CA12/IGF1R/NRIP1/SCNN1A/CBFA2T3/KDM4B/SLC24A3/EGR3/NCOR2/HES1/B4GALT1/SULT2B1/LAD1/MLPH/HR/RET/IGFBP4/RAPGEFL1/KLK10/LRIG1/RARA/CXCL12/AQP3/TFF1/PGR/IL6ST/THSD4/MAST4/AR/TFF3/TUBB2B
