cancer,infiltrates,rho,p,adj.p
CHOL (n=36),B cell plasma_CIBERSORT-ABS,0.244721466125165,0.156523545471423,0.210569792114022
CHOL (n=36),B cell plasma_XCELL,0.325212709447218,0.0566121211041404,0.0842860363833356
CHOL (n=36),B cell_EPIC,0.58438752805202,0.000227697447985291,0.000527484435487161
CHOL (n=36),B cell_MCPCOUNTER,0.660660010009665,1.56568033623243e-05,4.21259283291236e-05
CHOL (n=36),B cell_QUANTISEQ,0.494910654447559,0.00250717137876978,0.00490000920932205
CHOL (n=36),B cell_TIMER,0.751372684559202,1.98025402186985e-07,6.2534337532732e-07
CHOL (n=36),B cell_XCELL,0.625071572926225,5.96157482110363e-05,0.000150291802212696
CHOL (n=36),Class-switched memory B cell_XCELL,0.228233640188717,0.187271157363623,0.24695097674324
COAD (n=458),B cell memory_CIBERSORT,0.0786826739799195,0.193299928130322,0.254342010697792
COAD (n=458),B cell memory_CIBERSORT-ABS,0.102968776997898,0.0883252303706704,0.128007580247348
COAD (n=458),B cell memory_XCELL,0.311699767189813,1.30978589455166e-07,4.18016774856912e-07
COAD (n=458),B cell naive_CIBERSORT,-0.04955229615582,0.413076401558347,0.486504376639824
COAD (n=458),B cell naive_CIBERSORT-ABS,0.219254343279537,0.00024826535819544,0.000568546621821618
COAD (n=458),B cell naive_XCELL,0.0735722809255017,0.223927891930704,0.289561929220738
COAD (n=458),B cell plasma_CIBERSORT,-0.0263112131372537,0.663990820479504,0.720424036686623
COAD (n=458),B cell plasma_CIBERSORT-ABS,0.288356956594345,1.15163439768325e-06,3.39337406889342e-06
COAD (n=458),B cell plasma_XCELL,0.299732914520172,4.08848040930182e-07,1.25157563550056e-06
COAD (n=458),B cell_EPIC,0.588247336555108,5.42203275378418e-27,6.63922378014389e-26
COAD (n=458),B cell_MCPCOUNTER,0.677252923847877,2.93951071040145e-38,8.39860202971842e-37
COAD (n=458),B cell_QUANTISEQ,0.483491468712443,1.62005159173605e-17,1.0800343944907e-16
COAD (n=458),B cell_TIMER,0.0178764057678553,0.767902267945189,0.814030672733416
COAD (n=458),B cell_XCELL,0.540217607745517,3.09377538233624e-22,2.85579266061807e-21
COAD (n=458),Class-switched memory B cell_XCELL,0.493507024388289,2.74762818320461e-18,1.9862372408708e-17
DLBC (n=48),B cell memory_CIBERSORT,-0.210918684749218,0.185595688113054,0.245791126049576
DLBC (n=48),B cell memory_CIBERSORT-ABS,0.116251939559902,0.469179171795381,0.543450778141368
DLBC (n=48),B cell memory_XCELL,0.00543562188022751,0.973093398573032,0.976347891544848
DLBC (n=48),B cell naive_CIBERSORT,-0.0764447751024489,0.634755573278494,0.69246062539472
DLBC (n=48),B cell naive_CIBERSORT-ABS,0.0880371786662821,0.58414199912311,0.649046665692345
DLBC (n=48),B cell naive_XCELL,-0.0534807611003091,0.739820125731343,0.788440631330029
DLBC (n=48),B cell plasma_CIBERSORT,0.0187830421532746,0.907208001608153,0.924150765644978
DLBC (n=48),B cell plasma_CIBERSORT-ABS,0.0416715754567406,0.795875339651424,0.836296328880656
DLBC (n=48),B cell plasma_XCELL,-0.346329540216287,0.0265438920174798,0.0426349274508912
DLBC (n=48),B cell_EPIC,0.0241076407119736,0.881070684784403,0.902120155069354
DLBC (n=48),B cell_MCPCOUNTER,0.152895551128833,0.33990138843725,0.410343728495674
DLBC (n=48),B cell_QUANTISEQ,0.0329305713763052,0.838046412703776,0.865411024629803
DLBC (n=48),B cell_TIMER,-0.116581665606297,0.467910914165909,0.543450778141368
DLBC (n=48),B cell_XCELL,-0.0834716648608441,0.603860131129849,0.667248763679391
DLBC (n=48),Class-switched memory B cell_XCELL,0.0326416447703751,0.839448693890909,0.865411024629803
ESCA (n=185),B cell memory_CIBERSORT,0.255576557355445,0.000534744082734537,0.00115412391957094
ESCA (n=185),B cell memory_CIBERSORT-ABS,0.274578819758953,0.000191366140061686,0.000450273270733378
ESCA (n=185),B cell memory_XCELL,0.242122017325884,0.00105796889739741,0.00218890116702912
ESCA (n=185),B cell naive_CIBERSORT,-0.0302951395156283,0.686423781582942,0.738090087723594
ESCA (n=185),B cell naive_CIBERSORT-ABS,0.154653000449006,0.0381796568272728,0.0596557137926137
ESCA (n=185),B cell naive_XCELL,0.190578200410392,0.0103893895313353,0.0181738592384874
ESCA (n=185),B cell plasma_CIBERSORT,-0.0613175381708866,0.41352872014385,0.486504376639824
ESCA (n=185),B cell plasma_CIBERSORT-ABS,0.191139585810753,0.0101615394747159,0.0178795415977405
ESCA (n=185),B cell plasma_XCELL,0.23069875357364,0.00183493992422705,0.00369450991455112
ESCA (n=185),B cell_EPIC,0.460985512012777,7.41022453611679e-11,3.15328703664544e-10
ESCA (n=185),B cell_MCPCOUNTER,0.509477678679407,2.79621007011998e-13,1.38655044799338e-12
ESCA (n=185),B cell_QUANTISEQ,0.492774692474999,2.11162453090434e-12,9.74595937340466e-12
ESCA (n=185),B cell_TIMER,0.50781072434681,3.43841403664361e-13,1.69102329670997e-12
ESCA (n=185),B cell_XCELL,0.49503233894663,1.61697715299099e-12,7.57958040464527e-12
ESCA (n=185),Class-switched memory B cell_XCELL,0.416691842221776,5.94191532755038e-09,2.18720809603081e-08
GBM (n=153),B cell memory_CIBERSORT,-0.168265101096937,0.0493582108011693,0.074222873385217
GBM (n=153),B cell memory_CIBERSORT-ABS,-0.135773252419104,0.113658993140994,0.159335037113543
GBM (n=153),B cell memory_XCELL,0.0842453698150031,0.327692099486542,0.399624511568954
GBM (n=153),B cell naive_CIBERSORT,0.0368553863053938,0.668961317133665,0.724506841661009
GBM (n=153),B cell naive_CIBERSORT-ABS,0.102688001684519,0.232447120887197,0.298647264523165
GBM (n=153),B cell naive_XCELL,0.0549655825991791,0.523510552653617,0.591537347631206
GBM (n=153),B cell plasma_CIBERSORT,-0.198226230268546,0.0202323483548,0.0334418981071075
GBM (n=153),B cell plasma_CIBERSORT-ABS,-0.0867626088550653,0.313393054753729,0.386905005868801
GBM (n=153),B cell plasma_XCELL,-0.241856948877543,0.00440886247473957,0.00842457797720936
GBM (n=153),B cell_EPIC,-0.170001585525835,0.0470258939918623,0.0712513545331247
GBM (n=153),B cell_MCPCOUNTER,0.173689293737776,0.0423759777787147,0.0653614053142129
GBM (n=153),B cell_QUANTISEQ,0.0809520382434241,0.347021625249018,0.417260471241305
GBM (n=153),B cell_TIMER,0.373837566510428,6.80111334760871e-06,1.91580657679118e-05
GBM (n=153),B cell_XCELL,0.283948581818869,0.000772210372121812,0.00163719513524059
GBM (n=153),Class-switched memory B cell_XCELL,0.278210709896519,0.000995576998964048,0.00207411874784177
HNSC (n=522),B cell memory_CIBERSORT,0.0911533368764244,0.0432854769875278,0.0665930415192735
HNSC (n=522),B cell memory_CIBERSORT-ABS,0.14526812888977,0.00123287781177594,0.00250754809174767
HNSC (n=522),B cell memory_XCELL,0.377239419128465,4.37344431367307e-18,3.08713716259276e-17
HNSC (n=522),B cell naive_CIBERSORT,0.215992184640324,1.32510235173362e-06,3.87834834653743e-06
HNSC (n=522),B cell naive_CIBERSORT-ABS,0.277133834294124,3.99029306288082e-10,1.62869104607381e-09
HNSC (n=522),B cell naive_XCELL,0.298017400885438,1.50463656490558e-11,6.63810249223048e-11
HNSC (n=522),B cell plasma_CIBERSORT,-0.166116152502341,0.000214745493647948,0.000501351347038012
HNSC (n=522),B cell plasma_CIBERSORT-ABS,0.202327989993467,6.08823278015783e-06,1.72308474910127e-05
HNSC (n=522),B cell plasma_XCELL,0.24723770412475,2.7517231912158e-08,9.43447951273987e-08
HNSC (n=522),B cell_EPIC,0.504341821546795,4.17736634653721e-33,7.37182296447744e-32
HNSC (n=522),B cell_MCPCOUNTER,0.622221739806217,4.58509107682753e-54,3.93007806585217e-52
HNSC (n=522),B cell_QUANTISEQ,0.585486721740262,1.33102416349189e-46,7.26013180086485e-45
HNSC (n=522),B cell_TIMER,-0.176172135028693,8.54719842499308e-05,0.000211041936419582
HNSC (n=522),B cell_XCELL,0.652831708606036,4.35479063863837e-61,4.35479063863837e-59
HNSC (n=522),Class-switched memory B cell_XCELL,0.502069038878622,8.88663612573965e-33,1.48110602095661e-31
HNSC-HPV- (n=422),B cell memory_CIBERSORT,0.0211026726759357,0.673916104491238,0.728557950801338
HNSC-HPV- (n=422),B cell memory_CIBERSORT-ABS,0.0673004846407406,0.17916812684952,0.239422886658602
HNSC-HPV- (n=422),B cell memory_XCELL,0.272702817582964,2.9838642770463e-08,1.00579694731898e-07
HNSC-HPV- (n=422),B cell naive_CIBERSORT,0.183365628307857,0.000226784176731939,0.000527405062167299
HNSC-HPV- (n=422),B cell naive_CIBERSORT-ABS,0.236972434676821,1.64258860496042e-06,4.73823636046274e-06
HNSC-HPV- (n=422),B cell naive_XCELL,0.24307002020797,8.64689144377254e-07,2.59406743313176e-06
HNSC-HPV- (n=422),B cell plasma_CIBERSORT,-0.1881988526131,0.000153040914753262,0.00036438313036491
HNSC-HPV- (n=422),B cell plasma_CIBERSORT-ABS,0.147594224617413,0.00308771746603715,0.00597622735362028
HNSC-HPV- (n=422),B cell plasma_XCELL,0.1162202515478,0.0200711751138788,0.0332671410727272
HNSC-HPV- (n=422),B cell_EPIC,0.413977027759209,5.40369556147266e-18,3.77002015916697e-17
HNSC-HPV- (n=422),B cell_MCPCOUNTER,0.572885651065622,2.90057488648441e-36,7.56671709517673e-35
HNSC-HPV- (n=422),B cell_QUANTISEQ,0.516037538125658,1.33323691707255e-28,1.81805034146256e-27
HNSC-HPV- (n=422),B cell_TIMER,-0.206146213607186,3.25670495541799e-05,8.45897391017659e-05
HNSC-HPV- (n=422),B cell_XCELL,0.581466506114354,1.48714737229568e-37,4.0558564698973e-36
HNSC-HPV- (n=422),Class-switched memory B cell_XCELL,0.422096376365925,1.03168458808086e-18,7.64210805985819e-18
HNSC-HPV+ (n=98),B cell memory_CIBERSORT,0.225076691998173,0.0339518051799565,0.0537495596516461
HNSC-HPV+ (n=98),B cell memory_CIBERSORT-ABS,0.289219052594254,0.00597908763899992,0.0110044557773005
HNSC-HPV+ (n=98),B cell memory_XCELL,0.585486403659633,1.67692595574228e-09,6.53347774964523e-09
HNSC-HPV+ (n=98),B cell naive_CIBERSORT,0.254608240393893,0.0160472853461947,0.0268199755089605
HNSC-HPV+ (n=98),B cell naive_CIBERSORT-ABS,0.364017763975697,0.000453680233101203,0.000993460364455189
HNSC-HPV+ (n=98),B cell naive_XCELL,0.462947142889786,4.92285434854964e-06,1.39986379579611e-05
HNSC-HPV+ (n=98),B cell plasma_CIBERSORT,-0.0660277795096702,0.538706277023826,0.606423576387046
HNSC-HPV+ (n=98),B cell plasma_CIBERSORT-ABS,0.278716684360018,0.00817229597053569,0.0145933856616709
HNSC-HPV+ (n=98),B cell plasma_XCELL,0.541674334753563,4.21589460729391e-08,1.4052982024313e-07
HNSC-HPV+ (n=98),B cell_EPIC,0.683470851417168,1.58033852447373e-13,8.03561961596814e-13
HNSC-HPV+ (n=98),B cell_MCPCOUNTER,0.697085389777703,3.2521166602343e-14,1.72678760720405e-13
HNSC-HPV+ (n=98),B cell_QUANTISEQ,0.702115671535881,1.77311336717913e-14,9.76025706704106e-14
HNSC-HPV+ (n=98),B cell_TIMER,-0.0642100670247119,0.549966282371694,0.617939643114263
HNSC-HPV+ (n=98),B cell_XCELL,0.77636127054069,3.95926928697495e-19,3.12573891076969e-18
HNSC-HPV+ (n=98),Class-switched memory B cell_XCELL,0.691770930904282,6.09062882495764e-14,3.15032525428844e-13
KICH (n=66),B cell memory_CIBERSORT,0.134184066052737,0.286575586575217,0.357474744168669
KICH (n=66),B cell memory_CIBERSORT-ABS,0.134184066052737,0.286575586575217,0.357474744168669
KICH (n=66),B cell memory_XCELL,-0.022420508314236,0.859292521933509,0.884349079176853
KICH (n=66),B cell naive_CIBERSORT,-0.123332626047292,0.327684085844897,0.399624511568954
KICH (n=66),B cell naive_CIBERSORT-ABS,0.273189600650778,0.0276753217175332,0.0442805147480532
KICH (n=66),B cell naive_XCELL,0.183300323725132,0.143863136089441,0.196177003758329
KICH (n=66),B cell plasma_CIBERSORT,-0.254458347346969,0.040804994805155,0.0634274530650077
KICH (n=66),B cell plasma_CIBERSORT-ABS,0.132532803511155,0.292601329821286,0.363479912821473
KICH (n=66),B cell plasma_XCELL,-0.250279384092076,0.0443475502767807,0.0675343405230163
KICH (n=66),B cell_EPIC,-0.0313988061306215,0.803906456891494,0.83885891153895
KICH (n=66),B cell_MCPCOUNTER,0.474794503411167,6.43996365342466e-05,0.000161672727701037
KICH (n=66),B cell_QUANTISEQ,0.205937384054551,0.0998053375186283,0.14257905359804
KICH (n=66),B cell_TIMER,0.508888206696677,1.50102705127811e-05,4.07518656455597e-05
KICH (n=66),B cell_XCELL,0.584443998399762,3.19662620575959e-07,9.88647280131833e-07
KICH (n=66),Class-switched memory B cell_XCELL,0.333553778232486,0.00662253838058404,0.0121143994766781
KIRC (n=533),B cell memory_CIBERSORT,0.0460440105771821,0.323914240170103,0.398255213323897
KIRC (n=533),B cell memory_CIBERSORT-ABS,0.0595895401412802,0.201565797307527,0.264637808281217
KIRC (n=533),B cell memory_XCELL,0.012638409361061,0.786673881660597,0.83099353696542
KIRC (n=533),B cell naive_CIBERSORT,-0.22175926577987,1.52108790564606e-06,4.43035312324095e-06
KIRC (n=533),B cell naive_CIBERSORT-ABS,-0.115559359357942,0.0130372088235307,0.0222858270487705
KIRC (n=533),B cell naive_XCELL,0.197664136251385,1.91347154504607e-05,5.05763403976935e-05
KIRC (n=533),B cell plasma_CIBERSORT,-0.0078534373010151,0.866453271814094,0.89019171761722
KIRC (n=533),B cell plasma_CIBERSORT-ABS,0.367693217518452,3.32525605385732e-16,2.01530669930747e-15
KIRC (n=533),B cell plasma_XCELL,0.164271269183145,0.000397759793071307,0.000877411308245531
KIRC (n=533),B cell_EPIC,0.093912497654364,0.043866048765488,0.06723667314499
KIRC (n=533),B cell_MCPCOUNTER,0.571185980611832,2.83177263428001e-41,8.94243989772636e-40
KIRC (n=533),B cell_QUANTISEQ,0.448252859786172,3.6202975197989e-24,3.68165849471075e-23
KIRC (n=533),B cell_TIMER,0.0808953989184018,0.0827360441969588,0.121077137849208
KIRC (n=533),B cell_XCELL,0.427301723277562,6.93912652951141e-22,6.30829684501037e-21
KIRC (n=533),Class-switched memory B cell_XCELL,0.41848612466161,5.69093733164592e-21,5.02141529262875e-20
KIRP (n=290),B cell memory_CIBERSORT,0.0502098497275833,0.421928417757832,0.495414971927004
KIRP (n=290),B cell memory_CIBERSORT-ABS,0.169160378839606,0.00645786216874466,0.0118492883830177
KIRP (n=290),B cell memory_XCELL,0.356739044413074,3.69205627404232e-09,1.42002164386243e-08
