cancer,infiltrates,rho,p,adj.p
HNSC (n=522),Endothelial cell_EPIC,0.260534003181261,4.46898591029847e-09,4.87525735668924e-08
HNSC (n=522),Endothelial cell_MCPCOUNTER,0.194894732062225,1.33799886205824e-05,6.42239453787953e-05
HNSC (n=522),Endothelial cell_XCELL,0.0893881027542389,0.0475185249232921,0.0945167633251031
HNSC-HPV- (n=422),Endothelial cell_EPIC,0.283575383531521,7.80196815950654e-09,6.24157452760523e-08
HNSC-HPV- (n=422),Endothelial cell_MCPCOUNTER,0.286630563177769,5.29569561165385e-09,5.29569561165385e-08
HNSC-HPV- (n=422),Endothelial cell_XCELL,0.228177345379404,4.02236696118787e-06,2.29849540639307e-05
HNSC-HPV+ (n=98),Endothelial cell_EPIC,0.154431628111256,0.148459661025304,0.247432768375507
HNSC-HPV+ (n=98),Endothelial cell_MCPCOUNTER,-0.144521894617637,0.176615815111227,0.286404024504692
HNSC-HPV+ (n=98),Endothelial cell_XCELL,-0.342474226771971,0.00101922817866033,0.00349449661254971
KICH (n=66),Endothelial cell_EPIC,0.208024591821395,0.0963421674838095,0.177862463047033
KICH (n=66),Endothelial cell_MCPCOUNTER,0.249217114713659,0.0452873319665494,0.092109827728575
KICH (n=66),Endothelial cell_XCELL,0.0898844238320433,0.476431545635096,0.583385566083791
KIRC (n=533),Endothelial cell_EPIC,-0.0108073732546445,0.816987806726929,0.852509015715057
KIRC (n=533),Endothelial cell_MCPCOUNTER,-0.0171146608871368,0.713994574643286,0.764994187117806
KIRC (n=533),Endothelial cell_XCELL,-0.12678388442894,0.00641492479725469,0.0169500801304999
KIRP (n=290),Endothelial cell_EPIC,0.0691094096620687,0.268729067454832,0.388523952946746
KIRP (n=290),Endothelial cell_MCPCOUNTER,0.25806019833686,2.71399770984195e-05,0.000125261432761936
KIRP (n=290),Endothelial cell_XCELL,0.198208188171121,0.00137406888123167,0.00458022960410556
LGG (n=516),Endothelial cell_EPIC,0.183771974663421,5.30426148991146e-05,0.000235744955107176
LGG (n=516),Endothelial cell_MCPCOUNTER,0.25510595347659,1.54317992090387e-08,1.1573849406779e-07
LGG (n=516),Endothelial cell_XCELL,0.183337169371431,5.52875178330376e-05,0.000236946504998733
LIHC (n=371),Endothelial cell_EPIC,-0.00998746306336839,0.853354339690098,0.882780351403549
LIHC (n=371),Endothelial cell_MCPCOUNTER,0.289320171524352,4.45376645909399e-08,3.14383514759576e-07
LIHC (n=371),Endothelial cell_XCELL,-0.0534423924286697,0.322294722871498,0.429726297161997
LUAD (n=515),Endothelial cell_EPIC,0.076296563195028,0.0906029639346741,0.169880557377514
LUAD (n=515),Endothelial cell_MCPCOUNTER,0.118607152723222,0.008385708419441,0.0205364287823045
LUAD (n=515),Endothelial cell_XCELL,0.00713439002018949,0.874449658373509,0.89687144448565
LUSC (n=501),Endothelial cell_EPIC,0.202676063616712,8.14706890300178e-06,4.07353445150089e-05
LUSC (n=501),Endothelial cell_MCPCOUNTER,0.120244683760672,0.00856772409914822,0.0205625378379557
LUSC (n=501),Endothelial cell_XCELL,0.261324353685556,6.89726026170616e-09,6.24157452760523e-08
MESO (n=87),Endothelial cell_EPIC,0.111332209358534,0.310395629824534,0.420137146750585
MESO (n=87),Endothelial cell_MCPCOUNTER,0.116914289011503,0.286606205546386,0.40462052547725
MESO (n=87),Endothelial cell_XCELL,0.176679072406701,0.105762872841299,0.18646338450978
OV (n=303),Endothelial cell_EPIC,-0.0849132095565397,0.181686863143572,0.286873994437218
OV (n=303),Endothelial cell_MCPCOUNTER,-0.0540657255523252,0.395618984657625,0.505045512328883
OV (n=303),Endothelial cell_XCELL,0.0306874458184283,0.62986512576865,0.713054859360736
PAAD (n=179),Endothelial cell_EPIC,0.553828855908616,3.93421712830143e-15,1.57368685132057e-13
PAAD (n=179),Endothelial cell_MCPCOUNTER,0.571422860103611,3.30005015017346e-16,3.96006018020815e-14
PAAD (n=179),Endothelial cell_XCELL,0.423858188427629,7.61885925639172e-09,6.24157452760523e-08
PCPG (n=181),Endothelial cell_EPIC,-0.0411017645604743,0.597926013666706,0.696612831456356
PCPG (n=181),Endothelial cell_MCPCOUNTER,0.0602460365948681,0.439282379405424,0.54910297425678
PCPG (n=181),Endothelial cell_XCELL,-0.0881499997475425,0.257298398832807,0.38118281308564
PRAD (n=498),Endothelial cell_EPIC,0.284086134701005,3.66205141407079e-09,4.39446169688495e-08
PRAD (n=498),Endothelial cell_MCPCOUNTER,0.377668606569539,1.4978280869776e-15,8.98696852186561e-14
PRAD (n=498),Endothelial cell_XCELL,0.0509690257977721,0.299682540634811,0.413355228461809
READ (n=166),Endothelial cell_EPIC,0.228592969423405,0.0302279634010952,0.0647742072880611
READ (n=166),Endothelial cell_MCPCOUNTER,0.408083267998851,6.53603573927125e-05,0.00027045665128019
READ (n=166),Endothelial cell_XCELL,0.121411732622748,0.25431332045245,0.38118281308564
SARC (n=260),Endothelial cell_EPIC,0.195189528940284,0.0021926563091249,0.0065779689273747
SARC (n=260),Endothelial cell_MCPCOUNTER,0.174872570352449,0.00616817386245779,0.0168222923521576
SARC (n=260),Endothelial cell_XCELL,0.138821819993268,0.0301709971605492,0.0647742072880611
SKCM (n=471),Endothelial cell_EPIC,0.0238599707563577,0.610932071899273,0.704921621422238
SKCM (n=471),Endothelial cell_MCPCOUNTER,0.168869787814689,0.000287608849975263,0.00107853318740724
SKCM (n=471),Endothelial cell_XCELL,-0.0192103077339379,0.682112177126088,0.744122375046641
SKCM-Metastasis (n=368),Endothelial cell_EPIC,-0.012577485888088,0.81357518428671,0.852509015715057
SKCM-Metastasis (n=368),Endothelial cell_MCPCOUNTER,0.106762765580348,0.0447107544391657,0.092109827728575
SKCM-Metastasis (n=368),Endothelial cell_XCELL,-0.053931714723939,0.31160171717335,0.420137146750585
SKCM-Primary (n=103),Endothelial cell_EPIC,-0.169217313262466,0.0890871278442254,0.169689767322334
SKCM-Primary (n=103),Endothelial cell_MCPCOUNTER,-0.0943083222042541,0.345766778068731,0.455956190859865
SKCM-Primary (n=103),Endothelial cell_XCELL,-0.261180941616061,0.008014015358025,0.0200350383950625
STAD (n=415),Endothelial cell_EPIC,0.229925790129645,6.12232448524487e-06,3.33944971922448e-05
STAD (n=415),Endothelial cell_MCPCOUNTER,0.309307751899379,7.59227291936238e-10,1.01230305591498e-08
STAD (n=415),Endothelial cell_XCELL,0.15917685707464,0.00188072427023317,0.00578684390840975
TGCT (n=150),Endothelial cell_EPIC,-0.134492605005555,0.104353767518735,0.18646338450978
TGCT (n=150),Endothelial cell_MCPCOUNTER,0.072897233541666,0.38023955766912,0.495964640437983
TGCT (n=150),Endothelial cell_XCELL,-0.243504795857858,0.00295863061372139,0.00845323032491825
THCA (n=509),Endothelial cell_EPIC,-0.0564110482164783,0.21351585746204,0.324327884752465
THCA (n=509),Endothelial cell_MCPCOUNTER,-0.0290505811937167,0.522018085004787,0.632749193945197
THCA (n=509),Endothelial cell_XCELL,-0.12500888322106,0.00568687971368098,0.0158703619916679
THYM (n=120),Endothelial cell_EPIC,-0.327281358933065,0.000356697559958318,0.00129708203621207
THYM (n=120),Endothelial cell_MCPCOUNTER,-0.252420562578358,0.00649753071669164,0.0169500801304999
THYM (n=120),Endothelial cell_XCELL,-0.406268116273563,6.636680617857e-06,3.46261597453409e-05
UCEC (n=545),Endothelial cell_EPIC,0.0933213046075182,0.387146583349151,0.499543978515033
UCEC (n=545),Endothelial cell_MCPCOUNTER,0.014420146489118,0.893919980198833,0.907777209050337
UCEC (n=545),Endothelial cell_XCELL,0.00495155379542713,0.963480966010212,0.963480966010212
UCS (n=57),Endothelial cell_EPIC,0.363100125429093,0.00753439335878734,0.0192367490011592
UCS (n=57),Endothelial cell_MCPCOUNTER,0.279609806992292,0.0425916803456569,0.0896666954645408
UCS (n=57),Endothelial cell_XCELL,0.146453759580726,0.295362098841977,0.412133161174851
UVM (n=80),Endothelial cell_EPIC,0.293277568933008,0.00963677775038758,0.0226747711773825
UVM (n=80),Endothelial cell_MCPCOUNTER,0.350518198027347,0.00177643465807483,0.0056097936570784
UVM (n=80),Endothelial cell_XCELL,-0.0853636838095301,0.460417082612251,0.569588143437836
