,TCGA-DD-A11D-01A-11R-A131-07,TCGA-DD-AACT-01A-11R-A41C-07,TCGA-G3-AAUZ-01A-11R-A38B-07,TCGA-EP-A26S-11A-12R-A16W-07
ENSG00000115421,0.686176321748,0.569706162064,0.346719705656,0.458890611866
ENSG00000115423,0.160666053742,0.153589042592,0.419559802208,0.360567855067
ENSG00000115425,24.3507666783,21.2053056221,14.7641199465,31.6775672812
ENSG00000115446,7.74560926174,8.0176283526,5.37773740485,5.75424058237
ENSG00000115457,8.88512770543,19.4101461405,73.0450540763,247.717360186
ENSG00000115459,1.25447717014,1.56511801281,1.80394558874,0.677170745962
ENSG00000115461,9.23602702485,7.02053433174,1.29577750118,13.9301394889
ENSG00000115464,1.23189713527,0.512308377016,0.126619152499,0.937390140662
ENSG00000115468,0.838833566302,0.560767222613,13.88171221,13.9804714223
ENSG00000115474,0,0,0,0
ENSG00000115484,24.0930919771,24.2288709413,26.1489758377,21.3079935878
ENSG00000115486,49.8494313964,14.6288686648,15.1943637928,18.0950916085
ENSG00000115488,0,0,0,0
ENSG00000115504,6.65953503061,3.19437263223,2.17085818161,3.36243603466
ENSG00000115507,0.0871685447794,0.0226033990176,0.223460974335,0.00591329768324
ENSG00000115514,4.49963561449,3.54313095666,3.81121083417,3.27298191912
ENSG00000115520,8.38142333552,13.886043607,5.38108823715,5.84283450653
ENSG00000115523,0.350513678701,2.01703664803,0.966064968136,2.04202391323
ENSG00000115524,15.3298272164,10.6452759837,6.55546384749,6.32610606567
ENSG00000115525,2.52291291888,1.77837710335,1.22453009726,1.19486763509
ENSG00000115526,0.173335856509,0.219117460902,0.240692420093,0.156047405555
ENSG00000115539,3.41587683676,3.32121827498,4.05511188509,2.31784637024
ENSG00000115540,2.55722336656,2.46659591779,1.61310890848,2.01569534778
ENSG00000115541,41.0942352957,63.4345357182,74.7714746719,44.5525434805
ENSG00000115548,1.38819825173,0.992889201306,0.474366587163,0.633408544414
ENSG00000115556,0.110470710209,0.142751618169,0.383496281802,0.0657603654324
ENSG00000115561,2.32345679557,2.73751927347,2.06422386139,1.93762456793
ENSG00000115568,1.25567399909,1.14542417498,0.791383014858,0.551638638822
ENSG00000115590,3.94404880642,0.734680345159,3.38996860823,1.27875302935
ENSG00000115592,0.0194400616916,0,0.040491410054,0.0171439518315
ENSG00000115593,0.0493143651912,0,0.00489124496811,0
ENSG00000115594,7.82369852552,5.85051789921,3.33858716968,8.2492869503
ENSG00000115596,0.114174689982,0.0213823111082,0.0528472738774,0.0251723144772
ENSG00000115598,2.31650686715,0.17904046355,0.493564356086,0.648539357862
ENSG00000115602,0.0112797016498,0.266166234655,0.121387318561,0.0447634370567
ENSG00000115604,1.74204924984,0.77797129589,0.661604649029,0.919148972763
ENSG00000115607,0.131112270424,0.380592161273,0.265505879928,0.269794705222
ENSG00000115616,0.00541553857619,0,0.0037599810918,0.00477589700921
ENSG00000115641,0.880347858615,3.69856218307,0.828544121975,0.565023357849
ENSG00000115648,7.94422752078,2.49577442719,5.95281567533,2.10519811334
ENSG00000115649,17.7296884378,17.3626535419,16.1900208445,9.5263225677
ENSG00000115652,2.95318425424,4.51092780308,1.73321261963,1.37950591647
ENSG00000115657,1.66858101846,0.678610058459,2.42504260609,1.35070625456
ENSG00000115661,7.46360401487,4.75183681682,7.37113304192,6.57224657916
ENSG00000115665,0,0,0,0.033179916064
ENSG00000115677,57.6119984045,28.7677775132,31.9506464321,28.8663526599
ENSG00000115685,8.9823059551,11.6051206982,12.1394982229,7.43007808838
ENSG00000115687,0.230479159258,0.361210184974,0.277930371012,0.156454202754
ENSG00000115694,5.87967536758,7.0244980117,6.76712512558,3.49323616308
ENSG00000115705,0.00473711194853,0,0,0
ENSG00000115718,100.752650537,90.0500391955,192.613894132,171.044262616
ENSG00000115738,55.671716915,56.2808028959,187.048749636,90.0788324429
ENSG00000115750,0.932965106366,0.833294549953,0.553635011154,0.474675275581
ENSG00000115756,5.4140867916,5.75665845052,5.27049878671,3.35414531965
ENSG00000115758,20.232276955,13.8270429401,17.3827067637,9.43645160008
ENSG00000115760,3.22731020214,1.66629890469,1.12606543581,1.88263526454
ENSG00000115761,4.1270935782,4.44701187413,3.78329612099,2.73159327811
ENSG00000115762,2.72623749813,6.03473462192,1.8995013158,1.91999010134
ENSG00000115806,11.4636769634,19.2776390141,5.00555721006,7.5916227878
ENSG00000115808,2.03487710103,1.05162280072,0.676744330759,1.13528194051
ENSG00000115816,6.17948617394,4.66589838938,4.33998589069,5.19367021223
ENSG00000115825,0.990165992668,0.732262750719,0.773126108197,0.880189799915
ENSG00000115827,0.702558802589,0.603968607653,0.405506374005,0.511338458316
ENSG00000115828,0.224439588734,0.294226853468,0.19045555628,0.621281906589
ENSG00000115839,4.56107132141,3.57054597696,2.03987567338,2.49618680044
ENSG00000115840,0.971758626463,0.295877574836,0.304697403701,0.223921105045
ENSG00000115841,3.08454055702,1.63890656287,1.06891517806,1.62689072689
ENSG00000115844,0,0,0,0
ENSG00000115850,0,0,0,0
ENSG00000115866,8.11375579325,6.79475405759,4.05824669701,8.03471974414
ENSG00000115875,7.97145857249,9.83045013412,8.1154762618,7.17476927132
ENSG00000115884,492.985704849,148.816579112,384.848596366,211.082904016
ENSG00000115896,0.165814288835,0.0772543727561,0.0477343512425,0.0410156156977
ENSG00000115902,3.26447635179,2.36148351604,2.29893447745,1.92544565517
ENSG00000115904,2.54340772154,2.41371505472,1.17320177806,1.66450967028
ENSG00000115919,0.596575729553,0.993111158654,1.99301557752,2.13367974783
ENSG00000115934,0,0,0.0169298170454,0
ENSG00000115935,0.874029095342,1.31747012605,1.29013892603,0.983860964672
ENSG00000115942,1.11076547866,0.998500793619,1.30332607994,0.928142995671
ENSG00000115944,7.1404335071,14.7475382882,10.2884567217,13.2569698534
ENSG00000115946,3.80541025121,3.75852091458,2.90291913403,2.44214439797
ENSG00000115947,1.21411089944,0.93536997893,1.18366482268,1.42333838028
ENSG00000115956,0.752959227119,2.29648215022,1.24244116299,2.77252206293
ENSG00000115963,19.1337698348,8.0244707978,7.86300971835,7.92402373849
ENSG00000115966,3.70779542839,4.67918658129,2.02657946618,3.5431757907
ENSG00000115970,1.2921612145,0.978212163306,1.10758149067,0.692366692948
ENSG00000115977,0.694583654566,0.808241940371,0.345005977673,0.240902006647
ENSG00000115993,2.22643888922,2.06729970223,2.60780890761,2.48806012257
ENSG00000115998,2.35684238836,2.86898779167,1.30783536255,2.54691351294
ENSG00000116001,2.23662808763,3.41709202463,2.05347893031,0.988390210407
ENSG00000116005,28.7518711125,17.2331009575,7.68900375941,27.2546952644
ENSG00000116014,0,0,0,0
ENSG00000116016,40.3773063103,22.6453462457,19.2242941438,18.3129265794
ENSG00000116017,0.773083529607,1.44949233836,0.393199110058,0.457818414661
ENSG00000116030,24.4846409165,30.1880092497,42.160994635,27.6545094133
ENSG00000116031,0.034677991268,0.0584495598994,0.0963070170286,0.160555998332
ENSG00000116032,0,0.0332954061115,0.0137151641898,0
ENSG00000116035,0.113013366486,0.126988930488,0.0784646097762,0.0124581376212
ENSG00000116039,0.073290424817,0.0686281112275,0.0339234479507,0.00538616051698
ENSG00000116044,11.23579967,9.23293844105,7.2402532975,10.7069556205
ENSG00000116062,2.52932303071,1.69930145495,2.37011586429,1.4116600985
ENSG00000116095,0.716949694337,0.687590524839,0.657886750097,0.641330318709
ENSG00000116096,52.9453495317,49.3312310903,49.2713613051,36.0906017818
ENSG00000116106,0.16301961185,0.0819485423477,0.151904430701,0.107823746298
ENSG00000116117,1.05191855298,0.704992221083,0.38359195271,0.470718886268
ENSG00000116120,5.09809703329,4.65849411614,5.21587612717,3.52889598234
ENSG00000116127,1.00535577901,0.518202302794,0.46267404729,0.313160739027
ENSG00000116128,2.07967478661,2.90972288073,0.876157587746,0.747860837091
ENSG00000116132,0.239728541503,0.132479053422,0.0627569388341,0.0259934826308
ENSG00000116133,563.821165866,337.314294318,236.63889191,210.781654621
ENSG00000116138,2.80430665472,2.74710883779,2.48040898628,1.91405324976
ENSG00000116141,0.071788627299,0.0739440343346,0.0623031018645,0.0553958207278
ENSG00000116147,0.00250050793518,0.00280972807232,0,0.178618548144
ENSG00000116151,0.0857543869804,0.163810343714,0.488218471017,0.141168050752
ENSG00000116157,0.306626449106,0.495283112832,2.12889195537,1.23374609245
ENSG00000116161,4.97126032481,10.0822834617,8.54401066276,4.63117388406
ENSG00000116171,80.971583445,33.9762400371,27.0674016847,63.3503318399
ENSG00000116176,0.0258219783585,0.0290151998544,0,0.0455441716384
ENSG00000116183,0.601878894465,1.27266028931,0,0.0366061800406
ENSG00000116191,4.6890326881,6.11397808177,2.04944123441,2.42569359781
ENSG00000116194,2.20932330851,0.310316837703,1.17688844546,2.72520570663
ENSG00000116198,3.07772015798,2.48277789663,1.73118771878,1.46596025293
ENSG00000116199,13.6623877977,9.47887517549,5.71900657722,3.79775154525
ENSG00000116205,0.295695083866,0.362195082112,0.506775598669,0.234927806848
ENSG00000116209,25.8253793295,24.4816898407,34.2229969276,24.1245346564
ENSG00000116212,7.2447731857,7.06834818851,11.2825258257,4.51028503154
ENSG00000116213,0.745811677668,1.42227518645,1.71618116451,0.563761856321
ENSG00000116218,0,0,0,0
ENSG00000116221,18.6760573526,25.0569984243,30.0908469372,37.0439032134
ENSG00000116237,5.92690659679,5.87371650658,10.7549610845,4.99695392528
ENSG00000116251,8.57121048174,21.5883449488,44.3657879299,25.9222901952
ENSG00000116254,0,0,0,0
ENSG00000116260,1.44787224373,7.2233699962,3.01575116668,5.85330162279
ENSG00000116266,3.72716932408,2.66233531421,1.74425363392,2.25916860893
ENSG00000116273,4.82445188706,3.28429045676,2.51219444083,1.92156873309
ENSG00000116285,78.7791177685,28.2543999653,74.1534237144,125.881272458
ENSG00000116288,25.362849148,52.7297693625,97.5551360811,59.0417388677
ENSG00000116299,0.1254448368,0.0469859042804,0.157256155426,0.0414855982787
ENSG00000116329,0.0034677991268,0.00779327465325,0.00722302627715,0.0168201522062
ENSG00000116337,7.23840425737,8.00543950256,3.10636709597,3.91845585318
ENSG00000116350,13.0586665889,12.5153549366,11.0276116216,7.43119584378
ENSG00000116353,4.64367658236,5.46861057022,7.46357588887,2.13139929963
ENSG00000116396,0.10615103088,0.105859205791,0.0856763950931,0.0526574764214
ENSG00000116406,11.2077610309,15.0481028333,2.45640277794,2.88755971731
ENSG00000116455,4.11292103066,4.11524493194,3.31279400728,3.3520429142
ENSG00000116459,26.7165118358,30.4078522565,17.0194504929,26.4754610646
ENSG00000116473,7.73259026549,8.47818684973,4.38443701155,6.03660950128
ENSG00000116478,9.88633829257,11.4488868202,11.6444460702,7.80639226309
ENSG00000116489,15.1910761206,16.4171935041,5.80198767525,7.59107205092
ENSG00000116497,0.771920996513,0.760441870451,0.721929456355,0.290638838399
ENSG00000116514,2.96749934818,4.35294699425,3.31030464049,2.6170012571
ENSG00000116521,31.3184011065,52.7571663561,33.0124984912,10.918991346
ENSG00000116525,1.68876871629,0.589256849485,0.530712152876,0.321376213886
ENSG00000116539,2.31301497556,2.72776921736,0.778420152867,1.11448516502
ENSG00000116544,0.0162969991652,0.0457808345704,0.0622320833257,0.0754536487007
ENSG00000116560,9.97159194576,13.0533624866,10.0894277433,5.29168874115
ENSG00000116574,26.6694613582,20.4142039863,9.76772222498,6.41261832497
ENSG00000116580,1.66000127692,1.68575231911,0.573445031358,0.394044428095
ENSG00000116584,0.819476807446,1.58252743289,1.35958940591,0.764921467259
ENSG00000116586,52.2381495291,79.0828642402,89.2322268738,28.429911891
ENSG00000116604,14.9475363349,8.39799623537,5.47376167353,2.91818053031
ENSG00000116641,1.77091625133,0.808610109075,0.742246312167,0.809602484507
ENSG00000116649,11.1664410839,25.0946318067,25.8545333336,8.85375817146
ENSG00000116652,0,0.0102430593016,0,0.0160781815489
ENSG00000116661,48.4362427616,19.6195856418,15.4788090868,5.40219663826
ENSG00000116663,8.69663128669,12.5468709608,9.55399776378,4.22135497547
ENSG00000116667,2.785471481,1.16169232851,1.69194008331,3.27312669027
ENSG00000116668,1.47084638445,1.69764684989,0.549450655767,0.581589747288
ENSG00000116670,9.26180917506,9.88131660265,16.6852667549,4.76316128385
ENSG00000116675,0.396111524503,0.288003188086,0.187659499208,0.0410971637951
ENSG00000116678,21.3963251873,0.377912132493,15.8487521872,16.4134264821
ENSG00000116679,7.61017243636,7.11840301637,2.93129245043,4.33424248493
ENSG00000116685,20.6232688113,22.8739439986,19.1463692089,18.6926134382
ENSG00000116688,13.9453221953,23.1752563768,12.6637312412,17.4875927449
ENSG00000116690,208.618983227,27.3466532902,8.66266248,37.7351159601
ENSG00000116691,1.55082902637,7.52548961414,10.9029162029,2.9277992436
ENSG00000116698,8.86437128301,8.44568381046,3.51955568548,3.15959610473
ENSG00000116701,0.874357938645,2.17638772815,1.29096793421,2.73296139237
ENSG00000116703,0.0242020782972,0.0271949782056,0,0
ENSG00000116704,21.3992836053,8.91146159242,6.28765492395,19.3123696066
ENSG00000116711,0.0225437098017,0.15198918602,0.0939119033878,0.278334294152
ENSG00000116717,37.8729421493,19.6414251388,59.5824086174,22.0730741371
ENSG00000116721,0,0,0.00922498025966,0
ENSG00000116726,0,0.0203886202784,0,0
ENSG00000116729,15.0249361478,2.770370503,0.604154670485,4.3709385601
ENSG00000116731,0.611165070495,0.876764802706,0.591176563847,0.571684010174
ENSG00000116741,1.65434368505,1.80680528865,2.50116238398,15.4689116695
ENSG00000116745,0,0,0.0172411700025,0
ENSG00000116747,3.05480642459,2.86447794827,0.630348313293,1.11778867307
ENSG00000116748,0,0.0145889726832,0,0.0572495346617
ENSG00000116750,4.41266636178,5.66356140921,2.28341320415,2.23963686249
ENSG00000116752,14.4195572606,13.6798067736,12.8173963599,13.3104507008
ENSG00000116754,4.62404799403,5.79324609958,3.11485655599,2.20084697584
ENSG00000116761,64.4909792721,4.31417799658,83.8753280667,24.5300832978
ENSG00000116771,20.4420724554,32.2628711741,16.1188043177,22.4344896469
ENSG00000116774,1.20662808446,3.73974346569,1.55583217603,5.36732658581
ENSG00000116783,0.0137345127527,0,0,0.00302807456062
ENSG00000116785,7.65083871499,155.729513432,6.66526089613,11.9912017376
ENSG00000116786,7.8854445872,8.41887779085,8.37326079403,4.63489565976
ENSG00000116791,38.967230088,14.3249497768,14.6179375933,29.21211252
ENSG00000116793,0.601126292567,0.375821702996,0.888064532704,0.745364987515
ENSG00000116809,3.80624487129,3.14329050687,5.7947409726,1.48287096573
ENSG00000116815,4.59835415507,1.61341109903,2.47332948023,1.00178658522
ENSG00000116819,0.014804286359,0.0831751389157,0.0513927063803,0.0130557184573
ENSG00000116824,0.501829156544,4.09902342434,4.67683422978,1.31916021262
ENSG00000116830,0.359684103812,0.515040459453,0.148068136644,0.13052961381
ENSG00000116833,7.14668257628,6.23360419468,3.09560999172,3.77511565704
ENSG00000116852,0.648131656798,0.917095242806,0.190738425176,0.139954615501
ENSG00000116857,17.349731196,28.4243718257,16.3733644457,13.0777064215
ENSG00000116863,9.32563534961,11.6577436969,11.209396292,4.7117602628
ENSG00000116871,4.42662486146,5.48525444867,3.87587781878,1.88411900528
ENSG00000116874,1.78585795739,1.74166622053,1.77798725329,1.35948819591
ENSG00000116882,20.1828957591,32.2624443709,65.533301389,86.5667133064
ENSG00000116883,0.317365882001,0.158494345233,0.146897019717,0.0233234230439
ENSG00000116885,1.24372466423,0.483257103745,0.484212199139,0.502284583017
ENSG00000116898,19.0260870446,22.3279724147,32.4918894991,14.2257790196
ENSG00000116903,3.11992787733,4.4696493062,0.891165651837,1.08712151655
ENSG00000116906,16.1675451105,28.4954775463,8.43119294945,6.39491555916
ENSG00000116918,3.3699522934,7.04242741732,3.0463498143,1.911828075
ENSG00000116922,1.36671876208,1.42075667939,0.730708314587,0.647764152946
ENSG00000116954,1.44879439443,2.49479056306,1.96388171296,1.05919727407
ENSG00000116962,30.1960383079,7.56349664827,10.3021430084,16.241372761
ENSG00000116977,5.1530137904,9.73917146216,1.44823164607,2.47233088266
ENSG00000116981,0,0,0,0
ENSG00000116983,0.0130619036033,0.0146771768711,0,0
ENSG00000116984,2.58420701915,2.49398321274,0.528171889382,0.775154873959
ENSG00000116985,0.0189033148979,0.396497811738,0.00874965073044,0.0639039721147
ENSG00000116990,3.84680155773,4.66054140423,4.47505924181,2.53163480443
ENSG00000116991,0.614965909146,0.185859044219,0.265014450569,1.09588241552
ENSG00000116996,0,0,0,0
ENSG00000117000,1.35935393917,0.886157464654,0.817713415899,0.937990454553
ENSG00000117009,5.72265590009,4.47061475725,5.63060772919,8.81497254751
ENSG00000117010,0.938393974963,3.93017995001,2.82819863704,1.67392439985
ENSG00000117013,0.0309888432607,0.269862861663,0.016136548066,0.0273286805672
ENSG00000117016,0.0447914068278,0.120793064218,0.108844566671,0.173804364746
ENSG00000117020,1.71695035205,0.718673580774,0.292080886856,0.407193735084
ENSG00000117036,2.07765478174,2.75263701198,0.865503135255,0.833038345901
ENSG00000117054,29.9403490633,20.1369915402,9.61518747401,26.412989072
ENSG00000117069,0.0152036513441,0,0,0.00670395676826
ENSG00000117090,0.121458263162,0.230306874459,0.252983576706,0.0970707499871
ENSG00000117091,0.673075025386,1.76842946089,2.31594622772,1.67161646767
ENSG00000117114,9.99279592084,3.76632561329,2.59701515782,5.25397452422
ENSG00000117115,0.0216621543048,0.103449079026,0.0263198676426,0.341476636158
ENSG00000117118,29.4844620477,33.0566447814,35.9154860006,50.5645748638
ENSG00000117122,0.222343621543,0.0749517855588,0.324181313152,0.093139002806
ENSG00000117133,8.15790713852,8.45025717751,9.34884483836,7.18608881192
ENSG00000117139,1.80900127497,2.58982014579,0.191653313421,0.639316139902
ENSG00000117143,38.8841279115,25.4485336378,21.6421579799,19.0914488933
ENSG00000117148,0,0.0781417935994,0,0
ENSG00000117151,4.02105027024,3.63143687355,1.52073380807,4.15360843473
ENSG00000117152,0.201033392307,0.444257748805,0.190754508062,0.336848874913
ENSG00000117153,7.73670671403,13.357978826,3.50291355571,3.29881102429
ENSG00000117154,0.09454108446,0.354107706489,0.853312169153,0.222332325729
ENSG00000117155,1.06909087966,0.653337394569,6.52411341215,0.932893725232
ENSG00000117174,1.01973271805,1.21634882914,0.519196537038,0.671008520381
ENSG00000117215,0.0846124878327,0.135822737103,0.948328658868,0.0746187146295
ENSG00000117222,5.84260371819,6.912390414,1.94139332522,3.10838454355
ENSG00000117226,4.03479679296,2.45754758832,3.48203824935,1.54966243305
ENSG00000117228,5.22582115107,7.45496504112,3.15050261828,5.42439340919
ENSG00000117242,0.605389686183,0.40159570449,0.339293652751,0.270159046484
ENSG00000117245,2.23293680418,0.700584009013,0.58891902502,0.230166182844
ENSG00000117262,0.886413638954,1.14674523448,0.902904280779,0.324001253427
ENSG00000117266,0.251434473798,6.01837089705,4.09415319553,0.612914473504
ENSG00000117280,10.0091429225,23.3474071894,4.10350505207,4.19629355764
ENSG00000117281,0.122412173911,0.192570030764,0.0566601028792,0.1007568743
ENSG00000117298,18.6365730358,12.8514370813,12.8308834623,13.581402064
ENSG00000117305,12.3028172393,23.8963350141,20.4557431837,42.0400756792
ENSG00000117308,22.3457156184,15.1862623884,10.5258903152,11.1571485276
ENSG00000117318,6.8347773491,12.219080533,14.5866342705,7.99161450796
ENSG00000117322,0,0.0298170528699,0,0.00292517581403
ENSG00000117335,22.9279922918,50.5397933312,6.22695701843,8.73647359045
ENSG00000117360,3.35344501377,3.83591418437,4.11636543771,1.13028673682
ENSG00000117362,63.7867550514,60.1309314173,47.4807077765,41.9138992214
ENSG00000117385,4.66030226178,3.99876711975,4.62897129468,1.31997153521
ENSG00000117394,1.05237533071,0.672555490029,0.858524182753,0.701858147367
ENSG00000117395,9.14591849315,13.4571535455,15.9349371312,5.59380524826
ENSG00000117399,0.795058460253,3.46630554885,6.28181775247,0.0490806609229
ENSG00000117400,0.0761432867479,0.0684475109348,0.0211463598245,0.0604348471165
ENSG00000117407,0.0121920928668,0.123298225115,0.0423245426135,0
ENSG00000117408,6.19697000204,4.14073102939,5.69243532035,3.16825660057
ENSG00000117410,37.4027886809,31.4489882518,37.3043561774,14.9564611742
ENSG00000117411,9.02951181462,8.98767353815,6.79405855937,5.2771079017
ENSG00000117419,12.3517899015,13.7965518142,16.6576327498,7.12310758232
ENSG00000117425,0.0818189118118,0.169729621211,0.0786550948455,0.055503918631
ENSG00000117448,63.5567746117,44.2429271065,121.625405877,60.9809789871
ENSG00000117450,165.269314063,173.696577157,179.273447799,136.482409166
ENSG00000117461,1.36011434051,0.791183023831,0.97772092399,0.339399346542
ENSG00000117472,1.3011941546,0.615622583556,2.13966126035,1.21998129248
ENSG00000117475,4.75070324355,6.96824330431,1.4371553278,1.73568599663
ENSG00000117477,0.00818141450137,0.0183863043763,0.0284015739123,0.0108226335659
ENSG00000117479,10.2313346531,7.27091189705,4.72549425331,5.00579575949
ENSG00000117480,13.0630281693,10.0217413272,10.7149275577,9.28610550007
ENSG00000117481,1.33943126995,1.3373615469,1.30991560447,0.865671376458
ENSG00000117500,18.2719064659,12.0452800937,8.46694592188,7.4230100237
ENSG00000117501,0,0.00950510984529,0.00587306887322,0
ENSG00000117505,1.75514691972,2.0653156528,1.80836237382,1.6378940756
ENSG00000117507,0,0.0287403913317,0,0.00563910175673
ENSG00000117519,26.3774511488,25.8414195546,43.9688108275,21.1069472536
ENSG00000117523,7.02092190541,5.93517261903,2.36941308577,2.33727136915
ENSG00000117525,0.169077823513,0.53196215107,0.195649798724,0.705776245885
ENSG00000117528,19.0155397646,12.5432180299,7.02611499556,10.1236973636
ENSG00000117533,2.53775139898,3.16920334212,1.70525163785,1.11069645754
ENSG00000117543,3.21883566928,4.02148716097,3.49995751052,2.96855607286
ENSG00000117560,0.0343290072457,0.482177910717,0.143006738474,0.227057476455
ENSG00000117569,0.275544879987,0.323693183813,0.160004241362,0.161263402823
ENSG00000117586,0.263067136194,1.21934500454,0.154107718173,0.134122501904
ENSG00000117592,259.718156516,233.376227355,313.750943915,191.679510676
ENSG00000117593,5.56946964503,6.82085291129,2.68362152764,3.13369271778
ENSG00000117594,778.63615729,64.909955373,140.218059815,451.086799549
ENSG00000117595,21.5538391259,35.2138560243,5.20492155284,10.8210496227
ENSG00000117597,1.83333308857,4.60089180768,0.648363370195,0.867615152899
ENSG00000117598,0,0,0,0
ENSG00000117600,0.450416404093,0.0197188136195,0.0203066126835,0.0128966460754
ENSG00000117601,3573.65058628,1959.645734,1748.55201918,1974.17948279
ENSG00000117602,0.320539889613,0.638031002027,0.772563745281,0.173646405431
ENSG00000117614,6.68325669844,9.31422354734,9.2268909529,5.97444591894
ENSG00000117616,2.2290242165,2.93282092121,1.49469084916,0.338125646693
ENSG00000117620,5.98698766454,4.3526519083,1.73047090043,4.59296660891
ENSG00000117625,1.61106197136,2.88364876688,0.739927224939,0.74339263768
ENSG00000117632,3.71115155665,5.69387960791,20.6777556802,1.17310249157
ENSG00000117640,5.83842166344,6.49155864235,7.27170130381,7.77237870145
ENSG00000117643,1.08428850185,1.42412682955,0.82759908213,4.18109094305
ENSG00000117650,0.722473090777,1.94129968008,1.34489481999,0.0046169576257
ENSG00000117676,4.78057680235,2.93961353046,7.57893586391,1.27012237498
ENSG00000117682,5.04977488142,4.28171227444,3.13210993902,2.45393030403
ENSG00000117691,30.8074916281,59.2114771771,76.9535761922,21.3295610922
ENSG00000117697,2.96261598194,7.42345129104,2.67840796323,2.90260598402
ENSG00000117707,10.7949347408,21.1640501138,7.0084834654,8.20428922749
ENSG00000117713,4.13231247764,3.93442155975,2.72546983298,3.3598678232
ENSG00000117724,0.618192298828,0.775629159838,0.513894531209,0.0134460498175
ENSG00000117748,7.17471150542,7.88160036264,10.9991235286,7.14120317297
ENSG00000117751,5.06963569791,6.82037319317,5.01235490028,4.94226561024
ENSG00000117758,5.93193820055,5.98380029031,3.76165480153,3.91604679655
ENSG00000117791,42.5016639017,33.6658436802,22.0838674429,39.2919538637
ENSG00000117834,2.54393461764,3.18773717739,1.79104771644,1.49669345744
ENSG00000117859,8.28285441902,5.80070912684,2.95570285556,6.25868288825
ENSG00000117862,15.989033021,14.8565416764,11.367630592,8.17216762419
ENSG00000117868,9.11292467575,8.43915958291,3.69289684194,5.3047041348
ENSG00000117877,0.584221378704,0.964808892182,0.491662974123,0.206867698479
ENSG00000117899,4.91492647865,5.95910774693,5.47663125005,4.52278337086
ENSG00000117906,0.834504279139,1.15940614689,1.51360573901,0.889972843934
ENSG00000117971,0.0260503077491,0.0365897064081,0.0135649478617,0
ENSG00000117983,0,0.101813740322,0.0024195856386,0.0138300198585
ENSG00000117984,1007.25148811,719.672786852,252.373561727,295.566943074
ENSG00000118004,12.0153996851,20.5664812661,16.4738820805,17.7512630568
ENSG00000118007,1.49518009024,0.770422710384,0.455959287494,1.16559643959
ENSG00000118017,0.0182984657481,0,0,0.0403429809474
ENSG00000118046,5.46174147643,11.1067357077,6.80278811678,2.44305679462
ENSG00000118058,1.12296386964,0.701386734244,0.523535377353,0.901836192261
ENSG00000118094,0.824931869903,0.171656548479,3.12535489289,1.01939435396
ENSG00000118096,1.17255071628,1.02157999802,2.20631825987,1.88453339731
ENSG00000118113,0,0,0,0.00415633619882
ENSG00000118137,6230.09727868,2908.13958731,12224.9358589,7854.85100215
ENSG00000118156,0.1113867509,0.0547580087478,0.38184284026,0.015348532601
ENSG00000118160,0.00584323527586,0,0.00405692875105,0
ENSG00000118162,3.40238605146,2.86306528319,6.44059977722,1.44644022038
ENSG00000118181,111.481277867,153.841457752,295.619295407,144.133195952
ENSG00000118193,0.231571019332,0.645515429495,0.256627364137,0.0157092030799
ENSG00000118194,0,0.0401312310977,0.0309956286724,0.00590555883106
ENSG00000118197,3.83514145913,4.05687019173,1.04193365965,1.11566663628
ENSG00000118200,2.00431610467,1.01605432074,0.922902515907,0.828668794786
ENSG00000118217,11.6524050085,8.94429390798,8.42955545987,5.41515294248
ENSG00000118231,0,0,0.0363485086483,0
ENSG00000118242,1.31492679062,1.1677288711,2.98916528221,0.416153161907
ENSG00000118245,0,0,0,0
ENSG00000118246,3.52906034545,3.11487406235,2.06158049964,2.69617338012
ENSG00000118257,0.520053826518,0.864755686508,0.681662709071,0.680745416647
ENSG00000118260,0.998427356425,1.17513832142,0.773097664203,1.00287552462
ENSG00000118263,0.787246937916,0.601528136477,0.0753067946937,0.5014124651
ENSG00000118271,1036.92117113,1389.01349766,1957.33127711,3167.29401615
ENSG00000118276,0.293161699268,0.301963689401,0.0720873268953,0.158891735251
ENSG00000118292,1.87099442007,3.15355060742,4.82969710397,1.52308340091
ENSG00000118298,4.05822065305,3.02104777196,0.66331049685,2.28900158749
ENSG00000118307,0.0109778397154,0,0,0.00968122212165
ENSG00000118308,0.257544077619,0.282334373462,0.318371789163,0.238204227803
ENSG00000118322,0,0.0965890605234,0,0
ENSG00000118363,11.2368902269,9.68355537328,10.1784478622,7.45142434244
ENSG00000118369,0.997030352996,2.29632047004,0.576144352827,0.45874895606
ENSG00000118402,0.0106530515582,0,0.0369817995617,0.0234869885791
ENSG00000118407,0.334763712247,0.204435637869,0.204634838886,0.158843352942
ENSG00000118412,0.741651082005,0.432280669964,0.278114357139,0.424959561367
ENSG00000118418,20.8054096931,8.79827275665,36.8116832837,27.9730033978
ENSG00000118420,0.146980122358,0.142375961125,0.27799162049,0.138559274131
ENSG00000118432,0.0356844549126,0.0229127423736,0.00353936241204,0.00899133795913
ENSG00000118434,0,0,0,0
ENSG00000118454,1.86893241623,1.59286816959,1.35634914872,1.25324526489
ENSG00000118473,0.0897003820137,0.0208537229077,0.0322130288059,0.0300055974739
ENSG00000118482,4.69330256392,3.06316132092,2.34363121299,3.02918331792
ENSG00000118491,0,0,0,0
ENSG00000118492,0,0,0,0
