TCGA.DD.A11D.01A.11R.A131.07	TCGA.DD.AACT.01A.11R.A41C.07	TCGA.G3.AAUZ.01A.11R.A38B.07	TCGA.EP.A26S.11A.12R.A16W.07
ENSG00000002919	13.097272310529	11.1582786507625	19.6497686632328	10.7312200072674
ENSG00000002933	668.397395558662	1582.24537055247	347.268029642043	565.428445394455
ENSG00000003056	24.5703770753604	18.9818844962846	3.25290579051081	22.3002243180552
ENSG00000003096	0.774313531004068	1.57148215072903	0.791286123832516	0.823473167781434
ENSG00000003137	0.418066601636017	0.12156485940557	0.181473729489448	0.140978207932377
ENSG00000003147	10.4233452563628	7.95246937657494	2.96390218193587	4.28838740799411
ENSG00000003249	22.1570384704968	53.8006840162233	6.0651007359803	1.35763985756293
ENSG00000003393	8.52260772533712	6.95129968782761	3.8876180239856	9.58651813940164
ENSG00000003400	6.01262145843585	4.33284806207193	4.32064669707948	2.61164696920897
ENSG00000003402	7.10703260698822	7.03575037413658	6.61924056066054	5.8935448914842
ENSG00000003436	71.7438248378928	53.397525348884	85.8058930029373	41.5769735937894
ENSG00000003509	4.17090275186666	7.91490120354903	4.59372020140298	5.57703766860835
ENSG00000003756	7.9929621985191	9.455185320502	6.77777849712121	3.98236242538608
ENSG00000003987	0.853003072798421	1.09248194890603	0.376882276652146	0.405754039895323
ENSG00000003989	186.871985381992	28.9515209143034	94.5204944380577	179.38238978716
ENSG00000004059	173.394913532915	116.781272441981	152.040816096541	90.2871360985798
ENSG00000004139	0.386419645661831	0.37223712269451	0.326871061646613	0.283555611962039
ENSG00000004142	251.182514374648	245.296278570872	290.858801430158	262.402120273975
ENSG00000004399	14.7198095651264	15.6762991977512	15.3470838984439	9.70456941278597
ENSG00000004455	53.6805231366849	53.8005906961812	43.0652338342198	46.8045106639289
ENSG00000004468	0.209266014769551	0.97828234414417	1.12848598159175	0.570692673579502
ENSG00000004478	56.1963154948771	46.6298159154212	61.8063563216173	48.5531851145268
ENSG00000004487	9.38005182131931	11.9125286412863	13.73090005114	8.65491200681152
ENSG00000004534	12.0442372943396	10.2192395286329	11.8760130788209	4.92509229299557
ENSG00000004660	0.208090801531766	0.607676925835145	0.464081838147012	0.311092671751641
ENSG00000004700	7.15594413314109	4.55057361347643	1.34211371784745	3.73027542123664
ENSG00000004766	6.54802115529932	6.08744970175031	1.29270347877876	2.19864268624472
ENSG00000004776	9.80440164748176	32.1463516310333	16.5347498749227	15.7659810515595
ENSG00000004777	2.03492684309435	3.33799539423295	2.07625266932984	0.143372514632369
ENSG00000004779	89.312572017434	143.419637873429	111.486117290224	86.7849512438519
ENSG00000004799	137.134765545023	79.7034526373328	32.9132179014852	207.590686751902
ENSG00000004809	0	0.0312079738888628	0	0.0241278291197294
ENSG00000004838	0.357824527624164	0.425795399294841	1.21613524042723	0.0235139507036126
ENSG00000004846	0	0.0263432114040806	0	0.00509168350279695
ENSG00000004848	0	0	0	0
ENSG00000004864	180.393010408513	70.1012772634549	36.0601996626061	75.4393517069688
ENSG00000004866	22.9467971248645	18.2478374324594	13.3927623899026	16.6037631548954
ENSG00000004897	12.9040692119863	10.5062394112642	10.6502413989444	7.94310834015242
ENSG00000004939	0.0626144766369733	0.18449714996601	0.0122955328891564	0.0178300413033446
ENSG00000004948	0	0	0.0321655034067145	0.034982964511671
ENSG00000004961	24.9522577663483	17.0753593801706	11.915535100971	18.5103280119931
ENSG00000004975	3.58887454258343	11.8966779774835	3.5723188450806	3.34781521316799
ENSG00000005001	0.0462285627677249	0.153242003331111	0.0272335493862464	0.552888142937143
ENSG00000005007	40.8799288063277	39.6979943203027	18.7158198122309	15.411628405735
ENSG00000005020	25.4479109570127	16.7874023600866	1.13054751973861	4.84145216360814
ENSG00000005022	376.432375609336	361.968202593202	449.584832174453	533.333687245766
ENSG00000005059	3.74426727384007	1.81218910856442	1.53128001131169	1.22923034751582
ENSG00000005073	0.0478316338650019	0	0.0563558581577547	0
ENSG00000005075	75.8995896179729	86.5654840829543	130.636643198726	52.0036182340665
ENSG00000005100	5.69402529563138	6.60313320280045	2.28054076486782	4.56728259051221
ENSG00000005102	0.285346529473925	0	0.192113727033528	0.121882526522992
ENSG00000005108	5.84602877025143	0.658234393361097	0.178442169599149	0.245825025946318
ENSG00000005156	4.74052995791009	4.10553107693686	3.07949277959607	1.76947529839112
ENSG00000005175	7.11589110319942	10.5592217350761	3.81751504063381	4.37088336341021
ENSG00000005187	12.1605233162227	4.73876047188331	3.51543621181825	15.2994758778712
ENSG00000005189	2.27990866377189	4.11964219828546	3.31826964045788	0.572845335262414
ENSG00000005194	16.2581072988975	27.7633837654733	11.3006424208697	13.674015685588
ENSG00000005206	15.8170022541015	15.8012493521766	12.6548383661064	3.78127412539185
ENSG00000005238	3.70178336015139	6.24011448068063	3.32690376381186	2.24306176104609
ENSG00000005243	25.0979637474238	30.5647288214355	83.1282246381546	26.8389706922758
ENSG00000005249	0.0255552522757201	1.15773777520502	0.391423932841413	1.81199549670564
ENSG00000005302	4.94321822414236	3.92291822392418	3.29235417251465	3.07646164017949
ENSG00000005339	12.5521469979906	11.7252404912734	5.92340724147624	7.26024360394833
ENSG00000005379	0.0874694569261084	1.89004769254417	0.755756180624983	0.556272476734406
ENSG00000005381	0	0.311221209828157	0.0553089753700823	0.0534698969771882
ENSG00000005421	527.735739547641	244.418812841087	307.196946948466	680.592858115541
ENSG00000005436	5.61328948815801	7.4295592820862	4.66286204847361	6.18387430392052
ENSG00000005448	1.38899050900564	2.00373742560769	4.90958048781592	2.0930005949457
ENSG00000005469	37.8537187165622	22.2113085887316	6.13638214921389	12.9501749358537
ENSG00000005471	195.751363699931	118.171116971476	14.9808106590397	26.466328968792
ENSG00000005483	12.3458301141921	7.68580097677505	2.35158292175674	4.61484648798807
ENSG00000005486	216.219775468633	80.1208539901656	100.558982992891	68.4124331662605
ENSG00000005513	0.0497958390462813	0.137555904765103	0.0733376380696865	0.0319045899269346
ENSG00000005700	31.9959903825807	13.4203590718225	11.0008676909213	17.887249937359
ENSG00000005801	3.42118086193747	3.99383895515295	1.85602673476093	2.03098505685869
ENSG00000005810	3.57098469316429	3.34168799566729	1.38207573085637	4.00540499976202
ENSG00000005812	9.59815149183289	14.5998675202275	4.92918399332518	10.4090834490189
ENSG00000005844	18.1070966076647	32.1214291629105	12.0129408115612	7.55217268390774
ENSG00000005882	32.5949153310891	13.9703995442106	16.4858621629463	16.6141827779924
ENSG00000005884	1.62110298133285	2.69931781416872	0.901946705198524	0.985759172414328
ENSG00000005889	4.95752099220793	3.79132507131173	2.02853026807144	3.05114781436915
ENSG00000005893	342.305140212791	149.047075128571	74.593938618005	107.385715091219
ENSG00000005961	0.0397577298960761	0.109826656443692	0.0234215393208323	0.0934013431884896
ENSG00000005981	0.814726970054944	0.317731736765569	0.395261999300578	0.685767394228279
ENSG00000006007	22.2144470156955	20.4596466263556	15.1622909548277	19.4042328779533
ENSG00000006015	22.7898858193725	55.8994542744661	64.1384433026782	17.0212849150212
ENSG00000006016	0.219378885341072	0.848416379608856	1.37853375501593	0.343585723021409
ENSG00000006025	0.402973509409225	1.53988937624077	0.682508716458146	0.301219719383207
ENSG00000006042	22.6354008874994	41.2073468543626	19.9643968458179	3.74379993144038
ENSG00000006047	0.0477902032596619	0.66007770671171	0.703838050941642	0.551152136425105
ENSG00000006059	0	0	0	0
ENSG00000006062	3.54500083960922	5.4797458471866	10.5530003871705	6.88641928033316
ENSG00000006071	0	0.0359780330433128	0	0
ENSG00000006116	0	0.0394849591916409	0	0
ENSG00000006118	0.789172620682311	0.939080597317023	1.16226691102271	0.25929701105978
ENSG00000006125	47.7343818834543	25.375875278819	25.053242980579	19.0908005393051
ENSG00000006128	0	0	0	0.0499297819760502
ENSG00000006194	6.05362530214818	11.7628223425684	7.20734217947113	3.25762171475707
ENSG00000006210	16.0089752390863	7.6830088336767	4.889339306909	14.9365739755143
ENSG00000006282	22.7435520440726	14.8499550476788	24.9575196565118	23.8008918361682
ENSG00000006283	0	0	0	0
ENSG00000006327	79.6556660290207	80.2966813843446	55.403252032645	10.8142287957824
ENSG00000006377	0	0	0	0.0136659072732361
ENSG00000006432	0.828542295928469	0.561116145412228	0.608812526776726	0.951350601190687
ENSG00000006451	23.7856992272802	29.0435199530276	14.0832597581627	12.024562827651
ENSG00000006453	95.2604571843703	44.1924748599011	33.2890636139791	13.6450039607146
ENSG00000006459	7.8635814748089	7.77090794742905	1.08918602511403	3.76869782563999
ENSG00000006468	3.50000121616063	1.57230290078927	0.0946433811761212	1.19598858789887
ENSG00000006530	8.39362983116337	9.60984418140126	1.84683148367259	3.54204786607799
ENSG00000006534	4.19673860402852	3.90115687361347	3.67905688112946	2.19805579282915
ENSG00000006555	2.75185540517101	4.93356576813011	2.01836807405027	1.46344149741595
ENSG00000006576	2.84611498841346	2.46792412065264	1.89470663439885	1.43919737970661
ENSG00000006606	0	0.863523753426254	0.18415434103391	0.0667616348235006
ENSG00000006607	3.33806595340178	1.78499520506342	1.16815922692758	2.14853605909957
ENSG00000006611	0	0	0	0.374839896661963
ENSG00000006625	34.4792999899519	55.5058144935586	30.4476198021025	22.0173768204771
ENSG00000006634	1.46873278178488	2.60726517355687	1.30495229749449	0.730197186812741
ENSG00000006638	2.09395692957667	4.62747322673878	4.49203404951637	4.67455740399335
ENSG00000006652	6.18854096904192	6.59386691994041	2.51727599033801	1.57972523174432
ENSG00000006659	0	0	0.0602469716264783	0
ENSG00000006695	6.12269040399573	9.4176357900466	4.7135847883175	6.65696845997962
ENSG00000006704	2.30952151252879	2.85215330956227	2.89117780998097	1.24036089961556
ENSG00000006712	58.8547996183261	59.9136601472057	84.6936029873149	44.0421099940708
ENSG00000006715	12.4761652308711	13.7387614346557	5.23318432736331	7.48604946490193
ENSG00000006740	0.29724054338584	0.210200717998124	0.175106352723225	0.325025073576667
ENSG00000006744	16.6956148390066	27.7488220571455	9.3642119621533	19.4700496264635
ENSG00000006747	0.123420677212877	0.0524518428907283	0.0055929176963753	0.0648833715018724
ENSG00000006756	54.624406266917	19.5642299991055	19.6868849214227	24.4250527421595
ENSG00000006757	30.5291762623902	8.00816018609005	9.27584505987222	17.3823549262603
ENSG00000006788	0	0	0.0204777074767586	0
ENSG00000006831	105.166236711022	33.8324434412311	51.2819086116207	50.9505988319117
ENSG00000006837	0.613643718858851	0.478624353223894	0.297707148639052	0.262110939205644
ENSG00000007001	0.149269637235792	0.90715258290271	1.07721259278442	0.159397071983062
ENSG00000007038	0	0.0619875719287173	0.16524271068879	0.0958489358116755
ENSG00000007047	23.8137622451888	19.2000647394986	10.5484424026001	7.23829084070798
ENSG00000007062	0	0	0.0174889648600942	0.678411005896809
ENSG00000007080	73.3213132513223	95.8542578005072	139.607295001457	43.8400329531592
ENSG00000007129	0.459303139756751	0.951583407781896	0.473512358683445	0.907360782965392
ENSG00000007168	12.9533149597069	17.0734382224129	9.51860637850553	15.241466824069
ENSG00000007171	14.2955077623728	1.98544292885477	0.435867219056313	0.101581280571964
ENSG00000007174	0	0.00718077467513469	0	0.00277583711339172
ENSG00000007202	15.5096002128721	12.120338988318	20.8921753891274	21.6912057702126
ENSG00000007216	1.29981649547714	0.529142515738691	0.846333620635073	0.599033565282408
ENSG00000007237	0.589977156795466	1.05028427689005	0.843153385389216	0.966007805581785
ENSG00000007255	53.8136640874432	125.066005533209	142.763432375995	71.6351626097374
ENSG00000007264	1.22578813065002	2.09055743367517	2.59021241089593	0.978869698126941
ENSG00000007306	0	0	0	0
ENSG00000007312	3.07699980814444	3.16547880534832	5.15676422765388	3.46704724536773
ENSG00000007314	1.03028538961381	0.709666374587338	0.646360077066515	0.0628678132701959
ENSG00000007341	2.40802879309592	1.68365306943461	1.33843947211071	2.07455751007086
ENSG00000007350	0.0302322135141259	0.0334053572558321	0	0.503620507734319
ENSG00000007372	0.0970449554353451	0.280449522084208	0.18470249358468	0.207258248007742
ENSG00000007376	12.473381122865	18.4501564171928	19.5089876713291	6.14491542828685
ENSG00000007384	9.85807637858355	6.15354688400065	1.85203653518433	1.40998290298179
ENSG00000007392	3.55556481314529	5.72531908278793	7.49427063764552	1.65609067005018
ENSG00000007402	0.0872726821627328	0.405017499787967	0.102825818388121	0.328042300562674
ENSG00000007516	13.735095702053	18.2715781352209	6.02891229408281	5.74408589730852
ENSG00000007520	65.3385505907866	107.411795343722	148.055793750483	58.3578327685578
ENSG00000007541	23.7916385183629	22.3658812082649	17.1956294210934	9.03013071305504
ENSG00000007545	1.47604548961837	3.17456619711759	1.19562860232717	1.20465960058208
ENSG00000007866	11.4115192015319	39.8692829178765	7.83236343902955	4.45650350800812
ENSG00000007908	0.216603754403279	6.32916768770803	0.354451921401146	5.85958933166262
ENSG00000007923	13.7635973427186	10.8664347736879	3.22282777120056	8.97608407071786
ENSG00000007933	327.346428651962	581.163505069705	167.800446445061	350.02533286333
ENSG00000007944	4.22034922580972	5.14572466532302	2.01470799346759	3.03035748966414
ENSG00000007952	0.261797341225526	0.674975783223811	0.514088433254014	0.372745861489849
ENSG00000007968	0.444868379179825	0.714998300802856	2.34676141283473	0.043186470758101
ENSG00000008018	135.831217991957	245.048137306068	254.637537604601	149.69550626699
ENSG00000008056	0.447029769786622	0.493949579865762	0.303863270730617	0.205631660515887
ENSG00000008083	4.84318552655223	5.10827059084195	2.11824946757342	2.74261013547581
ENSG00000008086	1.31920453484635	0.467700629013376	0.403121646294726	0.521297311985214
ENSG00000008118	0	0.0455641083646439	0	0.193748451434718
ENSG00000008128	2.62899997544664	2.43807234087981	2.50290859640068	0.832184275130289
ENSG00000008130	28.1118878033012	58.3160380274342	19.7236903466067	31.5381243750366
ENSG00000008196	0	0	0	0
ENSG00000008197	0	0	0	0
ENSG00000008226	0.185280176369853	0.102363501785381	0.210503121179443	0.197850803128892
ENSG00000008256	5.05379753802768	5.2903318877263	2.56309994252034	2.32097835003821
ENSG00000008277	0.0271368749880874	0.199900900047196	0.0106576739708124	0.054092302532624
ENSG00000008282	155.094826061345	129.173757978529	42.9033477157784	44.1646613233195
ENSG00000008283	32.9383375884542	26.7007387953218	15.6773152067512	4.63363393213528
ENSG00000008294	13.5409384311117	10.0393388509596	9.79199876767668	10.354208883993
ENSG00000008300	3.62708110523398	0.17577964965586	0.998081218770174	0.0475651984859425
ENSG00000008311	26.1507659131554	1.43415288937584	7.36296467875941	21.046419969517
ENSG00000008323	1.47648169521453	12.8798824630761	7.37045328449309	1.88092286655318
ENSG00000008324	22.3918223998552	27.647362356047	50.4162495975671	25.0341249055384
ENSG00000008382	45.1838062737839	87.6536032299259	70.3047169180545	43.8902521550643
ENSG00000008394	246.828550423737	242.269435019129	238.330889786939	320.059458919376
ENSG00000008405	14.9324559144001	7.05755814248313	4.91850706310619	4.37630297651797
ENSG00000008438	0.153260526842444	0.16934660275526	0	1.17834285463479
ENSG00000008441	28.3135569297122	18.0321079519025	11.8006054980016	14.5768976431812
ENSG00000008513	26.8378864601083	17.628032664399	85.2702741789331	85.2391811353636
ENSG00000008516	0.454655561936866	1.6253333662405	0.992585649600852	3.0272501839866
ENSG00000008517	118.256567561246	988.735074405143	828.108442946461	53.7139273218998
ENSG00000008710	7.1512757808762	4.80296645845912	5.66859893881457	3.66245135047289
ENSG00000008735	5.64734264643635	1.19842639062187	4.88016805567561	0.375408331929062
ENSG00000008838	23.6640241215963	21.8744632182922	15.518640293568	12.3351949505578
ENSG00000008853	6.45650730102209	16.5846429810774	1.55106652499093	1.83377368259274
ENSG00000008869	5.97054901547555	4.115828229772	1.9804558367344	3.60136958252991
ENSG00000008952	56.9832227248908	34.9117163904133	26.0665498867079	63.5663057606212
ENSG00000008988	362.911942268861	589.461564612492	1920.54960999513	383.350021835615
ENSG00000009307	160.651408323817	101.797883076807	84.053899255471	132.925557745059
ENSG00000009335	32.0031916615206	22.8386485607375	8.27739808242461	13.0921303718858
ENSG00000009413	2.75313880009927	2.21779309459444	1.14578830119183	1.62739343143122
ENSG00000009694	2.67825622900226	0.0567290108485361	0.443592621733667	0.533616801416497
ENSG00000009709	0	0	0	0
ENSG00000009724	70.9432920017612	359.765324775027	172.417804961312	181.394392865915
ENSG00000009765	8.71109051236494	4.64796118737655	4.79298905058069	10.9623867194358
ENSG00000009780	4.40405559533368	3.50615475015352	3.99643223388016	2.46534796557204
ENSG00000009790	0.355959933311482	1.33729188240283	0.964612319260846	0.431805639633908
ENSG00000009830	3.47178260965503	2.11903140163593	2.30496416766524	1.69007225255249
ENSG00000009844	9.2386846916205	12.4918188052792	5.88119786930947	10.9688759258209
ENSG00000009950	279.180521569293	169.511201322424	180.614064661709	59.7516493016883
ENSG00000009954	31.9637182141161	19.1719658823224	12.6455258517197	13.198509218226
ENSG00000010017	21.4958535168559	28.8157386319616	17.6548827271998	14.1387060179662
ENSG00000010030	2.69593917478536	14.5349889542594	5.25747456525453	0.496353350730744
ENSG00000010072	3.082856516912	5.80125375371557	1.34283624296755	1.3726716626968
ENSG00000010165	20.9334576929924	34.2180143659752	17.8865497651877	16.9962178144343
ENSG00000010219	1.79897527963628	2.31621211140168	3.54798635075326	2.30523552508648
ENSG00000010244	10.3699127218593	11.0887051747286	7.66086245612948	5.29859866426656
ENSG00000010256	197.609462978186	185.38115129797	183.488631058194	238.858398926525
ENSG00000010270	6.80155272758002	8.21650398280809	1.68945089914941	4.27108633602673
ENSG00000010278	34.9205434425365	22.3974870306684	67.0163827193947	23.3596916317414
ENSG00000010282	0.0763386920280591	0	0.0449716239259565	0.016303602277894
ENSG00000010292	6.12380585132748	7.83792569928151	6.67401221957609	3.29870606446242
ENSG00000010295	7.76229368316754	11.7172356317304	7.13409599112395	3.53299030026959
ENSG00000010310	0.559193814154862	0.128726302770045	0.0549041236359545	0.0298566601681111
ENSG00000010318	2.64477305345204	1.90129827176567	3.94206217177121	2.62685730227564
ENSG00000010319	2.06998053416415	3.33353599995586	1.91996794910708	1.21338038912702
ENSG00000010322	17.2610065686016	19.4187555138462	7.5785310759904	6.55992638209519
ENSG00000010327	11.5266738510743	16.2257972764598	12.2915543761532	18.6567242303528
ENSG00000010361	3.89021974574989	4.25720137638307	3.98853332599308	8.35624831151177
ENSG00000010379	2.7567389603147	1.69546162739652	1.24099106132043	5.57650825384551
ENSG00000010404	10.4623565848793	8.45056314739118	4.49840380688073	9.33848125433767
ENSG00000010438	18.2365290353388	11.7239955753641	37.3865406504906	5.04194779146615
ENSG00000010539	2.75206686237218	2.95961307349283	1.54323204381497	0.854919329049511
ENSG00000010610	11.822095014039	25.9396280022239	34.581235883604	101.363710890512
ENSG00000010626	3.17962900482555	3.39358614558674	2.42656810474348	1.62051080205177
ENSG00000010671	0.530633168346296	1.41251723740781	1.53457925630093	1.29810884969603
ENSG00000010704	24.7528578824159	18.6707986628918	3.17300363359237	5.4151861936344
ENSG00000010803	7.14641395233845	8.77388290416277	3.7129855016376	3.21149435533474
ENSG00000010810	11.1672762778194	6.64681416940358	9.3593194851927	9.62262981547662
ENSG00000010818	5.65624485805261	3.06882241457045	1.60288134384876	1.59620006091309
ENSG00000010932	0.275715772887017	4.80677308875562	4.06064923282017	0.235537716639935
ENSG00000011007	19.5068156368412	15.4023421003448	18.2201437365405	21.5603300280421
ENSG00000011009	107.784862320341	87.8936630037955	99.3450614225681	67.4810552818172
ENSG00000011021	5.20087322568246	3.39181376749364	2.04257900834873	3.99461284822862
ENSG00000011028	1.68899356112081	6.7718892227147	4.91812891513112	3.95071219483966
ENSG00000011052	1.15593757554011	1.27726365978181	1.04764677493908	0.759608608950708
ENSG00000011083	0	0	0.0148044824379344	0.0214683280279624
ENSG00000011105	41.056869731933	45.8782886008299	33.3109871234148	54.5081524916112
ENSG00000011114	2.47315672363417	3.16308910890615	1.47989697832192	2.42468502339038
ENSG00000011132	7.48758772608223	13.1015017509577	7.68705164271515	4.2162447714434
ENSG00000011143	3.03063484172993	4.81379553491655	4.9256996216174	2.46186393366561
ENSG00000011198	18.6811633349188	7.9185019295902	11.2306281043391	7.02845107493384
ENSG00000011201	0.263027039897856	0.341922473314041	0.154950953525588	0.0462613571645737
ENSG00000011243	11.1411746102194	19.1017368571333	22.2360295975355	4.93507891096796
ENSG00000011258	4.3979662917265	4.33467099289675	3.81860047893936	3.43635605434391
ENSG00000011260	13.828932212553	15.6836986013691	22.6005631518492	13.4593516802827
ENSG00000011275	11.5720850350336	12.2425657957208	7.50829564231181	8.09173095609555
ENSG00000011295	8.21225699312644	7.05090447945131	5.11029839734344	11.0526426660011
ENSG00000011304	81.8107943198362	83.8963195797204	44.124696455409	35.3143344550434
ENSG00000011332	0.0689672370790996	0.0508039808265779	0.0677150858176772	0
ENSG00000011347	108.271495186701	17.1844273126822	37.2479609298056	51.3063107544661
ENSG00000011376	10.1897078629013	10.6487706149386	4.05009791977563	8.70483577390133
ENSG00000011405	11.4016240699215	6.33228235595938	2.40136940578986	5.8225807288994
ENSG00000011422	2.12921063991117	1.36784332492469	1.99817996112652	3.39464264157744
ENSG00000011426	2.69811945459152	4.09676811455838	2.02199138489511	0.0627195132207471
ENSG00000011451	14.7545727536454	19.380140030568	12.5605745625196	5.9945326390209
ENSG00000011454	6.25086156630477	6.24153687168698	3.46247144770415	4.01269341460438
ENSG00000011465	7.48133740121687	29.9153073991513	13.5761183341539	46.5650424566815
ENSG00000011478	14.9217928638586	20.4572957852598	26.5343655143993	8.3408576020893
ENSG00000011485	13.88137844482	17.393832109601	11.815174514792	11.6782640756835
ENSG00000011523	3.10964418141644	2.85628782381132	2.18623215721226	2.0716314132278
ENSG00000011566	5.74745921661328	8.44081303332628	4.77878542009175	5.2362161465228
ENSG00000011590	0.1593466849481	0.30812522667383	0.234680441822997	0
ENSG00000011600	34.065404863767	95.043213524297	119.405512296979	85.7968711357015
ENSG00000011638	0.992179172990956	2.76462632175905	2.51588809855826	2.41380631676555
ENSG00000011677	0.0789512849939609	0.0290793117061262	0	0
ENSG00000012048	0.802345498398069	1.06664117890838	1.94975134624314	0.4872947047115
ENSG00000012061	19.4137330199704	21.4076458662352	19.061262320557	10.6760905696107
ENSG00000012124	0.197081242505626	2.11827606368976	0.791603536105335	0.145403567059983
ENSG00000012171	1.32003865699247	1.01467035215357	56.091758465672	0.776300771083943
ENSG00000012174	13.6961037183631	6.77462291654065	2.62152275776736	7.71922147855296
ENSG00000012211	4.45674318507394	3.43571066328767	2.07597407741608	1.91840414655632
ENSG00000012223	0.311789722608597	1.0622541788086	0.459193423957877	0.443924786299896
ENSG00000012232	4.92474068098865	5.26639752834662	2.44388969329275	6.47821170006477
ENSG00000012504	67.7074887023947	61.0352565028668	36.6366013441305	51.1932074880639
ENSG00000012660	84.3017305476704	65.937251590498	33.6028787780687	54.7730101115839
ENSG00000012779	1.00584924855309	3.75922217376287	1.1676767613386	2.89373205052403
ENSG00000012817	0	0	3.11190283423771	3.82528717049357
ENSG00000012822	12.2773773357264	12.716411114515	6.46558068225427	7.50071243948238
ENSG00000012963	13.8307875550073	17.0978638233897	12.7232503422668	10.8328433523003
ENSG00000012983	4.51816860234731	4.44834855741375	2.24366205606918	2.61029230790488
ENSG00000013016	1.90418601081207	6.99595801546319	2.34169166485979	10.5329007541125
ENSG00000013275	104.615237543361	124.381426037085	83.9065656590251	46.9165081292375
ENSG00000013288	75.2268393116328	24.7339677389004	4.29577563973504	19.864174892697
ENSG00000013293	0.0527524521113679	0.174867894612946	0	0.0225326102808067
ENSG00000013297	0.329286543083234	2.32458532959806	0.711277824503983	0.37506934365033
ENSG00000013306	122.897034604481	154.815261822296	150.20074078002	62.9207012679062
ENSG00000013364	139.601098157961	114.523639045511	51.3086500765266	24.2768177769733
ENSG00000013374	39.3180803810029	40.1324220375392	18.2128677315865	16.8900890418544
ENSG00000013375	16.4881999920803	7.72968542637504	4.54646563919423	9.60666703574099
ENSG00000013392	3.1831032498046	2.73559896758496	2.67387774767238	3.38647679376877
ENSG00000013441	21.0023245758867	18.796490236959	15.6292181053226	9.95551564612136
ENSG00000013503	11.016586244006	7.05273871334791	4.06792314636289	8.90670021041361
ENSG00000013523	5.26447759181901	12.9267378716831	3.48647177119266	10.5525434315906
ENSG00000013561	40.558875657827	14.9630814193057	12.3312878155568	22.0026642517729
ENSG00000013563	4.75590051334808	6.9969259792149	1.62122704253073	4.45088342186505
ENSG00000013573	2.39828748954309	2.31511811361621	2.98871455913703	1.49720181195535
ENSG00000013583	39.625104023134	60.1854480588187	72.0699409590488	58.376241595678
ENSG00000013588	0.0522974309604547	0.0288932592378642	0.0462131391362347	0.134029519010592
ENSG00000013619	2.44476006564381	1.08463685148384	1.45113497099715	1.21038238844661
ENSG00000013725	0.685273654763796	2.59903547431033	1.94212048749995	0.656612668242277
ENSG00000013810	3.34693944648572	6.8174459565077	8.43451142464303	1.35018452093569
ENSG00000014123	23.751836308008	7.33350258593828	7.11791622501215	17.2584782939239
ENSG00000014138	3.95062063603644	4.94021245620653	7.23177249025951	2.04964981351073
ENSG00000014164	20.7622623123143	29.1833534461329	17.283953504661	5.91224289433481
ENSG00000014216	74.5536472002426	35.7894639457243	24.9594596738267	32.0756376159025
ENSG00000014257	0.921098324929544	0.0290793117061262	0.0465107195694992	0.157374671737534
