ENTREZID,log2fc
541825,-0.177369504235685
541826,-0.878195344470441
541827,-0.414006258361042
541828,0.56959780305624
541829,-1.21317977178842
541830,-0.205455917865038
541831,-1.90116074029356
541832,1.41671296861023
541833,-0.175624318420887
541834,-0.765365080907941
541836,-0.35110900644213
541837,0.887312607839704
541838,-1.89931640028954
541839,-1.05681080278009
541840,0.789725678041577
541841,-0.654257098212838
541842,0.909383430145681
541843,1.30639144498855
541845,0.279637013562024
541846,-1.86275083571672
541847,-0.199965387582779
541848,-1.01387902908027
541849,1.09771189000458
541850,-0.512434522621334
541851,0.460406767204404
541854,-1.49936824385077
541855,1.46452579367906
541856,0.573412124998868
541857,1.40662285499275
541858,1.64585256855935
541859,-1.06758614443243
541860,0.55883904453367
541861,0.926652162335813
541863,0.506704690866172
541864,-0.780891900882125
541865,-0.880006504245102
541866,0.790317101404071
541867,1.99251645989716
541868,-1.35341000929475
541869,0.0236646719276905
541870,1.17336280737072
541871,0.120986768044531
541872,-1.39024273212999
541873,1.64737651590258
541874,-1.22533412091434
541875,-1.27275633160025
541876,1.09429033845663
541877,1.12299866229296
541878,-1.91126540675759
541879,0.411392715759575
541880,1.07597932498902
541881,0.588460387662053
541882,-1.60615850612521
541883,1.88149815797806
541884,1.96470109559596
541885,0.757505292072892
541886,1.66806733235717
541887,-0.329896471463144
541888,-0.897691572085023
541889,-1.05072381999344
541890,-0.23347492236644
541891,0.639375980012119
541892,-1.34161175135523
541893,-0.0359989032149315
541894,-0.445468508638442
541895,-1.41034857090563
541896,-1.98630626965314
541897,-0.66103142965585
541900,-0.135798128321767
541901,-0.377694417722523
541902,-0.86204978171736
541903,0.874826190061867
541904,-0.945712963119149
541905,-1.50289553310722
541907,-0.984621131792665
541908,-1.25672925356776
541909,1.06651949603111
541910,-1.26717146672308
541911,0.363150945864618
541912,-1.80512550845742
541913,-1.11304544564337
541914,0.266378911212087
541915,1.67135952226818
541916,1.50528892781585
541917,1.70000515226275
541918,-0.423029418103397
541919,0.855286433361471
541920,-0.812474847771227
541921,0.906312232837081
541922,1.86122161056846
541923,0.150851133279502
541924,1.67088160756975
541925,-0.580582692287862
541926,-1.2672140467912
541927,-1.21059785969555
541928,1.33328141458333
541929,0.863419390283525
541930,-1.14031379111111
541931,0.350811326876283
541932,-1.82601303048432
541933,0.674954250454903
541934,-1.48779807891697
541935,1.59033133462071
541936,1.40756241511554
541937,-0.856076464056969
541938,-1.79630853515118
541939,1.80702323280275
541940,-1.87725417129695
541942,-1.81546685937792
541944,1.95939896535128
541946,-0.804520880803466
541949,0.372013655491173
541950,1.79491861723363
541951,-0.985370639711618
541952,1.11470001656562
541953,-0.385694805532694
541954,-0.0620081275701523
541955,0.785059393383563
541956,0.175302566960454
541957,-1.26685596071184
541958,-1.34730129130185
541959,1.22349090408534
541960,0.55111264064908
541961,1.77956232614815
541962,1.26664958428591
541964,-0.927192769944668
541965,0.327421333640814
541966,1.6141347233206
541967,-1.57357642613351
541968,-0.552739130333066
541969,0.202361887320876
541970,-1.26775939483196
541971,-0.842960337176919
541972,0.160566194914281
541973,-0.968678614124656
541974,-1.33960375655442
541975,-0.587611638940871
541976,1.3503502830863
541977,1.4003248848021
541978,-1.36762635130435
541979,-1.64010268356651
541980,-1.6148644303903
541981,1.70879246853292
541983,0.672052881680429
541984,1.81442486401647
541985,0.637811861932278
541986,-1.37211133446544
541987,1.62585060484707
541988,0.877917769365013
541989,-1.591055104509
541990,1.14066728763282
541991,-0.36101299803704
541992,-1.22056177351624
541993,1.3234639139846
541995,0.521650915965438
541996,-1.53584053646773
541998,-1.16426243260503
541999,-0.92924683354795
542000,0.360728641040623
542001,-1.75686567183584
542002,-0.459592428989708
542003,-1.32479684334248
542004,1.64044922031462
542005,-1.24098827596754
542006,-0.743750649504364
542007,0.487978677265346
542008,1.56095393747091
542009,0.0354054626077414
542010,0.959264405071735
542012,-0.979587377049029
542013,-0.529926263727248
542014,0.727976423688233
542015,-0.685795760713518
542016,0.468494527973235
542017,1.53517590276897
542018,0.0827489588409662
542019,0.59675455186516
542020,-0.170384339988232
542021,-1.87498486414552
542022,-1.43241503182799
542023,-0.417067921720445
542024,-0.896225521340966
542026,1.00678574666381
542027,0.488960304297507
542028,1.56459527555853
542029,1.52738801576197
542030,0.580293422564864
542031,0.311883030459285
542032,1.68618275225163
542033,-1.53317269217223
542034,-1.86817508004606
542035,-1.87000308558345
542037,-0.488433085381985
542038,-0.80979145038873
542039,0.214084385894239
542040,1.11823094077408
542041,-0.904815898276865
542042,0.297002128325403
542043,-0.907731985673308
542044,-1.65880797337741
542045,-1.78596583660692
542046,-0.786462533287704
542048,1.61026537045836
542049,1.08816587366164
542050,-1.50639903172851
542051,-1.91005810257047
542052,-1.4509805124253
542053,-1.87150622624904
542055,-0.661525587551296
542056,-0.731211392208934
542057,-1.89898355305195
542058,1.74366935435683
542059,-1.61011614650488
542060,0.938646678812802
542061,-0.293107806704938
542062,1.99904283881187
542063,-0.377950715832412
542064,1.09314539376646
542065,-0.943007626570761
542066,-0.933220589533448
542067,-0.340597494505346
542068,-0.06064513605088
542069,0.997474077157676
542070,-0.00980379153043032
542071,1.77264208626002
542072,-0.0977764772251248
542073,1.4814300686121
542073,-0.664585527032614
542075,1.04368435312063
542076,1.01773400604725
542077,0.872500484809279
542079,-0.773959822952747
542080,-0.41520260181278
542081,-0.142309709452093
542082,-1.97348697297275
542083,1.644804880023
542084,1.18117846269161
542085,1.71542192529887
542086,-1.7421709401533
542087,0.69187043979764
542088,0.482021365314722
542089,-0.437581410631537
542090,-1.69533506222069
542091,-1.51063667889684
542092,-1.86850332375616
542093,-1.20450283493847
542094,-0.474944380111992
542095,1.2720910673961
542096,0.89647508226335
542097,-0.407267838716507
542098,-1.70324920862913
542099,1.84880822896957
542100,0.128893849439919
542101,1.81950086820871
542102,0.503089308738708
542103,-1.80043217167258
542104,-1.17748468182981
542105,-1.24999058246613
542106,1.82563635706902
542107,-0.956122218631208
542108,0.0753945950418711
542109,-0.257724460214376
542110,-1.379205849953
542112,-0.663536556996405
542113,-1.58544543106109
542114,-0.144781130366027
542115,1.52820287644863
542116,1.55768067203462
542117,-1.15967506635934
542118,-0.917604978196323
542123,-0.14587255846709
542124,1.81326358951628
542125,-1.25683407764882
542126,1.13441843912005
542127,1.90017124637961
542128,0.0693864719942212
542129,-0.948849708773196
542130,1.83172919973731
542131,-1.47262981254607
542132,1.15181628800929
542136,-1.29901780281216
542137,0.950673246756196
542138,-1.66874502971768
542139,0.703112688846886
542140,0.0946308085694909
542142,-0.0886464370414615
542143,1.37418653070927
542144,-0.0169161148369312
542145,1.77953390777111
542146,-0.460885888896883
542147,1.36032780073583
542148,0.834262266755104
542150,-0.572821979410946
542151,-1.09321813564748
542152,1.14873338397592
542153,-0.453734337352216
542154,1.04654515348375
542155,-0.740505901165307
542156,0.618699313141406
542158,0.683270801790059
542159,1.55055341217667
542160,0.430286885239184
542162,-1.65482301730663
542163,-0.370615858584642
542164,1.16635476145893
542165,-0.698867079801857
542166,1.22517239488661
542168,-1.63840254861861
542169,1.90369798149914
542170,-1.30003778636456
542172,0.914220048114657
542174,1.09111925214529
542176,0.715153675526381
542177,0.300282712094486
542179,-1.5344274872914
542180,-1.29017069656402
542181,-1.67814125865698
542182,-0.698699004016817
542184,1.81114910729229
542185,0.938977036625147
542186,1.21245487499982
542187,0.342647113837302
542188,1.99433708935976
542189,-1.8411723440513
542190,0.0386452907696366
542191,0.983033483847976
542192,1.13179374113679
542193,1.97407572809607
542194,1.32947428803891
542195,1.52921543456614
542197,-1.63747647590935
542198,1.95079750660807
542199,1.85763684660196
542200,-1.65931200701743
542202,-1.31876790244132
542205,0.693442919291556
542206,-1.76595711149275
542207,-1.92439739685506
542208,-1.65358993504196
542209,-1.05643031280488
542211,-0.733092271722853
542212,1.9345860928297
542213,0.210894169285893
542214,-1.35966706089675
542215,0.874160635285079
542216,-0.888747835531831
542217,1.36362576298416
542220,-0.0713755106553435
542221,-0.152292288839817
542222,-0.744645731523633
542224,-0.0717023555189371
542225,-1.39425684139132
542226,1.12563821673393
542227,0.566552286036313
542228,-1.77558456361294
542229,0.188731605187058
542230,-1.02626605890691
542232,-1.8711430542171
542233,-1.6213975418359
542237,-0.68657954223454
541992,-1.23495311848819
542239,-0.634203218854964
542240,0.445224576629698
542241,-0.283822894096375
542243,0.779923402704298
542244,-1.96302730683237
542245,1.64321453403682
542246,-1.32371595595032
542247,-0.390569740906358
542248,-1.92959727998823
542249,-0.876311383210123
542250,-1.25269635487348
542251,-1.85903276503086
542252,1.23161136358976
542253,-1.83997583948076
542254,1.79084589891136
542255,0.208966484293342
542256,-0.48153561167419
542257,1.20138356648386
542258,1.57911397889256
542260,0.257474966347218
542261,0.709334557875991
542262,-1.46991827711463
542263,0.518847916275263
542264,-0.217977522872388
542267,0.441927672363818
542269,1.04523256979883
542270,-0.217041639611125
542271,-1.63302728906274
542272,-1.13260151352733
542276,0.133516956120729
542277,-0.304366264492273
542278,0.0729421470314264
542279,0.490591999143362
542280,1.60319051891565
542284,-1.64265083428472
542285,0.686304443515837
542286,-1.43245281279087
542290,1.16955615393817
542291,0.557874820195138
542292,-0.96297677885741
542293,-0.31783149112016
542294,1.31153338868171
542295,-0.503697720356286
542296,-0.735912656411529
542298,1.13173786643893
542299,-0.670312554575503
542301,1.81398948188871
542303,0.812836698256433
542304,-1.20481496397406
542305,1.15617241989821
542307,-1.92380837071687
542309,1.03806424606591
542310,-0.446145064197481
542311,-0.648094076663256
542312,0.871763531118631
542313,1.66840005200356
542314,1.95359435863793
542315,-1.68190529383719
542316,-0.546057162806392
542318,1.50592627003789
542319,1.07201274204999
542320,-1.25329908356071
542321,-0.824208559468389
542322,0.324471754021943
542323,-0.236218400299549
542324,-0.876849594525993
542325,-0.0488625001162291
542326,-1.30519210826606
542327,-0.367143549025059
542328,-1.61184930428863
542329,-0.842746798880398
542331,0.725251805968583
542332,1.40851058717817
542333,0.0137728499248624
542334,0.264054199680686
542336,-1.06148742232472
542337,-0.778540343046188
542338,-1.06468545738608
542339,1.16256600990891
542340,0.76549772080034
542341,1.42602659389377
542342,-1.71071592159569
542343,-0.426984818652272
542344,1.16581275034696
542345,1.21045334916562
542346,-0.393445394933224
542347,0.261327534914017
542348,0.556345938704908
542349,1.16376660391688
542350,-0.469156505540013
542351,-0.179204820655286
542352,0.753961552865803
542353,0.121199949644506
542354,-1.61690027266741
542355,-0.595170355401933
542356,1.65632636938244
542357,0.0872447304427624
542358,1.30794119182974
542359,-1.76763324439526
542360,1.08620995096862
542361,0.192068869248033
542362,1.53432107716799
542363,0.754020109772682
542364,-1.2696866504848
542365,-0.0228744624182582
542366,0.153077544644475
542367,-1.57487756758928
542368,1.48088257014751
542369,0.116340431384742
542370,-0.853253499604762
542371,1.05773750413209
542372,0.220784012228251
542373,0.237099336460233
542374,1.05621916707605
542375,-1.44153030682355
542376,0.262814321555197
542378,0.183281275443733
542379,-1.15578829683363
542380,0.915369627997279
542382,0.367174530401826
542383,-1.74646453838795
542384,-0.743172803893685
542385,-1.43815149087459
542386,-0.560624641366303
542387,0.891869183629751
542388,0.0195703320205212
542389,1.02284524217248
542390,-0.480198520235717
542391,1.85843661054969
542392,0.613588023930788
542393,-1.23974981252104
542394,-0.129281368106604
542395,-0.0351451132446527
542396,-1.39750493783504
542400,1.62121428642422
542401,1.83016923535615
542404,1.00688794348389
542405,-0.731054132804275
542406,1.80882253311574
542407,0.594582580961287
542408,1.11317917425185
542409,-1.54625347629189
542410,1.08666878473014
542411,-1.57544180937111
542412,1.96397712733597
542414,0.836269186809659
542415,1.16583997569978
542416,-1.01489777769893
542417,0.449888070113957
542418,-1.70990442484617
542420,-0.329226410016418
542421,-0.579163182526827
542422,0.45556384138763
542424,1.44458310026675
542425,-0.369556019082665
542426,-1.00561926793307
542427,-0.976607546210289
542430,-0.519786598160863
542432,-0.424183478578925
542434,1.53181206155568
542435,-1.84433760680258
542436,1.09918011166155
542438,-0.124587976373732
542440,-0.182497066445649
542441,-1.85582504794002
542444,0.744697437621653
542445,-0.132201362401247
542446,-1.47828245721757
542448,1.7830345807597
542449,-0.916664629243314
542450,-1.11927677597851
542451,-1.36156584043056
542452,1.38874937873334
542454,0.343330757692456
542455,-0.114342940971255
542458,-1.38039696123451
542459,1.87383858393878
542460,-1.24617284443229
542462,-1.17022862937301
542463,-0.963682033121586
542464,1.58753569424152
542466,-0.624256502836943
542467,-0.13566738832742
542468,-1.7132888128981
542469,0.0134306661784649
542470,0.601116548292339
542472,0.936377299949527
542473,0.819053242914379
542474,0.580734441056848
542475,-1.02925539948046
542476,-0.475045433267951
542477,0.906214569695294
542478,1.02240053378046
542479,-1.69501329399645
542481,1.1275065196678
542482,-0.620769954286516
542483,1.32860073447227
542484,-0.180120630189776
542487,-0.81457782164216
542488,0.416089847683907
542489,-0.137655245140195
542490,1.63520511705428
542491,-1.02592727635056
542492,-0.113332238979638
542493,-1.59445870853961
542494,-1.572519980371
542495,-0.732690873555839
542496,-0.429946883581579
542497,1.82439552713186
542498,-0.534493642859161
542499,1.07957495842129
542500,1.13690284918994
542501,1.40212301816791
542502,-0.992333640344441
542503,-1.52390282973647
542504,0.463254681788385
542505,0.165707477368414
542506,0.123335829004645
542507,0.203621136024594
542508,-1.77181012090296
542509,0.127388685941696
542510,1.85953495278955
542511,1.09464900940657
542512,1.21859463583678
542514,1.51287028286606
542515,1.50575537793338
542517,1.47048744279891
542518,-1.67416529823095
542519,0.488384720869362
542520,-0.414405338466167
542521,-0.603749270550907
542522,-1.30987953487784
542523,1.95051545277238
542525,-0.707034224644303
542526,-1.00615410599858
542528,-1.98897105269134
542529,-1.68294037599117
542530,-1.082160115242
542531,1.9727208763361
542532,-0.814679419621825
542533,-0.394735096953809
542534,-0.711749761365354
542536,1.24949216656387
542537,-0.133421167731285
542538,0.0269137667492032
542539,-0.669856056571007
542540,-1.71092242002487
542542,0.558562917634845
542543,-1.6546872779727
542544,-1.82035584654659
542545,0.477468004450202
542546,1.4872095650062
542547,1.91467768419534
542548,-1.49785948731005
542549,1.99763706885278
542550,0.587477304041386
542551,-1.07448095455766
542552,1.94528448581696
542553,0.212109099142253
542554,1.34932013973594
542555,1.72349012736231
542556,0.0441334657371044
542557,-1.41315239202231
542558,1.48849330563098
542560,-1.21855062805116
542561,-0.741743869148195
542562,-0.315890708938241
542563,0.648440357297659
542564,0.313824829645455
542566,0.673448546789587
542567,-1.52845128253102
542568,1.05646309442818
542569,0.844178709201515
542570,-1.39961964450777
542571,1.51723108999431
542572,1.30478728655726
542573,1.68795954901725
542576,-1.77164544630796
542578,0.0109962094575167
542580,1.47422586195171
542581,-0.524762100540102
542582,1.92129988782108
542583,-0.690064891241491
542584,-0.0385275604203343
542585,-1.2943815914914
542586,1.53926960844547
542587,0.767681199125946
542588,1.94040986336768
542589,-1.03180493600667
542590,0.914626710116863
542591,0.469743005000055
542592,-0.622795669361949
542595,-0.293473683297634
542596,0.80409328173846
542597,1.91087199375033
542598,-0.89537451416254
542599,-0.457781940698624
542600,0.637243122793734
542601,-1.25921838730574
542602,0.838719520717859
542603,-1.62057853024453
542604,0.120157026685774
542605,-0.501853115856647
542606,-0.515119617804885
542607,-0.312918482348323
542608,0.328389112837613
542609,0.662647106684744
542610,-1.73970415722579
542611,0.277923793531954
542612,-1.66217319946736
542617,-0.857946056872606
542618,1.44445975590497
542619,0.50835283473134
542620,-0.870165041647851
542621,-0.233564073219895
542622,-1.58493733871728
542623,-1.96590705867857
542624,-1.89051799289882
542625,-0.433994281105697
542626,0.251754149794579
542627,-1.65907235536724
542628,0.85294602625072
542629,-1.16928240377456
542630,-1.26068458240479
542631,-1.57410419452935
542632,0.527165750041604
542633,-1.70088680647314
542634,-1.81435411144048
542636,1.36304980702698
542637,0.435927527025342
542638,0.292106197215617
542639,0.696136790327728
542640,-0.657689629122615
542641,0.85167570784688
542642,-1.43247000779957
542643,0.212727667763829
542644,-1.6778688756749
542646,1.12873192038387
542647,-0.592114690691233
542648,-1.89581582322717
542649,-0.921269954182208
542650,-0.597049393691123
542651,-0.26389860548079
542652,-0.668529108166695
542653,0.852058362215757
542654,0.833280245773494
542656,1.16307996492833
542657,-1.67137727327645
542658,-0.51492500398308
542659,1.37026563007385
542661,-1.1188152898103
542662,-1.94938313029706
542663,-1.15227452572435
542664,0.466181193478405
542665,-1.24139818828553
542666,-0.0650976169854403
542667,-0.0709937969222665
542668,-1.96101130358875
542670,-0.157234033569694
542671,1.81466848496348
542672,-1.44630482047796
542673,-0.100605017505586
542675,-1.93609341420233
542676,-1.81914102192968
542677,1.69461741298437
542678,-0.645979796536267
542679,0.734977653250098
542680,1.0749494349584
542681,1.95471264328808
542682,-1.98685187287629
542683,-0.758947017602623
542684,0.950121664442122
542685,-0.389010451734066
542686,1.68041356280446
542687,1.42127525620162
542688,-0.555280364118516
542689,1.16705434396863
542690,-1.22657274268568
542693,-0.395569304935634
542694,0.920017220079899
542695,0.247267724946141
542696,0.290447388775647
542697,0.876842116005719
542698,-1.60206252522767
542700,1.68848980031908
542701,1.84987626224756
542702,1.79505302757025
542703,1.63867971487343
542704,-1.12398182600737
542705,1.05518905818462
542706,-0.212614482268691
542707,1.45065527688712
542708,0.609783149324358
542709,1.85837652441114
542710,-1.78950906731188
542711,1.46698035579175
542712,1.3149177506566
542713,1.57154107652605
542714,0.0890728151425719
542715,0.602505036629736
542716,-1.25266771763563
542717,-0.941679044626653
542718,1.17734098341316
542719,-0.765277310274541
542720,-0.973577437922359
542721,0.661051540635526
542722,-1.09418862126768
542723,-0.328379394486547
542725,0.531112779863179
542726,0.597880220972002
542727,1.26554710790515
542729,1.81099250540137
542732,-0.412748933769763
542733,-0.489359591156244
542734,-0.102948524057865
542735,0.374455054290593
542736,-0.386427104473114
542737,0.660686189308763
542738,-1.09050052054226
542739,-0.984447785653174
542740,1.62634979467839
542741,-1.41155435983092
542743,0.230908090248704
542744,-0.249098567292094
542745,1.77639780472964
542746,0.461460476741195
542747,-0.793009656481445
542748,-0.668556365184486
542749,-0.901623667217791
542750,-0.491227914579213
542751,-0.906056132167578
542752,-1.34458017256111
542753,1.77481115143746
542754,1.07028753403574
542756,-0.178139353170991
542758,-0.642679288052022
542759,0.0328486999496818
542760,0.25938134547323
542761,1.70231762621552
542762,-0.587327036075294
542763,0.389479599893093
542764,1.72181478701532
542765,-0.766544544138014
542766,-0.459474022500217
606398,1.55661030299962
606399,0.372447059489787
606400,-0.921027775853872
606401,0.305851072072983
606402,1.43649439606816
606403,1.69113680440933
606405,0.123548190109432
606406,-1.09242189116776
606407,1.58411464095116
606408,0.869229848496616
606409,0.0776332644745708
606410,1.19212353881449
606411,0.54602543450892
606412,1.5512759629637
606413,1.04316794127226
606414,-1.87980529107153
606415,-0.0599667774513364
606416,-1.6499085938558
606417,1.7164753107354
606418,-1.00898688193411
606419,1.19397387187928
606420,-0.820752533152699
606421,1.60190164670348
606422,-1.36997137404978
606423,0.995533626526594
606424,-0.916284410282969
606425,-0.454613377340138
606426,0.294451097026467
606427,1.92323434539139
606428,-1.63056352827698
606429,-1.8992966497317
606430,-0.991639096289873
606431,-0.0444825505837798
606432,1.09069922659546
606433,0.830976746976376
606435,0.671039083041251
606437,0.392787605524063
606438,0.870767038315535
