Type	Chromosome	Start	End	-log10(q-value)	G-score	average amplitude	frequency
Amp	 1	60876683	61229255	-0.000000	0.145109	1.150264	0.055556
Amp	 1	61248310	62454784	-0.000000	0.228396	1.746476	0.055556
Amp	 1	62466233	63728549	-0.000000	0.126228	1.268882	0.044444
Amp	 1	63742700	64644951	-0.000000	0.100300	1.036879	0.044444
Amp	 1	64649955	65043855	-0.000000	0.118557	0.960191	0.055556
Amp	 1	65050681	65390503	-0.000000	0.100300	1.036879	0.044444
Amp	 1	65396415	65818617	-0.000000	0.024059	0.472891	0.033333
Amp	 1	65818709	66421887	-0.000000	0.006339	0.392201	0.022222
Amp	 1	66427440	67623298	-0.000000	0.027462	0.513493	0.033333
Amp	 1	67630443	71107711	-0.000000	0.006339	0.392201	0.022222
Amp	 1	71107800	71600903	-0.000000	0.053366	0.822547	0.033333
Amp	 1	71628776	79053276	-0.000000	0.006339	0.392201	0.022222
Amp	 1	79054075	79142400	-0.000000	0.038831	0.649126	0.033333
Amp	 1	79142410	80124753	-0.000000	0.006339	0.392201	0.022222
Amp	 1	80125646	80200369	-0.000000	0.025842	0.494157	0.033333
Amp	 1	80205990	81760542	-0.000000	0.006339	0.392201	0.022222
Amp	 1	81763432	82742151	-0.000000	0.034790	0.600920	0.033333
Amp	 1	82748577	95496535	-0.000000	0.006339	0.392201	0.022222
Amp	 1	95505107	96035912	-0.000000	0.031958	0.571931	0.022222
Amp	 1	96043010	96113250	-0.000000	0.073676	0.879016	0.033333
Amp	 1	96118261	96623563	-0.000000	0.031958	0.571931	0.022222
Amp	 1	96627825	97340388	-0.000000	0.006339	0.226871	0.011111
Amp	 1	97340704	97509926	-0.000000	0.020720	0.370807	0.022222
Amp	 1	97510593	97542236	-0.000000	0.049003	0.584641	0.033333
Amp	 1	97542479	97552378	-0.000000	0.034621	0.619590	0.022222
Amp	 1	97559591	97676260	-0.000000	0.081244	0.969310	0.033333
Amp	 1	97696437	97702251	-0.000000	0.052962	0.947810	0.022222
Amp	 1	97704798	97878249	-0.000000	0.006339	0.226871	0.011111
Amp	 1	97878461	97957766	-0.000000	0.030800	0.551200	0.022222
Amp	 1	97960409	98203501	-0.000000	0.006339	0.226871	0.011111
Amp	 1	98206916	98234991	-0.000000	0.020478	0.366475	0.022222
Amp	 1	98235682	98322379	-0.000000	0.042069	0.501922	0.033333
Amp	 1	98324788	98488276	-0.000000	0.027930	0.499843	0.022222
Amp	 1	98493616	99823625	-0.000000	0.006339	0.226871	0.011111
Amp	 1	99827473	99963687	-0.000000	0.021886	0.391676	0.022222
Amp	 1	99966856	101356592	-0.000000	0.042959	0.512534	0.033333
Amp	 1	101356727	102428344	-0.000000	0.077780	0.927979	0.033333
Amp	 1	102438432	103080303	-0.000000	0.027411	0.490561	0.022222
Amp	 1	103081423	103455357	-0.000000	0.042780	0.510404	0.033333
Amp	 1	103458835	103566156	-0.000000	0.070616	0.842503	0.033333
Amp	 1	103566574	103680042	-0.000000	0.049543	0.886629	0.022222
Amp	 1	103686716	104349518	-0.000000	0.066676	0.795502	0.033333
Amp	 1	104350648	104675276	-0.000000	0.023472	0.420059	0.022222
Amp	 1	104678018	104884799	-0.000000	0.051313	0.612203	0.033333
Amp	 1	104885169	105037835	-0.000000	0.081558	0.729788	0.044444
Amp	 1	105055075	105557792	-0.000000	0.051313	0.612203	0.033333
Amp	 1	105561308	105833213	-0.000000	0.078333	0.700934	0.044444
Amp	 1	105838295	106559502	-0.000000	0.071995	0.858955	0.033333
Amp	 1	106560028	109754718	-0.000000	0.044974	0.804868	0.022222
Amp	 1	109759776	110367610	-0.000000	0.089736	1.605942	0.022222
Amp	 1	110368230	110965023	-0.000000	0.111646	1.332023	0.033333
Amp	 1	110968836	111432693	-0.000000	0.049750	0.890337	0.022222
Amp	 1	111433459	113117926	-0.000000	0.021909	0.784185	0.011111
Amp	 1	113123856	113930791	-0.000000	0.036371	0.650895	0.022222
Amp	 1	113949402	114140448	-0.000000	0.054451	0.649638	0.033333
Amp	 1	114146906	115067651	-0.000000	0.111792	1.000328	0.044444
Amp	 1	115069906	115293787	-0.000000	0.158351	1.133555	0.055556
Amp	 1	115303690	115389410	-0.000000	0.182250	1.087194	0.066667
Amp	 1	115389709	115945738	-0.000000	0.158351	1.133555	0.055556
Amp	 1	115950783	116002050	-0.000000	0.111792	1.000328	0.044444
Amp	 1	116005528	116245899	-0.000000	0.213961	1.531633	0.055556
Amp	 1	116251766	116910619	0.097663	0.316129	1.885837	0.066667
Amp	 1	116913478	116918385	0.172460	0.335300	1.714454	0.077778
Amp	 1	116918699	117333479	-0.000000	0.233131	1.390721	0.066667
Amp	 1	117337726	118601844	0.172460	0.335300	1.714454	0.077778
Amp	 1	118626664	118914520	0.444592	0.399976	1.789512	0.088889
Amp	 1	118919534	118983177	1.010071	0.502144	1.996994	0.100000
Amp	 1	118991973	119053787	1.167666	0.526059	1.882893	0.111111
Amp	 1	119054484	119188822	0.912935	0.486274	1.740490	0.111111
Amp	 1	119226276	119296803	0.444592	0.399635	1.430391	0.111111
Amp	 1	119300747	120098731	0.142150	0.329088	1.177885	0.111111
Amp	 1	120099044	120395711	0.057505	0.305173	1.213652	0.100000
Amp	 1	120397780	120517127	0.230078	0.348080	1.384291	0.100000
Amp	 1	120517946	120521760	0.161265	0.333619	1.492627	0.088889
Amp	 1	120522601	120522601	0.269491	0.360394	1.433262	0.100000
Amp	 1	120523955	120523955	0.101020	0.317487	1.152226	0.111111
Amp	 1	120527361	120527361	0.252061	0.356106	1.173140	0.122222
Amp	 1	149881398	149881398	0.042345	0.300833	1.072733	0.144444
Amp	 1	149882014	149884927	-0.000000	0.269212	1.067811	0.133333
Amp	 1	149885583	150184759	-0.000000	0.250042	1.106123	0.133333
Amp	 1	150185776	150738699	-0.000000	0.260562	1.050002	0.144444
Amp	 1	150739129	152974981	-0.000000	0.250042	1.106123	0.133333
Amp	 1	152975258	153301527	-0.000000	0.211422	1.081017	0.122222
Amp	 1	153301750	153404808	-0.000000	0.230793	1.058196	0.144444
Amp	 1	153410122	153423248	-0.000000	0.205710	1.071563	0.133333
Amp	 1	153431420	153431622	-0.000000	0.186339	1.105948	0.122222
Amp	 1	153432027	153540573	-0.000000	0.206759	1.074694	0.133333
Amp	 1	153545097	158004242	-0.000000	0.186339	1.105948	0.122222
Amp	 1	158005404	158311237	-0.000000	0.212484	1.091769	0.133333
Amp	 1	158311750	158514650	-0.000000	0.232787	1.063751	0.144444
Amp	 1	158514893	158852681	-0.000000	0.216781	1.019683	0.144444
Amp	 1	158887317	159034071	-0.000000	0.253769	1.041412	0.155556
Amp	 1	159037984	159950657	-0.000000	0.258238	1.052838	0.155556
Amp	 1	159953102	160130520	-0.000000	0.266594	1.002668	0.166667
Amp	 1	160132910	160556904	0.052427	0.304462	1.024714	0.177778
Amp	 1	160568606	160841849	0.091805	0.314054	0.984631	0.188889
Amp	 1	160844532	161212294	-0.000000	0.276185	0.961457	0.177778
Amp	 1	161212569	162491166	-0.000000	0.242855	0.946023	0.166667
Amp	 1	162491309	163313262	-0.000000	0.216079	0.945142	0.155556
Amp	 1	163313539	165207214	-0.000000	0.241495	0.942778	0.166667
Amp	 1	165207834	168741818	-0.000000	0.221192	0.964488	0.155556
Amp	 1	168742357	169090971	-0.000000	0.254202	1.048880	0.155556
Amp	 1	169092387	170171546	-0.000000	0.211601	1.012271	0.144444
Amp	 1	170171795	171032932	-0.000000	0.186185	1.020821	0.133333
Amp	 1	171037160	171232446	-0.000000	0.207223	1.001040	0.144444
Amp	 1	171236223	172166082	-0.000000	0.186185	1.020821	0.133333
Amp	 1	172168662	172469707	-0.000000	0.254326	1.224063	0.133333
Amp	 1	172473862	173216977	-0.000000	0.245390	1.306266	0.122222
Amp	 1	173226498	174340390	-0.000000	0.261870	1.246565	0.133333
Amp	 1	174344002	174431977	-0.000000	0.245390	1.218975	0.144444
Amp	 1	174433412	174787724	-0.000000	0.229860	1.274234	0.133333
Amp	 1	174791774	174916163	-0.000000	0.279261	1.312231	0.144444
Amp	 1	174926955	175132017	-0.000000	0.242273	1.311260	0.133333
Amp	 1	175132049	178716163	-0.000000	0.192872	1.269721	0.122222
Amp	 1	178725229	179409413	-0.000000	0.232274	1.281437	0.133333
Amp	 1	179412097	180237765	-0.000000	0.192872	1.269721	0.122222
Amp	 1	180239263	180271108	-0.000000	0.124384	1.041484	0.122222
Amp	 1	180275654	180482731	-0.000000	0.042018	0.773478	0.122222
Amp	 1	180485519	180740024	-0.000000	0.103661	0.977082	0.122222
Amp	 1	180755661	185383872	-0.000000	0.099593	0.963845	0.122222
Amp	 1	185383982	185675237	-0.000000	0.116282	0.986315	0.133333
Amp	 1	185683001	186124394	-0.000000	0.099593	1.021676	0.122222
Amp	 1	186124974	186270821	-0.000000	0.150648	1.088819	0.133333
Amp	 1	186281432	186340005	-0.000000	0.099593	1.021676	0.122222
Amp	 1	186341080	186422415	-0.000000	0.140932	1.079064	0.133333
Amp	 1	186425209	188215878	-0.000000	0.099593	0.955760	0.133333
Amp	 1	188216596	188870870	-0.000000	0.135962	0.982373	0.144444
Amp	 1	188878396	189143094	-0.000000	0.229740	1.240570	0.144444
Amp	 1	189147056	189565417	-0.000000	0.127606	1.039213	0.133333
Amp	 1	189568547	189642442	-0.000000	0.159723	1.047701	0.144444
Amp	 1	189646612	189722535	-0.000000	0.127606	1.039213	0.133333
Amp	 1	189722611	189794656	-0.000000	0.164093	1.148044	0.133333
Amp	 1	189794733	190285536	-0.000000	0.127606	1.036438	0.133333
Amp	 1	190287340	191382511	-0.000000	0.152423	1.025040	0.144444
Amp	 1	191388359	192379022	-0.000000	0.127606	1.031156	0.144444
Amp	 1	192384797	192670045	-0.000000	0.160916	1.047938	0.155556
Amp	 1	192672584	193272145	-0.000000	0.081598	0.908021	0.144444
Amp	 1	193275029	193586993	-0.000000	0.141161	1.072286	0.144444
Amp	 1	193588174	195576845	-0.000000	0.081598	0.908296	0.144444
Amp	 1	195579221	197939323	-0.000000	0.069678	0.948433	0.133333
Amp	 1	197943254	198159398	-0.000000	0.171847	1.142754	0.144444
Amp	 1	198160093	198478144	-0.000000	0.069678	0.933246	0.133333
Amp	 1	198481651	199236045	-0.000000	0.162950	1.118258	0.144444
Amp	 1	199237286	200527754	-0.000000	0.126581	1.102969	0.133333
Amp	 1	200542194	201372713	-0.000000	0.161137	1.113267	0.144444
Amp	 1	201373470	201755933	-0.000000	0.179620	1.076843	0.155556
Amp	 1	201759349	201831192	-0.000000	0.202076	1.058638	0.166667
Amp	 1	201836761	202867211	-0.000000	0.179620	1.076843	0.155556
Amp	 1	202867635	203161645	-0.000000	0.200417	1.054678	0.166667
Amp	 1	203163367	203514662	-0.000000	0.219355	1.031127	0.177778
Amp	 1	203516760	205152596	-0.000000	0.126084	0.877308	0.166667
Amp	 1	205152972	206279682	-0.000000	0.158947	0.895991	0.177778
Amp	 1	206290889	206946666	-0.000000	0.167937	0.862214	0.188889
Amp	 1	206952934	207767661	-0.000000	0.213971	0.905849	0.200000
Amp	 1	207769644	208153122	-0.000000	0.220353	0.920733	0.200000
Amp	 1	208153368	208262480	-0.000000	0.279126	1.037601	0.200000
Amp	 1	208263137	209160036	-0.000000	0.286585	1.052432	0.200000
Amp	 1	209160307	209482817	-0.000000	0.193256	0.917843	0.188889
Amp	 1	209482984	209486026	-0.000000	0.197932	0.876150	0.200000
Amp	 1	209512373	209620207	-0.000000	0.257735	0.942694	0.211111
Amp	 1	209621581	209646059	0.078636	0.311085	1.044726	0.211111
Amp	 1	209647612	210538602	-0.000000	0.251282	0.983850	0.200000
Amp	 1	210541553	210634239	-0.000000	0.244899	0.971158	0.200000
Amp	 1	210635919	211248543	-0.000000	0.240224	1.018440	0.188889
Amp	 1	211250700	211533027	-0.000000	0.186874	0.906115	0.188889
Amp	 1	211538685	211835138	-0.000000	0.220333	0.922308	0.200000
Amp	 1	211840278	212477974	-0.000000	0.186874	0.906115	0.188889
Amp	 1	212489243	212785460	-0.000000	0.280128	1.041209	0.200000
Amp	 1	212792580	212994224	0.047850	0.302508	1.028568	0.211111
Amp	 1	212994310	213056797	-0.000000	0.280128	1.041209	0.200000
Amp	 1	213058297	213107800	-0.000000	0.246818	1.030613	0.188889
Amp	 1	213109096	213164649	0.000909	0.290107	1.121755	0.188889
Amp	 1	213167762	213184233	0.161265	0.332976	1.144679	0.200000
Amp	 1	213191918	213644032	0.000909	0.289687	1.058601	0.200000
Amp	 1	213648705	214636369	-0.000000	0.196433	0.924531	0.188889
Amp	 1	214647628	214851860	-0.000000	0.255719	1.048787	0.188889
Amp	 1	214853290	217980654	-0.000000	0.196433	0.923964	0.188889
Amp	 1	217982658	219918662	-0.000000	0.229760	0.939806	0.200000
Amp	 1	219919058	223827903	-0.000000	0.243293	0.918068	0.211111
Amp	 1	223828623	223904366	-0.000000	0.269024	0.904031	0.211111
Amp	 1	223904388	223934005	-0.000000	0.284860	0.887169	0.222222
Amp	 1	223937691	223984087	-0.000000	0.259129	0.885390	0.211111
Amp	 1	223985417	225310885	-0.000000	0.243293	0.903089	0.200000
Amp	 1	225311160	225335976	-0.000000	0.260972	0.888862	0.211111
Amp	 1	225342001	225576311	-0.000000	0.257272	0.881891	0.211111
Amp	 1	225576374	227258771	-0.000000	0.287799	0.892428	0.222222
Amp	 1	227259730	229613954	-0.000000	0.270120	0.906094	0.211111
Amp	 1	229614462	229696840	-0.000000	0.251636	0.872527	0.200000
Amp	 1	229702505	230242580	-0.000000	0.266270	0.854172	0.211111
Amp	 1	230242962	230448040	-0.000000	0.259908	0.843939	0.211111
Amp	 1	230451412	230768131	-0.000000	0.233408	0.838130	0.200000
Amp	 1	230770519	231096754	-0.000000	0.268657	0.860421	0.211111
Amp	 1	231097042	231450198	-0.000000	0.233408	0.838130	0.200000
Amp	 1	231458717	231896868	0.052427	0.304449	0.927846	0.211111
Amp	 1	231966847	232576474	-0.000000	0.233408	0.838130	0.200000
Amp	 1	232579597	233207476	0.091805	0.314139	0.946101	0.211111
Amp	 1	233214247	233271697	-0.000000	0.233408	0.839590	0.200000
Amp	 1	233277235	233345953	0.161265	0.332960	0.982939	0.211111
Amp	 1	233347390	234884718	-0.000000	0.260792	0.846988	0.211111
Amp	 1	234884766	234930171	0.000909	0.289916	0.856760	0.222222
Amp	 1	234932632	235042706	0.292018	0.364700	0.990595	0.222222
Amp	 1	235046630	235519053	0.172460	0.335576	0.987867	0.211111
Amp	 1	235523502	238830279	-0.000000	0.233408	0.839590	0.200000
Amp	 1	238836618	241993283	-0.000000	0.264043	0.853112	0.211111
Amp	 1	241994183	242294119	0.126174	0.323342	0.957933	0.211111
Amp	 1	242295647	242816742	0.244899	0.353249	0.963558	0.222222
Amp	 1	242817282	243355772	0.403628	0.390396	0.981736	0.233333
Amp	 1	243360468	243467833	0.461783	0.406149	0.962741	0.244444
Amp	 1	243473106	243843842	0.535929	0.421062	0.944090	0.255556
Amp	 1	243847724	243876393	0.672575	0.448350	0.944479	0.255556
Amp	 1	243877029	244069010	0.854944	0.477344	0.949637	0.266667
Amp	 1	244075299	244117970	0.526851	0.418045	0.861201	0.266667
Amp	 1	244123391	244225402	0.450883	0.402292	0.874130	0.255556
Amp	 1	244226640	245882414	0.523572	0.417101	0.859794	0.266667
Amp	 1	245884771	246162256	0.450883	0.402468	0.874403	0.255556
Amp	 1	246162872	247047609	0.523572	0.416448	0.858820	0.266667
Amp	 1	247052145	247065348	0.800064	0.469063	0.937287	0.266667
Amp	 1	247065433	247149233	1.112523	0.517015	0.968449	0.277778
Amp	 1	247155825	247253583	0.772796	0.464400	0.893120	0.277778
Amp	 1	247254295	247400021	0.523572	0.416448	0.858820	0.266667
Amp	 1	247400259	247812431	0.450883	0.401639	0.873113	0.255556
Amp	 2	484222	573717	-0.000000	0.178144	0.845405	0.088889
Amp	 2	575191	3458400	-0.000000	0.162412	0.885733	0.077778
Amp	 2	3467137	3770267	-0.000000	0.138363	0.762767	0.077778
Amp	 2	3774283	7793331	-0.000000	0.093958	0.625004	0.066667
Amp	 2	7793420	8092958	-0.000000	0.170921	0.929242	0.077778
Amp	 2	8161590	10781975	-0.000000	0.196127	1.058125	0.077778
Amp	 2	10783454	15155114	-0.000000	0.093958	0.630243	0.066667
Amp	 2	15158508	15257628	-0.000000	0.153595	0.987161	0.066667
Amp	 2	15261233	15393316	-0.000000	0.093958	0.631408	0.066667
Amp	 2	15393935	16070872	-0.000000	0.082392	0.674889	0.055556
Amp	 2	16071093	17161951	-0.000000	0.184560	1.171883	0.066667
Amp	 2	17164985	17487223	-0.000000	0.112314	0.740904	0.066667
Amp	 2	17487397	17619970	-0.000000	0.160036	0.879074	0.077778
Amp	 2	17632895	17648345	-0.000000	0.117699	0.771864	0.066667
Amp	 2	17653913	17824761	-0.000000	0.135539	0.752820	0.077778
Amp	 2	17828057	17838083	-0.000000	0.117699	0.771864	0.066667
Amp	 2	17838136	17909573	-0.000000	0.133901	0.744442	0.077778
Amp	 2	17910960	17950282	-0.000000	0.117699	0.771864	0.066667
Amp	 2	17952976	17961941	-0.000000	0.161243	0.884247	0.077778
Amp	 2	17965674	18049338	-0.000000	0.113521	0.746939	0.066667
Amp	 2	18052094	18474393	-0.000000	0.069977	0.584618	0.055556
Amp	 2	18474488	20270027	-0.000000	0.086789	0.593514	0.066667
Amp	 2	20270099	21501344	-0.000000	0.068314	0.579963	0.055556
Amp	 2	21503574	21789880	-0.000000	0.098022	0.789654	0.066667
Amp	 2	21790466	21962823	-0.000000	0.144291	0.913428	0.077778
Amp	 2	21962917	22265194	-0.000000	0.114583	0.761525	0.077778
Amp	 2	22266435	22318248	-0.000000	0.162788	0.882009	0.088889
Amp	 2	22443840	24736055	-0.000000	0.116520	0.771429	0.077778
Amp	 2	24738936	25292938	-0.000000	0.068314	0.611634	0.066667
Amp	 2	25298191	25817615	-0.000000	0.105416	0.792532	0.077778
Amp	 2	25820150	25856001	-0.000000	0.122416	0.805117	0.088889
Amp	 2	25860979	25864605	-0.000000	0.085315	0.639122	0.088889
Amp	 2	25868821	26018227	-0.000000	0.142024	0.795651	0.100000
Amp	 2	26019334	26271039	-0.000000	0.125024	0.728041	0.100000
Amp	 2	26277609	27600831	-0.000000	0.068314	0.563060	0.088889
Amp	 2	27602156	28526206	-0.000000	0.038392	0.490500	0.077778
Amp	 2	28528269	28642174	-0.000000	0.099716	0.703556	0.088889
Amp	 2	28642747	34275103	-0.000000	0.038392	0.490500	0.077778
Amp	 2	34280662	39652720	-0.000000	0.016813	0.437482	0.066667
Amp	 2	39655372	40128877	-0.000000	0.026453	0.426556	0.077778
Amp	 2	40255224	40608306	-0.000000	0.009641	0.397354	0.066667
Amp	 2	40621110	42527766	-0.000000	0.057001	0.582755	0.077778
Amp	 2	42529741	43895010	-0.000000	0.009641	0.397354	0.066667
Amp	 2	43901613	44041760	-0.000000	0.047465	0.533994	0.077778
Amp	 2	44048346	48063490	-0.000000	0.009641	0.397354	0.066667
Amp	 2	48071255	49567000	-0.000000	0.057977	0.586398	0.077778
Amp	 2	49568049	50374275	-0.000000	0.111809	0.861654	0.077778
Amp	 2	50374801	55779207	-0.000000	0.009641	0.395787	0.066667
Amp	 2	55781960	56603651	-0.000000	0.059142	0.592355	0.077778
Amp	 2	56633207	57528485	-0.000000	0.091810	0.759395	0.077778
Amp	 2	57536026	57657306	-0.000000	0.082169	0.955141	0.055556
Amp	 2	57660908	59667692	-0.000000	0.124055	0.949436	0.077778
Amp	 2	59667965	60756916	-0.000000	0.074554	0.812382	0.066667
Amp	 2	60760637	61591309	-0.000000	0.122323	0.940580	0.077778
Amp	 2	61593819	61684564	-0.000000	0.089654	0.773540	0.077778
Amp	 2	61689726	61741427	-0.000000	0.116192	0.795580	0.088889
Amp	 2	61741773	61777312	-0.000000	0.149019	0.942447	0.088889
Amp	 2	61778234	62660079	-0.000000	0.122481	0.941388	0.077778
Amp	 2	62662775	63127227	-0.000000	0.166284	1.019692	0.088889
Amp	 2	63129407	63136227	-0.000000	0.122481	0.941388	0.077778
Amp	 2	63139305	63666590	-0.000000	0.127742	0.847252	0.088889
Amp	 2	63667777	63787661	-0.000000	0.164694	0.957848	0.100000
Amp	 2	63789538	68348687	-0.000000	0.122481	0.888716	0.088889
Amp	 2	68348783	68510627	-0.000000	0.080595	0.720650	0.088889
Amp	 2	68513189	70018895	-0.000000	0.120389	0.798835	0.100000
Amp	 2	70023308	72665335	-0.000000	0.072620	0.684968	0.088889
Amp	 2	72673224	72896001	-0.000000	0.032826	0.536965	0.088889
Amp	 2	72898099	72903734	-0.000000	0.061232	0.590270	0.100000
Amp	 2	72905438	74461015	-0.000000	0.102515	0.679005	0.111111
Amp	 2	74466594	75226790	-0.000000	0.074109	0.641482	0.100000
Amp	 2	75229231	75999537	-0.000000	0.032826	0.536965	0.088889
Amp	 2	76000091	77833745	-0.000000	0.005078	0.412815	0.088889
Amp	 2	77844952	77929848	-0.000000	0.032370	0.475489	0.100000
Amp	 2	77939513	77964873	-0.000000	0.066071	0.548564	0.111111
Amp	 2	77964907	78179827	-0.000000	0.038779	0.500974	0.100000
Amp	 2	78180730	78256829	-0.000000	0.056808	0.515408	0.111111
Amp	 2	78259923	78647582	-0.000000	0.023107	0.438648	0.100000
Amp	 2	78648111	78691068	-0.000000	0.038211	0.448846	0.111111
Amp	 2	78694182	78733104	-0.000000	0.044201	0.470283	0.111111
Amp	 2	78733365	78979649	-0.000000	0.106888	0.631505	0.122222
Amp	 2	78982701	79912979	-0.000000	0.124448	0.631495	0.133333
