Type	Chromosome	Start	End	-log10(q-value)	G-score	average amplitude	frequency
Amp	 1	12474738	14773656	0.165116	0.338996	1.121598	0.120690
Amp	 1	14775550	15266213	0.072925	0.299882	1.153071	0.103448
Amp	 1	15268363	15843244	0.215790	0.358801	1.182496	0.120690
Amp	 1	15843855	16237662	0.044496	0.278804	0.921400	0.120690
Amp	 1	16242057	16337252	-0.000000	0.219885	0.848458	0.103448
Amp	 1	16344664	16344827	-0.000000	0.244575	0.808609	0.120690
Amp	 1	16398077	16408804	-0.000000	0.233087	0.770753	0.120690
Amp	 1	16413265	16682747	0.028322	0.268806	0.777397	0.137931
Amp	 1	16691076	17336877	-0.000000	0.244115	0.807094	0.120690
Amp	 1	17340878	17456646	0.018587	0.266356	0.880382	0.120690
Amp	 1	17458280	17578553	0.093858	0.313167	0.905303	0.137931
Amp	 1	17578734	17925542	-0.000000	0.234627	0.775829	0.120690
Amp	 1	17927714	17976560	-0.000000	0.190129	0.734067	0.103448
Amp	 1	17977378	18951931	-0.000000	0.143318	0.664930	0.086207
Amp	 1	18951985	19765669	-0.000000	0.111448	0.647382	0.068966
Amp	 1	19769371	19816643	-0.000000	0.101821	0.788726	0.051724
Amp	 1	19821738	20035649	-0.000000	0.117881	0.684153	0.068966
Amp	 1	20037638	20164107	-0.000000	0.101821	0.788726	0.051724
Amp	 1	20167341	22669971	-0.000000	0.066102	0.771139	0.034483
Amp	 1	22672478	23263167	-0.000000	0.165492	1.917411	0.034483
Amp	 1	23263279	23681838	-0.000000	0.100159	1.163919	0.034483
Amp	 1	23684977	23719537	-0.000000	0.107943	0.835800	0.051724
Amp	 1	23720185	23776394	0.016937	0.263433	1.523491	0.068966
Amp	 1	23778434	23852899	0.075975	0.304633	1.408855	0.086207
Amp	 1	23864455	24083494	0.016937	0.263433	1.523491	0.068966
Amp	 1	24083649	24290790	0.008121	0.255649	1.971467	0.051724
Amp	 1	24296084	24345750	0.072925	0.298915	2.304132	0.051724
Amp	 1	24360750	24716889	-0.000000	0.143425	1.662916	0.034483
Amp	 1	24728629	25003691	0.075975	0.301962	2.327562	0.051724
Amp	 1	25005803	25341022	-0.000000	0.195122	1.500243	0.051724
Amp	 1	25341750	25443361	-0.000000	0.036585	0.421937	0.034483
Amp	 1	25444814	25532074	-0.000000	0.166253	1.917411	0.034483
Amp	 1	25698469	25774082	-0.000000	0.036585	0.421937	0.034483
Amp	 1	25889422	26101163	-0.000000	0.094721	0.728283	0.051724
Amp	 1	26101851	26175518	-0.000000	0.088327	1.018683	0.034483
Amp	 1	26175846	26361404	-0.000000	0.059457	1.371459	0.017241
Amp	 1	26363601	27689147	-0.000000	0.000000	0.000000	0.000000
Amp	 1	27689910	28144537	-0.000000	0.053354	1.230667	0.017241
Amp	 1	28146039	31505602	-0.000000	0.000000	0.000000	0.000000
Amp	 1	31506004	32322733	-0.000000	0.009581	0.221002	0.017241
Amp	 1	32323205	32457058	-0.000000	0.096415	1.308847	0.034483
Amp	 1	32459154	32482916	-0.000000	0.009581	0.192009	0.034483
Amp	 1	32488555	32647850	-0.000000	0.042921	0.576526	0.034483
Amp	 1	32650658	32711043	-0.000000	0.075177	0.632353	0.051724
Amp	 1	32711360	33286123	-0.000000	0.083011	0.519444	0.068966
Amp	 1	33295685	33335039	-0.000000	0.040090	0.362580	0.051724
Amp	 1	33342737	33534350	-0.000000	0.064669	0.413671	0.068966
Amp	 1	33543621	34064792	-0.000000	0.040090	0.362580	0.051724
Amp	 1	34067472	34189429	-0.000000	0.048871	0.322569	0.068966
Amp	 1	34193735	35705820	-0.000000	0.040090	0.362580	0.051724
Amp	 1	35707006	36660813	-0.000000	0.071780	0.454675	0.068966
Amp	 1	36669903	36718669	-0.000000	0.101309	0.499964	0.086207
Amp	 1	36722198	36815441	-0.000000	0.157013	0.756941	0.086207
Amp	 1	36818001	36980623	-0.000000	0.101309	0.499964	0.086207
Amp	 1	36981762	37311342	-0.000000	0.141924	0.581660	0.103448
Amp	 1	37312233	37687418	0.009042	0.257535	1.026113	0.103448
Amp	 1	37690798	38026598	-0.000000	0.186705	0.753816	0.103448
Amp	 1	38026688	38115960	-0.000000	0.208208	0.716984	0.120690
Amp	 1	38117142	38174185	-0.000000	0.186705	0.753816	0.103448
Amp	 1	38175335	38528881	-0.000000	0.218016	0.749647	0.120690
Amp	 1	38530760	39886995	-0.000000	0.186705	0.753816	0.103448
Amp	 1	39887947	40266102	-0.000000	0.154450	0.755778	0.086207
Amp	 1	40276520	40417343	-0.000000	0.179559	0.726342	0.103448
Amp	 1	40423031	40504468	-0.000000	0.154450	0.755778	0.086207
Amp	 1	40513710	40598915	-0.000000	0.109669	0.538533	0.086207
Amp	 1	40599075	41467770	-0.000000	0.080140	0.502886	0.068966
Amp	 1	41469404	41573492	-0.000000	0.123712	0.603316	0.086207
Amp	 1	41573646	42356194	-0.000000	0.080140	0.502886	0.068966
Amp	 1	42360713	42547244	-0.000000	0.112908	0.558749	0.086207
Amp	 1	42550636	42679645	-0.000000	0.122385	0.502057	0.103448
Amp	 1	42683271	43123266	-0.000000	0.081769	0.415098	0.086207
Amp	 1	43126068	43529203	-0.000000	0.073934	0.473693	0.068966
Amp	 1	43530154	43653446	-0.000000	0.081449	0.413620	0.086207
Amp	 1	43654372	43837178	-0.000000	0.110481	0.547554	0.086207
Amp	 1	43839810	44233532	-0.000000	0.073934	0.473693	0.068966
Amp	 1	44236533	44991991	-0.000000	0.041167	0.370858	0.051724
Amp	 1	44992714	45302697	-0.000000	0.179315	1.084276	0.068966
Amp	 1	45303372	45845263	-0.000000	0.041167	0.370858	0.051724
Amp	 1	45846972	46881353	-0.000000	0.009477	0.190806	0.034483
Amp	 1	46885104	48109225	-0.000000	0.034238	0.317584	0.051724
Amp	 1	48110751	49151886	-0.000000	0.009477	0.190806	0.034483
Amp	 1	49154950	49409328	-0.000000	0.040638	0.366796	0.051724
Amp	 1	49414844	49441530	-0.000000	0.009477	0.190806	0.034483
Amp	 1	49442023	53424708	-0.000000	0.034879	0.322515	0.051724
Amp	 1	53426440	54152621	-0.000000	0.072865	0.460931	0.068966
Amp	 1	54155569	54227368	-0.000000	0.105387	0.648474	0.068966
Amp	 1	54229982	54293177	-0.000000	0.157191	0.757763	0.086207
Amp	 1	54301917	54416719	-0.000000	0.119206	0.728159	0.068966
Amp	 1	54416921	54720043	-0.000000	0.152962	0.738253	0.086207
Amp	 1	54730651	54908991	-0.000000	0.119206	0.728159	0.068966
Amp	 1	54917832	57337969	-0.000000	0.086683	0.540616	0.068966
Amp	 1	57341060	58774484	-0.000000	0.061281	0.525511	0.051724
Amp	 1	58786769	59737829	-0.000000	0.009477	0.190806	0.034483
Amp	 1	59738558	59846568	-0.000000	0.031770	0.298612	0.051724
Amp	 1	59848962	60921442	-0.000000	0.079679	0.500228	0.068966
Amp	 1	60925858	61875346	-0.000000	0.031770	0.298612	0.051724
Amp	 1	61877378	62090421	-0.000000	0.088382	0.550415	0.068966
Amp	 1	62095387	62231437	-0.000000	0.031770	0.298612	0.051724
Amp	 1	62243852	62619556	-0.000000	0.063675	0.407938	0.068966
Amp	 1	62620531	63514797	-0.000000	0.031770	0.298612	0.051724
Amp	 1	63517230	64102361	-0.000000	0.009477	0.190806	0.034483
Amp	 1	64102590	64454377	-0.000000	0.037534	0.342930	0.051724
Amp	 1	64456123	64621637	-0.000000	0.099507	0.819419	0.051724
Amp	 1	64622069	64984311	-0.000000	0.037534	0.342930	0.051724
Amp	 1	64986799	65666995	-0.000000	0.078918	0.495837	0.068966
Amp	 1	65673339	66071076	-0.000000	0.037534	0.342930	0.051724
Amp	 1	66073751	66689340	-0.000000	0.028057	0.405097	0.034483
Amp	 1	66691094	66769100	-0.000000	0.000000	0.367196	0.017241
Amp	 1	66772663	68553572	-0.000000	0.023936	0.459655	0.034483
Amp	 1	68559616	69315228	-0.000000	0.000000	0.367196	0.017241
Amp	 1	69316227	70054478	-0.000000	0.006572	0.259397	0.034483
Amp	 1	70057301	71645883	-0.000000	0.000000	0.367196	0.017241
Amp	 1	71646885	71772613	-0.000000	0.158537	2.012025	0.034483
Amp	 1	71774105	71861708	0.022992	0.268623	2.187769	0.051724
Amp	 1	71867962	71951950	-0.000000	0.158537	2.012025	0.034483
Amp	 1	71956025	72937443	-0.000000	0.071840	1.012142	0.034483
Amp	 1	72939294	73005305	-0.000000	0.028428	0.522237	0.034483
Amp	 1	73007962	79623923	-0.000000	0.000000	0.388741	0.017241
Amp	 1	79624739	83982487	-0.000000	0.005406	0.518452	0.017241
Amp	 1	83983252	84966523	-0.000000	0.032907	0.576403	0.034483
Amp	 1	84968749	88723409	-0.000000	0.005406	0.518452	0.017241
Amp	 1	88724207	94697168	-0.000000	0.000000	0.393766	0.017241
Amp	 1	94700684	94847911	-0.000000	0.052385	0.801044	0.034483
Amp	 1	94850443	95312105	-0.000000	0.000000	0.393766	0.017241
Amp	 1	95317344	95417436	-0.000000	0.017154	0.394722	0.034483
Amp	 1	95421315	95674710	-0.000000	0.021601	0.446005	0.034483
Amp	 1	95680124	102862306	-0.000000	0.000000	0.393766	0.017241
Amp	 1	102862514	104350648	-0.000000	0.013178	0.348863	0.034483
Amp	 1	104350777	104484953	-0.000000	0.032099	0.378060	0.051724
Amp	 1	104487392	105157365	-0.000000	0.051515	0.395506	0.068966
Amp	 1	105159637	105575115	-0.000000	0.032099	0.378060	0.051724
Amp	 1	105577453	106784509	-0.000000	0.045446	0.360511	0.068966
Amp	 1	106798827	108356000	-0.000000	0.074468	0.422292	0.086207
Amp	 1	108359733	109741516	-0.000000	0.045446	0.327307	0.068966
Amp	 1	109743122	109744359	-0.000000	0.052855	0.296025	0.086207
Amp	 1	109747635	109868191	-0.000000	0.085762	0.373194	0.103448
Amp	 1	109880815	110032433	-0.000000	0.052855	0.296025	0.086207
Amp	 1	110043517	110127411	-0.000000	0.089768	0.388592	0.103448
Amp	 1	110134774	110586616	-0.000000	0.052855	0.296025	0.086207
Amp	 1	110586667	110680987	-0.000000	0.079994	0.351017	0.103448
Amp	 1	110686820	110922312	-0.000000	0.126970	0.531612	0.103448
Amp	 1	110923301	111029568	-0.000000	0.079994	0.351017	0.103448
Amp	 1	111031515	111173886	-0.000000	0.052855	0.296025	0.086207
Amp	 1	111174057	111186097	-0.000000	0.045446	0.327307	0.068966
Amp	 1	111189092	111519570	-0.000000	0.087639	0.456492	0.086207
Amp	 1	111520021	111800472	-0.000000	0.045446	0.327307	0.068966
Amp	 1	111810174	112229026	-0.000000	0.089323	0.464260	0.086207
Amp	 1	112233741	112713725	-0.000000	0.148778	0.615451	0.103448
Amp	 1	112714361	112864741	-0.000000	0.089323	0.464260	0.086207
Amp	 1	112865270	113213536	-0.000000	0.247860	0.996359	0.103448
Amp	 1	113219388	113219388	0.010663	0.259000	0.890729	0.120690
Amp	 1	113223631	113567547	-0.000000	0.100463	0.429708	0.103448
Amp	 1	113569247	113930791	-0.000000	0.089323	0.464260	0.086207
Amp	 1	113949402	114106209	-0.000000	0.121451	0.510396	0.103448
Amp	 1	114108490	114108576	-0.000000	0.089323	0.464260	0.086207
Amp	 1	114108592	114649270	-0.000000	0.045446	0.327307	0.068966
Amp	 1	114649889	117087779	-0.000000	0.203984	0.993217	0.086207
Amp	 1	117090364	117950716	-0.000000	0.084651	0.442706	0.086207
Amp	 1	117980755	118106076	-0.000000	0.045446	0.327307	0.068966
Amp	 1	118106653	118340958	-0.000000	0.061773	0.338791	0.086207
Amp	 1	118349950	118839618	-0.000000	0.045446	0.329340	0.068966
Amp	 1	118842089	119692194	-0.000000	0.114391	0.581530	0.086207
Amp	 1	119693089	120054775	-0.000000	0.045446	0.329340	0.068966
Amp	 1	120055944	120238759	-0.000000	0.152900	0.765738	0.086207
Amp	 1	120240427	120509855	-0.000000	0.172508	0.713497	0.103448
Amp	 1	120511563	120521760	-0.000000	0.186432	0.657450	0.120690
Amp	 1	120522601	120527361	-0.000000	0.078979	0.348470	0.103448
Amp	 1	149881398	149890533	0.881669	0.544073	1.068293	0.206897
Amp	 1	149898951	150345470	1.031830	0.572738	1.036978	0.224138
Amp	 1	150466925	150621176	1.207126	0.606654	1.018787	0.241379
Amp	 1	150622620	150706806	1.134652	0.592730	1.072450	0.224138
Amp	 1	150707856	150879928	1.232078	0.610268	1.024742	0.241379
Amp	 1	150886752	150971499	1.445667	0.654348	1.024210	0.258621
Amp	 1	150974607	151120488	1.031830	0.573351	0.963918	0.241379
Amp	 1	151126147	151126611	0.863429	0.539436	0.977888	0.224138
Amp	 1	151138824	151776113	1.445667	0.653893	1.180972	0.224138
Amp	 1	151776405	151783736	1.659476	0.696943	1.167547	0.241379
Amp	 1	151783866	152014582	1.863281	0.734856	1.148010	0.258621
Amp	 1	152018614	152268037	1.659476	0.696943	1.167547	0.241379
Amp	 1	152270199	152270199	1.445667	0.653893	1.180972	0.224138
Amp	 1	152271063	152376631	1.732207	0.712191	1.192669	0.241379
Amp	 1	152377831	152875853	1.445667	0.653893	1.180972	0.224138
Amp	 1	152881689	152968212	0.809246	0.527956	0.957519	0.224138
Amp	 1	152971618	153321810	0.670957	0.495356	0.974649	0.206897
Amp	 1	153321825	153418655	0.889247	0.545812	0.989202	0.224138
Amp	 1	153420475	153565687	1.042550	0.575893	0.968106	0.241379
Amp	 1	153566779	154373935	0.889247	0.545812	0.989202	0.224138
Amp	 1	154375277	154508437	1.410781	0.647644	1.086322	0.241379
Amp	 1	154508469	154556445	1.157052	0.597188	1.080360	0.224138
Amp	 1	154559598	154637388	0.670957	0.495356	0.974649	0.206897
Amp	 1	154637809	155155108	0.597834	0.475747	1.022136	0.189655
Amp	 1	155156947	155958000	0.843834	0.534958	1.146297	0.189655
Amp	 1	155971692	156202173	1.042550	0.576164	1.129978	0.206897
Amp	 1	156206121	156240425	0.843834	0.534958	1.146297	0.189655
Amp	 1	156240835	156288478	0.993644	0.567052	1.213597	0.189655
Amp	 1	156291026	156476272	1.445667	0.653201	1.394244	0.189655
Amp	 1	156480324	156579445	1.757615	0.715440	1.524755	0.189655
Amp	 1	156582147	157066305	1.607053	0.683345	1.457455	0.189655
Amp	 1	157066747	157421291	0.935604	0.553183	1.184514	0.189655
Amp	 1	157421531	157447218	1.607053	0.683345	1.457455	0.189655
Amp	 1	157452142	158471999	1.852735	0.732487	1.430459	0.206897
Amp	 1	158478258	159162922	1.607053	0.683345	1.457455	0.189655
Amp	 1	159164364	159345525	1.629938	0.689741	1.348597	0.206897
Amp	 1	159357641	160383684	2.289706	0.809576	1.457486	0.224138
Amp	 1	160388013	160933467	1.629938	0.689741	1.348597	0.206897
Amp	 1	160943839	161027492	2.101683	0.781200	1.407137	0.224138
Amp	 1	161032110	161111956	2.188548	0.794997	1.431617	0.224138
Amp	 1	161115282	161239471	2.607906	0.856264	1.430301	0.241379
Amp	 1	161242832	161275943	3.252817	0.950595	1.480006	0.258621
Amp	 1	161277175	161325999	2.837759	0.889329	1.484778	0.241379
Amp	 1	161327097	161685239	2.715330	0.871790	1.567874	0.224138
Amp	 1	161685357	162194498	2.059115	0.773555	1.393572	0.224138
Amp	 1	162194576	162221597	1.901011	0.744889	1.454603	0.206897
Amp	 1	162222492	162657570	1.629938	0.690347	1.349762	0.206897
Amp	 1	162658310	162799782	0.832921	0.531810	1.140026	0.189655
Amp	 1	162799884	163454322	0.943854	0.555255	1.090090	0.206897
Amp	 1	163458756	164083391	1.540204	0.674003	1.318346	0.206897
Amp	 1	164085109	164594030	1.344903	0.633841	1.241147	0.206897
Amp	 1	164597259	164692345	1.477372	0.663148	1.197675	0.224138
Amp	 1	164696194	166625208	0.706072	0.504611	0.992743	0.206897
Amp	 1	166625769	167266845	0.635642	0.485689	1.043315	0.189655
Amp	 1	167269209	167408565	0.504985	0.450266	1.065938	0.172414
Amp	 1	167410391	167516470	0.843834	0.534724	1.146137	0.189655
Amp	 1	167526473	167871044	0.504985	0.450266	1.065938	0.172414
Amp	 1	167873854	167977513	0.402653	0.420958	1.109263	0.155172
Amp	 1	167977683	168556066	0.331619	0.397513	1.180322	0.137931
Amp	 1	168556116	168758059	0.597834	0.476762	1.408818	0.137931
Amp	 1	168758121	168879353	0.910003	0.549030	1.617187	0.137931
Amp	 1	168879358	168895513	0.571548	0.463974	1.371946	0.137931
Amp	 1	168895653	168911905	0.652416	0.490160	1.286621	0.155172
Amp	 1	168912392	168933987	0.889247	0.545982	1.286718	0.172414
Amp	 1	168934763	169072374	1.288841	0.623689	1.332690	0.189655
Amp	 1	169072731	169169940	1.157052	0.597502	1.405556	0.172414
Amp	 1	169171156	169215068	0.869633	0.541681	1.418664	0.155172
Amp	 1	169216111	169768478	0.597834	0.475220	1.248331	0.155172
Amp	 1	169768581	173138881	0.331619	0.397513	1.180322	0.137931
Amp	 1	173141691	174402670	0.469901	0.442091	1.173333	0.155172
Amp	 1	174411067	176900418	0.331619	0.397513	1.191471	0.137931
Amp	 1	176902831	177856925	0.697591	0.501346	1.491372	0.137931
Amp	 1	177860964	177948714	0.433829	0.429942	1.469136	0.120690
Amp	 1	177950226	178084797	0.935604	0.553052	1.640455	0.137931
Amp	 1	178085281	178758347	0.433829	0.429942	1.469136	0.120690
Amp	 1	178758365	182743849	0.035133	0.271405	1.104517	0.103448
Amp	 1	182745492	184562549	0.072925	0.295058	1.012053	0.137931
Amp	 1	184562892	185157250	0.022992	0.267267	0.931925	0.137931
Amp	 1	185174207	186085897	0.043040	0.275506	0.849493	0.155172
Amp	 1	186086240	187959236	0.075975	0.303297	0.920718	0.155172
Amp	 1	187963670	188135069	0.089593	0.312063	0.947129	0.155172
Amp	 1	188143007	188173786	0.075975	0.303297	0.910555	0.155172
Amp	 1	188180621	188382450	-0.000000	0.239381	0.839996	0.137931
Amp	 1	188383047	188466277	-0.000000	0.248237	0.890426	0.137931
Amp	 1	188467014	188559391	-0.000000	0.220446	0.810298	0.137931
Amp	 1	188566003	189568603	-0.000000	0.211590	0.784764	0.137931
Amp	 1	189570503	189688228	-0.000000	0.205195	0.875278	0.120690
Amp	 1	189689340	189960180	-0.000000	0.243210	0.831351	0.155172
Amp	 1	189960685	190047923	-0.000000	0.205195	0.825660	0.137931
Amp	 1	190052111	192106798	-0.000000	0.074448	0.512779	0.120690
Amp	 1	192108265	192910860	-0.000000	0.095917	0.511711	0.137931
Amp	 1	192911898	192978191	-0.000000	0.060381	0.467715	0.120690
Amp	 1	192982378	193092905	-0.000000	0.036728	0.454737	0.103448
Amp	 1	193093169	193193211	-0.000000	0.055780	0.452557	0.120690
Amp	 1	193193244	193788603	-0.000000	0.093004	0.503313	0.137931
Amp	 1	193789296	194914012	-0.000000	0.084765	0.552890	0.120690
Amp	 1	194921300	195219535	-0.000000	0.063297	0.562505	0.103448
Amp	 1	195387587	201213730	-0.000000	0.026073	0.507147	0.086207
Amp	 1	201214003	202104497	-0.000000	0.058033	0.514616	0.103448
Amp	 1	202105096	202745429	-0.000000	0.051013	0.584318	0.086207
Amp	 1	202746220	203255493	-0.000000	0.019053	0.546096	0.068966
Amp	 1	203255818	203514662	-0.000000	0.048482	0.715799	0.068966
Amp	 1	203516760	204087993	-0.000000	0.019053	0.543027	0.068966
Amp	 1	204093025	204183775	-0.000000	0.162820	1.097655	0.086207
Amp	 1	204185184	206313318	-0.000000	0.019053	0.543027	0.068966
Amp	 1	206496641	207231537	-0.000000	0.064054	0.642022	0.086207
Amp	 1	207234869	207261914	-0.000000	0.111931	0.719076	0.103448
Amp	 1	207267951	207792896	-0.000000	0.066930	0.655291	0.086207
Amp	 1	207803021	211491284	-0.000000	0.019053	0.543027	0.068966
Amp	 1	211491340	211712690	-0.000000	0.048948	0.572338	0.086207
Amp	 1	211712719	211943879	-0.000000	0.084204	0.612482	0.103448
Amp	 1	211947760	212074450	-0.000000	0.048948	0.572338	0.086207
Amp	 1	212082620	212570268	-0.000000	0.019053	0.543027	0.068966
Amp	 1	212571303	212740145	-0.000000	0.067162	0.656362	0.086207
Amp	 1	212746164	213250513	-0.000000	0.019053	0.543027	0.068966
Amp	 1	213250856	214231286	-0.000000	0.177590	1.165793	0.086207
Amp	 1	214238871	214802647	-0.000000	0.049532	0.575031	0.086207
Amp	 1	214804646	215265676	-0.000000	0.077113	0.585222	0.103448
Amp	 1	215267941	216895167	-0.000000	0.128497	0.670940	0.120690
Amp	 1	216895800	217739672	-0.000000	0.186156	0.860935	0.120690
Amp	 1	217740348	217742750	-0.000000	0.224245	0.863141	0.137931
Amp	 1	217749602	219768340	0.004303	0.252358	0.839287	0.155172
Amp	 1	219770218	220857071	-0.000000	0.233306	0.889264	0.137931
Amp	 1	220863302	223972682	0.008121	0.255691	0.847829	0.155172
Amp	 1	223973603	224237672	-0.000000	0.217602	0.843986	0.137931
Amp	 1	224240313	224339000	-0.000000	0.248046	0.828236	0.155172
Amp	 1	224339138	224732978	-0.000000	0.217602	0.843986	0.137931
Amp	 1	224733066	224827497	-0.000000	0.193655	0.774940	0.137931
Amp	 1	224827532	225327702	-0.000000	0.208651	0.818179	0.137931
Amp	 1	225329327	225974211	-0.000000	0.197906	0.787197	0.137931
Amp	 1	225974486	226175963	-0.000000	0.248790	0.830141	0.155172
Amp	 1	226179909	226211694	-0.000000	0.197405	0.785752	0.137931
Amp	 1	226214645	229921700	-0.000000	0.146521	0.730332	0.120690
Amp	 1	229921768	230015799	-0.000000	0.178262	0.730558	0.137931
Amp	 1	230018345	230135899	0.049718	0.280248	0.920269	0.155172
Amp	 1	230136986	230451412	-0.000000	0.248507	0.943785	0.137931
Amp	 1	230453597	230947421	0.018587	0.266518	0.885079	0.155172
Amp	 1	230951859	231829290	0.105887	0.317438	0.914025	0.172414
Amp	 1	231830590	233735894	-0.000000	0.242526	0.741231	0.172414
Amp	 1	233741269	234479675	0.072925	0.295195	0.862720	0.172414
Amp	 1	234480498	234512471	0.119978	0.322234	0.842083	0.189655
Amp	 1	234512503	234585541	0.252955	0.371558	0.866719	0.206897
Amp	 1	234591805	234644648	0.720262	0.508566	1.130074	0.206897
Amp	 1	234648298	234763265	0.785890	0.520529	1.153069	0.206897
Amp	 1	234763571	234801409	1.169748	0.598354	1.302663	0.206897
Amp	 1	234801895	234877684	1.279953	0.620892	1.242448	0.224138
Amp	 1	234879303	234879303	1.489709	0.665133	1.226592	0.241379
Amp	 1	234881109	234940119	1.771409	0.718285	1.314164	0.241379
Amp	 1	234950727	235019266	2.323748	0.815874	1.376621	0.258621
Amp	 1	235019658	235089730	2.019772	0.766550	1.394117	0.241379
Amp	 1	235092600	235128860	1.974093	0.758721	1.381218	0.241379
Amp	 1	235130526	235243587	1.181365	0.600705	1.206169	0.224138
Amp	 1	235244997	235272357	0.706072	0.503116	1.119099	0.206897
Amp	 1	235273150	235326580	0.610380	0.480578	1.173574	0.189655
Amp	 1	235326695	235332155	0.450568	0.436337	1.188886	0.172414
Amp	 1	235332467	235430368	0.078780	0.307158	0.890917	0.172414
Amp	 1	235435530	235663874	0.114122	0.320449	0.837795	0.189655
Amp	 1	235678750	235762345	0.194098	0.348992	0.897649	0.189655
Amp	 1	235763211	236750122	0.078780	0.307158	0.890917	0.172414
Amp	 1	236752043	238220471	-0.000000	0.242526	0.733282	0.172414
Amp	 1	238222396	238684052	-0.000000	0.220140	0.757385	0.155172
Amp	 1	238684186	240592636	-0.000000	0.242937	0.734231	0.172414
Amp	 1	240594069	241199995	-0.000000	0.185279	0.565402	0.155172
Amp	 1	241215273	241491996	-0.000000	0.242630	0.641275	0.172414
Amp	 1	241494419	244109725	-0.000000	0.185279	0.565402	0.155172
Amp	 1	244112606	244446439	-0.000000	0.228887	0.609448	0.172414
Amp	 1	244449520	244459761	0.222807	0.360225	0.829452	0.189655
Amp	 1	244459783	244855051	0.386729	0.415152	0.865910	0.206897
Amp	 1	244855073	245153431	0.315753	0.392355	0.896825	0.189655
Amp	 1	245153915	245169442	0.424787	0.428678	0.891909	0.206897
Amp	 1	245172650	245205876	0.571548	0.464610	0.887056	0.224138
Amp	 1	245215883	245234737	0.476221	0.443081	0.919594	0.206897
Amp	 1	245264032	245272376	0.586225	0.471017	0.898425	0.224138
Amp	 1	245274272	245290111	0.446893	0.435085	0.904226	0.206897
Amp	 1	245290184	245293191	0.331619	0.398762	0.910261	0.189655
Amp	 1	245301066	245491406	0.594725	0.474409	0.979814	0.206897
Amp	 1	245493465	245673533	0.533914	0.457042	1.032469	0.189655
Amp	 1	245673672	245737772	0.433829	0.429461	1.071494	0.172414
Amp	 1	245742509	245786747	0.469901	0.442175	1.000746	0.189655
Amp	 1	245789009	245843852	0.389447	0.417781	0.949592	0.189655
Amp	 1	245848418	245860716	0.504985	0.450619	1.087241	0.172414
Amp	 1	245863222	245867921	0.597834	0.474743	1.038987	0.189655
Amp	 1	245868308	245882097	0.616263	0.481834	0.966035	0.206897
Amp	 1	245882414	245910767	0.706072	0.503705	0.930530	0.224138
Amp	 1	245911867	245915582	0.652416	0.490991	0.943441	0.224138
Amp	 1	245915747	245933596	0.625983	0.483900	1.008431	0.206897
Amp	 1	245934299	245965333	0.411474	0.423988	0.974476	0.189655
Amp	 1	245989256	245994892	0.336440	0.402117	0.995356	0.172414
Amp	 1	245995051	246015906	0.389447	0.416362	0.934740	0.189655
Amp	 1	246016477	246037217	0.586225	0.472310	0.964387	0.206897
Amp	 1	246037244	246075491	0.643772	0.488485	0.918903	0.224138
Amp	 1	246075857	246175858	0.753551	0.515684	0.967163	0.224138
Amp	 1	246179308	247047609	0.687409	0.499509	1.016668	0.206897
Amp	 1	247052145	247812431	0.486757	0.444582	0.993915	0.189655
Amp	 2	484222	2368632	-0.000000	0.072826	0.753256	0.051724
