,TPM_BALB_notx_rep1,TPM_BALB_notx_rep2,TPM_BALB_KLA_rep1,TPM_BALB_KLA_rep2,TPM_C57_notx_rep1,TPM_C57_notx_rep2,TPM_C57_KLA_rep1,TPM_C57_KLA_rep2,TPM_NOD_notx_rep1,TPM_NOD_notx_rep2,TPM_NOD_KLA_rep1,TPM_NOD_KLA_rep2,TPM_PWK_notx_rep1,TPM_PWK_notx_rep2,TPM_PWK_KLA_rep1,TPM_PWK_KLA_rep2,TPM_SPRET_notx_rep1,TPM_SPRET_notx_rep2,TPM_SPRET_KLA_rep1,TPM_SPRET_KLA_rep2
NM_030084,55.979,55.932,50.888,49.778,53.391,50.905,46.719,42.112,36.341,27.785,32.698,26.888,61.979,55.763,49.94,46.353,38.873,38.746,31.888,34.802
NR_002864,49.994,68.36,52.239,53.035,43.551,59.529,42.923,56.999,27.538,23.142,25.48,26.716,51.302,50.279,56.882,49.868,29.174,41.891,24.745,33.446
NM_001130459,70.615,80.156,59.188,74.652,51.332,50.545,43.516,45.64,62.934,42.262,54.268,39.072,89.876,102.895,76.347,90.515,29.703,52.574,25.991,42.626
NM_028771,42.513,51.051,31.024,41.047,48.763,52.342,38.588,44.628,34.165,26.985,29.576,27.78,50.167,57.372,36.931,43.759,24.232,24.727,21.416,23.543
NM_025716,48.494,61.845,36.447,37.328,50.301,50.21,26.737,27.164,32.708,41.335,21.723,20.351,54.444,72.185,37.207,47.117,34.024,31.93,20.546,19.292
NR_027965,55.111,44.721,40.215,35.841,55.585,42.455,46.349,43.542,26.392,22.203,25.876,27.237,72.686,58.338,48.529,60.38,28.511,29.832,30.024,28.279
NM_023547,61.841,42.128,39.347,33.565,55.915,41.915,43.113,32.884,32.94,39.767,32.339,29.445,55.833,49.171,36.687,39.616,45.201,31.365,31.873,22.334
NM_029519,52.012,56.138,39.441,45.895,46.316,48.547,34.625,36.091,28.406,24.29,20.948,20.462,69.006,68.254,61.963,67.293,22.168,24.057,17.086,20.356
NM_008306,45.451,65.935,36.341,57.437,42.295,52.09,33.501,44.36,26.725,17.263,20.154,18.124,49.848,57.295,44.86,49.711,22.599,38.396,19.217,31.152
NM_031408,48.075,44.155,31.171,29.88,52.12,42.142,33.996,30.379,33.421,31.093,23.13,30.522,57.676,59.026,38.885,39.698,41.084,30.148,30.546,26.239
NM_013749,76.431,46.927,68.245,53.127,56.22,37.41,59.767,34.534,28.699,40.354,28.831,30.293,74.26,62.524,56.389,61.576,34.957,29.604,36.968,22.034
NM_134003,55.799,47.412,36.085,33.774,49.862,43.27,41.518,30.198,30.802,28.311,29.091,35.169,62.486,49.156,39.091,38.398,36.649,35.044,31.591,26.379
NM_001003933,42.063,51.699,38.69,46.152,40.582,48.956,35.888,41.026,50.961,45.661,44.691,40.609,56.224,71.531,48.526,64.014,32.687,39.033,30.29,31.835
NM_172758,42.947,50.5,33.439,47.175,39.508,49.193,33.888,43.001,34.608,32.479,29.804,35.828,43.899,66.111,37.287,48.89,33.022,35.824,26.031,32.213
NM_029832,52.099,39.367,38.091,34.957,46.914,41.613,41.03,36.561,34.617,35.022,27.123,29.948,55.932,54.948,44.436,47.564,42.549,35.234,31.454,28.098
NM_027886,60.787,71.621,50.343,58.892,41.695,45.639,35.552,39.148,30.149,24.54,22.77,23.853,76.906,84.341,64.204,71.929,37.847,42.417,35.307,37.761
NM_027992,35.473,53.294,31.306,43.18,35.691,50.597,27.966,40.152,31.163,30.781,24.37,22.19,36.054,51.548,32.471,45.299,27.611,41.87,21.85,32.855
NM_013755,33.453,45.838,27.604,39.091,32.454,44.671,25.082,32.078,22.096,18.588,16.544,16.153,71.474,59.914,60.078,52.093,31.445,36.587,24.57,31.154
NM_001081040,40.871,49.43,27.961,37.015,35.02,40.845,23.48,27.402,23.875,23.521,19.599,19.566,37.476,41.625,21.739,29.096,20.782,21.939,16.696,19.304
NM_008911,37.517,42.166,29.714,34.002,38.139,37.668,28.139,29.674,22.202,21.068,20.664,17.141,49.909,50.511,37.846,39.075,26.966,20.971,24.388,21.415
NM_024207,31.061,36.082,29.699,32.82,34.629,39.314,31.925,35.047,34.838,37.904,31.095,35.344,43.501,60.3,36.54,52.443,24.756,23.916,24.464,20.658
NM_080461,36.239,39.527,24.188,28.919,34.487,39.448,20.195,29.292,19.851,18.03,15.97,16.878,38.957,42.119,24.449,34.873,20.981,30.377,10.392,19.705
NM_030251,35.108,39.096,24.163,24.171,32.292,40.881,21.088,23.857,17.057,17.66,9.796,13.797,50.877,47.504,33.02,32.888,23.27,31.627,17.243,24.096
NM_001082975,63.827,51.78,45.635,37.121,37.144,33.737,27.403,27.825,27.415,32.523,18.38,20.599,57.695,58.491,40.327,44.189,30.53,28.297,27.487,25.787
NM_173750,26.242,29.339,19.953,19.567,30.003,39.534,22.252,21.526,29.087,24.954,16.076,16.865,41.926,57.549,29.182,40.324,22.422,22.163,13.727,14.213
NM_011201,35.207,37.128,27.394,32.66,36.557,32.047,28.82,26.224,23.774,21.354,19.312,19.486,46.616,58.396,39.898,48.558,27.657,24.641,23.037,19.762
NM_001271357,43.244,40.247,33.52,32.965,36.038,31.091,24.356,24.198,29.656,27.823,26.399,26.343,55.75,55.202,37.921,41.259,35.121,32.291,25.475,23.61
NM_023377,35.037,49.331,26.656,36.471,31.501,35.48,25.915,31.021,28.288,23.965,27.9,21.381,34.059,48.377,28.776,43.045,24.779,26.033,16.384,20.48
NM_198305,39.036,36.425,26.888,27.389,31.989,34.594,23.548,24.711,19.081,15.973,9.111,16.214,41.93,39.347,30.632,29.618,21.228,23.695,19.183,19.016
NM_153136,42.346,40.19,28.629,32.875,34.578,31.467,24.711,26.591,22.32,22.508,16.053,22.319,46.15,42.629,36.628,34.794,28.011,30.738,20.241,21.174
NM_001346705,25.658,40.957,18.813,22.635,25.572,39.98,17.484,23.525,30.305,26.283,23.418,26.733,34.485,51.787,27.514,32.293,26.007,35.728,18.333,20.365
NM_152803,27.51,34.297,23.89,26.342,22.45,27.343,18.526,20.382,14.159,13.028,10.98,12.23,30.007,35.18,26.411,31.278,5.793,14.282,5.257,10.833
NM_013917,44.32,21.768,43.112,24.193,24.812,23.235,20.892,19.882,42.278,68.702,36.113,44.028,19.772,9.912,14.581,8.508,47.52,36.617,39.572,35.419
NM_009655,34.854,34.017,32.34,30.152,24.079,23.306,21.148,22.033,14.701,12.563,12.911,12.517,45.556,40.12,44.042,36.902,19.381,10.311,17.756,9.904
NM_008378,22.953,36.094,20.622,27.68,15.011,24.253,11.466,13.994,30.635,21.491,22.857,21.536,36.911,68.572,33.033,54.557,13.938,13.17,10.813,8.041
NM_001083587,14.091,16.323,12.582,15.328,14.686,16.613,13.38,14.968,14.412,11.627,14.632,12.89,30.661,41.067,29.287,36.322,6.332,5.471,6.027,4.366
NM_001142952,20.495,20.267,23.281,21.769,15.174,14.214,16.964,14.723,9.229,5.937,6.204,6.424,25.641,51.454,19.908,43.149,4.642,6.156,3.601,4.508
