,TPM_BALB_notx_rep1,TPM_BALB_notx_rep2,TPM_BALB_KLA_rep1,TPM_BALB_KLA_rep2,TPM_C57_notx_rep1,TPM_C57_notx_rep2,TPM_C57_KLA_rep1,TPM_C57_KLA_rep2,TPM_NOD_notx_rep1,TPM_NOD_notx_rep2,TPM_NOD_KLA_rep1,TPM_NOD_KLA_rep2,TPM_PWK_notx_rep1,TPM_PWK_notx_rep2,TPM_PWK_KLA_rep1,TPM_PWK_KLA_rep2,TPM_SPRET_notx_rep1,TPM_SPRET_notx_rep2,TPM_SPRET_KLA_rep1,TPM_SPRET_KLA_rep2
NM_009871,1.084,1.145,6.425,1.891,2.051,1.012,12.575,8.865,3.645,2.536,4.951,11.209,1.346,1.323,2.437,2.596,7.533,4.116,61.342,37.284
NM_001310039,0.459,0.908,3.225,7.875,0.847,1.341,7.964,9.059,0.3,0,5.15,3.33,4.158,4.564,21.677,8.561,12.055,10.467,121.62,101.356
NM_010554,0.461,2.283,73.937,111.796,0.6,1.18,58.227,79.416,0.132,0,38.566,18.347,0.805,3.809,60.709,93.998,7.247,23.743,422.021,904.958
NR_040371,0.514,2.376,71.077,106.774,0.577,1.2,56.556,76.588,0.131,0,37.184,17.265,0.831,3.593,58.699,89.795,7.269,22.974,405.625,861.401
NM_008361,1.502,0.27,638.352,212.292,0.632,0.736,381.292,161.589,14.192,13.239,408.567,390.801,2.385,2.827,411.919,187.26,10.224,21.626,957.316,915.873
NM_177631,0.251,0.623,6.031,4.216,0.258,0.508,7.104,4.714,8.217,7.725,18.247,16.818,0.805,0.3,5.28,2.67,7.52,6.377,29.847,27.732
NM_203320,0.15,0,24.377,2.942,0.095,0.485,25.528,4.963,4.812,1.504,10.272,16.841,9.251,110.046,53.088,188.778,11.952,7.081,256.988,179.442
NM_001039537,0.261,0.207,12.075,11.701,0.165,0.394,19.017,23.799,0.239,0.524,23.577,11.455,1.095,1.58,30.472,12.368,1.962,1.814,119.251,134.849
NR_015474,0,0,32.53,12.563,0,0.166,22.159,12.666,1.174,0.77,9.702,16.712,0,0.163,21.003,10.874,0.824,1.494,48.403,56.974
NM_031252,0,0,8.587,5.276,0,0,5.676,10.77,0,0,0.619,0,0.179,0.245,19.48,13.548,0,0,20.703,40.328
NM_001314054,0,0,1.382,4.84,0,0,4.731,12.884,1.198,0.655,34.737,16.299,0.051,0.381,4.374,10.521,0.067,0,22.791,50.216
