,TPM_BALB_notx_rep1,TPM_BALB_notx_rep2,TPM_BALB_KLA_rep1,TPM_BALB_KLA_rep2,TPM_C57_notx_rep1,TPM_C57_notx_rep2,TPM_C57_KLA_rep1,TPM_C57_KLA_rep2,TPM_NOD_notx_rep1,TPM_NOD_notx_rep2,TPM_NOD_KLA_rep1,TPM_NOD_KLA_rep2,TPM_PWK_notx_rep1,TPM_PWK_notx_rep2,TPM_PWK_KLA_rep1,TPM_PWK_KLA_rep2,TPM_SPRET_notx_rep1,TPM_SPRET_notx_rep2,TPM_SPRET_KLA_rep1,TPM_SPRET_KLA_rep2
NM_024176,343.185,263.23,256.924,240.258,298.847,257.699,244.61,218.453,228.542,272.665,195.357,232.102,306.461,321.163,255.794,267.751,339.245,280.398,279.798,246.102
NM_001081274,211.028,233.157,177.921,204.439,275.045,271.515,232.045,225.954,213.651,178.4,190.033,169.574,254.531,398.266,220.09,340.734,316.254,304.693,260.376,237.453
NM_019719,268.221,275.649,228.526,234.241,278.768,265.314,242.009,237.746,216.586,268.193,198.332,220.43,303.939,290.892,234.769,257.024,313.452,321.09,269.326,269.182
NM_025559,237.224,278.167,203.911,264.028,221.521,272.485,179.276,232.17,226.801,195.389,189.016,172.234,239.863,321.9,171.374,254.919,280.267,325.741,212.486,279.491
NM_008538,149.732,215.849,507.772,401.58,199.476,265.477,720.039,563.755,437.58,488.569,594.113,689.557,168.744,146.679,582.636,374.536,173.061,250.545,524.913,510.424
NM_018798,206.648,249.135,173.145,209.975,222.901,236.14,194.721,202.829,152.746,130.578,140.78,150.82,214.52,256.342,187.744,226.125,221.708,232.01,167.942,184.507
NM_025403,173.245,181.33,186.367,161.787,240.544,217.813,197.915,178.297,160.604,183.347,136.22,156.138,210.698,257.08,181.951,229.317,226.816,227.071,173.27,190.671
NR_046001,203.439,198.43,151.403,161.947,224.959,224.038,197.062,192.47,168.838,136.056,124.196,139.953,230.6,253.34,167.184,200.666,279.892,232.879,203.612,218.704
NM_175403,247.836,277.918,205.688,235.14,230.523,212.936,183.128,182.448,158.43,166.563,138.707,137.938,241.781,244.876,200.927,210.278,271.694,255.068,231.697,215.671
NM_146093,242.092,207.881,169.498,181.665,231.86,207.566,207.452,176.015,140.379,150.965,115.462,143.493,243.233,212.687,191.942,196.905,261.736,221.158,214.361,194.582
NM_022423,198.777,190.269,153.083,158.585,222.964,214.26,193.16,185.505,138.84,149.352,117.313,131.317,210.105,216.56,159.519,186.163,211.881,207.5,181.2,157.496
NM_015807,208.225,154.681,161.122,153.409,230.482,203.994,159.796,149.161,161.798,199.607,143.09,146.172,276.812,219.771,185.903,192.916,274.623,185.916,202.601,159.711
NM_001310746,218.385,224.126,203.674,185.563,208.145,225.359,163.003,166.541,178.31,192.722,146.328,175.518,203.212,216.593,186.677,190.778,197.378,218.2,162.856,161.8
NM_023544,216.613,253.832,143.783,209.368,204.417,228.351,146.394,183.139,185.72,180.156,135.855,140.239,209.14,196.124,151.377,168.998,212.347,234.318,149.187,177.185
NM_028101,208.573,235.736,183.655,206.687,206.369,224.079,186.64,198.561,158.944,193.082,152.61,157.471,251.342,268.92,207.69,233.766,239.891,266.705,197.568,229.467
NM_025381,242.383,264.916,242.428,258.162,197.665,221.073,178.683,196.485,177.324,150.528,141.74,110.761,232.271,202.172,182.145,186.435,193.663,225.092,154.22,205.173
NM_001159503,279.889,267.577,229.666,222.425,211.395,205.341,179.071,175.789,91.25,77.865,76.649,64.511,269.658,208.813,193.893,173.87,227.767,200.733,172.508,162.529
NM_170758,231.929,252.004,182.44,203.974,193.523,219.898,152.042,156.357,83.98,79.544,68.464,61.671,252.699,289.604,201.472,234.154,187.63,240.661,164.913,195.605
NM_013792,275.519,323.944,232.668,285.535,192.158,217.419,168.544,184.592,117.111,97.837,90.709,90.45,307.139,313.097,232.189,252.205,177.933,254.225,140.436,207.295
NM_011732,261.931,183.843,202.995,173.06,234.205,169.751,225.371,151.972,144.697,172.886,126.77,148.45,257.714,166.344,193.625,145.476,209.5,151.794,174.889,130.91
NM_025344,180.682,205.715,155.437,175.119,191.733,212.066,177.184,174.229,145.36,135.295,127.453,128.83,270.469,257.72,226.131,226.276,212.177,239.158,171.339,193.587
NM_011116,332.948,414.78,292.375,378.676,195.622,207.901,166.092,171.881,192.194,155.914,168.941,155.477,306.361,294.31,256.682,259.73,271.619,235.261,217.684,200.516
NM_025396,181.497,157.025,149.127,148.677,202.569,195.905,167.04,164.512,127.11,161.02,109.372,124.422,195.952,189.308,141.539,167.357,231.963,213.483,195.57,172.884
NM_011614,298.207,270.887,245.966,229.028,211.299,181.048,185.671,154.918,76.817,59.399,61.906,53.802,276.175,229.894,194.729,192.809,205.851,173.98,153.526,134.344
NM_027521,189.935,157.59,130.878,127.269,206.516,184.035,157.458,154.215,128.625,119.721,93.777,98.999,189.682,139.356,142.296,120.446,150.159,149.441,120.175,114.08
NM_011337,142.575,188.031,2246.801,2803.304,146.918,241.054,2193.759,3301.446,1198.083,733.674,6724.963,4402.327,182.347,249.838,3157.544,2216.586,1027.301,455.146,2590.665,2892.817
NM_021462,240.435,201.605,173.922,175.37,199.527,182.645,153.676,159.34,113.168,132.498,88.508,117.759,220.884,230.023,150.94,186.651,191.847,190.105,134.07,149.463
NM_026823,174.572,191.278,174.564,180.151,182.652,195.256,183.846,183.518,145.297,140.012,127.08,131.745,190.549,225.786,173.418,219.673,175.038,171.069,145.182,153.404
NM_019973,144.16,179.222,126.697,152.968,165.689,195.1,153.193,168.042,168.718,147.401,155.297,156.516,172.26,190.77,171.127,170.239,154.421,183.579,141.656,149.801
NM_001252469,160.757,166.664,150.711,157.308,182.723,177.314,171.18,160.22,140.853,140.496,149.528,145.743,187.063,197.366,178.924,175.927,180.221,176.057,158.669,153.216
NM_001161624,428.418,548.909,305.552,482.61,164.219,188.353,150.533,146.516,38.894,36.459,33.3,30.642,498.665,355.188,397.289,305.668,256.803,233.07,188.452,201.766
NM_026684,152.308,151.112,119.237,119.306,177.202,174.116,147.235,132.048,119.768,110.981,91.793,70.894,175.875,153.656,131.742,130.077,195.793,162.482,147.776,135.111
NM_001285519,185.225,188.764,162.337,159.573,172.635,177.93,149.726,159.264,135.079,118.113,112.37,101.751,194.68,185.766,169.241,163.402,172.504,200.044,152.899,154.782
NM_018862,173.084,210.042,158.676,194.029,161.98,185.507,160.056,163.257,144.501,132.707,138.417,139.402,158.055,211.059,143.386,181.788,196.621,217.493,162.65,186.39
NM_153088,162.436,148.696,134.176,129.493,184.686,159.29,170.449,142.419,100.362,101.317,76.768,103.294,159.273,129.602,121.689,112.138,141.249,139.388,113.178,114.838
NM_183020,139.886,155.642,129.281,151.854,171.552,172.366,162.905,168.088,148.346,119.353,147.839,149.364,184.709,200.762,178.723,188.633,180.261,173.121,166.6,163.764
NM_001277312,190.558,159.26,142.994,149.825,165.555,167.656,153.338,133.287,130.181,153.145,110.719,107.542,175.282,180.944,145.225,155.394,191.76,158.403,148.59,145.867
NM_016690,167.619,125.879,139.23,101.345,183.329,146.822,155.604,123.258,100.949,121.814,88.522,92.857,137.406,135.078,138.821,109.856,152.583,108.736,135.827,102.255
NM_001033474,122.648,178.685,114.559,149.444,134.626,194.054,120.4,151.29,114.938,96.149,89.323,101.677,151.336,172.469,140.688,146.403,136.992,185.644,121.903,158.453
NM_024406,225.709,279.448,331.062,390.192,151.462,176.497,185.865,225.453,219.008,150.714,265.875,204.551,103.745,70.771,242.973,178.365,115.685,148.975,221.947,297.539
NM_133854,138.34,146.724,125.419,113.96,151.442,166.748,128.058,124.996,86.187,89.244,73.744,70.597,162.503,150.598,124.824,133.405,141.944,157.644,114.999,124.294
NM_018871,141.862,155.329,119.934,133.186,157.498,158.022,138.186,141.127,152.829,146.668,147.906,145.507,170.45,178.829,150.463,155.503,162.544,156.127,145.42,133.146
NM_007669,113.494,103.353,249.839,201.166,171.36,141.881,438.981,311.565,351.942,348.282,464.301,459.983,46.707,67.09,116.316,138.191,58.246,53.105,194.922,115.217
NM_009284,127.848,138.655,117.756,122.087,154.796,155.47,143.895,135.916,121.715,117.138,105.852,104.721,150.239,144.971,131.18,129.731,163.743,173.754,150.338,158.357
NM_177688,210.765,189.809,118.631,133.996,167.665,139.908,113.497,97.458,97.49,112.36,73.83,107.61,155.573,114.842,99.061,87.344,149.071,153.817,125.926,119.098
NM_007899,143.53,172.82,128.731,143.062,149.062,155.862,135.339,135.601,103.568,101.663,97.698,101.964,153.36,187.758,131.092,171.756,165.166,247.119,141.531,190.832
NM_001252457,139.525,163.858,116.336,132.7,140.187,160.02,116.52,132.974,99.842,113.591,90.857,103.275,196.459,207.213,153.191,156.04,178.628,172.198,155.784,146.879
NM_009975,114.812,135.534,106.211,115.746,140.979,156.869,124.397,134.865,121.972,116.646,122.565,110.326,123.542,151.741,116.029,138.752,141.754,146.35,114.316,116.803
NM_010613,122.249,132.791,106.196,122.491,148.986,148.786,141.93,131.404,113.655,115.42,109.112,116.095,175.349,158.004,148.771,139.12,145.553,146.067,135.134,124.712
NM_010331,141.293,132.564,107.654,119.621,156.106,141.465,127.974,125.991,112.816,109.256,108.849,121.421,166.86,180.51,136.448,157.348,156.54,157.664,132.474,134.649
NM_001163662,134.032,140.109,103.784,129.488,147.236,150.082,125.809,131.699,113.509,105.475,113.758,96.299,154.403,150.183,128.078,135.947,161.406,189.517,134.677,152.746
NM_138659,107.272,132.874,92.089,110.342,141.274,151.552,121.334,131.473,128.601,116.531,113.572,110.496,128.545,152.145,122.955,135.026,120.991,136.468,108.768,114.997
NM_001256522,130.079,172.723,102.607,157.615,117.683,169.462,90.184,133.912,77.577,74.442,56.313,63.644,176.395,183.531,124.201,138.335,121.58,180.295,90.789,161.826
NM_145625,135.097,124.559,99.779,97.383,153.331,132.73,121.902,105.302,81.752,96.767,66.769,78.033,162.129,127.728,140.21,106.656,125.954,132.583,109.834,104.696
NM_007780,109.062,191.688,88.718,158.515,113.301,171.034,92.746,126.469,23.05,22.155,20.935,23.889,193.156,305.107,162.113,248.637,175.47,185.135,137.822,139.566
NM_020625,125.06,120.957,119.87,105.305,139.523,142.843,137.415,126.876,98.713,107.48,85.623,99.434,135.593,138.396,128.125,129.485,137.041,117.388,122.27,103.496
NM_145353,139.471,139.868,113.632,119.327,135.268,138.245,115.996,114.564,99.853,96.099,93.713,101.795,171.473,168.835,136.622,141.167,138.378,145.49,116.468,118.884
NM_001080775,130.74,127.001,116.333,105.549,137.89,135.275,122.173,117.786,98.405,93.062,88.633,84.343,141.405,132.267,121.666,119.924,135.229,136.234,121.336,107.638
NM_011192,115.835,123.669,115.781,107.484,138.164,133.891,134.362,120.962,109.489,111.512,102.691,105.566,115.599,147.965,102.417,133.141,154.804,135.366,131.324,115.05
NM_133794,125.094,132.734,106.65,110.771,130.121,139.308,110.584,118.936,92.832,97.374,88.123,99.443,135.384,135.835,117.366,111.179,126.988,137.804,118.385,117.448
NM_001293654,119.809,146.998,114.256,132.545,124.085,143.047,115.723,123.992,104.842,98.517,93.67,88.567,147.912,147.706,138.818,133.457,127.121,118.312,103.187,105.043
NM_175675,135.458,143.774,116.626,119.339,138.61,126.791,115.749,94.214,94.195,90.059,75.856,77.37,123.481,112.264,112.128,92.832,123.186,110,109.648,97.527
NM_172269,130.484,136.306,100.321,111.696,136.583,125.309,93.006,93.304,112.245,104.867,79.824,89.986,176.377,179.046,124.352,130.435,125.607,121.587,97.142,82.247
NM_016876,112.501,116.868,95.938,96.385,133.895,127.913,115.682,122.593,94.606,103.465,89.971,88.522,140.197,138.808,117.078,130.301,138.3,112.401,127.961,93.421
NM_001163445,133.887,166.765,114.823,116.308,123.501,138.004,97.565,121.593,79.621,88.865,67.111,69.984,165.752,190.508,133.405,149.565,109.134,125.074,93.309,112.208
NM_026660,130.985,122.316,102.037,101.704,136.018,122.873,120.153,110.542,104.272,116.628,91.309,111.049,130.778,137.291,101.558,114.373,145.272,143.597,118.375,113.844
NM_001012236,90.771,75.333,321.126,325.83,126.412,130.751,388.929,469.569,704.927,660.803,958.204,836.919,76.975,72.102,391.103,347.962,114.034,158.841,430.091,531.296
NM_026892,139.904,125.203,121.716,103.024,136.612,119.194,101.083,100.24,87.567,100.72,60.605,68.692,137.753,131.767,98.161,114.899,135.123,101.546,92.514,89.638
NM_025362,122.88,119.923,92.305,99.866,121.43,133.254,97.272,90.822,69.709,72.36,42.581,66.162,142.802,146.47,106.364,95.948,110.221,129.939,100.857,91.228
NM_017406,125.71,117.425,116.256,110.082,134.363,119.684,117.191,108.639,105.017,114.473,90.185,97.327,137.933,149.198,114.944,132.762,153.191,132.762,131.988,118.476
NM_011609,104.102,106.331,81.032,91.896,127.423,125.953,99.845,98.628,102.38,97.766,85.937,86.137,147.557,128.642,113.092,104.619,112.135,108.075,91.569,94.068
NM_030109,117.049,113.489,96.234,99.766,130.642,122.223,116.239,105.839,93.351,85.541,76.803,86.947,124.331,122.213,111.875,109.647,135.348,129.217,113.268,103.738
NM_178111,131.332,164.387,125.38,149.917,116.376,136.416,117.327,116.225,121.839,93.143,104.989,95.36,160.908,159.387,169.947,157.106,114.425,144.695,99.413,130.323
NM_009515,102.523,90.307,87.896,79.33,136.673,114.94,112.479,97.625,87.7,93.091,72.688,77.708,117.083,102.374,92.357,81.605,115.267,101.455,98.334,81.343
NM_145509,67.688,65.284,43.754,43.188,126.727,120.068,78.306,77.871,89.246,81.476,47.123,51.312,191.795,159.888,108.752,97.606,183.206,112.002,120.859,73.477
NM_009357,87.171,97.516,60.089,79.797,123.625,122.789,94.59,93.515,64.688,58.539,43.929,50.607,118.393,138.478,85.976,107.794,114.468,125.047,86.192,94.32
NM_001081108,142.151,123.792,110.088,102.717,129.037,114.871,100.328,100.766,86.088,114.817,77.518,81.653,122.714,121.886,93.071,112.804,121.576,108.569,97.677,93.345
NM_001042565,117.181,144.411,169.367,163.507,107.94,134.941,135.141,194.226,142.54,154.243,200.008,211.922,114.406,130.469,157.283,174.278,137.764,115.427,138.979,146.847
NM_016891,91.158,104.403,86.963,92.679,117.44,125.313,105.787,107.747,93.943,82.821,82.459,82.88,124.386,138.683,115.632,123.276,121.145,130.055,109.377,118.808
NM_175383,127.811,137.356,103.554,108.763,117.63,124.213,85.984,100.286,88.997,91.491,58.933,80.292,144.325,121.763,108.308,91.504,108.119,112.527,91.076,89.15
NM_028320,116.74,135.982,93.386,112.202,109.423,128.24,95.892,108.242,83.433,78.829,71.999,72.179,185.384,203.122,154.077,180.066,134.492,169.348,115.877,145.876
NM_007508,112.918,147.81,107.602,136.388,103.832,132.47,95.834,112.798,100.043,82.456,89.196,77.977,138.492,159.372,135.503,144.461,123.915,141.916,121.132,127.305
NM_145926,106.523,130.546,95.658,114.394,107.954,126.62,104.905,104.369,70.655,69.452,69.131,76.213,98.353,129.977,77.619,110.4,102.444,120.495,81.039,92.961
NM_001160356,109.162,133.865,80.91,109.473,109.065,124.29,66.644,71.509,96.854,91.257,44.532,39.982,128.261,130.391,87.674,95,123.809,102.026,69.735,70.927
NM_181405,110.924,122.047,81.393,102.379,115.05,117.031,94.112,96.41,76.886,74.726,59.444,68.419,146.172,128.452,116.772,106.992,155.798,159.319,121.133,128.83
NM_025554,110.856,102.139,81.893,88.161,119.925,106.354,86.903,82.385,76.117,91.326,62.36,72.419,151.711,155.895,115.934,130.555,161.725,124.821,127.273,112.175
NM_172261,101.452,103.502,75.022,85.993,114.981,110.314,99.264,92.762,90.616,91.272,72.593,83.207,129.231,112.77,105.749,97.572,119.065,139.067,95.684,105.494
NM_023229,115.514,117.726,101.692,111.645,112.593,110.907,91.868,93.438,85.851,89.963,70.586,81.495,110.57,124.688,83.501,99.292,115.423,106.117,90.072,93.013
NM_022880,119.96,137.071,101.342,120.651,107.39,114.826,94.217,97.102,77.482,88.694,71.957,71.515,191.811,139.454,152.368,123.138,138.1,144.944,119.708,121.813
NM_029023,129.246,140.757,113.731,123.392,105.384,116.201,93.712,98.926,75.262,61.53,65.812,64.314,156.192,154.577,131.71,139.591,103.284,118.724,90.278,100.986
NM_010073,101.028,113.799,100.68,110.708,111.042,110.058,93.012,95.605,78.235,80.041,73.65,67.128,121.883,149.945,87.24,110.204,99.236,110.103,76.913,90.788
NM_026017,90.47,107.605,83.138,95.014,106.087,114.449,97.334,102.106,84.642,77.642,75.167,81.638,135.293,135.591,96.316,115.729,113.351,123.072,98.82,97.387
NM_134020,95.299,101.707,83.087,93.458,102.861,110.035,89.555,101.135,78.382,88.265,78.241,76.719,103.645,118.273,86.376,97.358,97.227,106.159,77.22,84.001
NM_007414,93.667,91.111,80.297,80.324,108.158,103.941,99.369,98.762,71.755,76.009,73.311,77.357,97.396,96.407,82.479,86.308,94.558,98.398,88.121,85.375
NM_019479,140.958,124.48,92.715,85.094,112.782,94.731,69.243,64.878,61.421,63.727,44.991,36.746,128.965,103.634,81.429,71.239,104.397,108.55,71.199,67.883
NM_001290525,68.418,63.754,61.676,57.253,101.64,104.12,89.37,80.869,87.333,91.205,73.749,70.554,104.699,122.533,81.357,105.653,121.076,88.952,98.867,78.245
NM_001031667,89.957,87.62,73.327,72.91,105.496,95.634,95.46,83.851,78.376,76.816,64.752,73.448,100.629,117.391,77.511,94.324,98.572,82.179,77.235,73.904
NM_001033140,113.432,116.331,97.788,87.463,105.514,92.263,72.175,75.254,52.45,72.864,27.413,31.421,191.13,208.468,150.135,158.035,159.022,164.06,122.334,122.514
NM_001145960,109.821,117.405,91.607,96.613,93.844,102.81,72.423,78.784,45.991,53.057,31.734,42.358,121.473,81.014,94.606,66.917,89.58,87.316,70.977,66.675
NM_001347310,87.311,93.115,69.805,83.952,100.271,95.702,88.91,81.462,67.932,66.895,68.122,73.953,91.128,86.153,83.694,78.198,92.602,88.854,76.59,75.163
NM_145606,88.167,90.656,70.851,77.263,95.362,99.881,75.839,79.524,85.274,92.381,65.781,80.373,95.663,99.207,71.388,82.424,105.406,117.987,86.791,100.29
NM_001293766,88.772,95.697,54.09,68.206,93.606,99.501,64.626,68.768,65.969,74.333,48.323,49.753,89.591,90.938,49.255,67.405,77.203,102.457,59.564,69.649
NM_133858,84.545,111.056,60.265,84.06,87.487,104.73,63.002,79.965,32.606,27.056,24.385,22.703,78.194,85.045,55.668,61.755,66.021,67.552,49.141,49.976
NM_001168371,77.683,88.152,65.131,77.606,95.276,95.828,79.428,80.294,83.728,79.882,75.043,84.528,97.683,106.675,87.838,92.729,89.662,91.471,80.018,77.793
NM_017366,91.08,85.025,72.547,75.235,100.649,90.361,84.666,82.494,84.329,81.375,73.667,75.536,127.348,112.917,101.848,96.99,130.247,106.863,112.41,96.728
NM_017475,90.072,115.787,79.349,96.806,86.729,102.493,69.657,80.201,102.751,83.82,76.23,81.575,92.756,113.47,76.304,94.162,97.933,117.375,78.748,92.966
NM_144525,93.58,100.29,76.286,95.177,90.419,98.583,74.68,86.937,63.39,73.922,62.185,56.588,83.147,110,67.204,91.872,96.639,89.554,73.724,77.361
NM_146047,84.186,99.114,73.653,86.508,86.711,101.417,76.731,89.627,82.391,83.985,76.619,77.779,81.655,110.74,69.654,99.266,98.719,108.75,90.461,96.557
NM_011521,40.59,48.931,235.681,232.185,83.564,102.535,368.867,359.818,72.586,67.048,250.956,211.531,29.096,23.511,119.991,63.912,19.061,21.005,99.568,104.286
NM_080452,81.865,89.925,70.667,64.049,88.782,96.185,73.299,74.962,96.397,88.094,76.609,81.135,104.725,126.941,84.043,88.423,85.658,77.347,74.983,61.698
NM_172935,137.002,114.472,110.401,103.115,89.814,92.128,75.543,81.566,59.455,55.354,44.795,49.948,114.303,90.648,85.646,76.556,95.225,104.874,75.086,85.664
NM_026011,105.635,153.143,95.868,135.785,71.698,108.085,62.055,84.108,43.845,37.013,35.018,33.629,122.301,160.695,115.244,145.851,108.173,123.287,87.669,111.622
NM_019953,98.324,71.43,80.961,62.08,93.604,83.909,75.491,71.834,53.292,63.033,44.807,45.615,88.912,77.794,60.796,70.664,79.12,63.179,59.423,61.943
NM_013489,105.785,112.724,93.822,96.237,81.615,94.639,69.041,77.669,50.941,45.995,38.809,38.012,102.265,71.251,86.682,59.871,69.967,83.965,54.463,65.532
NM_133693,77.189,75.653,62.783,62.68,94.151,81.893,86.615,74.073,55.32,53.364,50.452,57.617,76.26,80.059,59.319,67.088,84.552,77.601,76.49,67.571
NM_177648,94.559,98.529,74.713,91.24,91.232,83.126,76.908,73.892,66.374,64.132,51.546,50.369,81.977,94.543,61.33,82.858,80.585,81.023,60.678,67.567
NM_012003,110.095,108.777,89.287,94.933,88.169,85.931,72.603,74.923,75.845,70.675,66.669,66.907,96.556,102.823,74.948,88.962,106.2,95.566,86.317,82.41
NM_027151,82.855,83.799,64.07,71.123,86.706,87.095,72.453,72.209,63.247,60.011,52.604,45.289,96.446,91.728,75.827,75.94,88.952,87.325,71.823,73.157
NM_019704,88.095,95.039,72.636,78.787,86.223,84.28,70.91,62.094,63.658,55.313,42.414,60.7,98.975,103.713,67.001,76.821,81.495,90.091,60.291,65.036
NM_028868,79.238,76.634,63.42,65.314,89.045,80.88,73.004,67.751,65.887,57.305,51.759,60.222,98.469,102.462,81.16,91.376,90.204,80.554,78.909,73.97
NM_001302505,84.089,91.063,60.481,72.799,81.944,86.962,57.01,59.867,56.447,60.064,44.521,44.495,94.132,96.205,64.72,78.355,69.527,75.339,49.864,54.748
NM_148924,69.855,61.188,161.298,94.112,76.696,91.923,192.879,130.849,85.163,83.063,161.595,162.643,69.604,56.658,84.83,55.781,36.758,41.37,48.019,43.783
NM_009230,103.311,168.209,93.677,149.207,69.569,98.218,61.927,80.339,60.558,49.12,48.752,46.004,96.638,125.982,94.536,115.529,96.116,115.621,85.245,104.008
NM_009057,71.302,88.565,58.44,84.058,79.285,86.807,59.313,72.82,52.441,43.819,36.256,35.745,88.572,92.381,68.646,82.899,106.291,114.608,80.411,91.768
NR_045955,95.577,105.834,82.595,89.335,78.774,85.796,70.958,74.806,55.305,44.282,48.694,46.495,118.194,115.15,98.025,104.822,77.517,86.946,67.521,75.331
NM_026198,60.94,75.682,45.906,55.782,76.285,87.616,56.172,65.174,52.816,54.539,38.257,45.75,77.357,86.664,51.016,63.541,70.299,76.918,54.782,58.773
NM_001008422,71.73,75.516,56.539,68.231,84.42,78.92,73.817,71.104,53.646,53.152,52.677,51.053,85.939,86.475,75.444,76.21,81.855,83.73,67.002,67.511
