tumor	gene	term	NES	pval	FDR
BLCA	CDKN1A	HALLMARK_CHOLESTEROL_HOMEOSTASIS	1.1693294422431	0.18944099378882	0.263112491373361
BLCA	CDKN1A	HALLMARK_NOTCH_SIGNALING	1.10597608132841	0.285302593659942	0.385544045486409
BLCA	CDKN1A	HALLMARK_MTORC1_SIGNALING	1.04588478318497	0.3215859030837	0.412863972186006
BLCA	CDKN1A	HALLMARK_PEROXISOME	-1.07590429699086	0.322033898305085	0.412863972186006
BLCA	CDKN1A	HALLMARK_PI3K_AKT_MTOR_SIGNALING	1.04401517951835	0.346666666666667	0.433333333333333
BLCA	CDKN1A	HALLMARK_XENOBIOTIC_METABOLISM	1.01872009254814	0.36283185840708	0.442477876106195
BLCA	CDKN1A	HALLMARK_FATTY_ACID_METABOLISM	-1.04091027027261	0.383468834688347	0.456510517486127
BLCA	CDKN1A	HALLMARK_HEDGEHOG_SIGNALING	0.865947176370766	0.698830409356725	0.812593499252006
BLCA	CDKN1A	HALLMARK_MYC_TARGETS_V1	-0.854070618958353	0.816300129366106	0.927613783370575
BLCA	CDKN1A	HALLMARK_ADIPOGENESIS	-0.813788228302761	0.901028277634961	1
BLCA	CDKN1A	HALLMARK_MYC_TARGETS_V2	-0.686983499570434	0.951515151515152	1
BLCA	CDKN1A	HALLMARK_DNA_REPAIR	-0.576119714385944	1	1
BLCA	CDKN1A	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.718880981764633	1	1
BLCA	CDKN1A	HALLMARK_PROTEIN_SECRETION	-0.457116704343426	1	1
BLCA	CDKN1A	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.557955709451906	1	1
BLCA	HSPA5	HALLMARK_ALLOGRAFT_REJECTION	2.76681218365092	1e-10	5e-10
BLCA	HSPA5	HALLMARK_COMPLEMENT	2.32365399850811	1e-10	5e-10
BLCA	HSPA5	HALLMARK_E2F_TARGETS	2.05044995603307	1e-10	5e-10
BLCA	HSPA5	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.78710280049656	1e-10	5e-10
BLCA	HSPA5	HALLMARK_IL2_STAT5_SIGNALING	2.03961043060613	1e-10	5e-10
BLCA	HSPA5	HALLMARK_IL6_JAK_STAT3_SIGNALING	2.31012024037771	1e-10	5e-10
BLCA	HSPA5	HALLMARK_INFLAMMATORY_RESPONSE	2.62534627153623	1e-10	5e-10
BLCA	HSPA5	HALLMARK_INTERFERON_ALPHA_RESPONSE	2.41269964931627	1e-10	5e-10
BLCA	HSPA5	HALLMARK_INTERFERON_GAMMA_RESPONSE	2.62990039877867	1e-10	5e-10
BLCA	HSPA5	HALLMARK_TNFA_SIGNALING_VIA_NFKB	2.40520172351329	1e-10	5e-10
BLCA	HSPA5	HALLMARK_G2M_CHECKPOINT	2.0292321628275	6.50487083253537e-10	2.95675946933426e-09
BLCA	HSPA5	HALLMARK_KRAS_SIGNALING_UP	1.99434602124627	7.93477037812184e-10	3.30615432421744e-09
BLCA	HSPA5	HALLMARK_MTORC1_SIGNALING	1.86516892682589	4.72320362055894e-08	1.81661677713806e-07
BLCA	HSPA5	HALLMARK_APICAL_JUNCTION	1.85814992088131	5.91044662101824e-08	2.1108737932208e-07
BLCA	HSPA5	HALLMARK_COAGULATION	1.92422526880906	2.04123614869608e-07	6.80412049565361e-07
BLCA	HSPA5	HALLMARK_HYPOXIA	1.77863825337994	1.1436133867312e-06	3.573791833535e-06
BLCA	HSPA5	HALLMARK_APOPTOSIS	1.78656091851214	1.4180999006672e-05	4.17088206078588e-05
BLCA	HSPA5	HALLMARK_ANGIOGENESIS	1.95570704706243	3.13471051670694e-05	8.70752921307483e-05
BLCA	HSPA5	HALLMARK_UV_RESPONSE_DN	1.70181937107221	8.64670006846687e-05	0.000227544738643865
BLCA	HSPA5	HALLMARK_MITOTIC_SPINDLE	1.53554999384271	0.000336909733500058	0.000842274333750144
BLCA	HSPA5	HALLMARK_MYC_TARGETS_V1	1.56086137647588	0.000562515104307601	0.00133932167692286
BLCA	HSPA5	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1.52377447458595	0.00405346568442678	0.00921242201006086
BLCA	HSPA5	HALLMARK_GLYCOLYSIS	1.34905362476	0.0153585497284882	0.03338815158367
BLCA	HSPA5	HALLMARK_UV_RESPONSE_UP	1.37488828304947	0.0333357255154768	0.0678400585969882
BLCA	HSPA5	HALLMARK_ESTROGEN_RESPONSE_EARLY	-1.23922933198208	0.0339200292984941	0.0678400585969882
BLCA	HSPA5	HALLMARK_MYOGENESIS	1.32764714377782	0.0385756676557863	0.0741839762611276
BLCA	HSPA5	HALLMARK_HEDGEHOG_SIGNALING	1.43010732184728	0.0472972972972973	0.0875875875875876
BLCA	HSPA5	HALLMARK_PEROXISOME	-1.3025952097719	0.0665143776456819	0.118775674367289
BLCA	HSPA5	HALLMARK_ESTROGEN_RESPONSE_LATE	-1.20362421905967	0.0689280232196936	0.118841419344299
BLCA	HSPA5	HALLMARK_APICAL_SURFACE	1.36569131894577	0.0717948717948718	0.11965811965812
BLCA	HSPA5	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	1.25316732788361	0.125838926174497	0.189611076814534
BLCA	HSPA5	HALLMARK_SPERMATOGENESIS	1.20943744623829	0.127105666156202	0.189611076814534
BLCA	HSPA5	HALLMARK_FATTY_ACID_METABOLISM	-1.16202585642821	0.12797619047619	0.189611076814534
BLCA	HSPA5	HALLMARK_P53_PATHWAY	1.17946139347818	0.128935532233883	0.189611076814534
BLCA	HSPA5	HALLMARK_PANCREAS_BETA_CELLS	1.26245964599083	0.139028475711893	0.198612108159847
BLCA	HSPA5	HALLMARK_XENOBIOTIC_METABOLISM	-1.07337345481966	0.246951219512195	0.339352805720519
BLCA	HSPA5	HALLMARK_KRAS_SIGNALING_DN	1.09886276969861	0.251121076233184	0.339352805720519
BLCA	HSPA5	HALLMARK_TGF_BETA_SIGNALING	1.03152450375847	0.374792703150912	0.493148293619621
BLCA	HSPA5	HALLMARK_PI3K_AKT_MTOR_SIGNALING	1.03240935252226	0.389589905362776	0.499474237644585
BLCA	HSPA5	HALLMARK_BILE_ACID_METABOLISM	-1.00216951695483	0.454293628808864	0.56786703601108
BLCA	HSPA5	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.978384207807831	0.48034188034188	0.585782780904732
BLCA	HSPA5	HALLMARK_MYC_TARGETS_V2	0.95911336184936	0.536977491961415	0.628277972027972
BLCA	HSPA5	HALLMARK_NOTCH_SIGNALING	0.935072120875567	0.543554006968641	0.628277972027972
BLCA	HSPA5	HALLMARK_ANDROGEN_RESPONSE	0.956689324249174	0.552884615384615	0.628277972027972
BLCA	HSPA5	HALLMARK_DNA_REPAIR	0.926319265605526	0.617246596066566	0.685829551185073
BLCA	HSPA5	HALLMARK_ADIPOGENESIS	-0.938385053209544	0.635258358662614	0.690498215937624
BLCA	HSPA5	HALLMARK_PROTEIN_SECRETION	0.901375264906374	0.661835748792271	0.704080583821564
BLCA	HSPA5	HALLMARK_HEME_METABOLISM	0.912314919331346	0.677661169415292	0.705897051474263
BLCA	HSPA5	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.859537931780964	0.737704918032787	0.752760120441619
BLCA	HSPA5	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.666761656269283	1	1
BLCA	TTC35	HALLMARK_ALLOGRAFT_REJECTION	2.38325466659103	1e-10	6.25e-10
BLCA	TTC35	HALLMARK_COMPLEMENT	2.17360195176096	1e-10	6.25e-10
BLCA	TTC35	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.74545028837305	1e-10	6.25e-10
BLCA	TTC35	HALLMARK_G2M_CHECKPOINT	2.11527252290803	1e-10	6.25e-10
BLCA	TTC35	HALLMARK_INFLAMMATORY_RESPONSE	2.63913699351076	1e-10	6.25e-10
BLCA	TTC35	HALLMARK_INTERFERON_GAMMA_RESPONSE	2.40112442134799	1e-10	6.25e-10
BLCA	TTC35	HALLMARK_MTORC1_SIGNALING	2.29075116094725	1e-10	6.25e-10
BLCA	TTC35	HALLMARK_TNFA_SIGNALING_VIA_NFKB	2.66730495957554	1e-10	6.25e-10
BLCA	TTC35	HALLMARK_KRAS_SIGNALING_UP	1.98521861668816	6.22359686015947e-09	3.45755381119971e-08
BLCA	TTC35	HALLMARK_IL6_JAK_STAT3_SIGNALING	2.16723770167878	1.94379852929921e-08	9.71899264649605e-08
BLCA	TTC35	HALLMARK_E2F_TARGETS	1.95020697274787	7.18775623910313e-08	3.26716192686506e-07
BLCA	TTC35	HALLMARK_INTERFERON_ALPHA_RESPONSE	2.03692441060543	7.15391329605159e-07	2.98079720668816e-06
BLCA	TTC35	HALLMARK_MYC_TARGETS_V1	1.84775407964618	1.00635879864102e-06	3.87061076400391e-06
BLCA	TTC35	HALLMARK_APICAL_JUNCTION	1.81247494046792	1.176759169425e-06	4.20271131937501e-06
BLCA	TTC35	HALLMARK_IL2_STAT5_SIGNALING	1.79399343228967	2.02926667068944e-06	6.76422223563148e-06
BLCA	TTC35	HALLMARK_HYPOXIA	1.78641706576481	7.24554567036202e-06	2.26423302198813e-05
BLCA	TTC35	HALLMARK_UV_RESPONSE_DN	1.82343223830339	1.38613272711503e-05	4.07686096210303e-05
BLCA	TTC35	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1.88372452934157	1.76898302398354e-05	4.91384173328761e-05
BLCA	TTC35	HALLMARK_APOPTOSIS	1.74803455882075	3.29266303017929e-05	8.66490271099813e-05
BLCA	TTC35	HALLMARK_KRAS_SIGNALING_DN	1.66902982252293	8.64691492943232e-05	0.000216154512802115
BLCA	TTC35	HALLMARK_COAGULATION	1.71579759257946	9.07848953768881e-05	0.000216154512802115
BLCA	TTC35	HALLMARK_PROTEIN_SECRETION	1.7772778660217	0.000108730456422602	0.000247114673687731
BLCA	TTC35	HALLMARK_ANGIOGENESIS	1.9745270344165	0.000181835854210136	0.000395295335239426
BLCA	TTC35	HALLMARK_MITOTIC_SPINDLE	1.52153229676467	0.000965446377552928	0.00201134661990193
BLCA	TTC35	HALLMARK_ANDROGEN_RESPONSE	1.64306219399585	0.00112604018548128	0.00225208037096256
BLCA	TTC35	HALLMARK_UV_RESPONSE_UP	1.52462221762222	0.00301607288319213	0.00580014015998487
BLCA	TTC35	HALLMARK_CHOLESTEROL_HOMEOSTASIS	1.58042342765909	0.00318097164949317	0.00589068823980216
BLCA	TTC35	HALLMARK_MYOGENESIS	1.44402884957903	0.00354847828556638	0.00633656836708283
BLCA	TTC35	HALLMARK_GLYCOLYSIS	1.41671368103005	0.00491222100376068	0.00846934655820806
BLCA	TTC35	HALLMARK_P53_PATHWAY	1.4142750611165	0.00863992295768066	0.0143998715961344
BLCA	TTC35	HALLMARK_HEDGEHOG_SIGNALING	1.55320253587513	0.0209717606429267	0.0338254203918172
BLCA	TTC35	HALLMARK_ESTROGEN_RESPONSE_LATE	1.3068617490175	0.045016077170418	0.0703376205787781
BLCA	TTC35	HALLMARK_APICAL_SURFACE	1.41633494886821	0.0488245931283906	0.0739766562551373
BLCA	TTC35	HALLMARK_ESTROGEN_RESPONSE_EARLY	1.30046640271201	0.0535714285714286	0.078781512605042
BLCA	TTC35	HALLMARK_MYC_TARGETS_V2	1.32636123488691	0.0785340314136126	0.112191473448018
BLCA	TTC35	HALLMARK_XENOBIOTIC_METABOLISM	1.20077380013995	0.109872611464968	0.1526008492569
BLCA	TTC35	HALLMARK_PI3K_AKT_MTOR_SIGNALING	1.23788533284564	0.116239316239316	0.157080157080157
BLCA	TTC35	HALLMARK_SPERMATOGENESIS	1.19071591723406	0.143581081081081	0.188922475106686
BLCA	TTC35	HALLMARK_FATTY_ACID_METABOLISM	1.11668387644124	0.220394736842105	0.282557354925776
BLCA	TTC35	HALLMARK_HEME_METABOLISM	1.03533977891214	0.357142857142857	0.446428571428571
BLCA	TTC35	HALLMARK_PANCREAS_BETA_CELLS	0.9998424900366	0.456014362657092	0.556115076411087
BLCA	TTC35	HALLMARK_BILE_ACID_METABOLISM	-0.985432838555242	0.5	0.595238095238095
BLCA	TTC35	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.962656653741477	0.513464991023339	0.597052315143418
BLCA	TTC35	HALLMARK_TGF_BETA_SIGNALING	0.929438611885272	0.57968476357268	0.658732685878045
BLCA	TTC35	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.899276318320853	0.733113673805601	0.81457074867289
BLCA	TTC35	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.821005958401513	0.779569892473118	0.847358578775129
BLCA	TTC35	HALLMARK_ADIPOGENESIS	0.836097675251153	0.88474025974026	0.941213042276872
BLCA	TTC35	HALLMARK_PEROXISOME	0.767887168595211	0.92560553633218	0.964172433679354
BLCA	TTC35	HALLMARK_NOTCH_SIGNALING	0.618824877900406	0.963302752293578	0.982961992136304
BLCA	TTC35	HALLMARK_DNA_REPAIR	-0.618247060925303	1	1
BLCA	SLC7A11	HALLMARK_G2M_CHECKPOINT	2.39523656578862	1e-10	1e-09
BLCA	SLC7A11	HALLMARK_INTERFERON_ALPHA_RESPONSE	2.55860965492725	1e-10	1e-09
BLCA	SLC7A11	HALLMARK_INTERFERON_GAMMA_RESPONSE	2.33107595799306	1e-10	1e-09
BLCA	SLC7A11	HALLMARK_MTORC1_SIGNALING	2.28110619845406	1e-10	1e-09
BLCA	SLC7A11	HALLMARK_TNFA_SIGNALING_VIA_NFKB	2.27029685302476	1e-10	1e-09
BLCA	SLC7A11	HALLMARK_E2F_TARGETS	2.06356609757968	1.7293255217382e-09	1.4411046014485e-08
BLCA	SLC7A11	HALLMARK_INFLAMMATORY_RESPONSE	1.97967316805528	9.13711421550556e-09	6.52651015393254e-08
BLCA	SLC7A11	HALLMARK_MYOGENESIS	-1.90210353634856	1.88049389701176e-07	1.17530868563235e-06
BLCA	SLC7A11	HALLMARK_HYPOXIA	1.8035743977057	2.09024600762366e-06	1.07892217190218e-05
BLCA	SLC7A11	HALLMARK_MITOTIC_SPINDLE	1.8017567308612	2.15784434380435e-06	1.07892217190218e-05
BLCA	SLC7A11	HALLMARK_IL6_JAK_STAT3_SIGNALING	2.00885266063916	8.04534998351615e-06	3.65697726523461e-05
BLCA	SLC7A11	HALLMARK_ALLOGRAFT_REJECTION	1.75761847289257	8.90775369642381e-06	3.71156404017659e-05
BLCA	SLC7A11	HALLMARK_KRAS_SIGNALING_DN	1.74170500354349	1.23567765176473e-05	4.75260635294125e-05
BLCA	SLC7A11	HALLMARK_COMPLEMENT	1.70241924756892	2.84780718932267e-05	0.000101707399618667
BLCA	SLC7A11	HALLMARK_P53_PATHWAY	1.68154340205384	3.23489864310476e-05	0.000107829954770159
BLCA	SLC7A11	HALLMARK_MYC_TARGETS_V1	1.65669189007893	6.46740500609648e-05	0.000202106406440515
BLCA	SLC7A11	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	1.95077982018599	0.000311994305773634	0.000917630311098923
BLCA	SLC7A11	HALLMARK_KRAS_SIGNALING_UP	1.58250067950817	0.000380630683004772	0.00105730745279103
BLCA	SLC7A11	HALLMARK_IL2_STAT5_SIGNALING	1.46905676039987	0.00181906040260374	0.00478700105948353
BLCA	SLC7A11	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1.46975536146873	0.00786363824178779	0.0196590956044695
BLCA	SLC7A11	HALLMARK_GLYCOLYSIS	1.39595060967563	0.00831523992754815	0.0197981903036861
BLCA	SLC7A11	HALLMARK_HEME_METABOLISM	1.34768946353118	0.0115441693259235	0.0262367484680079
BLCA	SLC7A11	HALLMARK_ESTROGEN_RESPONSE_EARLY	1.32398685770067	0.0148172814573464	0.0322114814290139
BLCA	SLC7A11	HALLMARK_ESTROGEN_RESPONSE_LATE	1.33102358301515	0.0167126035174796	0.0348179239947492
BLCA	SLC7A11	HALLMARK_APOPTOSIS	1.41558647061321	0.0178603854613877	0.0357207709227754
BLCA	SLC7A11	HALLMARK_ANDROGEN_RESPONSE	1.40679023156053	0.0228456078731752	0.0424985594214104
BLCA	SLC7A11	HALLMARK_HEDGEHOG_SIGNALING	1.57499559541898	0.0229492220875616	0.0424985594214104
BLCA	SLC7A11	HALLMARK_UV_RESPONSE_DN	1.34012897120284	0.0274139569710737	0.048953494591203
BLCA	SLC7A11	HALLMARK_BILE_ACID_METABOLISM	-1.2814751132787	0.0657276995305164	0.113323619880201
BLCA	SLC7A11	HALLMARK_PI3K_AKT_MTOR_SIGNALING	1.30571774838959	0.0743801652892562	0.12396694214876
BLCA	SLC7A11	HALLMARK_COAGULATION	1.20732372791387	0.106741573033708	0.171076642335766
BLCA	SLC7A11	HALLMARK_MYC_TARGETS_V2	1.27150064244559	0.109489051094891	0.171076642335766
BLCA	SLC7A11	HALLMARK_WNT_BETA_CATENIN_SIGNALING	1.29418328659875	0.113253012048193	0.171595472800292
BLCA	SLC7A11	HALLMARK_APICAL_JUNCTION	1.20124918416139	0.117460317460317	0.172735760971055
BLCA	SLC7A11	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.18711362708553	0.123809523809524	0.17687074829932
BLCA	SLC7A11	HALLMARK_PROTEIN_SECRETION	1.19255169796861	0.148148148148148	0.205761316872428
BLCA	SLC7A11	HALLMARK_ADIPOGENESIS	-1.14727274679253	0.176211453744493	0.238123586141207
BLCA	SLC7A11	HALLMARK_TGF_BETA_SIGNALING	1.09751158727836	0.296296296296296	0.389863547758285
BLCA	SLC7A11	HALLMARK_UV_RESPONSE_UP	1.05158368878172	0.332386363636364	0.426136363636364
BLCA	SLC7A11	HALLMARK_PEROXISOME	-1.07263371206777	0.343307086614173	0.429133858267717
BLCA	SLC7A11	HALLMARK_XENOBIOTIC_METABOLISM	-1.02815562228093	0.393063583815029	0.479345833920767
BLCA	SLC7A11	HALLMARK_SPERMATOGENESIS	1.00388470117124	0.425824175824176	0.506785291964638
BLCA	SLC7A11	HALLMARK_NOTCH_SIGNALING	0.998792098159708	0.435835351089588	0.506785291964638
BLCA	SLC7A11	HALLMARK_ANGIOGENESIS	0.984963809442002	0.469339622641509	0.521885521885522
BLCA	SLC7A11	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.975765559139629	0.46969696969697	0.521885521885522
BLCA	SLC7A11	HALLMARK_APICAL_SURFACE	-0.920894666680276	0.614991482112436	0.668469002296126
BLCA	SLC7A11	HALLMARK_FATTY_ACID_METABOLISM	-0.91638853103087	0.660990712074303	0.697697111631538
BLCA	SLC7A11	HALLMARK_PANCREAS_BETA_CELLS	0.857886630393557	0.669789227166276	0.697697111631538
BLCA	SLC7A11	HALLMARK_DNA_REPAIR	-0.732941815393716	0.968895800933126	0.988669184625639
BLCA	SLC7A11	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.590025333536403	1	1
BLCA	NFE2L2	HALLMARK_E2F_TARGETS	-2.57871716352484	1e-10	5e-09
BLCA	NFE2L2	HALLMARK_TNFA_SIGNALING_VIA_NFKB	2.06177214675921	8.47406668477629e-10	2.11851667119407e-08
BLCA	NFE2L2	HALLMARK_P53_PATHWAY	2.00739938786662	9.93894561174247e-09	1.65649093529041e-07
BLCA	NFE2L2	HALLMARK_G2M_CHECKPOINT	-1.99380872270248	5.86603838625698e-08	7.33254798282123e-07
BLCA	NFE2L2	HALLMARK_MYC_TARGETS_V1	-1.93553479698108	1.53675903803565e-07	1.53675903803565e-06
BLCA	NFE2L2	HALLMARK_ESTROGEN_RESPONSE_EARLY	1.88624667722896	2.81770372123309e-07	2.34808643436091e-06
BLCA	NFE2L2	HALLMARK_KRAS_SIGNALING_DN	1.79219474808111	6.42745031348901e-06	4.59103593820644e-05
BLCA	NFE2L2	HALLMARK_DNA_REPAIR	-1.84584253066053	1.20375636170221e-05	7.52347726063884e-05
BLCA	NFE2L2	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.69671101749294	5.50733714047204e-05	0.000262302472125593
BLCA	NFE2L2	HALLMARK_ESTROGEN_RESPONSE_LATE	1.69259624753353	5.72910584074672e-05	0.000262302472125593
BLCA	NFE2L2	HALLMARK_INTERFERON_ALPHA_RESPONSE	1.88867446128054	6.11762199222267e-05	0.000262302472125593
BLCA	NFE2L2	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-1.66179399295007	6.29525933101424e-05	0.000262302472125593
BLCA	NFE2L2	HALLMARK_ANDROGEN_RESPONSE	1.84325570510139	8.70567874605711e-05	0.000334833797925273
BLCA	NFE2L2	HALLMARK_XENOBIOTIC_METABOLISM	1.58208904585918	0.000416042098602744	0.00148586463786694
BLCA	NFE2L2	HALLMARK_MYOGENESIS	-1.50814156627555	0.00109743578012024	0.00365811926706747
BLCA	NFE2L2	HALLMARK_INFLAMMATORY_RESPONSE	1.49499360017769	0.00245445558232641	0.00767017369477003
BLCA	NFE2L2	HALLMARK_UV_RESPONSE_DN	1.57783177996593	0.00330855639594107	0.00948556578848488
BLCA	NFE2L2	HALLMARK_PROTEIN_SECRETION	1.59424788536904	0.00341480368385456	0.00948556578848488
BLCA	NFE2L2	HALLMARK_SPERMATOGENESIS	-1.40758904723059	0.00537170954102323	0.0140607883206968
BLCA	NFE2L2	HALLMARK_KRAS_SIGNALING_UP	1.45776655501147	0.00562431532827874	0.0140607883206968
BLCA	NFE2L2	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-1.25278231140641	0.0278366150266107	0.0659517236001682
BLCA	NFE2L2	HALLMARK_MYC_TARGETS_V2	-1.43451197192448	0.029018758384074	0.0659517236001682
BLCA	NFE2L2	HALLMARK_FATTY_ACID_METABOLISM	1.37834964621433	0.0364372469635627	0.0792114064425277
BLCA	NFE2L2	HALLMARK_APOPTOSIS	1.39977539514867	0.0388055003509051	0.0808447923977189
BLCA	NFE2L2	HALLMARK_IL6_JAK_STAT3_SIGNALING	1.4040490748274	0.043026706231454	0.0827371392417385
BLCA	NFE2L2	HALLMARK_TGF_BETA_SIGNALING	1.44795934522757	0.043956043956044	0.0827371392417385
BLCA	NFE2L2	HALLMARK_HEME_METABOLISM	1.32961354393868	0.0446780551905388	0.0827371392417385
BLCA	NFE2L2	HALLMARK_PANCREAS_BETA_CELLS	-1.37934175461685	0.047999947222787	0.0857141914692625
BLCA	NFE2L2	HALLMARK_PI3K_AKT_MTOR_SIGNALING	1.29344625622762	0.0794117647058823	0.136916835699797
BLCA	NFE2L2	HALLMARK_HYPOXIA	1.25310302341574	0.0854139290407359	0.142356548401226
BLCA	NFE2L2	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	1.30148141643491	0.100961538461538	0.162841191066998
BLCA	NFE2L2	HALLMARK_COMPLEMENT	1.20518987645773	0.118193891102258	0.184677954847278
BLCA	NFE2L2	HALLMARK_APICAL_JUNCTION	1.14492211794444	0.168421052631579	0.25518341307815
BLCA	NFE2L2	HALLMARK_ALLOGRAFT_REJECTION	-1.10573586457238	0.180722891566265	0.260999254287845
BLCA	NFE2L2	HALLMARK_APICAL_SURFACE	1.22445781675033	0.186991869918699	0.260999254287845
BLCA	NFE2L2	HALLMARK_NOTCH_SIGNALING	1.23595065010911	0.187919463087248	0.260999254287845
BLCA	NFE2L2	HALLMARK_PEROXISOME	1.12997489693167	0.237741456166419	0.321272238062728
BLCA	NFE2L2	HALLMARK_WNT_BETA_CATENIN_SIGNALING	1.08513254862014	0.336038961038961	0.43138203515562
BLCA	NFE2L2	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-1.05027838966353	0.336477987421384	0.43138203515562
