,TPM_BALB_notx_rep1,TPM_BALB_notx_rep2,TPM_BALB_KLA_rep1,TPM_BALB_KLA_rep2,TPM_C57_notx_rep1,TPM_C57_notx_rep2,TPM_C57_KLA_rep1,TPM_C57_KLA_rep2,TPM_NOD_notx_rep1,TPM_NOD_notx_rep2,TPM_NOD_KLA_rep1,TPM_NOD_KLA_rep2,TPM_PWK_notx_rep1,TPM_PWK_notx_rep2,TPM_PWK_KLA_rep1,TPM_PWK_KLA_rep2,TPM_SPRET_notx_rep1,TPM_SPRET_notx_rep2,TPM_SPRET_KLA_rep1,TPM_SPRET_KLA_rep2
NM_013610,116.115,117.421,140.868,128.097,150.329,176.292,200.514,183.809,125.231,96.869,137.461,120.953,198.141,298.152,184.074,257.149,70.543,71.593,88.266,74.577
NM_175229,137.845,182.38,120.995,149.44,150.419,169.49,128.769,144.014,168.471,140.686,156.352,149.556,181.773,230.058,169.631,195.312,171.425,192.521,151.421,176.748
NM_029364,191.854,264.962,167.84,238.575,140.539,167.826,118.132,136.967,139.13,110.707,124.58,108.556,259.544,330.279,231.713,295.494,202.77,230.023,166.506,195.061
NM_175121,131.865,140.87,161.585,167.951,136.518,170.786,168.8,228.069,144.77,132.527,171.075,154.743,223.949,318.863,242.221,331.064,177.72,247.59,162.689,227.248
NM_030705,123.745,129.332,134.495,137.903,165.967,127.915,209.307,167.089,145.98,175.615,210.63,227.626,126.57,86.176,111.295,88.518,125.539,115.423,139.97,115.59
NM_027739,122.337,124.033,103.424,108.72,141.281,151.559,112.52,130.089,113.395,118.261,98.381,116.581,350.003,245.318,274.65,203.443,157.36,120.848,124.332,94.88
NM_029787,135.966,149.736,115.38,139.67,133.122,141.502,120.256,120.403,99.699,90.863,94.071,92.059,559.931,585.463,482.952,496.707,123.505,137.168,102.006,118.95
NM_146200,114.164,110.204,101.818,91.374,139.702,134.771,128.702,120.318,92.488,94.605,89.65,86.138,173.165,227.723,159.312,205.098,125.135,106.39,111.432,91.232
NM_144797,138.13,117.365,174.889,145.448,142.216,132.018,193.333,187.932,119.712,135.326,162.508,154.714,84.707,44.732,116.359,72.955,85.028,84.517,122.93,125.535
NR_015519,109.88,121.515,110.229,119.009,131.156,139.698,117.01,119.676,170.715,176.744,147.66,141.802,23.003,25.609,20.156,17.998,117.588,118.339,103.629,99.959
NM_001110508,124.754,145.928,140.263,219.094,136.074,132.57,158.865,208.888,109.191,103.808,175.331,171.137,78.963,65,58.877,60.879,119.683,139.163,62.067,73.529
NM_001252316,98.532,98.371,82.597,83.889,129.237,138.836,114.261,121.318,123.271,128.341,113.56,122.495,156.83,218.677,131.057,177.918,139.142,104.167,115.719,86.257
NM_009094,127.278,108.189,120.034,88.346,137.979,128.485,117.185,110.823,81.546,87.836,70.057,76.466,295.98,309.725,299.385,279.271,85.606,101.435,94.876,83.566
NM_028057,98.017,104.029,78.441,90.742,111.016,148.954,83.127,116.858,87.193,76.86,63.032,64.479,114.087,237.302,91.113,193.296,79.179,80.55,59.359,71.227
NM_001271523,99.228,57.373,76.67,42.287,138.588,119.043,124.428,105.336,30.601,34.305,25.213,28.9,196.433,71.2,162.262,63.538,39.261,49.655,35.964,35.446
NM_028601,92.95,118.376,87.684,103.631,115.719,136.724,111.563,121.718,133.624,105.701,117.348,113.768,192.897,269.186,165.97,226.656,156.585,162.8,131.854,131.505
NM_029701,129.074,156.628,107.306,130.148,112.116,138.726,99.124,113.576,139.585,136.372,132.513,128.103,75.939,82.948,71.433,76.59,149.592,152.33,123.469,133.183
NM_019948,77.432,76.401,775.025,441,96.207,153.83,769.662,648.481,426.635,321.31,1088.114,826.441,990.716,3145.258,2109.965,3490.023,361.589,263.082,1249.687,1178.205
NM_001324533,1.661,2.194,1.231,2.038,142.198,106.953,124.475,90.321,1.27,3.471,0.558,2.222,151.527,111.107,113.743,99.718,3.715,1.539,8.319,3.899
NM_001309910,114.621,133.046,107.484,131.65,121.504,125.555,106.756,107.036,116.341,99.394,108.531,96.82,186.426,250.398,154.134,209.005,165.562,164.438,126.48,144.856
NM_008372,154.063,178.256,166.746,176.471,101.109,126.656,101.394,119.466,40.936,32.393,41.414,30.513,252.646,337.713,276.179,326.098,126.037,101.475,135.463,109.717
NM_019791,83.328,85.223,73.804,68.594,97.171,114.466,86.692,97.455,118.471,113.454,106.508,105.05,60.216,53.928,55.332,46.187,90.395,151.366,80.088,117.739
NM_027350,71.968,82.649,62.604,67.004,96.218,113.822,85.015,101.214,65.189,70.053,60.006,63.486,83.852,121.367,78.643,113.613,69.33,62.979,62.851,55.155
NM_010756,91.939,95.388,94.149,92.393,102.541,97.963,116.395,104.985,97.247,96.266,100.076,99.615,119.917,125.193,121.378,129.632,95.346,83.757,98.078,82.147
NM_011879,95.852,77.992,79.1,75.835,95.37,90.283,101.394,83.003,87.332,78.9,90.024,73.46,119.901,96.839,131.831,100.155,101.34,81.294,117.046,88.681
NM_008401,66.588,78.862,58.144,65.599,84.323,101.133,74.174,92.892,111.582,102.993,105.194,100.885,29.049,15.18,26.941,15.195,75.025,100.512,71.798,78.887
NM_009156,121.383,82.022,109.042,89.862,97.395,85.751,90.75,88.31,107.682,104.713,100.482,103.037,51.25,46.741,54.308,52.43,79.859,103.658,68.021,82.032
NM_010579,78.518,88.701,87.724,85.714,90.906,86.748,106.33,95.423,84.813,103.53,97.647,99.395,90.213,131.927,93.44,126.682,100.708,84.813,98.625,78.951
NM_019581,75.162,71.005,59.763,56.346,84.644,89.41,71.402,75.886,62.572,61.247,52.981,62.652,100.542,126.691,82.452,107.632,66.226,81.104,57.184,67.115
NR_002840,59.608,54.039,51.318,34.046,98.31,71.299,73.054,50.548,78.807,103.512,65.344,75.825,80.867,126.531,60.053,84.642,82.175,42.091,62.28,25.573
NM_021303,61.844,60.032,50.796,56.344,87.108,80.619,76.47,73.209,99.11,93.035,84.837,77.771,95.39,109.865,76.712,98.464,84.445,73.96,73.065,67.835
NM_010362,72.582,72.613,66.462,67.671,80.87,86.675,68.836,63.933,54.83,51.878,46.97,46.388,252.056,246.622,215.099,207.021,53.671,49.582,43.851,42.448
NM_013915,93.564,98.715,99.159,82.993,77.869,89.177,97.862,87.064,52.913,51.202,46.511,53.973,157.709,159.691,155.179,139.523,84.618,81.078,65.033,69.64
NM_026432,67.382,66.976,51.114,54.344,80.989,83.126,67.072,65.142,65.34,64.929,53.147,56.018,112.891,114.834,95.236,95.756,78.87,79.795,65.645,68.804
NM_146217,52.728,54.008,43.687,47.653,77.592,86.292,65.703,75.67,64.349,60.381,57.561,58.16,109.191,188.327,100.905,165.064,68.838,61.772,58.048,57.236
NM_026897,114.115,101.551,89.972,77.918,83.751,76.434,60.617,67.024,105.212,85.124,70.306,76.401,180.736,120.509,137.788,113.57,73.32,68.956,61.7,59.345
NM_001303408,67.285,73.705,57.65,70.453,72.489,85.411,59.97,78.446,51.33,50.334,50.325,48.079,191.868,455.889,154.186,406.829,63.907,79.177,52.78,60.411
NM_001163763,97.917,75.938,78.026,71.065,87.037,69.009,66.092,59.45,108.504,123.426,83.896,86.343,46.004,15.874,33.744,12.286,104.978,89.286,86.389,80.071
NM_011706,87.285,87.347,73.562,80.806,73.985,80.267,64.004,72.529,70.274,67.864,60.093,66.515,104.343,108.413,88.299,92.262,84.945,88.425,71.346,76.9
NR_003517,67.907,77.113,35.911,42.347,70.078,81.667,37.258,41.765,43.554,51.413,21.725,32.261,206.306,154.093,108.609,84.645,3.121,2.723,2.103,1.365
NM_026376,58.245,77.871,55.795,71.372,69.462,80.739,72.433,72.518,108.101,83.535,106.042,94.754,136.326,170.944,136.923,150.809,53.352,55.604,49.083,48.18
NM_146094,93.581,106.033,77.141,97.752,73.076,77.056,60.15,61.965,66.784,56.759,50.441,49.123,138.371,170.241,116.301,142.443,92.858,94.729,74.388,72.474
NM_178600,58.569,83.831,51.246,67.118,64.399,83.903,51.906,75.598,73.991,83.265,73.522,75.06,43.974,60.137,34.939,46.979,67.228,82.52,52.192,83.151
NR_030738,52.161,50.897,27.238,30.381,68.759,78.062,34.569,38.891,45.433,52.792,34.944,33.955,122.211,107.477,71.843,90.518,36.079,39.358,24.85,31.455
NM_011290,74.076,62.015,65.109,56.359,79.217,65.641,70.037,66.008,58.068,67.613,51.804,63.699,173.926,152.836,160.465,139.016,8.597,9.453,12.871,9.949
NM_001347356,71.387,62.93,61.737,59.62,77.23,65.007,75.751,58.065,67.531,78.978,61.591,73.774,86.976,99.359,64.483,81.023,80.091,63.804,78.737,65.697
NM_010333,65.244,79.326,35.921,50.545,69.897,67.342,31.876,36.425,85.135,70.728,35.974,43.177,150.904,153.935,73.411,94.569,53.955,51.893,30.29,31.448
NM_008638,34.423,46.272,33.697,37.593,58.674,78.086,55.808,72.035,47.87,50.717,44.304,50.477,95.838,138.019,85.278,134.681,49.846,42.289,46.81,40.134
NM_019443,93.114,79.908,81.561,68.525,67.741,65.603,59.95,51.638,46.534,57.047,55.088,53.412,123.874,117.282,103.89,104.658,84.259,74.129,80.015,61.738
NM_023579,65.264,76.447,60.756,69.883,64.967,67.581,56.436,59.924,56.224,48.768,53.798,47.601,85.176,107.161,81.616,97.931,64.854,70.005,57.523,61.062
NM_010066,58.98,51.867,47.818,45.922,73.056,57.57,60.998,53.045,46.43,42.108,38.604,40.59,71.815,52.54,67.405,46.075,49.655,38.811,42.613,33.875
NM_019998,49.323,70.311,34.305,54.072,56.513,72.242,40.63,52.076,76.411,55.821,59.468,53.909,77.302,86.943,55.045,75.301,60.238,62.405,48.623,52.139
NM_008967,64.651,57.337,58.388,46.017,62.858,65.444,70.231,43.205,34.428,34.26,41.713,37.632,272.022,393.981,205.583,266.792,79.959,71.981,64.565,42.998
NM_001164433,95.679,70.482,72.84,57.287,70.484,56.178,53.08,43.416,29.519,27.671,17.972,23.405,158.667,109.227,122.426,94.762,91.501,78.244,71.382,62.228
NM_001310718,56.838,77.096,55.237,67.753,54.482,70.863,46.336,59.927,65.093,55.399,53.909,55.137,116.685,134.026,96.314,114.386,72.99,94.961,62.29,82.612
NM_001163256,12.2,10.856,10.167,9.374,57.274,64.966,43.828,53.496,27.833,22.154,18.361,19.08,73.178,73.672,58.069,60.952,45.15,36.407,35.462,29.255
NM_172943,48.121,69.115,41.153,62.58,50.183,71.398,45.396,65.781,49.373,55.291,48.369,50.927,74.903,97.881,73.449,91.113,55.099,77.9,52.871,75.927
NM_018858,68.915,73.194,50.23,63.221,55.72,63.526,46.219,50.19,45.153,45.114,37.24,33.817,134.397,145.519,104.426,116.847,32.712,27.529,27.393,24.211
NM_001033135,72.628,92.517,88.912,107.532,55.239,63.434,65.982,66.816,80.266,60.476,77.624,64.083,155.814,162.773,170.278,168.015,67.588,69.005,92.271,90.467
NM_001205386,52.781,52.789,56.189,52.838,57.214,58.442,59.383,59.158,73.038,76.17,67.096,69.875,31.643,33.685,37.509,36.755,60.669,55.514,55.996,52.742
NM_207635,69.931,40.152,62.788,37.801,71.535,43.273,57.118,34.904,102.984,129.344,101.757,100.558,242.153,217.005,196.086,190.187,82.065,69.462,74.535,57.767
NM_028065,58.763,50.712,45.7,46.136,58.805,54.961,48.624,45.072,57.752,54.448,46.096,51.402,89.291,106.337,66.802,87.895,62.134,60.008,51.368,51.437
NM_028782,51.329,52.177,41.94,44.208,56.125,55.57,47.092,50.059,43.563,42.771,38.006,38.275,68.686,105.175,60.341,95.032,63.459,66.452,59.587,61.958
NM_026609,43.447,53.017,39.255,45.702,46.194,64.426,41.514,53.589,44.268,42.244,38.158,40.629,55.143,78.649,49.803,65.253,53.262,60.037,44.235,45.082
NM_030259,68.55,91.938,61.429,85.637,46.931,63.126,46.681,48.949,72.996,68.927,56.847,71.286,170.996,170.273,107.282,116.77,85.518,84.943,76.646,68.864
NM_010050,77.008,147.853,122.401,147.001,43.039,64.617,46.919,64.158,71.659,34.222,81.935,46.983,406.493,354.411,502.833,362.209,171.358,58.658,224.029,74.985
NR_104298,54.517,56.249,54.968,49.144,56.454,48.758,60.808,51.922,46.409,50.307,59.124,52.472,35.56,46.217,31.968,39.468,64.053,49.118,65.253,43.59
NM_001003717,42.915,56.423,45.527,54.957,41.53,61.662,41.568,57.025,43.993,38.23,43.778,39.08,78.648,80.72,82.715,76.583,50.948,49.395,50.185,46.427
NR_033261,36.839,23.521,29.678,17.367,51.919,49.316,46.911,44.513,10.996,12.98,8.899,10.181,71.908,28.896,54.482,25.458,15.451,21.628,13.445,15.008
NM_001310017,46.443,53.667,40.628,46.65,49.692,48.742,40.852,38.598,43.652,39.908,39.71,38.039,71.282,88.992,56.479,73.072,60.09,58.325,46.819,49.447
NM_145455,35.558,40.992,37.749,38.89,46.288,52.109,42.048,48.038,37.963,43.636,35.923,37.961,75.59,70.049,73.307,73.057,40.477,29.164,42.458,26.299
NM_178627,43.077,47.401,39.605,41.942,46,51.725,45.903,45.613,40.744,39.559,39.989,42.472,68.282,81.858,62.521,75.673,52.554,64.048,48.947,55.927
NM_001162926,54.179,48.218,31.209,37.005,45.769,51.087,21.421,30.11,50.867,54.892,28.292,29.146,89.555,81.831,85.055,70.547,58.551,56.94,32.654,34.906
NM_028752,67.055,83.128,61.984,76.147,45.609,50.811,40.585,41.223,18.053,16.047,18.2,15.471,91.929,179.792,80.031,152.431,88.513,86.332,87.891,77.248
NM_028428,50.704,45.923,39.431,38.853,48.281,47.072,37.157,38.37,39.282,30.359,22.559,29.329,83.785,70.795,58.438,62.588,29.071,36.418,24.316,26.597
NM_001171582,34.413,36.897,27.274,32.977,42.643,51.948,35.722,45.807,30.352,36.369,25.675,29.559,44.32,61.635,39.781,53.615,36.991,41.234,32.873,35.123
NM_001039153,64.199,78.015,58.353,71.09,44.012,48.821,38.657,38.646,19.253,16.257,17.357,15.998,85.906,168.987,74.932,143.635,86.842,85.933,82.607,75.031
NM_177568,52.918,55.722,42.586,43.84,45.496,46.692,36.452,40.752,29.782,22.334,24.74,20.923,142.333,101.428,124.386,87.355,53.872,49.319,43.682,39.627
NM_001039200,59.684,92.219,50.627,75.531,42.799,49.233,41.715,41.102,48.966,47.194,44.008,45.944,129.027,141.528,114.643,118.036,37.841,47.948,31.813,36.255
NM_019580,32.238,35.253,24.787,30.531,41.519,47.945,38.982,39.606,32.839,29.464,28.376,23.247,106.558,153.864,90.234,132.07,59.846,63.897,54.76,55.547
NM_023854,42.632,42.322,39.915,37.098,45.856,42.372,41.948,38.957,28.044,27.738,24.062,28.416,57.081,63.901,54.187,56.311,43.037,39.436,41.476,32.817
NM_001301281,55.356,54.399,46.081,47.848,41.9,43.688,37.278,37.421,40.199,36.613,38.398,36.443,67.626,79.151,58.362,75.8,56.76,55.616,53.072,47.201
NM_027154,44.853,55.068,44.553,44.469,43.152,41.037,35.215,32.207,46.216,43.004,38.754,38.129,80.675,115.93,62.674,87.125,66.892,77.41,61.915,66.259
NM_175093,15.48,11.41,9.263,7.949,30.497,52.615,24.366,28.223,17.13,13.768,11.611,13.243,26.569,79.515,23.892,61.087,9.489,11.193,5.718,8.013
NM_172442,31.021,37.418,43.118,42.017,40.011,40.702,37.87,34.656,15.975,14.909,16.236,16.307,84.323,125.072,83.272,110.473,26.303,26.34,23.636,23.097
NM_001293658,39.567,28.028,38.109,25.361,47.315,33.143,43.926,36.306,24.481,36.122,30.4,32.186,78.046,71.651,60.132,69.618,59.053,45.443,54.048,47.136
NM_025797,33.311,27.651,28.777,25.235,39.973,39.132,30.634,35.794,54.728,48.325,49.207,41.161,80.58,92.407,63.37,75.932,40.421,35.641,32.438,34.062
NM_139311,29.185,35.252,42.125,32.564,33.893,44.66,54.097,42.867,42.362,38.177,41.877,47.464,57.457,84.68,58.238,73.672,41.112,43.32,53.406,39.526
NM_029091,59.578,53.142,36.936,44.083,37.92,39.906,27.767,29.332,34.534,35.91,22.228,29.941,84.189,63.367,61.43,48.327,55.526,58.202,41.632,43.609
NM_025529,30.014,33.808,27.667,23.424,38.25,39.532,24.376,23.308,27.891,42.31,25.307,23.092,71.734,65.297,48.042,55.119,38.507,39.252,31.159,30.393
NM_012055,20.837,25.647,20.989,21.34,30.545,46.769,28.767,42.267,17.183,17.628,13.299,16.941,55.29,104.311,53.358,93.697,20.668,16.331,20.196,16.677
NM_011171,38.469,28.178,36.726,29.112,39.662,36.17,41.92,38.762,37.922,39.716,53.108,29.994,69.851,152.329,67.317,156.246,34.977,18.792,27.132,14.381
NM_019835,39.419,40.524,49.824,52.165,37.727,35.668,52.33,47.148,38.625,34.596,38.199,41.408,17.299,17.715,21.238,21.006,30.73,32.342,28.973,32.89
NM_199322,41.199,35.979,51.98,49.335,39.234,33.679,46.898,43.549,26.099,22.536,33.336,29.958,61.891,48.018,68.116,49.47,42.358,23.298,45.196,26.016
NM_001310681,45.51,38.065,40.121,37.129,37.723,34.876,31.537,35.458,27.315,24.8,28.088,21.645,70.143,100.132,69.746,93.252,69.017,62.614,56.44,60.595
NM_001276425,51.986,60.139,54.975,61.54,37.537,34.552,40.694,33.876,20.186,18.871,22.513,23.802,111.217,132.69,96.278,108.425,23.405,21.174,18.569,15.783
NM_010318,34.791,41.973,35.763,39.279,34.267,37.605,30.458,39.233,31.433,32.539,29.528,31.632,3.412,3.291,3.212,3.248,43.244,41.291,36.114,41.317
NM_133774,27.497,33.099,26.628,30.681,35.457,34.286,36.101,31.44,45.571,43.329,38.831,45.027,23.851,17.407,21.533,15.47,31.983,38.518,30.485,38.557
NM_025816,35.401,39.824,36.55,37.901,33.7,36.009,32.609,34.74,27.103,24.955,25.617,23.007,58.242,67.401,57.764,67.198,37.527,34.363,35.506,31.617
NR_002862,32.979,21.287,33.37,23.032,39.808,29.051,37.013,28.871,21.244,23.233,20.167,22.305,51.46,49.277,65.748,59.17,36.013,20.596,30.542,16.962
NM_031999,46.547,55.475,48.28,49.076,31.083,37.721,32.623,31.562,22.668,16.68,17.986,18.192,93.667,97.179,89.89,83.638,46.106,44.052,44.813,41.648
NM_001252222,33.009,38.741,27.756,33.056,32.231,35.803,25.643,27.811,24.726,22.492,20.543,20.503,55.864,67.033,50.232,63.546,37.61,42.511,34.142,36.336
NM_001310587,32.209,33.315,29.705,34.855,29.967,33.963,28.507,31.995,30.779,26.607,27.096,28.544,57.165,65.273,52.339,60.657,33.956,32.233,28.922,28.674
NM_009917,22.763,13.738,18.161,12.123,33.906,29.38,29.998,26.706,7.041,13.277,4.482,11.047,422.734,325.44,398.326,272.839,23.381,33.249,20.271,24.073
NM_001281795,38.953,47.106,32.469,43.467,30.332,31.252,24.446,24.828,28.903,23.323,20.308,19.86,51.063,82.062,46.808,64.299,49.478,51.916,53.685,55.828
NM_027950,22.851,16.064,4.651,8.861,30.019,30.321,5.715,9.337,8.884,7.081,4.765,3.689,37.279,65.648,15.904,31.053,14.324,22.263,15.926,28.208
NM_007418,45.481,65.306,25.335,50.869,22.099,36.936,17.157,26.377,0,0,0,0,305.289,254.638,222.286,226.706,64.305,19.206,44.101,15.409
NM_025968,34.556,30.993,28.663,27.432,28.943,25.171,25.243,21.57,26.829,27.529,26.216,22.155,68.674,148.72,55.148,131.695,22.523,17.57,19.183,13.853
NM_010360,43.768,38.859,38.928,32.432,29.548,21.935,21.521,17.872,40.147,29.095,28.062,20.315,84.746,96.581,68.519,81.835,18.276,21.542,18.019,17.719
NM_001012401,20.818,12.731,14.113,12.112,28.124,22.585,19.007,17.961,14.097,9.811,6.759,12.709,87.048,89.339,67.583,60.939,13.391,14.755,6.478,8.715
NM_001308091,26.922,22.321,21.133,19.094,24.865,24.94,18.358,18.531,22.591,26.737,14.689,15.885,47.618,44.704,34.141,34.831,19.815,23.064,16.858,18.26
NM_026390,25.169,25.274,22.765,24.075,24.945,24.399,21.636,21.844,22.722,21.573,20.451,19.608,45.296,56.048,44.663,51.648,25.173,23.74,21.449,21.558
NM_001242423,16.998,16.959,13.894,11.476,25.437,23.52,19.035,20.014,21.158,22.46,16.279,17.2,44.713,44.298,33.117,34.603,22.988,20.469,16.347,15.285
NM_007388,28.77,66.005,32.194,70.02,18.495,29.923,21.936,33.052,77.471,127.669,65.921,117.205,291.836,486.016,341.563,494.92,141.406,90.027,202.639,128.578
NM_008152,12.479,16.236,17.122,14.614,21.363,26.577,28.356,19.992,19.134,26.852,26.643,29.039,1.462,1.205,2.018,1.327,17.269,23.393,12.299,15.637
NM_001293683,23.805,25.724,24.552,27.577,22.785,24.806,23.186,25.843,19.535,24.938,21.539,25.331,29.468,49.53,30.027,53.967,18.515,18.849,18.145,23.441
NM_028270,26.297,26.894,17.284,19.409,24.115,23.27,18.436,15.929,35.3,32.172,26.935,26.025,4.668,5.022,3.894,2.881,33.607,30.599,26.525,24.897
NM_026929,10.259,10.161,4.734,3.483,19.421,23.78,14.047,10.557,16.867,11.165,7.023,11.91,17.244,41.078,10.969,30.988,12.467,18.693,14.209,16.066
NM_011157,15.212,12.87,80.061,70.909,22.181,20.184,81.702,93.647,23.736,29.666,42.902,41.955,121.685,87.239,149.12,103.828,28.533,29.48,35.777,58.646
NM_026482,24.88,26.639,27.127,26.027,18.669,20.765,17.949,19.864,20.604,17.608,19.564,19.431,45.716,46.718,49.05,45.122,24.599,21.968,23.798,19.78
