symbol	Mø-4	Mø-6	Mø-9	Mø-10	Mø-1	Monocyte	Mø-2	Mø-11	Mø-3	Mø-5	Mø-7
Cfb	0.64160472248054	0.56253469251831	0.607995803136062	1.06493000123927	0.628418724628018	0.287916385932049	0.506180131117759	0.412285431419881	0.673477108688122	0.495421847671894	0.450423952510804
Chil3	1.82189149911254	5.79140802287594	2.42677090607358	1.83253955289519	0.984984364470772	1.66808993362203	2.99479207476735	4.58181010641477	3.59928982956139	1.38897533952384	1.41137196719065
Cnn3	0.380195323305806	NA	0.382022408549875	0.406360713093792	1.00491070516579	0.456428825550303	1.44891561934964	0.629783134272672	0.518388065697984	0.655543467074615	0.50061238352672
Cotl1	0.834824927016915	1.17919794855879	0.881614729752216	1.42095653889835	1.33300684138976	1.29805884142859	0.926197011929552	1.29627570441017	1.25605044940073	1.24761680498763	1.50725094971933
Cstb	1.04289309327948	1.111849183486	1.22520537462486	1.40714859479597	0.859060854648821	1.33570600630972	1.22405371781367	1.54305869353745	1.3821016381845	1.055036532583	1.00487352413622
Ctsb	1.05487625198984	1.34967042977237	0.975282780206824	1.70824267905181	1.07996741684603	1.43574314762216	1.00246086693302	1.40101056207218	1.47984073708616	1.26820943787156	0.94922089180917
Ctsd	0.768441186684279	1.2583746203434	1.04095391976101	1.30844959134503	0.920032377505876	1.81861039498455	0.944137967279227	1.60563600618999	1.86770496251728	1.54776477292983	1.02863557763177
Ctsl	0.807337157132375	1.41822486261373	1.11194275611024	1.29326587020739	1.90547149535111	2.07714085204171	0.971389215537316	2.31631177743419	1.31362209471458	1.61961980589085	0.750597367219397
Cxcl9	0.454722166835355	0.191332379068503	0.205941601990055	0.568876430470354	0.582751001322936	0.0704811578891214	0.373314962184639	0.179459190758644	0.163342045573267	0.101931606251014	0.374536345026479
Cybb	0.819450928729643	0.844982039444797	0.92958151838229	1.08383675065179	0.686135032547261	0.624610911231677	0.871269488102851	0.60109575345475	0.830014971700717	0.6306022181736	0.807268365479447
Dab2	1.28325481195705	1.32879576106715	0.789600794129567	2.01889597412038	1.04853115198799	2.02969728338914	0.916456325201512	1.81305554834024	2.3420284082018	1.95114884081647	1.06433249184256
Dynll1	1.35867761147423	1.12264451860958	1.19021088628878	1.68421763976821	1.77293036315312	1.22220935343604	1.30421529897627	1.19506799887706	1.30675936392083	1.21072189985585	1.07487640676896
Fabp5	0.733430528276095	1.74165116892391	1.28271758468531	2.76381295644562	1.53492320258085	2.32722364841348	1.94316738786261	3.92822168266523	1.15568395372549	1.95965287554402	0.800576389099283
Fam26f	0.55736338998694	0.373392123862691	0.403401762999482	0.634198204141906	0.566789966232592	0.22318500680239	0.568050809864273	0.478796437737004	0.54096562373268	0.598307537190558	0.219779866229647
Ftl1	1.11456647608051	1.0673739586161	1.1626077001857	0.953606887337344	1.15048024437723	1.37988342006033	1.24724707804578	1.95017248920846	1.47340618382806	1.24598372154299	1.12115312325026
Gbp2	0.677718711397605	0.430536827867577	0.483654939485429	0.974173036894178	0.308071258652016	0.196335158823104	0.595024719009864	0.280797167717734	0.329847247481193	0.266494893404322	0.307829948350702
Gbp2b	0.246781758898389	0	0.151901519524708	0	0	0	0.137655530629127	0	0.139637726040882	0.0964286774418957	0
Gbp3	0.630360825375635	0.481921276535454	0.386587094902371	0.729778571046604	0.291298803566156	0.387316659005606	0.616150791711948	0.459763219209879	0.493845243495633	0.38796128258168	0.540700875007295
Gbp4	0.561997048392883	NA	0.389886005459113	0.179157167423954	0	0.197488172640723	0.305945173951114	0.335747841429574	0.330248934427174	0.508861677200597	0.229502876326403
Gbp5	0.522369424701948	0.567600686274862	0.42652978770943	0.864423315090033	0.324618504085545	0.222771576619191	1.11808765724905	0.251307964197419	0.354764020155192	0.525748184667886	0.636604710691953
Gbp8	0.448849076099996	NA	0.394889841324808	0.374017146985435	0	0.268916626401558	0.347149121787512	0.281613184495722	0.396637177852666	0.864876166360355	0.371419929588214
Gm10076	1.14304460991518	1.60570851404065	1.4652152037284	2.58382261727762	1.30763226912089	2.48552073696094	1.14758033080419	2.30215440919887	1.45307561786947	2.79086414287256	1.82409424491192
Gm4951	0.52298065629308	0.215309370230613	0.259760179823361	0.637922553029826	0.532583334203661	0.213944502115563	0.57687604023304	0.231946359684951	0.244349497002956	NA	0
Gpnmb	1.05809688318346	1.8944899244526	1.44972918278474	1.68502257285195	1.26135645069198	6.75905344246942	1.87252039510733	5.51616782855178	5.55237762683644	3.14468855855035	1.11707092227447
H2-Aa	0.818014918706265	0.641177592176295	0.401563162991827	0.975957931430623	0.738164674721284	0.402687855329371	0.822648171428872	0.694134551116589	0.905813671026038	0.661411693101038	0.611723474425664
H2-Ab1	0.801359550772993	0.697448885214916	0.446581916111667	0.84487977091213	0.67979694626066	0.423048105470047	0.847061552805715	0.717510795898131	0.92877049161611	0.646183265625031	0.584026925590545
H2-D1	0.961926305334807	0.728313847825043	0.80464980594794	0.907065520374332	0.928509075143394	0.739749123423725	0.943089831827936	0.712730895524832	0.78102510160909	0.720182323734117	0.705940233596112
H2-Eb1	0.625856837308506	0.794587032329198	0.312792467217369	0.854702683153347	0.863624973025331	0.365827177880588	0.728727134406291	0.65389236962925	0.815224358565199	0.597678872095957	0.530851737382518
H2-K1	0.784836449220218	0.693931562079896	0.697801744000468	0.760922013266987	0.977144471015876	0.65202244463858	0.702380310257801	0.524255876525914	0.733357644018866	0.693811003739807	0.570409399818876
H2-Q4	0.655695441125134	1.00357483794229	0.524279020482744	0.679006794403987	0.539182546830114	0.506343618984611	0.634142723117795	0.636668074156254	0.549425115825146	0.772233390638757	0.257805498292843
H2-Q6	0.290787502652993	0.313133310791606	0.389833422718029	0.80402016652926	0.486459041495877	0.350064285955897	0.466705722600629	0.361811255632538	0.435693425551011	0.627953609510045	0.182257658859812
H2-Q7	0.441701321893637	0.595701308705952	0.385510388033547	0.693992552510829	0.71175712268533	0.311795101557627	0.413743028498503	0.362250392910098	0.419926033962046	0.56131393041282	0.220558508360864
H2-T23	0.520812150180046	0.63827624026531	0.49659380522351	0.596662477575313	0.678982524246831	0.480355195551364	0.577895668490873	0.538658549510447	0.539835325136171	0.55115549425596	0.462284893547377
Hbb-bs	NA	NA	7.74078826839162	1.12430924708562	NA	NA	NA	NA	NA	NA	NA
Hopx	0.467523433926938	0.729550283627222	0.551635421633335	0.665829628776988	0.188844975968328	0.531184317671766	0.77187677481206	0.403873305545427	0.612843539133727	0.447523291029729	0.475785829936678
Hspa5	1.21220697671718	1.89707777219757	1.09865696193475	1.38208844932956	1.24580647512051	1.08223017435832	1.25888012080147	1.52700263727597	1.26005683086095	1.24039912961241	1.70908044095335
Hspa8	1.05877156839445	1.28722171411685	1.1363161921452	1.61026335516879	1.10665927669572	0.98961825636781	1.23398714582539	1.33725433014849	1.02042694769458	1.22005217018819	1.49271440957605
Ifi205	0.81764038601976	0.584193748699152	0.504482474165465	1.24206754555609	0.690041413011745	0.258123355001256	0.558476981370916	0.53617213362996	0.494062804491041	0.442107122296626	0.630609913731973
Ighm	0.355149265036677	0.195058098122041	0.329098742537898	0.366501022544739	0.470671128190353	0.336323271211405	0.41911622514674	0.312969071115102	0.51458610339813	0.50640006696989	0.268959561386707
Igkc	0.555069575013417	0.23536526813494	0.505351232292015	0.362441992916708	0.532059906347195	0.253894472452753	0.562202830353906	0.343512820122864	0.437045983611033	0.522473745924311	0.425668084680525
Iglc2	0.371041484260944	0.451149210603216	0.231150400655432	0.769241323263518	0.451392181256138	0.256832334176649	0.288101121504567	0.322568180280833	0.427380835699523	0.571905930184691	0.273806474459547
Iigp1	0.375375131730948	0.197641510263961	0.201278847849188	0.273975310494082	0.29143359437394	0.119453221050139	0.431648109099502	0.195408718857412	0.23908460024522	0.311383715654804	0
Irf1	0.64979567867394	0.667310742813829	0.533424725870161	0.73867388522842	0.441838940976113	0.371105625264675	0.568756120292763	0.503036322232694	0.522111095966415	0.498597522446752	0.255367661496092
Jchain	0.43572794555739	0.196292267791997	0.390551011913776	0.211430028479294	0.519781385911457	0.245730703252458	0.581050302995866	0.314706797967302	0.322990333169045	0.311067404143266	0.355824802587044
Klra2	0.560886677524478	0.792543254669418	0.478977008927393	0.422952577418017	0.637987152536544	0.592441501551177	0.529306379120895	0.492564132719482	0.851346882106966	0.594673067847619	0.641931113562338
Lgals1	1.09022706186784	1.1746940867607	1.0339836613876	1.09011624539683	1.08771662972788	1.54209145894507	1.0708669908703	1.58954314256672	1.35936286136292	1.64025045271381	1.28746686902523
Lgals3	0.996500422862554	1.35749894946567	0.986357033778553	1.34483074613717	0.653125941899475	1.27592390403155	1.27164118524205	1.79409065680756	1.47750078472174	1.07697703926258	0.863413917732636
Lgmn	1.14390912816709	1.0435726321048	1.04860846554297	2.11372261841878	1.92050305061024	1.66681246811064	1.15792967653103	1.53005336893074	2.04825320105918	1.70955923773297	1.14972731116807
Ly6a	0.631336473772966	0.499993820271449	0.435142550158317	0.829427996370615	0.691643609684722	0.382683813972742	0.51055354412632	0.470484458718353	0.683691828401515	0.541431284257814	0.2629041902609
Ly6i	0.565045978355525	0.407319709691672	0.497700334602828	0.169909682073837	0.350698533052342	0.198964376234069	0.658115215345131	0.31885000027351	0.36005847005324	0.319956634087038	0.214995159246078
Manf	0.97839543199913	1.65144760307186	1.1476851494514	1.18104821156205	1.48847535105854	1.12729753222825	0.954313657656359	1.69558196496702	1.34630224695009	1.49301977725901	1.70020177143386
Ms4a6d	1.30877462446954	1.06709255364791	1.28633237642389	1.92170564699086	2.08783199391326	1.20501503051092	1.36285687588427	1.92064412337037	1.58679593675169	1.65881481353678	1.07158068720642
mt-Atp8	0.333263856390358	0.392436626930636	0.433530994749899	0.536831692995104	0.325604609396983	0.601124247700823	0.409425528055174	0.44386423302664	0.49031457672392	0.817280967075882	0.427946236647356
Mt1	1.20265671930375	0.842187460261234	1.44672327507832	1.25312616776695	0.990772340242753	1.53173352396519	1.15519586417917	1.6100085097662	1.56958896632222	1.4963135330838	1.41016329197748
Nos2	0.188694808695891	NA	0.535002145367295	0	0	0.152084574785693	0	0.229544412013258	0.51670679493157	0.310267536863145	0.385370234940682
Pf4	1.00080797804792	1.52344940409483	2.06702412506586	0.614139656415932	1.157138017158	4.13358220482269	1.0600534363321	2.77947529571619	3.98865555199719	2.9611187335815	1.50235737110059
Pla2g16	0.426234058417567	0.832237426206092	0.37357612969399	0.594118105568022	0.830783516937055	0.397122803732686	0.40451405777852	0.56066807433658	0.446235018047417	0.923726012841313	0.36471371782194
Plin2	1.39665598558129	1.31989655368489	1.33795397203893	1.60985290252301	1.27352506574695	1.88758570345803	1.20558120811964	1.87897079276831	1.93991619678362	1.83539138090462	0.915519878349525
Pltp	0.89435145171838	0.547918396008073	0.49252695574615	1.1366881052654	0.630863592004581	0.646043912775905	0.691394567940086	0.583645972033777	0.716208770945354	0.838336947364355	0.716088240934273
Psmb9	0.636810656849954	0.962535980876266	0.53967588716085	0.61942712725428	0.279697068222013	0.51584417763592	0.595028474253827	0.730025390838928	0.60608897693034	0.674849543667117	0.537146727348734
Ptprc	0.813249592872614	0.93450533919042	0.743632300322912	1.04147275837129	0.846360119698418	0.750310305678084	0.866239368422395	0.768199603169703	0.849349229442017	0.818627970216698	0.861092900073347
Rnh1	0.922890909319028	2.20825890646165	0.983164228286075	1.69441750015053	1.19231677506524	1.44991597475651	1.0563632549856	1.48704209999292	1.23747943966942	1.17689236295951	1.09150386682053
Rpl13	0.956250053912262	1.00646467633976	0.952440991490968	1.34431847823985	1.09820949506664	1.0891166689028	1.04186104575824	1.18517814923906	1.03833291776353	1.11894089556173	1.27050990397905
Rpl14	0.893639440291682	1.0912333705882	0.895289509334991	1.5400222503023	0.714694630885087	1.10867889257656	0.950275680967624	1.21878734011527	1.06778245180088	1.16143044801492	1.53746447741056
Rpl3	1.00026865904513	1.12053448440976	0.913816924117172	1.45586877094777	1.02596747305979	1.04289567461848	1.02120207123797	1.25880503768582	1.03051578161709	1.11139996901924	1.58519194557532
Rpl38	0.79046485898106	0.70001857591457	0.835997228773313	1.06787711034216	1.08919272614353	0.730125019578614	0.735053501623432	0.791102619282618	0.758707853695854	0.822076430565794	0.980172587623324
Rplp0	0.866826069325557	0.976453497015163	0.86591812644361	1.20154558050972	0.775399512510918	1.19800427849431	1.06189636558673	1.27664656433282	1.00759172595117	1.14710983562662	1.08708052951253
Rps2	0.817634875648344	1.07410199405307	0.876943881388766	1.48999621176596	0.625998129832098	1.20061118992724	0.948373343442471	1.33911232745415	1.07871747566229	1.26362974292111	1.08960756228697
Rps27	0.939343416726131	0.711622019392297	0.881695432690228	1.40320197279125	1.28159620590937	0.742385572004909	0.871835871925436	0.783769333998826	0.770852306484038	0.826554532103267	0.89764963813898
Rps27rt	0.808251687604558	0.72055290309374	0.71617158261286	1.24820263149019	0.690052388876678	0.610769541222098	0.765237187953494	0.750791253177698	0.676475187970877	0.711315679054335	0.662652260511102
Rps28	0.839289068819561	0.604609580884168	0.838038870522844	1.29377212512705	1.39810364400396	0.634309423996584	0.749182894705527	0.684382485042959	0.699754206028091	0.721626483249921	0.849078818292414
Rps29	0.784770521541365	0.678570117175207	0.767061411772182	1.33027534925964	1.10668499577336	0.690677107333907	0.680113987570019	0.705145371285293	0.743817250224831	0.742126122440135	0.813257768138849
Rps7	0.784925851149574	1.1930105479829	0.836393666584356	1.31139464962876	0.771348989746461	1.14748427992016	0.892601930745349	1.20253059998482	1.01936937055113	1.15388035790065	1.27600608034092
Samhd1	0.832947555829401	1.22208606405284	0.751176608808838	1.01753126283257	0.625396702533628	0.587863781166391	0.73770585204032	0.71720039426147	0.651632562392134	0.693251848472819	0.803006923607197
Sdc3	0.775093523669188	0.621587598650976	0.74561627548911	0.894708124201809	0.833030223587107	0.808265708347303	0.630207764915286	0.521617054581884	0.90720072032928	0.840189077959504	0.671599248285464
Serpina3g	0.647227591468787	0.323465098943409	0.419173967067321	1.08007791603023	0.850550582476692	0.251954089879379	0.636014657396326	0.362717790993464	0.401076255420652	0.7117178960728	0.330230301999912
Slamf8	0.517861154425721	1.32803566701579	0.345649350347007	0	0.50242709120098	0.300114897560239	0.836451497686239	0.550662408341504	0.475213539040827	0.492346390990444	0.371956066514116
Spp1	2.798818140968	2.30612009899359	2.27093764354799	5.07021931923632	3.85367490369117	9.34428273621188	2.89116689809732	5.56876000344836	6.51427859201533	4.80230101628637	4.20196352528367
Stat1	0.5622430845359	0.73492035318359	0.638821479840153	0.729727525235333	0.302422887717015	0.416132784985666	0.625794747985525	0.591138985739308	0.518893772579081	0.541918215987201	0.603008222141284
Syngr1	1.57036980803376	1.68847340032169	1.16865975234365	NA	NA	NA	1.35617868735203	2.96153626147338	3.9671447049316	2.10249575016489	1.19912013430895
Tap1	0.490972778348031	0.822985116182786	0.425805804020317	0.582845797528841	0.576948109507801	0.458567441344663	0.61588156328731	0.69357788391518	0.594091002198878	0.668999068204726	0.433654514914356
Tgtp2	0.675237442779777	0.336266879819111	0.46838129635719	0.456911231129478	0	0.213467754068593	0.582835416203618	0.308697881360915	0.369520737225716	0.445191417180169	0.285486240154048
Tnfaip2	0.624085868626251	0.733199400565745	0.626595766337416	0.726140425168969	0.459776805307514	0.471520522868921	0.635572598320971	0.503433693932168	0.82803907681279	0.481419166037292	0.481688581294915
Trem2	0.950342126794552	1.25675423593812	0.931439239027247	1.22872302920096	1.21253143807453	1.62904714567131	0.984765952838108	1.85355176972004	2.46055925421624	1.78116313805245	1.36287141706175
