id,score,-log10P,group,size,pval
GOW89F,0.202096368549112,7.81730864643902,PathwayA,1.0960377280453,0.127921263599529
OPP38B,-0.0226882838007599,1.2414093591416,PathwayA,0.254823595718813,0.805536056769762
SXI32H,0.166550663268125,5.66197864747383,PathwayA,1.5604694598309,0.176616702792789
UKA51L,0.296159165775139,36.3596474817019,PathwayA,0.649675243547053,0.0275030169229021
ING85Y,-0.263146895946074,27.5027391297283,PathwayA,1.36037784883689,0.0363600147346443
FTK39V,-0.538215606730681,19894.2524009183,PathwayA,1.55319852060677,5.02657742471309e-05
FDK21F,0.34582092841411,1861.23997353805,PathwayA,3.32737562824346,0.000537276232091173
LQK42Z,0.0603298045050171,1.65179931063678,PathwayA,1.99023590587623,0.605400422170228
WIC48Y,-0.213252738350574,12.5290184098227,PathwayA,1.64158618257014,0.0798147123174475
OGT00R,-0.232979311537059,11.2968416048508,PathwayA,1.12527053024318,0.0885203170035247
ANI25Y,0.0308922616873384,1.27381432652012,PathwayA,1.86387391580707,0.785043769080428
TCN95B,1.08944708123805,115987.252276848,PathwayB,0.900556167286214,8.62163712278583e-06
QDK90X,-0.529124246419332,4.37241010043939,PathwayB,0.18777894154717,0.228706817756987
LZC70I,0.306821619696339,3978.83497053065,PathwayC,1.8644793645532,0.000251329850925341
AMM32D,0.275081534132105,529.186212834173,PathwayC,1.69085757833929,0.00188969397869283
VLH29A,0.224913824415969,57.5152477730801,PathwayC,1.20912708351669,0.0173866937676316
LCO68R,0.15291427545407,14.4486536343767,PathwayC,0.806084722344457,0.0692106008839997
ZNU69T,0.0809235623548785,3.07816376964661,PathwayC,2.25036571414524,0.324869004651694
WCX97T,0.220483355486163,59.603691131549,PathwayC,1.36560751484031,0.0167774844311729
BHH32U,0.0839212385692835,2.83830030685648,PathwayC,1.31214126041383,0.352323535879661
MOF68S,0.235322893605789,144.686457224868,PathwayC,0.860511213558594,0.00691149689597988
LRA52U,0.285869014910741,827.340935862619,PathwayC,1.61249513119815,0.00120869155224063
RIJ27F,0.00750874008403615,1.07137772873634,PathwayC,0.919600979743406,0.933377625069243
ZRS71P,-0.01404752330634,1.14060067860476,PathwayC,1.054803097827,0.876731023186176
OMF88Y,0.281569226456829,458.635952029517,PathwayC,1.14630544468163,0.00218037856730351
ZVO65O,0.211515291943826,77.9479469184919,PathwayC,0.936269984288417,0.0128290742672886
VDP24R,0.0442622975189956,1.57886244255696,PathwayC,1.25921550127329,0.633367399873358
RMS91U,-1.40852407595729,210447920.746474,PathwayB,1.51338868556664,4.7517694470581e-09
QIC73B,-0.48936198171584,76.335550121373,PathwayB,1.48992387392971,0.0131000562439127
RLF53V,-1.43263161441207,1243926481.51065,PathwayB,1.69861474379967,8.03906030512009e-10
PBY26P,0.265177525034976,2.64171813243766,PathwayB,0.727264713380645,0.378541521035495
RYN54E,0.0396674431179416,1.52342972021572,PathwayC,1.28689387369058,0.656413608537453
WEH90Y,0.12313043920431,6.43359158653611,PathwayC,0.839772956084863,0.155434174916037
KSO34O,0.102218707867523,3.87944030524822,PathwayC,1.01122054754079,0.257769142277346
RFM35O,0.382254408308698,523105.137103865,PathwayC,2.36115121563902,1.9116615935688e-06
ZUR80E,-0.176341060177546,1.80435310732887,PathwayB,0.764470787156438,0.554215245307712
JHY58U,0.380659128115558,20.9207212827746,PathwayB,1.14221470962218,0.0477994991895124
EEV68P,0.425714541820956,77675115.3446753,PathwayD,4.51188905638679,1.28741360159248e-08
ZQQ29P,0.46883479692679,15371338.5021697,PathwayD,2.36999643815832,6.50561432798354e-08
QNI01B,0.39829092012035,689497688.86973,PathwayD,0,1.45033118477781e-09
JQI50T,0.300323421613296,4650.08654465848,PathwayD,1.98206241793023,0.000215049760987501
NFA65C,-0.120512558308348,6.49671586664937,PathwayE,3.76242530236072,0.153923924106557
UQN30Q,0.359967342031142,178.872816933539,PathwayE,1.9238759578774,0.00559056438615574
PXU11C,-0.77569517438502,17172870494341412,PathwayE,3.32249319622494,5.82313830602465e-17
KDC24H,0.235903168798982,157031566501.327,PathwayF,15.5607314621249,6.3681463687847e-12
OWQ78K,-0.0394104326555797,1.77583733924387,PathwayF,8.56412026095826,0.563114637754934
TMI36H,0.15383196304047,738.230408092699,PathwayG,6.65631800194865,0.0013545906386918
OZU53S,0.212006268537473,428.342287770593,PathwayG,5.78099423682442,0.00233458154506465
SYZ15P,0.156776114798638,46.3186563064706,PathwayG,4.55687191153854,0.021589572749767
FWJ87K,0.259743540334607,215154.085089222,PathwayG,4.25542480087604,4.64783180661111e-06
MHQ04L,0.125643979609029,148.720082565125,PathwayG,5.59810451408031,0.00672404145258657
PXZ00M,0.205978082001585,254.048775516907,PathwayG,6.76489491988762,0.00393625199714238
DUH98D,-0.0790099238646368,24.9268203913291,PathwayG,6.39584137430299,0.0401174311163992
OUY76J,0.0108699684614675,1.16103131499963,PathwayG,4.14801138154996,0.861303211274986
JDG12D,0.0376599282454502,1.69295341581445,PathwayG,1.06600358177805,0.590683707335751
XUT71H,0.192042158078516,116.670460923695,PathwayG,1.40730930520603,0.00857114981875337
ZGQ74Z,0.168106301430107,46.6157200137809,PathwayG,1.4858641283079,0.0214519908671232
QBU99K,-0.108038914617382,2.77686635524958,PathwayH,0.56980288229819,0.360118159129096
UVU53D,-0.19574454209319,10.760829145282,PathwayH,0.509647191437625,0.092929641991244
SMV71B,0.100487711456296,2.24829265986399,PathwayH,1.24837556786472,0.444781952924445
JLJ14V,-0.0875517372352713,2.0560562964388,PathwayH,0.742932064153952,0.486368005453962
EPY51B,0.145760939046444,3.70836955739415,PathwayH,0.918779540562285,0.269660287229489
DKO27O,-0.213546609903727,12.0344159764132,PathwayH,0.509647191437625,0.0830950169879409
ZRA89Z,0.0185952663302066,1.16373450811002,PathwayH,0.540562477617335,0.859302523927097
MFK46G,-0.101019445974239,3.15265414645345,PathwayH,0.56980288229819,0.317193054977166
EKW12X,-0.282365779583776,54.7457034131172,PathwayH,0.624187783932359,0.0182662736553751
RXY62T,-0.060441122900162,1.65311412900759,PathwayH,2.72077147195375,0.604918911799713
XTJ82F,0.0364197790358807,1.36291524896221,PathwayH,0.509647191437625,0.733721337963932
GSD78Q,0.195653713753585,8.42990519048083,PathwayH,1.37226705969242,0.118625296181173
SED48J,0.057867000245886,1.58244402475169,PathwayH,0.56980288229819,0.631933884774796
HQC31Y,-0.0614403530850879,1.58599871719181,PathwayH,0.764470787156438,0.630517533942657
ZKD41N,0.0495467446313714,1.53072949631962,PathwayH,0.674199862463242,0.653283289048998
LXI86M,-0.060844034871615,1.90833279581871,PathwayH,0.540562477617335,0.524017614847404
TLG89H,0.236668010656579,16.2261340791177,PathwayH,0.674199862463242,0.0616289742907374
ZXA11Y,0.219506198726557,35.8400172722124,PathwayH,0.509647191437625,0.0279017722677082
NOH04B,-0.130228057246302,3.12900743246725,PathwayH,1.4638501094228,0.319590164479568
WPR11Y,-0.142100386326124,4.48638764099566,PathwayH,0.56980288229819,0.222896477081519
YKO21Q,-0.0606680920012323,1.76451682540259,PathwayH,0.649675243547053,0.56672738145857
OAF20Z,-0.244806549638401,16.0337558940649,PathwayH,0.88273482950475,0.0623684186417084
SVL27D,-0.063392333463409,1.6155319859018,PathwayH,0.624187783932359,0.618991148876447
UBN16V,0.0893207298829957,2.00304404918259,PathwayH,0.80582296402538,0.499240144223529
MEL08F,0.246758756568961,28.8682852890012,PathwayH,0.540562477617335,0.0346400899807166
PDS28Y,-0.182338564112879,6.3627905276532,PathwayH,1.61164592805076,0.157163746889658
AHT43C,-0.0740953701411445,1.9503894470703,PathwayH,0.509647191437625,0.512718114580712
BXA62K,0.20026148531639,7.87825322059364,PathwayH,1.16774841624228,0.126931690566383
DPD11W,0.00443272044538266,1.02848955527112,PathwayH,0.720749970156447,0.972299616340186
SRW82P,0.266177525985648,50.3642246221724,PathwayH,0.509647191437625,0.019855363752781
JKB73N,-0.10637025518791,2.53835359747725,PathwayH,1.4638501094228,0.393956145823755
DLM09O,0.0349412472621545,1.25148369524078,PathwayH,0.970339343507436,0.79905156080168
CQG01U,-0.350577041326886,349.98116593546,PathwayH,0.785419070867977,0.00285729661288233
GVR58U,-0.260204341947298,38.1837344982293,PathwayH,1.03509833901353,0.0261891617763677
XEB15A,-0.145918842042907,4.8518035611738,PathwayH,0.624187783932359,0.206108921639455
NFW19S,-0.0304036320681878,1.29642881355016,PathwayH,0.540562477617335,0.771349718201332
BYU82G,0.0338008230291196,1.2587035917449,PathwayH,0.764470787156438,0.794468218378352
DND25C,-0.2826429190839,61.4560386233129,PathwayH,0.56980288229819,0.0162717939913012
MDB66V,-0.200566023753023,8.13786719445614,PathwayH,0.936281675898539,0.122882319913164
PTX80Z,0.0115927280537003,1.08678191846323,PathwayH,0.597614304667197,0.920147807955851
DZA09S,0.0570563328050919,1.57205402815523,PathwayH,0.649675243547053,0.636110453006173
HID80L,0.0606668444924061,1.55317204251907,PathwayH,0.785419070867977,0.643843677728138
ANU96Y,0.161547060911872,4.34178565654655,PathwayH,0.88273482950475,0.230319983321194
VUK59Y,0.261335534120122,47.1484775871237,PathwayH,0.540562477617335,0.021209592571725
KBL60N,-0.250649452844025,22.3107444755042,PathwayH,0.509647191437625,0.0448214536766327
RIB74D,-0.0159511556028922,1.11286478454923,PathwayH,0.697863157798853,0.898581762927342
PJJ95M,-0.261250920248552,21.7015518673784,PathwayH,0.597614304667197,0.0460796539395503
GTF16T,0.152927054090473,4.87776863565919,PathwayH,0.597614304667197,0.205011773762586
IOL12F,-0.111417795639244,2.6394428542933,PathwayH,0.720749970156447,0.378867835071104
BHV71J,0.0237642626573647,1.17627169113642,PathwayH,0.597614304667197,0.850143727452867
FHR92D,0.11473103298555,2.62158117782251,PathwayH,1.05066460104836,0.38144918359179
OKI82A,-0.158559654676328,5.04136748322735,PathwayH,0.649675243547053,0.198358878484261
IXZ94A,0.0498788020118277,1.53101116254389,PathwayH,0.56980288229819,0.653163101919141
KSJ14W,0.155130974565817,5.74345152007767,PathwayH,0.540562477617335,0.174111332968381
GLZ83M,-0.10303238273877,2.57466972834465,PathwayH,0.624187783932359,0.388399330986401
EMP95T,0.0320739352689426,1.27958772158884,PathwayH,0.674199862463242,0.781501715848228
HHW83H,0.129765384562816,3.38967298777375,PathwayH,0.697863157798853,0.295013708876022
ZZU01T,-0.0982625418175781,2.42824781527747,PathwayH,0.624187783932359,0.411819581884698
IND72S,0.275591730638933,34.3423737915504,PathwayH,0.697863157798853,0.0291185462621119
IUH35D,0.0493715617566832,1.44943383419587,PathwayH,0.597614304667197,0.689924559788401
ZPS64G,0.0414445197315952,1.31218558501845,PathwayH,1.18156840517335,0.762087323178406
TNH51T,0.223590804958486,14.1698577656215,PathwayH,0.56980288229819,0.0705723385894647
AKJ39Z,-0.0382834740395391,1.31512825381764,PathwayH,0.597614304667197,0.760382112616874
ZDX65J,-0.161918745276994,4.80674230130958,PathwayH,1.50755672288882,0.208041109199375
RHP02Y,0.210270904270141,7.95037496439868,PathwayH,0.845154254728517,0.125780231055509
RAN07D,-0.0708163528606715,1.80224996644902,PathwayH,0.56980288229819,0.554861988412354
YPF46F,0.160945318697738,4.88345646343842,PathwayH,0.720749970156447,0.204772993777425
FXP46U,-0.098871639674781,2.25829913345514,PathwayH,0.80582296402538,0.442811133912992
RAE32M,-0.000211914338636933,1.00137847435502,PathwayH,0.742932064153952,0.998623423220765
JBQ77F,0.237087255783987,13.4694066794908,PathwayH,0.674199862463242,0.0742423199325219
QRF66Z,0.086238176965406,1.99452575669834,PathwayH,0.509647191437625,0.501372317024054
GSB33A,0.127390293055353,3.48645073846374,PathwayH,0.509647191437625,0.286824646328041
PDE70D,0.0604229155801315,1.60803490105824,PathwayH,0.697863157798853,0.621877049647309
ZKV56A,-0.190579648895944,9.08747650688292,PathwayH,0.597614304667197,0.110041549955325
STS13N,-0.176526270025627,6.47748219163382,PathwayH,0.771261745093591,0.154380972485201
CBF60O,-0.11241895244235,2.69070869879685,PathwayH,0.833057896758851,0.371649298360373
QTT09M,-0.103860415700864,2.47293410601162,PathwayH,0.602923040689317,0.404377940184105
EUZ37D,-0.171115678623632,8.72799366882492,PathwayH,0.704062425880932,0.114573868628234
HAN27L,-0.204879845897462,11.6989047388695,PathwayH,0.812981262217314,0.0854780872501263
FGG12P,-0.236013388210379,19.3267547427337,PathwayH,0.680188924418444,0.0517417441940672
IFL67J,0.19466143206769,9.92314186226021,PathwayH,1.98206241793023,0.100774534303819
ECN70U,-0.0495855535696815,1.49025838378673,PathwayH,0.540562477617335,0.67102457592556
KUK87Z,0.0956598650125609,2.06265368964787,PathwayH,0.864148856825748,0.484812358477258
KVC54K,-0.221767681473419,11.0198010910638,PathwayH,0.80582296402538,0.0907457395769987
PSE38L,-0.130558666598157,4.05889424178319,PathwayH,0.509647191437625,0.246372519319614
TMJ68P,0.058696093379105,1.61840724044099,PathwayH,2.34935746949682,0.617891452170911
TVG19F,-0.0456907717600983,1.35156375708324,PathwayH,0.82572282384477,0.739883704900509
RSH55T,0.0563521174579329,1.60043150458996,PathwayH,0.509647191437625,0.624831488965348
CAV86L,0.096109534439522,2.18457738956336,PathwayH,0.764470787156438,0.457754440184824
THS72R,0.068317514500084,1.74528716467629,PathwayH,0.785419070867977,0.572971611915498
MOQ14R,0.0973821838955117,2.14283315353997,PathwayH,0.936281675898539,0.466671891065337
KHV20B,-0.0353978512224361,1.30312227626087,PathwayH,0.597614304667197,0.767387695089799
ZZL63Z,0.303217954625966,46.3760570139574,PathwayH,1.24837556786472,0.0215628508413089
IEQ45H,-0.00741494179339264,1.04888948135412,PathwayH,0.953462589245592,0.953389291986218
HVS65C,0.0662374455785043,1.65271909345561,PathwayH,0.727152546700598,0.605063500482186
OHS31M,-0.0950952735831529,2.49840182207478,PathwayH,0.545364410025449,0.400255872039653
SMF41M,-0.0713866153652235,1.69622477635627,PathwayH,1.00324149958697,0.589544507272286
PLC55S,-0.0667289534551051,1.76513035391481,PathwayH,0.509647191437625,0.566530396909294
GAN47R,0.367866292592005,1074.26263885795,PathwayH,0.56980288229819,0.000930871058741374
UCV96T,-0.335436668668886,121.455053757125,PathwayH,1.31178474635865,0.00823349847590293
TZI39H,0.0506666489704031,1.44075867301862,PathwayH,0.764470787156438,0.694078764700293
YAQ46T,0.0402865607986735,1.40299398652644,PathwayH,0.540562477617335,0.712761429915902
GIG88W,0.151595756356321,5.53350972023799,PathwayH,0.509647191437625,0.180717130818918
AQW95A,-0.0996441878782795,2.30325549059207,PathwayH,0.56980288229819,0.434168073878309
KCB81M,-0.00512232518893643,1.03852834982045,PathwayH,0.509647191437625,0.962901012931313
EEI31U,0.0065749714704502,1.04033102527906,PathwayH,0.764470787156438,0.961232507443252
RBI34N,0.199925476858907,8.96165096756124,PathwayH,0.900937462695559,0.111586581938945
SUB93N,-0.0493041185196548,1.43148569801763,PathwayH,1.03509833901353,0.69857491512827
GZC86I,-0.369138687737863,304.168168990333,PathwayH,0.720749970156447,0.00328765499466771
JUW35R,0.0366423131375628,1.41648006259398,PathwayH,0.509647191437625,0.705975344381983
ITV84K,0.0429042980404403,1.38645286800888,PathwayH,0.56980288229819,0.721265052043296
BBO73Y,0.135499236691398,5.02049741147638,PathwayH,0.509647191437625,0.199183450969239
NAM78O,-0.119827229633948,2.82442714116941,PathwayH,0.697863157798853,0.35405409664275
KYE07M,-0.158563363536118,5.09285531541317,PathwayH,0.785419070867977,0.196353506641661
PBV81R,-0.0660089942750607,1.7840066752933,PathwayH,0.509647191437625,0.560536019202729
QXZ31Q,0.340393912981483,112.685380691816,PathwayH,1.23530321216049,0.00887426562221861
TJX88V,0.0205385269075547,1.17356613124123,PathwayH,0.56980288229819,0.852103663678795
YID71W,-0.0148040800990365,1.10541378916638,PathwayH,1.39572631559771,0.904638615693516
RDE01V,0.113031950825128,2.81418672939756,PathwayH,0.597614304667197,0.355342447448067
CMH16J,-0.176340489009136,6.44785904411272,PathwayH,0.649675243547053,0.155090238970571
BYT45H,-0.0413536531722975,1.37121748567808,PathwayH,0.540562477617335,0.729278914865566
XUI98K,0.117878433194678,2.87037646700782,PathwayH,0.764470787156438,0.348386356805118
TPP06M,-0.285406902762708,74.6496419290824,PathwayH,0.597614304667197,0.0133959115430186
XAT51U,-0.273522252500216,26.9807840863366,PathwayH,0.764470787156438,0.0370634150883114
WLR85J,0.13431914929934,4.77712911684025,PathwayH,0.509647191437625,0.209330745630219
EYF79Z,0.411258767433342,3544.04035007169,PathwayH,1.73766524954622,0.000282163830324272
