	mean_treat	mean_ctrl	FoldChange	log2FoldChange	pvalue	padj
ABCA6	2.71613797071489	2.4931153756	1.08945538473574	0.123607116565398	0.00307749420386574	0.0118582487885651
ABCA7	3.25485040131018	3.2186541558009	1.01124577036151	0.0161336684488466	0.119437183484477	0.221801542394048
ABCA8	2.55615863439783	2.4608967081595	1.03871024977297	0.0547932677992658	0.377264598911077	0.516439183778582
ABCA9	2.65518576170061	2.44105768758212	1.08771938295755	0.121306408579694	0.000912918886008402	0.00426792372718371
ABCB10	3.23128522357504	3.21531044413945	1.00496834744673	0.00715006289598366	0.385582600558159	0.524944837936869
ABCB1	2.81916834680804	2.46152652158596	1.14529269625405	0.19571634720501	4.05656917431378e-13	7.59513037318209e-12
ABCB4	2.92237036805377	2.79285002239385	1.04637568957208	0.0654009282295776	0.0318241133684986	0.079872566658665
ABCB5	2.89026061194576	2.83689320726784	1.01881191880653	0.0268877425246034	0.630528127702687	0.742501058658983
ABCB6	3.36242573227142	3.42392087098953	0.982039556100973	-0.0261469580853059	3.29502860417856e-06	2.9480591859611e-05
ABCB7	3.25794534477352	3.23585742209888	1.00682598761113	0.00981436010362255	0.0387197743147329	0.0928375254206668
ABCB8	3.44817282335683	3.46419291501501	0.995375519767173	-0.00668718903055135	0.205741976452122	0.332451180987364
ABCB9	3.12073311971941	3.16242710171059	0.986815828270435	-0.019147238608746	0.0271948046243694	0.0704804453012918
ABCC10	3.37646523639157	3.39132334519282	0.995618787331995	-0.00633464064819483	0.120153451551908	0.22286080281778
EWWD	2.2725483343489	2.23514178714724	1.01673564845718	0.0239446268504245	0.652969184376806	0.7593867092113
ABCC1	3.44815909667463	3.46785569683471	0.994320236514438	-0.0082175255690915	0.171354234392139	0.290947987668715
ABCC2	2.84661869652886	2.91629324260888	0.976108525349224	-0.0348865369772588	0.34395853227293	0.482729970243049
ABCC3	2.89330598582858	2.56444407048772	1.12823906714343	0.174072798621865	8.4623355030003e-13	1.55021057331941e-11
ABCC4	3.12019323901331	3.16441340334945	0.986025794136335	-0.020302707324917	0.165664128296367	0.283871202614344
ABCC5	3.45723074535148	3.47374969884034	0.995244633344084	-0.00687690799173774	0.094884740243217	0.186142277078374
PXE	1.36079395043317	1.36236691507044	0.998845417765312	-0.00166667240471185	0.981668500772705	0.988657307502004
ABCC9	2.86292220716412	2.78089242511875	1.02949764662036	0.0419405320459104	0.0304894059275207	0.0771987311502588
ABCD1	3.53029043222211	3.51013489702289	1.00574209703915	0.00826040154075714	0.287082215585835	0.423608469163645
ABCD2	2.35998573745259	1.55966089496518	1.51314028906602	0.597545751571288	3.95358567790869e-26	1.6107435196557e-24
ABCD3	3.44114448787458	3.44405268034192	0.999155590016395	-0.00121874072668926	0.827308141689335	0.892691135583704
ABCD4	3.33153747576283	3.33494514272575	0.998978193998079	-0.00147490811509708	0.652931754770446	0.7593867092113
ABCE1	3.55082681450046	3.54649630760449	1.00122106623562	0.00176055154632064	0.656252196366049	0.761810332393958
ABCF1	3.64069520894497	3.65735798622904	0.995444039837826	-0.00658787961228354	0.0187051618523302	0.0523048160538173
ABCF2	3.59828613663943	3.60878572991303	0.997090546776837	-0.00420357175401213	0.113467396128398	0.213439408772429
ABCF3	3.50389372657996	3.50337171236415	1.00014900337694	0.000214950419212362	0.940468175861475	0.965945187391341
ABCG1	3.24084130400959	3.06408153995191	1.05768768283512	0.0809136870526153	1.1953696370983e-11	2.01576791562779e-10
ABCG2	2.71137836635812	2.62906847485407	1.0313076256063	0.0444747340044867	0.0635541634092205	0.136892782823357
ABCG4	1.38322850148659	1.74163128057112	0.794214319022223	-0.332399723201351	4.11103966936101e-07	4.41691027204624e-06
ABCG5	1.50064871552701	1.65280118458467	0.907942666984537	-0.139326895023779	0.0509639564103946	0.114977455114886
ABHD10	3.34371157751949	3.33759963553863	1.00183123880881	0.00263950310483453	0.563229516255102	0.687851362857349
ABHD11	3.21688738976044	3.24398838925971	0.991645777898283	-0.0121032219879302	0.0558745045507356	0.124005037845168
C20orf22	3.59903625047263	3.5787708118617	1.0056626813161	0.00814647850436729	0.0168659804948938	0.0480564061919037
ABHD13	3.27948901793116	3.26374548684605	1.00482376188602	0.00694248633041445	0.239352566042737	0.371628913008225
ABHD14A	3.20572180420506	3.24650433239825	0.987438018244361	-0.0182379022321948	0.00786423368824579	0.0257390236266108
ABHD14B	3.56114681822667	3.56368189963286	0.999288634205412	-0.00102664910894899	0.814896174655677	0.88335346646725
ABHD15	3.25749769336749	3.2273368337259	1.00934543284308	0.013419998986324	0.0142177580317111	0.0418909977165318
ABHD1	1.57153325604207	1.79198589827301	0.87697858423808	-0.189386482309441	0.0012224337162882	0.00547051620311986
LOC654057	3.6870039572826	3.67368972552929	1.00362421237177	0.00521918120779322	0.357585479602837	0.497399565985983
ABHD3	3.18182434492286	3.11992631563619	1.01983958049793	0.0283422359012045	4.84912854897805e-06	4.20698387116903e-05
ABHD4	3.42292461512956	3.42101842596954	1.00055719932566	0.000803644829524569	0.864996781902829	0.916782576060453
ABHD5	3.26398948897984	3.26838980224532	0.998653675500256	-0.00194364436100328	0.660390639174071	0.764989626605616
ABHD6	3.28254086720416	3.23307636375236	1.01529951596763	0.0219053889455181	0.00474329233070651	0.0169714333087902
ABHD8	3.15976383237572	3.14961844349495	1.00322114854951	0.00463966651604843	0.540518035930653	0.669100190645642
ABI1	3.50575120142805	3.45071931509335	1.01594794630035	0.022826485241791	4.99510449700443e-08	6.10521652041869e-07
ABI2	3.50502944352864	3.52882280599366	0.993257422156588	-0.00976042593618848	0.0116854548894171	0.0356490375001026
FLJ21551	3.08817198323106	2.67634473979362	1.15387675485678	0.206489138496173	4.7250595448254e-14	9.36309464667217e-13
ABI3	3.22070991104682	2.90586882983773	1.1083466252765	0.148409141641997	6.709701150841e-32	4.79022496180135e-30
LOC116063	3.61324406893498	3.63746299337372	0.993341808704896	-0.0096378606467792	0.00555423756305665	0.019400466732597
ABL2	3.61228458309953	3.6063586709939	1.00164318434361	0.00236866835694175	0.614846037232739	0.729941546106285
ABLIM1	3.37359669202722	3.28030039471922	1.02844138831254	0.040459575875174	0.000348078905170071	0.00183124983236513
ABLIM2	2.46882257670208	2.48585039135546	0.99315010480414	-0.00991631158425137	0.683574471183968	0.783469675224955
ABLIM3	3.3298796457206	3.25045215986948	1.02443582675412	0.034829613120921	0.00201805837229806	0.00834422078808383
AOC1	1.77915008228612	1.66391669318086	1.06925430195966	0.0966050116597738	0.124039194949651	0.228707557378804
ABR	3.70061404660161	3.73926953832761	0.989662287960313	-0.0149917905073153	9.73977679064409e-05	0.000609354258015809
ABT1	3.40658159876684	3.40931906134786	0.999197064712408	-0.00115885606306192	0.727471546196904	0.819284878110062
ABTB1	3.33612579198978	3.28941840460416	1.01419928438421	0.0203411615565102	0.000219451475389919	0.00123128154278633
ABTB2	3.34409460603212	3.35325569287959	0.997268002297911	-0.00394683336459326	0.631608533894853	0.74308602963542
ACAA1	3.45643732629774	3.45564159914583	1.00023026900478	0.000332169708538034	0.924019193587407	0.955347177345091
LOC147548	3.43850093615455	3.43987907756022	0.999599363415226	-0.00057811222824072	0.902957849916189	0.941561584446631
ACACA	3.49328430805937	3.51876589349964	0.99275837432455	-0.0104854693611969	0.00291614548469	0.0113510498637182
ACACB	3.19201872702975	3.24358222912777	0.984102915093389	-0.0231188978888927	0.0184903324188293	0.0517864892199586
ACAD10	3.32207067613164	3.34297896627656	0.993745611218066	-0.00905151111285714	0.0504594850871456	0.114007691978913
ACAD11	3.20327874664498	3.21491445897761	0.996380708575265	-0.00523100577772803	0.435513390175641	0.572170743409016
ACAD8	3.24822620647914	3.26552086110991	0.994703860313146	-0.00766101933097423	0.0895350057540456	0.178183641775473
ACAD9	3.42915891382648	3.43145648831707	0.9993304375275	-0.000966297993190096	0.731639146753519	0.822696907639675
ACADM	3.41837813798632	3.39336959723208	1.00736982519518	0.0105934221984088	0.0517700636749089	0.116537945016245
LOC654185	3.25761160204657	3.22187768472409	1.01109102232276	0.0159128800724092	0.0295788898598116	0.0754560493034233
ACADS	3.27174853661694	3.26660070458752	1.00157589876907	0.00227175178344741	0.814008025050805	0.882515938598226
ACADVL	3.66812397590014	3.69254692655034	0.993385879411691	-0.00957385530721298	0.00505708854407177	0.0179387505865634
ACAN	2.50674699934859	2.73728243193217	0.915779449758552	-0.126927903826627	1.44160736136127e-05	0.000111744684256101
ACAP1	3.16705795060379	2.54719997280057	1.24334876900996	0.314231040351223	1.24015762014215e-37	2.39837064816858e-35
ACAP2	3.48825336755796	3.44828657098777	1.01159033501057	0.016625158307016	0.000581470061707524	0.00286201662460295
ACAP3	3.38669944666901	3.4275043182632	0.98809487376084	-0.017278523388176	0.00293556305219375	0.0114149993157078
ACAT1	3.4344791372304	3.4288913359098	1.00162962333104	0.00234913591431751	0.572190815048429	0.695072853010248
ACAT2	3.27378579957271	3.2467038675705	1.00834136191869	0.0119841286950006	0.0943144445730317	0.185315260590045
ACBD3	3.51769267010479	3.51819407554582	0.99985748215412	-0.000205624442413677	0.958368390221436	0.976096319466066
ACBD4	3.08500020837966	3.02774805899356	1.0189091523702	0.0270254241555281	0.00186465207914145	0.00779642979341082
ACBD5	3.34624094126998	3.29388094612408	1.01589614075381	0.0227529169935447	0.000170574500412497	0.000989008431613712
ACBD6	3.32876150944805	3.35226666978147	0.992988278484734	-0.0101514070146337	0.00375280665637452	0.013963804212394
ACBD7	2.26540024994753	2.24283271257992	1.01006206893677	0.0144439502006994	0.632708340883046	0.743921658612527
ASIC1	2.65578735301209	2.82222381597461	0.941026483434645	-0.0876927694020062	4.25831712991306e-05	0.000295318062237003
ASIC3	2.24712196118829	2.25891763853751	0.99477817289662	-0.00755324213679557	0.831235336304034	0.895032311512652
ACCS	3.11773024325629	3.09832776341385	1.00626224251403	0.00900633563155876	0.294676159154489	0.431521361023893
ACD	3.29389836187397	3.30436130938842	0.996833594593688	-0.00457540499955637	0.323505563210434	0.461744954664519
ACER2	2.48722182938387	2.42372866957051	1.02619648008067	0.0373069821145199	0.0533116471703545	0.119261362122872
ACER3	3.31370719211215	3.28973708512004	1.00728632908098	0.0104738390827533	0.081607837610704	0.166440334136475
LOC654142	3.21413777261844	3.07121254119697	1.04653706948128	0.0656234143261988	1.02429936288226e-07	1.19734090788945e-06
ACEE	2.63302459238933	2.4703332646815	1.06585804839931	0.0920153119179427	0.000279227730988202	0.00151870461873896
ACIN1	3.64966154060446	3.66173714113002	0.996702220814838	-0.00476555187131972	0.00537643184460321	0.0188656696651006
ACLY	3.72408386522491	3.73421843438721	0.997286026690626	-0.00392075866156849	0.107997014477394	0.205374456956139
SDHAF3	3.16152735089196	3.18763324692927	0.991810257324157	-0.0118639490740189	0.100161961627636	0.193788573179564
IREB1	3.41074263555063	3.39388306001522	1.00496763596072	0.00714904151287188	0.173985281594745	0.294270688830345
LOC115645	3.69676014816797	3.71451312760077	0.995220644315164	-0.00691168262804985	0.0461689232853003	0.106298767939117
ACOT11	2.71042007861661	2.83567699157135	0.955828215510068	-0.0651767391301111	0.0168188588282838	0.0479400233542016
ACOT13	3.34588979152155	3.31345648359875	1.00978836091053	0.0140529537103813	0.000723587669787507	0.00348078476669192
LOC145480	3.26433438556804	3.28029061185867	0.995135727842846	-0.00703478477728291	0.282760839271919	0.41893340365306
ACOT2	3.16773498532866	3.18555433759533	0.994406200498178	-0.0080928027205325	0.238292779703263	0.370096278164731
ACOT4	2.64069815938712	2.58305549378229	1.02231568998172	0.0318407677466498	0.172190932787238	0.292108935279083
ACOT7	3.65817295779362	3.63770143970056	1.00562759710559	0.00809614681722791	0.0838515663705437	0.169894207959315
ACOT8	3.28680016836305	3.30140931769271	0.995574874871963	-0.00639827312105285	0.12692609267709	0.232694428002292
ACOT9	3.38619822764056	3.35427368826211	1.00951757141648	0.0136660220857264	2.1707410595537e-05	0.000161542045337854
ACOX1	3.47120931599527	3.45642197175332	1.00427822307658	0.00615900579013142	0.0673767400846031	0.143049171069006
ACOX2	2.39829530560131	2.30761195238245	1.03929748809163	0.0556086697992461	0.167139992813243	0.285610381283314
ACOX3	3.24806061507342	3.25403033618021	0.998165437783286	-0.00264914456620303	0.529705725572569	0.659026390496556
ACP1	3.48944761761884	3.50132741654408	0.996607058548963	-0.00490330282706249	0.0821775976297839	0.167334311153917
LOC96117	3.51887194285928	3.47246936397506	1.01336299158334	0.019151047142506	5.91020990923489e-08	7.14934180469443e-07
ACP5	3.66717859020937	3.6322908383113	1.00960488943509	0.0137908023057966	0.0698832666926183	0.14728604614841
LOC116107	3.1799966457642	3.25602128949106	0.976651060614304	-0.0340848889277975	0.00143027974612849	0.00623624827664129
PXYLP1	3.12710815401798	3.15466344965979	0.991265218594146	-0.0126569846414778	0.112067915868677	0.211251293477761
ACPP	2.11160002598795	2.23232626701227	0.945919087721038	-0.0802113116778494	0.154228929042086	0.268739687261061
ACRBP	2.52675843519438	2.15299457716718	1.17360185761312	0.230943059667837	2.40196959423366e-15	5.1541139691997e-14
NAAR1	2.29559420022168	2.3020404578198	0.99719976355054	-0.00404555414028293	0.879521233570696	0.926584292269556
ACRV1	1.2804846351306	1.5389162792942	0.832069068577191	-0.265224805994544	5.36629999216726e-05	0.000363737050933147
ACSBG1	2.47397877067723	2.68474771388896	0.92149394815708	-0.117953403792566	0.00143348286881728	0.00624486777011419
ACSF2	3.20884977133906	3.13458672086782	1.02369149654621	0.033781004926709	0.00631488903925142	0.0215080692859809
ACSF3	3.27670380219281	3.29527449786863	0.994364446516418	-0.0081533811110299	0.1335761949399	0.241540668279298
FACL1	3.52728488754208	3.49926228242579	1.00800814653335	0.0115072984764927	0.0315036295896964	0.0792468381779297
PRO2194	3.70586059574703	3.69536166184432	1.00284111133454	0.00409304558318337	0.378862821187762	0.518058371261669
MRX63	3.51080231997937	3.43312433030092	1.02262603454027	0.0322786604784207	9.39703622023878e-07	9.43284621371932e-06
ACSL5	3.2289685848155	2.88139745978118	1.12062588722512	0.164304725308735	2.31430733957595e-28	1.14058024303359e-26
ACSL6	1.81458903068159	1.34551639665925	1.34861903963934	0.431482870715272	5.57875054712431e-09	7.61681419651163e-08
ACSM3	2.16141332003237	1.91461798615741	1.12890056170959	0.174918413084776	0.00031482453911426	0.00168295637109435
ACSM5	2.16571218194082	1.68946366890506	1.28189331431106	0.358276198525311	2.03178343040287e-11	3.37042206837081e-10
LOC89850	3.4783229374329	3.49950027575921	0.99394846787897	-0.00875703893749479	0.223992128535347	0.353528072289569
ACSS2	3.45282432889301	3.47300188662716	0.994190167931714	-0.00840625910462556	0.0909443838535394	0.180424398976026
ACSS3	2.47443644652279	2.13610103381962	1.15838923690711	0.21212010289557	9.73237284267965e-05	0.000609303942842886
LOC115745	1.53731806199781	1.74394918582727	0.881515398780701	-0.18194232335607	0.00118751303688038	0.00533298770648395
ACTA2	3.5727982829867	3.54839891937469	1.0068761613805	0.0098862530082417	0.106894326803578	0.203900810614848
LOC115571	4.15468495989667	4.14375530398351	1.00263762097696	0.00380027306354746	0.0326975780802557	0.0816233289139047
DFNA26	4.12119019858456	4.12651755675682	0.998708994182387	-0.00186373099363016	0.359018228998158	0.498720524817289
LOC115664	2.89699333104052	2.93506031946651	0.987030253459013	-0.0188337894900085	0.29837537826314	0.435186542157924
ACTL6A	3.45828765425496	3.46011196774215	0.999472758828557	-0.00076084881643415	0.811607634593722	0.880913714217312
ACTN1	3.76599560865147	3.7498891805248	1.00429517443084	0.00618335703839088	0.196488104465996	0.32190861401058
ACTN2	1.85874066238045	2.10679311735572	0.882260648693118	-0.180723156763587	0.00563508107180789	0.0196289942122848
FSGS1	3.881005825909	3.88758600660068	0.998307386465403	-0.00244399410524071	0.345055330017758	0.483780428742894
ACTR10	3.44727010495607	3.4332422710667	1.00408588523088	0.00588267655692747	0.0452584237660883	0.104671238010641
ACTR1A	3.63755536088576	3.62541133527771	1.00334969593378	0.00482451388843538	0.099021015833891	0.192058281060072
LOC130640	3.46693195322961	3.46731581078036	0.999889292590668	-0.000159725872015233	0.96172275966418	0.978177240007279
ACTR2	3.76426862345109	3.73747785224903	1.00716814179539	0.0103045543324846	0.000107235561251512	0.00066437344071395
ACTR3B	3.03891330673105	3.10203927400031	0.979650171486108	-0.0296614333775774	7.63097716028898e-05	0.000494606096045838
LOC155033	1.92809457794212	1.8039980906943	1.0687896998827	0.0959780094817175	0.0626862414898249	0.135539258064187
ACTR3	3.71427185148678	3.66802523167567	1.01260804299047	0.0180758485114462	8.4909366379431e-10	1.23664947525734e-08
ACTR5	3.16192023048635	3.17022917435103	0.997379071540977	-0.00378616429342382	0.357792520171974	0.497574560639671
ACTR6	3.25131738429032	3.23847990569263	1.00396404454298	0.00570760226836368	0.276947482342292	0.412317986470881
ACTR8	3.34391511809032	3.3481304991311	0.998740974689641	-0.00181753397248406	0.555319343241935	0.68085779039004
ACVR1B	3.35869642699761	3.38312572907089	0.99277907354629	-0.0104553891785367	0.000987384332929252	0.00457683793643602
ACVR1C	2.49589932999085	2.51890214870674	0.990867918895657	-0.0132353335945244	0.70628476421088	0.801918744620528
FOP	3.4320138059193	3.43379945521197	0.999479978573018	-0.000750427469959666	0.863118103458223	0.915617163215855
ACVR2A	3.12838099156608	3.14953184292464	0.993284445938823	-0.00972117473565301	0.158332607253701	0.274232578349625
ACVR2B	3.25615853384738	3.29049707664495	0.989564329644509	-0.0151345977788855	0.0332552456745779	0.0826805098513434
ACVRL1	3.26840012924888	3.19368281820528	1.02339534490328	0.033363576119156	4.80218498158965e-05	0.000329742841117872
ACY1	3.42489806339778	3.47080099498477	0.98677454234532	-0.0192075986513541	7.41167861936064e-05	0.000482058858861609
ACYP1	2.9957286187672	2.95992996410768	1.01209442625117	0.0173438966816196	0.0418913703841619	0.0987527166686044
LOC115706	2.85345191949785	2.85201891105065	1.00050245404813	0.000724705913042717	0.934474903911966	0.961687475538028
ADAL	3.12497714164091	3.12953759462743	0.99854277098497	-0.00210387035645933	0.764315386781281	0.845806930265421
ADAM10	3.57439629009166	3.55104402270515	1.00657616949753	0.00945634781661712	0.0528383459170575	0.118488808002467
ADAM11	2.47780534954681	2.68938095251008	0.921329255059312	-0.118211271086224	4.62328270947798e-05	0.000318173483042363
CAR10	3.33973694713599	3.31657408742194	1.00698397174418	0.0100407200187681	0.335078281988217	0.473616985124987
ADAM15	3.63240990769551	3.67630286630059	0.988060570578275	-0.0173286095608188	2.081018773462e-05	0.000156004930426656
LOC129645	3.3485894379873	3.35867058307341	0.996998471616446	-0.00433680189183957	0.419021374723599	0.557211990863186
ADAM19	3.33989120734508	3.21467414172022	1.03895171333224	0.0551286046223676	1.22778648341724e-05	9.67911346421493e-05
ADAM21	1.41861302419079	1.51000225818494	0.939477418991412	-0.0900696090276804	0.252393356556553	0.385953928682916
MDC2	2.33429687431967	2.32299985052606	1.00486311860548	0.00699899239068121	0.887066105477145	0.931840679255954
ADAM23	2.82350723550258	3.02070605076651	0.934717641521627	-0.0973974718093471	0.00449982627685515	0.0162295434036338
EMDCII	2.83522426591316	2.12085477373779	1.33683093299046	0.418817021482727	2.96200996607944e-25	1.13702483069753e-23
DJ964F7.1	2.11249876145913	2.25002278516317	0.938878830645235	-0.0909891156100593	0.0572928615661273	0.126454830830294
ADAM6	3.96819731452929	3.45665347284995	1.14798817575937	0.199107782378432	2.21101200728149e-28	1.09674809893658e-26
ADAM8	3.18241771139258	2.94176802852911	1.08180443887134	0.113439722297642	1.88523529736672e-14	3.82504978395335e-13
ADAM9	3.50231257496219	3.46942882260148	1.0094781458396	0.0136096781482179	0.0528954539108919	0.118573333091735
ADAMDEC1	3.0238300542613	2.08276434475461	1.45183494324585	0.5378774450029	3.10026737323237e-31	1.99856054549553e-29
WMS	2.64854077491509	2.55047564560784	1.03844974151238	0.05443139487739	0.0297065082165472	0.0756931341781869
ADAMTS12	2.62691667445186	2.5984093206946	1.01097107893287	0.0157417263438718	0.548421061845879	0.675435468188742
DKFZp434C2322	2.65773323796705	2.79277658251008	0.951645489514361	-0.0715038593493784	3.42582232852473e-05	0.000242650503176638
ADAMTS14	2.73881859469908	2.66947063504584	1.02597816913316	0.0370000334611471	0.0937540541848172	0.18448923748527
ADAMTS15	2.04170273089635	2.16276884696976	0.944022628103307	-0.0831066536676518	0.0860046867783016	0.172983096971945
ADAMTS16	2.28440934425182	2.31549716396539	0.98657401952489	-0.0195007990369375	0.71658634893663	0.810974553789157
ADAMTS17	2.67220219805997	2.77091212753998	0.964376376825907	-0.0523317834881216	0.0113867514205879	0.0348910525879947
ADAMTS1	3.4111810462949	3.42311467598113	0.996513809551878	-0.00503829701423273	0.522600621899876	0.652524705899502
ADAMTS2	3.0910526029257	3.0216062643257	1.0229832521265	0.0327825260491926	0.0535797413662316	0.119747116529152
KIAA0366	2.47869542772706	2.49877295490989	0.991965045426243	-0.0116388106448715	0.755513862908037	0.839417884886193
ADAMTS4	3.34419673559678	3.34610468819024	0.999429798894159	-0.00082286092811275	0.943623513472774	0.967562418713895
ADAMTS5	2.84126715979657	2.8100645753302	1.01110386741298	0.015931208224706	0.425303718762219	0.562146289298273
LOC345667	2.39305349718995	2.25898456612361	1.05934920188339	0.0831782350165759	0.0154622339041718	0.0446901266719517
DKFZP434H204	3.00694448845246	3.11896798565165	0.964083152595813	-0.0527705099839919	0.000119040358952874	0.000726317333898566
ADAMTS8	1.66834507750209	1.67800394761972	0.994243833495543	-0.00832838572007798	0.903105344841008	0.941561584446631
ADAMTS9	3.09761052089563	3.14751962274029	0.984143354823247	-0.0230596144561015	0.101772025079915	0.196099508030136
ADAMTSL1	2.78882966529016	2.61988420406383	1.06448585054419	0.0901567731951816	0.000379685766888662	0.001973745881771
ADAMTSL2	2.77727394785567	2.6805385732549	1.03608803677214	0.0511465945480019	0.027646645761186	0.0714092060759762
ADAMTSL3	2.55327492993371	2.18346875087631	1.16936637124254	0.225727007854924	8.06623769930496e-09	1.08386965321004e-07
LOC105371437	3.08679117990061	3.07713163906441	1.00313913799253	0.00452172536189553	0.683644934097793	0.783491658776242
ADAMTSL5	2.606170226059	2.63987946991982	0.98723076403869	-0.0185407425044516	0.533873872704814	0.662701090931439
ADAP1	3.05753574697489	2.91098539726398	1.05034389724134	0.0708617637146394	6.13434285070731e-05	0.000408598370330685
ADAP2	3.22177503467615	2.99949306128639	1.07410651361681	0.103137065062008	1.20206322013648e-20	3.49146803749908e-19
ADARB1	3.42286417366288	3.42418749111394	0.999613538261413	-0.000557654196699644	0.926205518121728	0.95658982701367
IFI4	3.83197468471893	3.81367967208234	1.00479720747668	0.00690435982273209	0.0025010017392167	0.00995838013337315
ADAT1	3.18074083214971	3.19312094010928	0.996122881597103	-0.00560437093171013	0.416999420674794	0.555054639228917
ADAT2	2.97346093141962	2.99147904609954	0.993976854123913	-0.00871583749561099	0.422929704220324	0.560416131240238
ADAT3	2.71249784428826	2.78979182421234	0.972293997260565	-0.0405354803798839	0.024658271877757	0.0653249657964922
ADA	3.20304249288239	3.13282114927078	1.02241473108925	0.0319805280918876	5.66512646744705e-05	0.000382030085171
ADCK1	3.1663009423955	3.17751723369932	0.996470108427781	-0.0051015663607204	0.422872712825668	0.560416131240238
ADCK2	3.43313101591723	3.41532412940391	1.0052138203692	0.00750241162870389	0.0775449156949996	0.159393384498602
ADCK4	3.35864660598023	3.41185644304766	0.984404432614434	-0.0226769408535158	4.44194263640471e-08	5.47290319346703e-07
