	mean_treat	mean_ctrl	FoldChange	log2FoldChange	pvalue	padj
LOC100292717	3.14232001857894	3.1151056734771	1.00873625101503	0.0125490098325577	0.453927384526523	0.536731102917439
NPD009	2.80048445609291	2.92894430926234	0.956141244214444	-0.0647043414553505	0.000878374888529332	0.00253060749518219
PRO2543	1.81774167773765	2.01623433987176	0.901552781733333	-0.149516137654781	0.0107238541507134	0.0219859156890231
ABCA11P	2.77092678635807	2.752478948488	1.00670226302011	0.00963706251260964	0.466187623946793	0.548004502474349
ABCA13	2.21301712480274	2.26440467254786	0.977306376210883	-0.0331171906770259	0.481234188908788	0.562231088028482
ABCA17P	2.11076710824949	2.12356945837154	0.9939713061555	-0.00872389004615138	0.858692179015137	0.890673083352298
TGD	3.3481467511855	3.40858897140658	0.982267671248101	-0.0258118775150046	0.00334159198169226	0.00803981768445581
ABCA2	3.53823172436087	3.5000528850904	1.01090807497027	0.0156518144376546	0.0244916470217616	0.0449199739734063
ABCA3	3.23817402269197	3.307013543631	0.979183780159715	-0.0303484344027037	0.0499992661392321	0.083370342462827
STGD1	1.61389313035692	1.50167378251968	1.07472951125839	0.10397360691329	0.196842153485712	0.267011845951763
HSA275973	3.20774911059516	3.21574668959922	0.997512994717549	-0.00359245927423114	0.782744151961039	0.827860210623332
ABCA6	2.18389199962593	2.79575571459859	0.781145501455046	-0.356336795333936	1.4839905331413e-11	3.06798475850241e-10
ABCA7	3.25080781902658	3.23113631113026	1.0060881083316	0.00875665493161231	0.487745105797066	0.567537679083593
ABCA8	2.03453628612179	2.72110114090773	0.747688593979673	-0.419490570049274	1.69219790272921e-08	1.93658423654658e-07
ABCA9	2.25250027619029	2.68342691666795	0.839411821577483	-0.252549313804218	5.55191726387368e-08	5.5439341148668e-07
ABCB10	3.17016674894587	3.24721914968893	0.976271265599538	-0.0346460258290551	0.00055082480565036	0.001702508877347
ABCB1	2.35177257930419	2.77504623439552	0.8474714944043	-0.238763252388452	1.32316198546641e-11	2.76164874507593e-10
ABCB4	2.71937897117655	2.92139625254281	0.930849065343181	-0.10338083723642	0.00542010403728374	0.0121848660214275
ABCB5	3.26016040864807	2.68806385328761	1.21282848421207	0.278375541824914	7.03647557479045e-10	1.05498796694454e-08
ABCB6	3.43632939559963	3.3728880767593	1.01880919775473	0.0268838893568966	4.38035464790579e-05	0.000190555405212713
ABCB7	3.21264062048896	3.26253437351712	0.984707056749147	-0.0222334978649404	0.000313564728182295	0.00104805117417832
ABCB8	3.48543239611236	3.44288647012776	1.0123576325719	0.017719036664939	0.00182968952714006	0.0047638031008258
ABCB9	3.14518533217057	3.13924132967986	1.00189345190971	0.00272909079378797	0.77785440847148	0.824423146210702
ABCC10	3.42461027032251	3.36551655348926	1.01755858748399	0.025111862245103	1.93645211910456e-09	2.65337358526273e-08
EWWD	2.37322941303928	2.20138605901853	1.07806143466601	0.108439394196691	0.0343602966619831	0.0603953764843279
ABCC1	3.47155881303998	3.45163083532095	1.00577349626012	0.00830544170900538	0.261486566706808	0.339508096043734
ABCC2	3.26956187430203	2.70754674242187	1.20757356579464	0.272111081213601	7.76553771336603e-21	1.8537794560126e-18
ABCC3	2.5374151388158	2.8198569509993	0.899838248148223	-0.152262404075082	1.86924097193109e-07	1.61562726599718e-06
ABCC4	3.09178925026749	3.16399953485961	0.977177529959617	-0.0333074054415695	0.0688216939169249	0.109436184060748
ABCC5	3.49472186014543	3.45219299188905	1.01231937738021	0.0176645187590404	5.86356087529245e-05	0.000244229779314935
PXE	1.21253797499171	1.42786676039595	0.849195463206577	-0.2358314311651	0.00538943204078685	0.012133766978948
ABCC9	2.65497818082826	2.89762520951065	0.916260036706623	-0.126170998282042	6.47478781510766e-08	6.36153107647683e-07
ABCD1	3.58666465168394	3.49100108509647	1.02740290371031	0.0390020562381745	4.35938738065551e-06	2.56657882087302e-05
ABCD2	1.40344078370512	2.22147941820374	0.631759525748803	-0.662552582417825	1.61072845845023e-18	1.54771757158507e-16
ABCD3	3.43985218490931	3.44376930458941	0.998862548755842	-0.00164192925356282	0.804280541828811	0.846092275567071
ABCD4	3.33272909425216	3.33340916407404	0.999795983694646	-0.000294363340475831	0.931909486861074	0.94760154011737
ABCE1	3.5244824369126	3.55949598204679	0.990163341857726	-0.0142615565134101	0.00329674498619344	0.00794818840130399
ABCF1	3.67506751835844	3.63714649138854	1.01042603784579	0.0149637217786693	7.67493637960026e-07	5.62926922743796e-06
ABCF2	3.6079541911615	3.6013850856132	1.00182404974534	0.00262915039968756	0.358143060635057	0.44080477566925
ABCF3	3.52334625145263	3.49487069888539	1.00814781290087	0.0117071798152108	0.000604808813601835	0.00184326133138018
ABCG1	3.03586453214438	3.20745404281644	0.946502893453342	-0.0793211786420506	5.1480447927256e-08	5.18127986450999e-07
ABCG2	2.58596578685334	2.70916289450497	0.954525765910383	-0.06714395346619	0.00922195935031286	0.0192898541831982
ABCG4	1.79237390799763	1.45380453054346	1.23288507522233	0.302038323557243	6.30837652059572e-05	0.000259782685934397
ABCG5	1.66064807965072	1.53670360219102	1.08065607270197	0.111907447072685	0.134775746270068	0.193706853387967
ABHD10	3.31529283785491	3.35204806205334	0.989034994869399	-0.0159065263485354	0.00313193603688014	0.00759881193766155
ABHD11	3.26221257655349	3.21582270277271	1.0144255072709	0.0206629269608024	0.00338251220366688	0.00812806956636482
C20orf22	3.59699606568969	3.58565998829345	1.00316150372128	0.00455389095590982	0.220392018048777	0.294202643228415
ABHD13	3.22798987352213	3.2913059721677	0.980762621530483	-0.0280240982813784	0.000113275845866448	0.000432009079667396
ABHD14A	3.26078062199779	3.20996966285636	1.01582910883221	0.0226577204398356	0.00523673538402269	0.0118440922571575
ABHD14B	3.60207782213687	3.5447220676983	1.01618060692578	0.0231568367163086	3.78722368090342e-07	3.02938237679803e-06
ABHD15	3.23696902439099	3.24537283884755	0.997410524191254	-0.00374066918689378	0.549126323271216	0.625805756149309
ABHD1	1.62297689980483	1.70402935620467	0.952434823904459	-0.0703077240105435	0.312761659148936	0.3932169707437
LOC654057	3.63687067595515	3.69992547417046	0.982957819378931	-0.0247985858276063	2.29183893019008e-05	0.0001086064366484
ABHD3	3.10865064832849	3.17075323774298	0.980413931719677	-0.0285371097849325	6.14000019467955e-05	0.000254081589854589
ABHD4	3.44860510312982	3.41015492546599	1.01127519966225	0.0161756531865683	0.00127811777554073	0.00348947165380829
ABHD5	3.27616719947147	3.26167275489535	1.00444386842744	0.0063969438581021	0.244767008444618	0.321571102847783
ABHD6	3.27830085984411	3.24956254205472	1.00884374971015	0.0127027463232433	0.154377481893879	0.21708045728253
ABHD8	3.13166919715364	3.16511315368192	0.989433566857039	-0.0153252506599462	0.0650531240923975	0.104377402844324
ABI1	3.45804752162818	3.4881871919401	0.991359503187914	-0.0125197686424342	0.0210089724928457	0.0393934881090844
ABI2	3.48563782594533	3.53042808392652	0.987313080194126	-0.0184204543582573	1.06748583773303e-05	5.60255878697533e-05
FLJ21551	2.57737505327224	3.02516815493084	0.851977450929885	-0.231112847373019	4.45880147171741e-11	8.35851292331785e-10
ABI3	2.89071797974252	3.14562009636964	0.918966019793267	-0.121916578293709	5.37564816204191e-15	2.12769825439576e-13
LOC116063	3.64986445519446	3.61402102443274	1.00991788108575	0.0142379886534364	0.000126575578755527	0.000475959067739833
ABL2	3.63424168307109	3.5983382701743	1.00997777590684	0.0143235474901837	0.0043382917043603	0.0100607803064992
ABLIM1	3.29480714077405	3.34289333126638	0.985615397882254	-0.0209033000204939	0.122125810994238	0.178416460113886
ABLIM2	2.47896105230939	2.4763136088968	1.00106910667659	0.00154157099532461	0.952928790941911	0.963221642408633
ABLIM3	3.19614889466725	3.33339686210919	0.958826394480047	-0.0606584709844362	8.13610382808498e-06	4.42203465974679e-05
AOC1	1.65073108781922	1.75506627693068	0.940551994826132	-0.0884203950470481	0.225097950989687	0.299934283553152
ABR	3.76191749087962	3.70058422635527	1.0165739409706	0.0237151540828029	4.20417405573625e-09	5.33926610336978e-08
ABT1	3.4297660783441	3.39819552641291	1.00929038711451	0.0133413179296816	5.16349491378892e-05	0.000218768372969681
ABTB1	3.30060589891697	3.31900829075037	0.994455454695704	-0.00802134597909246	0.206276383381908	0.277860217361029
ABTB2	3.35346564085405	3.34638226849283	1.0021167254046	0.00305056178113873	0.748282091572643	0.800129744894096
ACAA1	3.47889702253388	3.44588338064067	1.00958060335956	0.0137560978164295	0.000270955119926069	0.00092268134909666
LOC147548	3.43474636641539	3.44114284879139	0.998141174994162	-0.00268421313264976	0.608942071036028	0.68022351109808
ACACA	3.51221511788009	3.50282193748029	1.00268160373763	0.00386355845964252	0.333277424357577	0.41531912637317
ACACB	3.26808003911009	3.19452078789128	1.02302669354904	0.0328437894120715	0.00193464249526283	0.00500549839841246
ACAD10	3.35752335163013	3.32103369902962	1.01098743822177	0.015765071496374	0.00512759931638327	0.01162306563141
ACAD11	3.184676595	3.21975685805187	0.989104685664653	-0.0158048726930936	0.0422603226187866	0.0721788937401935
ACAD8	3.27086543550785	3.25034331048365	1.00631383305204	0.00908029995446357	0.0934445989846766	0.141955511910897
ACAD9	3.4402835839969	3.4258286064753	1.00421941059581	0.00607451629614804	0.0591997642202083	0.0961878121616869
ACADM	3.37597419256693	3.41961792638579	0.98723724850016	-0.0185312664325722	0.00721637843264749	0.0156252593103725
LOC654185	3.20950633781203	3.25382836379146	0.986378499101966	-0.0197867424063845	0.0303686475141387	0.054200513866477
ACADS	3.29389364176092	3.25826700029867	1.01093423020857	0.0156891408230948	0.177310850137252	0.244115992466156
ACADVL	3.69244369296506	3.67451772339122	1.00487845505812	0.00702101096707022	0.0680098008672962	0.108347626449484
ACAN	2.62654227658637	2.61593795182593	1.00405373711293	0.00583648461905539	0.840341385128455	0.876005436817176
ACAP1	2.55210298926012	3.00376797107602	0.849633864477855	-0.235086825048729	2.76639719341525e-14	9.56222088710367e-13
ACAP2	3.41882937395887	3.49097202792042	0.979334508158598	-0.0301263741459898	7.30484078535975e-07	5.3966807310796e-06
ACAP3	3.41649009386144	3.40220572018722	1.0041985625941	0.00604456505184959	0.301492188580259	0.381497238456948
ACAT1	3.43260789499633	3.43137317799844	1.00035983174485	0.000519034096982057	0.910631223400431	0.931669713460911
ACAT2	3.2516101253463	3.26456392281727	0.996031997602978	-0.00573600516264366	0.477630283083783	0.5585758929083
ACBD3	3.50008687339886	3.52587949978701	0.992684768044482	-0.0105924393499268	0.0263017533694139	0.0477923629850031
ACBD4	3.04373933152246	3.06300463419816	0.993710325325465	-0.00910273919931451	0.355357200100027	0.437905089782885
ACBD5	3.27927473480491	3.33913075461636	0.982074370783862	-0.0260958134244256	0.000908733108735641	0.00260529638492459
ACBD6	3.35930777756069	3.33173795250519	1.00827490800553	0.0118890459244899	0.00304932449809809	0.00742513977089349
ACBD7	2.22841681835526	2.26594879889908	0.983436527532284	-0.0240961530794613	0.460714304438645	0.54290729990078
ASIC1	2.81618792187191	2.70173174340487	1.04236400551107	0.0598591713217725	0.00872645319109795	0.0184045764568739
ASIC3	2.31343669552838	2.22593042025228	1.03931222399404	0.0556291252153875	0.130478261457678	0.188559106938176
ACCS	3.12211643966822	3.10210291897261	1.0064515979058	0.00927779208999052	0.333769405797849	0.415660986450892
ACD	3.31688197886293	3.29104693582299	1.00785009862932	0.011281077284227	0.0332214897983693	0.0586636524664224
ACER2	2.38347405798913	2.48862984410075	0.957745509497571	-0.0622857384676748	0.00505626936927628	0.0114852339315794
ACER3	3.26407601675229	3.31889455595624	0.983482892186022	-0.0240281380348569	0.000295982237829265	0.000996038905188438
LOC654142	3.03200030618836	3.19443665844224	0.949150235355396	-0.0752916339341848	9.42830075886878e-07	6.75575288551152e-06
ACEE	2.43270497850995	2.60748128211869	0.932971214479159	-0.100095525459649	0.000570532997868255	0.00175419664750075
ACIN1	3.66622372286887	3.65080390040791	1.00422367864218	0.00608064790063758	0.00115877312427549	0.00320429607107348
ACLY	3.72855971081729	3.72923571835767	0.999818727591539	-0.000261544510854955	0.923787708968795	0.94178757624618
SDHAF3	3.16288650916016	3.17932324684298	0.994830114333564	-0.00747791509479034	0.335459059411149	0.417322979373304
IREB1	3.39362442659916	3.40647570611641	0.996227397279193	-0.00545300773219355	0.399806884472206	0.483362315499436
LOC115645	3.73531916671186	3.6921170461253	1.01170117849647	0.0167832307810128	3.32599370243268e-05	0.000150249946143603
ACOT11	2.76643066979188	2.77378587757721	0.997348314502288	-0.00383065461074968	0.910116535930701	0.93145501312629
ACOT13	3.31532259647111	3.33662969210501	0.993614186289742	-0.00924232315691359	0.0683461660764793	0.108815415310176
LOC145480	3.3249368629589	3.24861696702189	1.02349304233517	0.0335012950113858	2.50743622835151e-06	1.59353621866699e-05
ACOT2	3.23026428038646	3.15247347679046	1.02467611675997	0.0351679696489864	1.32099472256737e-06	9.0747110482843e-06
ACOT4	2.57095504203134	2.63110004641867	0.97714073835041	-0.0333617252246027	0.241416985960128	0.317880609454351
ACOT7	3.66562677472932	3.64042723794606	1.00692213719329	0.00995212760667734	0.047824835975403	0.0801698314716048
ACOT8	3.30679591337364	3.28820058090347	1.00565516975399	0.00813570259104887	0.0980593020142827	0.147892400412064
ACOT9	3.36507307431518	3.37309564695912	0.997621599419758	-0.00343539371493497	0.348891197376547	0.431084489568854
ACOX1	3.45302227458887	3.46887854993066	0.99542899092212	-0.00660969014035207	0.101104829186777	0.151796674472195
ACOX2	2.05492777725668	2.48715338422594	0.82621674653822	-0.275407792496779	2.46825220610116e-09	3.31079518918469e-08
ACOX3	3.28190023055856	3.23721195521918	1.01380455650034	0.0197795531845003	9.05224073349591e-06	4.8577496988532e-05
ACP1	3.4956449869477	3.49506362434053	1.00016633820429	0.000239955346128196	0.940888330110927	0.954317991597606
LOC96117	3.47123066670376	3.50736249911581	0.989698289691711	-0.0149393093980693	0.000213358160089683	0.000750560895659724
ACP5	3.66779572769184	3.64231351889033	1.00699616017933	0.010058182152248	0.203296668071669	0.274330197385528
LOC116107	3.1908165295569	3.22876816441281	0.988245785103368	-0.0170581979651003	0.148240222791753	0.209860463659414
PXYLP1	3.06359266389742	3.17479058487642	0.964974722582109	-0.0514369432662978	2.4450792059584e-10	4.00814593440263e-09
ACPP	2.00535574305224	2.24396509709102	0.893666191890373	-0.162192047858257	0.0191337036186081	0.0363452348483271
ACRBP	2.0007583512169	2.49734782372907	0.801153260353356	-0.319849838768403	4.24210141992466e-15	1.74222649176368e-13
NAAR1	2.24501613327911	2.32264171553841	0.966578753089644	-0.0490408124630242	0.12415705249202	0.180781346163403
ACRV1	1.53156486244588	1.35092498802634	1.1337156955572	0.181058897745406	0.00767369251576454	0.0164823104535148
ACSBG1	2.65006849538181	2.5441900866187	1.04161576185678	0.0588231848187254	0.153208793608956	0.21565542184979
ACSF2	3.1587264252603	3.17880734789658	0.993682875230055	-0.00914259252729387	0.562813517193142	0.637599356049001
ACSF3	3.31867712477606	3.27111792433917	1.01453912745946	0.0208245062017043	0.00164716432265833	0.00435462476580274
FACL1	3.52708216101895	3.50762347150785	1.00554754228017	0.00798129386640197	0.183684091143946	0.251643251837985
PRO2194	3.6740351274564	3.7126206965088	0.989606918614476	-0.0150725082595163	0.0044282935988242	0.0102353206660871
MRX63	3.39391831372902	3.50805697320727	0.967463852397498	-0.0477203364118168	1.36483108293632e-08	1.59540086343544e-07
ACSL5	2.8310908832433	3.16101381764943	0.895627493760384	-0.159029278506879	1.71128326333039e-18	1.6340616060726e-16
ACSL6	1.21459226556905	1.750924060782	0.693686432652361	-0.527644426734028	4.23872897166959e-09	5.37867950408372e-08
ACSM3	1.74284840056656	2.17369439248194	0.801790907955816	-0.31870203699138	1.79149036640661e-07	1.55513578511137e-06
ACSM5	1.7309078214343	2.02348961949781	0.855407314549939	-0.225316551199179	0.000579597132422119	0.00177848664172427
LOC89850	3.48161593185695	3.49178453080462	0.997087850393415	-0.00420747316924899	0.631823020513592	0.700507409826318
ACSS2	3.45557415810433	3.46582290372614	0.99704291133549	-0.00427249734646471	0.398562092867657	0.482238984306016
ACSS3	1.84244067411274	2.51715850370741	0.731952585186469	-0.450177899017238	2.77595018125575e-11	5.42822392452102e-10
LOC115745	1.75444701427102	1.58635310883975	1.10596247739207	0.145302439280861	0.0230229850788525	0.0426151158268365
ACTA2	3.54117767540746	3.56966957456195	0.992018337115141	-0.0115613063109261	0.0917166750466453	0.139761356609081
LOC115571	4.15664398683307	4.14610960013155	1.00254078828528	0.00366093379723985	0.0688220222840467	0.109436184060748
DFNA26	4.14834323722708	4.1128638567549	1.00862644174665	0.0123919520187464	1.55576765083772e-08	1.79388816373575e-07
LOC115664	2.96693202927163	2.89270658930844	1.02565951218058	0.0365518794687267	0.0517556694649044	0.0857521650820559
ACTL6A	3.4446662884895	3.465634121657	0.993949784532515	-0.00875512784416989	0.00784869627213558	0.016799156857059
ACTN1	3.77577196126659	3.75029322929291	1.00679379728888	0.00976823340320959	0.0592653584126837	0.0962739123688445
ACTN2	2.01559118263316	1.96379128022415	1.02637749893823	0.0375614479817184	0.589145361689548	0.66212761776467
FSGS1	3.88069462656849	3.88578230187402	0.998690694714659	-0.00189016591448212	0.468846788572847	0.550512218596934
ACTR10	3.43371816609329	3.44341236223731	0.997184712394504	-0.00406732950850761	0.213628021213931	0.286600711986867
ACTR1A	3.65434401991398	3.62152585137413	1.00906197273931	0.0130147819943905	7.52934340808004e-05	0.000302639591130352
LOC130640	3.45867924831337	3.4708744219726	0.99648642613457	-0.00507794168626867	0.159975268117814	0.22385987784429
ACTR2	3.71806380324984	3.76594335229689	0.987286173856587	-0.0184597713383072	1.85444150046023e-08	2.09712488852935e-07
ACTR3B	3.07332091389887	3.06809826901797	1.00170224172206	0.0024537278638314	0.752128202240893	0.802949806011905
LOC155033	1.73785690383504	1.92526888245825	0.902656724818656	-0.147750651542895	0.0134956313471097	0.0267670071038741
ACTR3	3.6562927180734	3.70747199820473	0.986195639466432	-0.0200542210120921	1.0640629654347e-08	1.26906744620697e-07
ACTR5	3.18890411811174	3.15577070787923	1.01049930850482	0.0150683344667798	0.000753369509315464	0.00222501050905116
ACTR6	3.20443370617831	3.26312907994531	0.982012549203852	-0.0261866339334593	5.66447649670453e-05	0.00023727676676943
ACTR8	3.34631497534338	3.34581853387871	1.0001483766856	0.000214046429138064	0.954460149540174	0.96437022450068
ACVR1B	3.39030548258096	3.36185137729632	1.00846382010722	0.0121593264018462	0.000501990977211293	0.00157224644318043
ACVR1C	2.54276759178274	2.49125949101975	1.020675526154	0.0295243047974442	0.439613107252492	0.522799801712741
FOP	3.40492918988238	3.44532327775435	0.988275675570768	-0.017014562892121	0.000360730179873824	0.00118292244861822
ACVR2A	3.10623515618883	3.15314251399107	0.98512361633066	-0.0216233251636464	0.00954909332887343	0.0198562416792891
ACVR2B	3.28319942999096	3.26833050009015	1.00454939606028	0.006548506529224	0.390157724037437	0.47353270637464
ACVRL1	3.17213038150803	3.25856962156099	0.973473256645793	-0.03878674925916	3.87316187203935e-05	0.000171320692185921
ACY1	3.49843987172638	3.42453130750673	1.02158209622953	0.0308051463756641	9.25229871263318e-10	1.35399061045603e-08
ACYP1	2.95489443290742	2.98866460126198	0.988700582748464	-0.0163944123111921	0.0786920637805518	0.122691841049012
LOC115706	2.83835160916742	2.85916050977019	0.992722024338379	-0.0105382948082035	0.292681010342484	0.372600656279682
ADAL	3.09001970733762	3.1437453061452	0.982910320787578	-0.0248683015738534	0.00233452220880931	0.00587457928757959
ADAM10	3.5309742076511	3.57725649953948	0.987062070641472	-0.0187872845816097	0.00312222069264444	0.00757644341521947
ADAM11	2.77324259728459	2.49548347488869	1.11130473320738	0.152254475417067	2.61653105476303e-07	2.17257399210161e-06
CAR10	3.23349846955446	3.37067980476368	0.959301582127336	-0.0599436585374866	1.73594814381609e-07	1.51380226833461e-06
ADAM15	3.70131971521925	3.63268736503875	1.01889299663963	0.0270025487332066	2.09314592809336e-09	2.84764768382995e-08
LOC129645	3.3088601927038	3.37337197978206	0.980876171538477	-0.0278570766725193	6.34132297122495e-06	3.54881803495878e-05
ADAM19	3.13187330968564	3.34418670145797	0.936512697786946	-0.0946295393831988	1.81682939512686e-11	3.67649264884081e-10
ADAM21	1.32769080697355	1.52348272189126	0.871483993809491	-0.19845392768354	0.0171962585892104	0.0330970570327483
MDC2	2.14103078569184	2.41232485292951	0.887538335930082	-0.172118658918742	0.00370057184384856	0.00876955741124838
ADAM23	3.00998371163076	2.87953228551704	1.04530299131211	0.0639211822151946	0.0711557441638206	0.112492286481561
EMDCII	1.95267986451003	2.72437785971782	0.716743405304389	-0.480471369475868	3.8019673541441e-19	4.46818901820104e-17
DJ964F7.1	2.25980568167165	2.14389014846874	1.05406785104438	0.0759677371977102	0.152987365291331	0.215363583057307
ADAM6	3.48722789424313	3.82163738845091	0.912495755034644	-0.132110247464565	2.1737241893934e-09	2.94945831184474e-08
ADAM8	2.92740000868296	3.12626281586622	0.936389606729799	-0.0948191732552396	1.29505650375733e-08	1.51499795286405e-07
ADAM9	3.4302031619935	3.51121852356186	0.976926710478225	-0.0336777603248581	0.000122649281803159	0.000463132903457404
ADAMDEC1	2.01596018341395	2.80895932049264	0.71768934804666	-0.478568586514619	3.20520114796599e-16	1.73035558793726e-14
WMS	2.49069259829728	2.64965198702628	0.940007446446807	-0.0892559094701416	0.00209146498256291	0.00535469525047166
ADAMTS12	2.49832077338576	2.66404006390787	0.93779399462971	-0.0926570544143358	0.00113393276778464	0.00315057377656109
DKFZp434C2322	2.7882489804911	2.6948470931739	1.03465943858328	0.0491559782377014	0.00509821625923379	0.0115634684261679
ADAMTS14	2.64638137305748	2.7310674310043	0.968991590253165	-0.0454439501476284	0.0462911836163861	0.0779839787508155
ADAMTS15	2.10220288792043	2.10011710407835	1.00099317501773	0.00143213760883068	0.978607691658152	0.983252204020636
ADAMTS16	2.35254958070647	2.2760035613102	1.033631766091	0.0477223134549755	0.433359128422492	0.51664929879351
ADAMTS17	2.807630100391	2.68152101119375	1.04702893942312	0.0663013182813523	0.00224067386596076	0.00567782055965195
ADAMTS1	3.35957668608491	3.44255294555043	0.975896882116869	-0.0351993810316714	3.00320694417161e-05	0.0001372509592972
ADAMTS2	3.04035196474453	3.06466207552613	0.99206760478562	-0.0114896579791781	0.551130178950406	0.627293963644811
KIAA0366	2.3099624396026	2.56792201869545	0.89954540004922	-0.152731998765818	0.000462156373935199	0.00146642265440955
ADAMTS4	3.2397685434533	3.39200519295997	0.955118981001966	-0.0662476312578645	2.78337917389366e-07	2.28995514371283e-06
ADAMTS5	2.66183720017075	2.89910862414718	0.918157111465176	-0.123187051773719	1.11247128847406e-06	7.83602413338253e-06
LOC345667	2.05638564239896	2.44835052081671	0.839906551335223	-0.251699273454236	2.20481486365819e-10	3.66143059640976e-09
DKFZP434H204	3.05280820963536	3.06549745634848	0.995860623962729	-0.00598425137718276	0.684246379987223	0.746424937502368
ADAMTS8	1.59646100570282	1.70713675358379	0.935168786186205	-0.0967013181036513	0.184272740389567	0.252200925169919
ADAMTS9	2.99273784602457	3.17945015286534	0.941275284132854	-0.0873113815270632	4.06751958049946e-10	6.39337079741468e-09
ADAMTSL1	2.47706227620773	2.80846505075762	0.881998611853658	-0.181151709709351	1.9941542838516e-08	2.23526699550145e-07
ADAMTSL2	2.66862609269513	2.75743154008075	0.967794142449312	-0.0472278875231397	0.0434571107018819	0.0739433942870422
ADAMTSL3	2.07796826480935	2.50409865032303	0.829826837908836	-0.269117777890063	1.08807448808104e-08	1.29265956678865e-07
LOC105371437	3.06641980161786	3.08904661017711	0.992675148220586	-0.0106064201622884	0.421550336246228	0.505053798397888
ADAMTSL5	2.78157701631702	2.55188561461262	1.09000850210101	0.124339388113331	5.99582440711971e-05	0.000248995276693625
ADAP1	2.91010330309038	3.01983804159423	0.963662045118845	-0.0534008107925087	0.0114691228001275	0.0232888434529968
ADAP2	2.97540121047695	3.17472058754733	0.937216718267364	-0.0935454053616295	2.34114381326181e-11	4.63916928391879e-10
ADARB1	3.42877828163441	3.4211655211829	1.00222519501158	0.00320671135085701	0.621343977238872	0.691045591050119
IFI4	3.81694123039086	3.82576841540299	0.997692702732193	-0.00333257242389991	0.207267965673002	0.279048288645764
ADAT1	3.16988191415314	3.19429840039282	0.992356228761633	-0.0110699932132421	0.159928454261874	0.223814868939536
ADAT2	2.9671749445179	2.98895777294324	0.992712232798161	-0.0105525246488195	0.437250007707638	0.52035407522646
ADAT3	2.83065940081788	2.71440409793742	1.04282903307168	0.0605026541593509	0.000173314584281298	0.000628208830047372
ADA	3.13248133607878	3.18494232486171	0.983528433663172	-0.0239613336780261	0.0130490749660788	0.026023204194198
